Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass_pc,Dry_mass_pc_err,LOI550_pc,LOI550_err,C_org,C_org_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr-1,DMAR_err_pc
Bird Island,BI10,BI10.11,438,432.1,433.1,432.6,432.6,0.5,5851.9,6347.7,6183.6,6160.1,247.9,0.04186,0.00173,22615.54545,63676.45455,1.353636364,43.27272727,297.8181818,127.1818182,53.27272727,14088.54545,24.63636364,117.1818182,433.0909091,765.3636364,37768.18182,6011.090909,6.281691026,1.837441981,0.159255633,-1.837441981,43779.27273,799.6074491,2634.268679,0.082252383,13.5800656,22.9338971,25.62349774,18.7674767,1855.732112,29.28915406,64.5969321,85.41598743,86.37160729,1739.262017,207.094401,0.130811456,0.020834493,0.003319796,0.020834492,1928.284216,75.43,24.57,1.23,78.93,3.95,39.47,1.97,3.67554089,0.183451116,4.3352,0.2471,1.1696,0.2873,0.0287,0.012,0.0019,15.7
Bird Island,BI10,BI10.11,439,433.3,434.3,433.8,433.8,0.5,5914.8,6357.3,6209.1,6188.8,221.2,0.04186,0.00154,23473.18182,71284.81818,1.418181818,61.45454545,367.8181818,172.0909091,58.81818182,21753.90909,68.81818182,59,508.4545455,780.1818182,37237.72727,6080.909091,6.124387367,1.811824781,0.163429552,-1.811824781,43318.63636,325.1522161,3498.309215,0.06630508,13.04119348,29.02694673,38.28956658,20.37556469,4408.293785,63.1946488,52.77688888,87.79221336,99.58796934,1323.97697,137.3509771,0.194090146,0.031560112,0.005137827,0.031560112,1394.715044,75.06,24.94,1.25,76.93,3.85,38.47,1.92,3.649878717,0.18216187,2.6145,0.1216,1.2617,0.3147,0.0315,0.0132,0.0019,14.7
Bird Island,BI10,BI10.11,440,434.5,435.5,435,435,0.5,5965,6369.9,6236.7,6217.4,202.5,0.04185,0.00141,23363.36364,68669.63636,1.386363636,49.09090909,350.4545455,178.2727273,58.36363636,17895.81818,38.54545455,98.18181818,575.0909091,869.7272727,38424.63636,6007.636364,6.398796592,1.855950782,0.156329184,-1.855950782,44432.27273,491.0945475,5487.795683,0.074869584,20.14673445,26.51928972,29.60436086,16.43942047,6048.887035,41.55565819,80.80324026,73.69457856,66.97177153,871.6477812,203.9010901,0.11962952,0.018720819,0.002930524,0.01872082,1051.059569,76.4,23.6,1.18,77.88,3.89,38.94,1.95,3.662022,0.183383228,3.9741,0.2186,1.2314,0.2906,0.0291,0.0122,0.0019,15.5
Bird Island,BI10,BI10.11,441,435.8,436.8,436.3,436.3,0.5,6014.3,6385.1,6279,6248.5,185.4,0.04186,0.00129,22991.81818,65676.63636,1.324545455,40.90909091,349.8181818,124.5454545,50.36363636,16080,25.54545455,93.45454545,463.9090909,841.4545455,37800.54545,6014.545455,6.287310572,1.838222493,0.159149524,-1.838222493,43815.09091,850.2581747,2816.543068,0.061051394,15.06289843,48.31111297,26.78568139,20.93452998,2176.402812,23.14460471,63.90362061,93.88552023,110.6935984,1573.316584,262.668751,0.164307882,0.026164193,0.004168407,0.026164193,1792.974704,78.77,21.23,1.06,80.98,4.05,40.49,2.02,3.70105503,0.184641422,4.0629,0.2255,1.2016,0.2551,0.0255,0.0107,0.0017,15.6
Bird Island,BI10,BI10.11,442,437,438,437.5,437.5,0.5,6040.5,6411.9,6299.9,6277.2,185.7,0.04186,0.00129,22416.36364,63765.63636,1.414545455,33.72727273,322.2727273,106.4545455,54.90909091,15665.90909,9.363636364,30.81818182,440.6363636,789.3636364,36808.09091,5829.818182,6.316012019,1.842702451,0.158449489,-1.842702451,42637.90909,490.4217109,6012.621995,0.109577702,12.45865891,47.21883291,15.52651691,12.89538325,6368.1338,15.53880772,45.60881095,66.52108347,84.09669759,716.2726373,102.7344326,0.184548368,0.02907728,0.004584494,0.02907728,700.8495494,78.76,21.24,1.06,77.67,3.88,38.84,1.94,3.659450643,0.182784095,3.9741,0.2186,1.1979,0.2544,0.0254,0.0106,0.0017,15.5
Bird Island,BI10,BI10.11,443,438.2,439.3,438.7,438.7,0.55,6059.8,6458.3,6321.5,6305.8,199.2,0.04185,0.00137,21705.58333,62291.08333,1.386666667,27.83333333,320.0833333,105.1666667,46.83333333,16872.66667,13.66666667,31.58333333,401.3333333,635,34770.33333,5511.416667,6.310234631,1.841956019,0.158541358,-1.841956019,40281.75,324.5456848,3058.907959,0.053143602,8.788766935,31.8789139,35.54723703,23.59057336,3497.049778,24.18238778,39.24389549,111.5195322,115.1504944,839.4105435,135.1352577,0.137448621,0.02173611,0.003438821,0.02173611,927.1165588,80.03,19.97,1,81.52,4.08,40.76,2.04,3.707701208,0.185566989,4.1793,0.2299,1.2875,0.2572,0.0257,0.0108,0.0017,15.5
Bird Island,BI10,BI10.11,444,439.5,440.5,440,440,0.5,6077,6524.1,6346,6336.9,223.6,0.09592,0.00349,22151,65965.81818,1.396363636,19.90909091,291.7272727,72.09090909,49.18181818,19620.54545,48.54545455,73.27272727,346,676.8181818,35517.63636,5717.818182,6.216166216,1.826873183,0.160961282,-1.826873183,41235.45455,214.8078211,2397.590783,0.127222068,12.31628634,31.8719027,15.30002971,16.2099857,3066.043391,55.4947991,39.27363214,79.20353527,51.61747414,679.1527476,207.2702671,0.153889445,0.024862563,0.004018643,0.024862564,848.1942423,78.66,21.34,1.07,81.56,4.08,40.78,2.04,3.708191765,0.18550052,4.1527,0.2325,1.2159,0.2595,0.026,0.0249,0.0039,15.6
Bird Island,BI10,BI10.11,445,440.7,441.7,441.2,441.2,0.5,6101.6,6531.7,6358.4,6349.4,215.1,0.09592,0.00336,22045.45455,67376,1.466363636,11.18181818,294.4545455,79.18181818,55.36363636,23071.54545,26.63636364,39.45454545,453.4545455,658.2727273,34041.72727,5531.909091,6.156214554,1.817280445,0.162496141,-1.817280445,39573.63636,475.4882467,1220.927271,0.086864576,7.096734204,31.73125789,19.37430351,22.58438721,1664.805956,40.59623807,43.031067,105.2049083,86.01289544,1096.48895,216.5933769,0.12381607,0.019928493,0.003208946,0.019928494,1288.170584,79.78,20.22,1.01,82.27,4.11,41.14,2.06,3.716980884,0.186120093,3.7994,0.2052,1.2266,0.248,0.0248,0.0238,0.0037,15.4
Bird Island,BI10,BI10.11,446,441.9,442.9,442.4,442.4,0.5,6119.9,6541.3,6371.1,6361.9,210.7,0.09601,0.00329,22241,68263.54545,1.354545455,22.45454545,361.3636364,86.36363636,44.09090909,22862.27273,33.27272727,25,672.7272727,686.1818182,34275.54545,5509.636364,6.221582057,1.827886135,0.160775298,-1.827886134,39785.18182,395.7552274,2711.668798,0.049063966,16.00227257,27.49280898,31.8002287,17.35197133,3125.969644,45.58967188,37.06480811,107.8861353,109.5881546,997.1752467,151.4141821,0.108246851,0.017445554,0.002812276,0.017445554,1123.919198,80.88,19.12,0.96,89.27,4.46,44.63,2.23,3.798406279,0.189792651,4.0629,0.2255,1.2542,0.2398,0.024,0.023,0.0036,15.6
Bird Island,BI10,BI10.11,447,443.1,444.2,443.7,443.7,0.57,6139.7,6550.9,6384.5,6375.4,205.6,0.09594,0.00322,21392.25,64740,1.375833333,51.58333333,431.0833333,165.1666667,65.83333333,20971.66667,55.66666667,49.58333333,690.4166667,664.1666667,32570.16667,5410.916667,6.017110311,1.794205132,0.16632614,-1.794205132,37981.08333,563.9039449,2354.927523,0.097277329,15.64061341,45.36409941,33.04496477,19.64148362,3928.029863,28.63352559,43.87680757,173.045164,95.13515107,1886.059087,222.5053455,0.178549908,0.029587445,0.004906329,0.029587445,2083.671299,69.14,30.86,1.54,60.79,3.04,30.4,1.52,3.414442608,0.17072213,4.173,0.2274,1.0122,0.3124,0.0312,0.03,0.0046,15.5
Bird Island,BI10,BI10.11,448,444.5,445.6,445,445,0.55,6157.1,6564.3,6397.7,6389,203.6,0.09594,0.00318,22260.08333,68762.41667,1.444166667,51.58333333,393.4166667,138.4166667,71.33333333,23773.33333,16.58333333,78.5,426.4166667,673.75,33928.91667,5603.166667,6.04893756,1.799237574,0.165529528,-1.799237574,39532.08333,866.3814464,3153.700379,0.10308499,9.829994297,39.07907679,21.15079338,28.32067453,3871.674957,23.99037054,59.70457573,114.798209,83.92001062,2618.800158,251.8227491,0.229291028,0.037324073,0.006083264,0.037324073,2854.281806,73.42,26.58,1.33,83.76,4.19,41.88,2.09,3.734808386,0.186383704,4.4692,0.2525,1.1167,0.2968,0.0297,0.0285,0.0045,15.7
Bird Island,BI10,BI10.11,449,445.8,446.8,446.3,446.3,0.53,6175.5,6579.7,6410.3,6402.5,202.1,0.09592,0.00314,24876.81818,74235.36364,1.415454545,48.18181818,365.3636364,122,68.63636364,20380.36364,6.272727273,50.81818182,388.0909091,883.5454545,41371.81818,6320.181818,6.549980304,1.879023621,0.15280435,-1.879023621,47692,436.1939519,4361.956792,0.091800178,14.94535501,40.27722117,27.53906316,28.28523547,4768.460764,11.88352565,52.6475416,76.55776191,124.3103887,830.7278517,176.9643005,0.20622768,0.03084685,0.004619234,0.030846851,885.3567642,80.05,19.95,1,86.26,4.31,43.13,2.16,3.764218811,0.188516407,4.1728,0.2316,1.1356,0.2265,0.0227,0.0217,0.0034,15.6
Bird Island,BI10,BI10.11,450,447,448,447.5,447.5,0.5,6190.1,6598.6,6422.2,6415.1,204.3,0.096,0.00316,25046.63636,72663.72727,1.369090909,50.18181818,367.9090909,125.5454545,86.27272727,17938.63636,24.09090909,56.72727273,378.0909091,885.3636364,42151.18182,6381.272727,6.613561656,1.888405716,0.151419531,-1.888405715,48532.45455,526.2450518,3754.548604,0.097411965,14.62065786,25.64158554,38.16638216,40.8854275,3445.887673,33.24892343,57.31856751,115.1793858,122.1771441,568.283524,229.3944598,0.264814615,0.0395425,0.005913277,0.039542501,598.7464177,80.82,19.18,0.96,87.82,4.39,43.91,2.2,3.782142085,0.189494707,3.8862,0.2118,1.2304,0.236,0.0236,0.0227,0.0035,15.5
Bird Island,BI10,BI10.11,451,448.2,449.2,448.7,448.7,0.5,6200.4,6615.4,6433,6427.6,207.5,0.09592,0.0032,25139.72727,69156.27273,1.389090909,32.81818182,350.8181818,90.90909091,51.36363636,14080.81818,2.818181818,71.09090909,353,886.4545455,42869.09091,6378.818182,6.723108318,1.905322005,0.148809046,-1.905322006,49247.90909,321.7238228,2278.762036,0.036729973,8.986859093,37.04002749,18.58200498,25.30325168,2607.111191,7.833494518,64.11155051,77.88452991,107.988299,508.2677355,139.4423309,0.150090794,0.022476058,0.003366913,0.022476059,555.2504758,76.82,23.18,1.16,76.25,3.81,38.12,1.91,3.640739079,0.182418983,3.7994,0.2052,1.0379,0.2406,0.0241,0.0231,0.0036,15.4
Bird Island,BI10,BI10.11,452,449.4,450.4,449.9,449.9,0.5,6211.2,6640.9,6444.1,6440.1,214.9,0.09852,0.0034,23235.4,66736.5,1.315,23,278.4,89.9,48.6,16809.1,19.1,44.4,354.5,818.7,38912.4,5956.5,6.50086864,1.87005119,0.154408974,-1.870051191,44868.9,2868.539512,5870.770823,0.072149536,9.510228412,48.00740684,30.54850424,20.87635558,1711.449253,33.18784918,38.7189302,101.8007313,137.6759884,5861.435209,552.609416,0.418683612,0.064868837,0.010071763,0.064868836,6406.079135,82.65,17.35,0.87,84.76,4.24,42.38,2.12,3.746676553,0.187422234,3.9741,0.2186,1.2555,0.2178,0.0218,0.0215,0.0033,15.5
Bird Island,BI10,BI10.12,459,449.8,450.8,450.3,450.3,0.5,6218.6,6645,6447.7,6444.1,213.2,0.09962,0.00341,20821.3,61431.8,1.311,24.9,247.4,94.5,37.8,16914.7,9.3,71.3,396.7,726.4,34372,5453.8,6.277157326,1.835451483,0.159764109,-1.835451483,39825.8,2525.582839,4742.302624,0.073854211,7.593125546,41.63385375,31.09215692,20.7835405,1875.732334,23.76762504,59.99453679,100.7814467,109.1647074,5088.669221,483.1107073,0.36721389,0.056371699,0.008674472,0.056371699,5561.541069,74.21,25.79,1.29,72.95,3.65,36.48,1.82,3.596764165,0.179443826,3.062,0.1516,1.1524,0.2972,0.0297,0.0296,0.0044,15
Bird Island,BI10,BI10.12,460,451,452.2,451.6,451.6,0.57,6243.3,6654,6459.8,6457.2,205.3,0.09957,0.00329,18680.30769,60010.61538,1.36,28.07692308,243.3076923,106.3076923,34.23076923,22339.53846,9.307692308,84.61538462,450.8461538,585.0769231,28552.53846,4847.923077,5.88777778,1.771846446,0.170195509,-1.771846446,33400.46154,744.1556048,3768.815299,0.111055542,6.588646023,20.07645642,26.80293708,11.33691497,5170.170059,18.53548226,53.45019249,95.57182827,108.6596073,2051.198536,227.1913516,0.277561019,0.047371504,0.00810279,0.047371504,2230.085447,64.74,35.26,1.76,49.79,2.49,24.9,1.24,3.214867803,0.160097834,3.611,0.186,1.2151,0.4284,0.0428,0.0427,0.0065,15.2
Bird Island,BI10,BI10.12,461,452.4,453.6,453,453,0.6,6271.3,6662.8,6471.7,6471.2,195.8,0.09957,0.00314,16602.53846,58318.23077,1.349230769,54.07692308,378.2307692,331.0769231,147.1538462,28176.46154,18.69230769,138.6153846,1027.384615,552.3846154,20744.53846,4311.461538,4.799917888,1.560419413,0.21177954,-1.560419414,25056,1663.480519,4952.950016,0.067510683,13.38818844,80.8807289,160.1241506,78.78541125,2872.323265,27.06900015,74.05576554,360.7417217,90.36273057,3518.186574,324.0870807,0.637304859,0.133356934,0.028275021,0.133356935,3731.190963,43.16,56.84,2.84,13.35,0.67,6.68,0.33,1.899117988,0.093818703,4.4562,0.2473,1.3606,0.7734,0.0773,0.077,0.012,15.6
Bird Island,BI10,BI10.12,462,453.8,454.9,454.4,454.4,0.55,6290.7,6669.1,6485.4,6485.3,189.2,0.0995,0.00302,15822.08333,57484.33333,1.355833333,80.08333333,520.75,429.5833333,234.9166667,28526.58333,34,192.9166667,1633.75,548.25,18780.75,4213.333333,4.445004182,1.488327717,0.226534549,-1.488327718,22994.08333,1103.04887,2578.382274,0.076806526,48.29729587,165.258544,213.9509112,142.9236658,3353.568858,32.09644557,68.23816359,231.9538061,65.39964554,2456.866486,283.1374011,0.384910723,0.086928139,0.019760252,0.086928139,2696.733595,54.85,45.15,2.26,9.41,0.47,4.7,0.24,1.547562509,0.079024469,4.2749,0.2373,1.1893,0.537,0.0537,0.0534,0.0083,15.6
Bird Island,BI10,BI10.12,463,455.1,456.1,455.6,455.6,0.5,6306.4,6679.9,6497.1,6497.4,186.7,0.09959,0.00297,18131.27273,61581.45455,1.359090909,34.81818182,288.5454545,158.6363636,69.81818182,26976.09091,49.18181818,116.6363636,886.0909091,624.8181818,24865.36364,4801.545455,5.16799432,1.639885026,0.194535277,-1.639885026,29666.90909,1108.159473,3559.90352,0.079555584,11.66034461,31.4527062,39.56329796,26.2328732,2241.05852,30.93806129,67.59626133,231.9786432,75.15160435,2593.699261,183.6656547,0.380541083,0.07665906,0.015527259,0.07665906,2762.542903,53.91,46.09,2.3,20.22,1.01,10.11,0.51,2.313525033,0.116706011,4.2434,0.2398,1.1183,0.5155,0.0515,0.0513,0.008,15.7
Bird Island,BI10,BI10.12,464,456.3,457.3,456.8,456.8,0.5,6321.9,6690.4,6509.2,6509.4,184.3,0.09954,0.00293,18133.18182,54235.36364,1.310909091,48.90909091,318.0909091,225.3636364,76.72727273,17923.90909,12.36363636,151.2727273,989.1818182,641.3636364,26135.72727,4843.909091,5.400160127,1.685157628,0.185652559,-1.685157628,30979.63636,412.3177945,1804.715838,0.040361998,16.98502014,32.99834707,60.01045363,25.25902179,1333.587077,23.54261127,96.24145771,145.1370512,143.1392837,1059.797725,127.473491,0.284647562,0.052969912,0.009882391,0.052969912,1038.200392,67.98,32.02,1.6,15.08,0.75,7.54,0.38,2.020222182,0.101814911,3.6287,0.1923,1.1719,0.3753,0.0375,0.0374,0.0057,15.3
Bird Island,BI10,BI10.12,465,457.6,458.7,458.1,458.1,0.55,6333.5,6706.9,6521.6,6522.5,186.7,0.09957,0.00297,20723.58333,52309.41667,1.341666667,30.83333333,259,157.0833333,67.16666667,5935.083333,8.25,136.9166667,937.25,796.5833333,35060.66667,5630.166667,6.232358802,1.828643552,0.160807435,-1.828643552,40690.83333,337.0579822,2762.886714,0.086637524,14.60282248,37.95212295,43.51897879,17.55942292,3463.31873,28.57883832,70.39558139,216.9814089,96.60459083,1327.377341,162.4885078,0.309072748,0.049072909,0.007808821,0.049072909,1329.520818,68.15,31.85,1.59,36.06,1.8,18.03,0.9,2.892037037,0.14436125,4.0849,0.2226,1.1857,0.3776,0.0378,0.0376,0.0058,15.5
Bird Island,BI10,BI10.12,466,458.9,460.1,459.5,459.5,0.6,6348.1,6729.6,6535.5,6536.5,190.7,0.09296,0.00283,21021.76923,61500.30769,1.409230769,53.53846154,365.2307692,230.3076923,87.61538462,18699.69231,22.61538462,86.76923077,883.0769231,732.7692308,31750.30769,5434.230769,5.843863218,1.763914506,0.171623359,-1.763914506,37184.53846,693.0401809,2534.170455,0.100868028,18.79989089,36.79029276,50.92213765,27.09409057,1858.864769,26.76608072,76.09988376,171.6291844,88.05599908,1992.312575,182.6281075,0.332376771,0.056436016,0.009602722,0.056436017,2077.431171,68.46,31.54,1.58,39.19,1.96,19.59,0.98,2.975019232,0.148826894,4.1542,0.2243,1.324,0.4176,0.0418,0.0388,0.006,15.4
Bird Island,BI10,BI10.12,467,460.3,461.5,460.9,460.9,0.57,6372.8,6745.3,6549.5,6551.6,186.3,0.08959,0.00266,20672.30769,57902.69231,1.309230769,63.07692308,302.3846154,245.6153846,60.23076923,12322.53846,64.92307692,95.30769231,864.8461538,785.0769231,33956.46154,5784,5.870104734,1.76892609,0.17067745,-1.76892609,39740.46154,860.8274493,2756.035026,0.058660256,23.6095374,40.44036445,48.29344065,20.21613978,1834.773992,39.46826054,71.59420905,196.761635,87.66647168,2168.465841,243.0905181,0.265829321,0.045285133,0.007728536,0.045285134,2346.597878,70.34,29.66,1.48,58.85,2.94,29.43,1.47,3.382014562,0.168928352,3.611,0.186,1.097,0.3254,0.0325,0.0292,0.0044,15.2
Bird Island,BI10,BI10.12,468,461.7,462.7,462.2,462.2,0.5,6404,6755.9,6560.9,6566.1,175.9,0.08962,0.0025,22129.27273,59300.54545,1.338181818,63.36363636,414.1818182,315.1818182,64.36363636,9488.545455,36.81818182,114.9090909,866.9090909,882.3636364,37369.72727,6053.636364,6.175496019,1.820412077,0.161988035,-1.820412078,43423.36364,159.6252429,1613.633624,0.061938386,16.23128293,69.17198592,50.7775899,18.01262184,1688.438412,30.8376983,64.17391144,120.1835717,94.79058258,412.3069466,146.5853149,0.121175156,0.019800182,0.003236456,0.019800182,511.2414836,73.7,26.3,1.32,50.76,2.54,25.38,1.27,3.233961462,0.161825495,3.14,0.157,0.8783,0.231,0.0231,0.0207,0.0031,15
Bird Island,BI10,BI10.12,469,462.9,463.9,463.4,463.4,0.5,6429,6767.1,6572.8,6579.5,169,0.08959,0.0024,21096.27273,57828.27273,1.355454545,53,402.0909091,257.0909091,96.18181818,12265.90909,22.18181818,153,791.3636364,733.8181818,33982.45455,5654.090909,6.007923487,1.792284079,0.166712956,-1.79228408,39636.54545,509.362757,3505.868312,0.060887377,14.11382301,53.90260577,54.82600577,19.44642991,4493.61379,32.98429378,114.6385624,133.155753,97.8966988,1933.015746,148.3970718,0.250118586,0.041921552,0.007035102,0.041921552,2045.187686,61.49,38.51,1.93,40.11,2.01,20.05,1,2.998229154,0.149537614,3.5448,0.1861,1.3164,0.507,0.0507,0.0454,0.0069,15.3
Bird Island,BI10,BI10.12,470,464.1,465.2,464.7,464.7,0.55,6451.4,6778.4,6586.5,6594,163.5,0.08966,0.00233,21167,58652.25,1.3575,115.8333333,368,237.5,90.5,12436.66667,18.83333333,140.5833333,811.8333333,755.4166667,34609,5741,6.029405304,1.796143689,0.166020816,-1.796143689,40350,891.2559065,2938.890827,0.084973258,99.62186081,72.14631598,65.12016864,28.71015025,2837.26268,20.92772556,130.1205443,175.0541907,88.61608548,1356.574362,160.8047941,0.200701435,0.033133578,0.005475395,0.033133577,1452.288226,65.69,34.31,1.72,57.37,2.87,28.68,1.43,3.356200016,0.167341912,4.1793,0.2299,1.3162,0.4516,0.0452,0.0405,0.0063,15.5
Bird Island,BI10,BI10.12,471,465.4,466.5,466,466,0.55,6469.1,6803.7,6600.6,6608.5,167.3,0.08959,0.00237,21905.66667,60292.5,1.331666667,34.16666667,302.25,178.5833333,83.83333333,12649.41667,19.66666667,88.91666667,662.8333333,851.6666667,36106.83333,5877.416667,6.141943013,1.814754262,0.16294184,-1.814754262,41984.25,681.338033,2774.879965,0.105385296,11.88454561,62.09541778,46.91086002,19.32889186,2623.917212,27.24078938,65.71074125,217.6773398,80.83803485,1712.784433,178.0962244,0.177208196,0.02915562,0.004800453,0.02915562,1860.410078,75.22,24.78,1.24,43.07,2.15,21.54,1.08,3.069911672,0.153923148,5.0779,0.3021,1.053,0.261,0.0261,0.0234,0.0037,16
Bird Island,BI10,BI10.12,472,466.8,467.8,467.3,467.3,0.53,6486.7,6822,6614.7,6623,167.6,0.08962,0.00237,22125.27273,62336.90909,1.344545455,48.45454545,330.5454545,177.5454545,72.09090909,14661.90909,24.45454545,89.36363636,739.4545455,794.4545455,35848.90909,5992.909091,5.983415291,1.788758029,0.167206411,-1.788758028,41841.81818,469.8853245,3729.440158,0.091034459,21.4772607,35.85348975,47.46443645,19.5573748,3848.944802,33.69974373,61.48865379,136.9024205,73.72565854,576.2951422,105.2686606,0.136120559,0.022623379,0.003762333,0.022623379,594.7733717,76.23,23.77,1.19,69.73,3.49,34.87,1.74,3.551626861,0.177224856,4.6493,0.2697,1.0639,0.2529,0.0253,0.0227,0.0036,15.8
Bird Island,BI10,BI10.12,473,468,469,468.5,468.5,0.5,6499.2,6837.4,6627.6,6636.4,169.1,0.08959,0.00238,21700.81818,60524.81818,1.368181818,60.54545455,348,254.6363636,79.54545455,13298.72727,14.27272727,106.2727273,728.5454545,763.4545455,35545.09091,5872.363636,6.054532884,1.80060609,0.165231288,-1.80060609,41417.45455,481.0698116,3658.022384,0.107407465,36.36581812,89.01909907,134.6434348,20.74301635,3581.090339,17.65271032,68.42527444,110.2736266,106.7439587,724.4017469,138.1124706,0.12868372,0.020927998,0.003405234,0.020927998,809.3609039,76.31,23.69,1.18,72.48,3.62,36.24,1.81,3.590163481,0.179310041,4.3352,0.2471,1.1595,0.2747,0.0275,0.0246,0.0039,15.7
Bird Island,BI10,BI10.12,474,469.3,470.3,469.8,469.8,0.53,6510.5,6858.3,6641.6,6650.9,173.9,0.02606,0.00071,21663.45455,57518,1.312727273,67,395,188,65.81818182,9203.090909,8.454545455,100.3636364,782.1818182,809.5454545,36714.09091,5875,6.252065368,1.832307038,0.160141393,-1.832307039,42589.09091,499.9970727,1849.244765,0.064666979,40.97316195,52.08454665,100.3583579,20.00908884,1828.123215,12.72292133,76.85085911,183.7997923,120.0111358,1145.694502,148.7239053,0.227306189,0.036540456,0.005880943,0.036540457,1180.470792,76.52,23.48,1.17,59.23,2.96,29.61,1.48,3.388112142,0.169348395,3.9894,0.2174,1.1545,0.2711,0.0271,0.0071,0.0011,15.5
Bird Island,BI10,BI10.12,476,471.9,472.9,472.4,472.4,0.5,6573.5,6995.8,6744.3,6757.1,211.1,0.02308,0.00075,21966.90909,60757.27273,1.348181818,30.36363636,285.9090909,144.3636364,52.36363636,13132.09091,14.81818182,82,528.2727273,744.8181818,36515.63636,5918.636364,6.173059474,1.819866228,0.16210061,-1.819866228,42434.27273,398.9367004,1505.772167,0.061614638,14.01622437,39.93107698,21.84157836,19.08021345,1094.403075,26.33939324,67.74953874,58.95776609,68.61751698,740.1805554,181.3175517,0.165962998,0.026873448,0.004353889,0.026873448,846.7957358,57.6,42.4,2.12,65.51,3.28,32.75,1.64,3.488902962,0.174711477,3.5448,0.1861,1.1224,0.4758,0.0476,0.011,0.0017,15.3
Bird Island,BI10,BI10.12,477,473.1,474.2,473.6,473.6,0.55,6590.3,7104.3,6790.9,6809.1,257,0.02308,9.00E-04,21065.16667,59893.83333,1.431666667,40.33333333,310.1666667,156.1666667,59.25,15211.08333,37,127.6666667,868.75,744.4166667,33467.75,5488.916667,6.097451838,1.807655693,0.164073705,-1.807655693,38956.66667,390.4495855,2067.262829,0.108948139,15.54075775,48.89847243,31.03321778,25.02044618,2416.938652,56.63760396,46.8000259,202.4617248,64.51843758,1204.071738,159.9775316,0.131857419,0.021694842,0.003570401,0.021694842,1334.975814,74.7,25.3,1.27,69.78,3.49,34.89,1.74,3.552200255,0.177151861,4.0849,0.2226,1.082,0.2738,0.0274,0.0063,0.001,15.5
