"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Ln_C_org","Ln_C_org_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Isla Hermite","HER42PB","HER42PB1A",5,5.3,5.9,5.9,5.3,0.6,-64,-19,-55,-51,23,0.4081,-0.1335,18524.2857142857,52431.2857142857,1.43285714285714,76,482.285714285714,157,154.142857142857,10177.8571428571,0.375,156.857142857143,1007.57142857143,652.142857142857,28922.4285714286,5319.57142857143,5.43927447285714,1.69323286622107,0.183999063857143,-1.69323286598909,34242,485.12600228728,2026.48692028723,0.0778276484107213,16.5931712862049,79.199567098384,47.7493455452533,37.4629976173316,1422.47582622359,1.06066017177982,76.3662852560574,162.161295364479,62.6483002467707,935.464743170092,176.31303330805,0.169749114617209,0.0309511574357615,0.00564737550521574,0.0309511580912661,1043.88441250297,71.58,28.42,1.42,22.91,1.15,13.29,1.15,2.58701187272515,0.223857310280958,5.7703,0.5741,0.9087,0.3608,0.0539,0.1472,-0.0262,-17.8,2039.850817,36.30934454,5975.780316,1075.640457,16588.68048,2156.528462,1837.980819,257.3173147,366.7929674,44.01515609,16189.75967,2914.156741,5.402833637,0.378198355,5.507249153,2.973914543,28.86151963,4.040612748,35.42095591,3.187886032,3.290427423,0.090157711,22.17089462,3.547343139,214.4801797,4.289603594,9.110923126,0.455546156,5.90081533,0.105034513,2.374515933,0.022795353
"Isla Hermite","HER42PB","HER42PB1A",9,10.9,11.5,11.5,10.9,0.6,-56,33,-29,-24,45,0.0853,-0.15703,20444,62930.4285714286,1.41428571428571,107.142857142857,637,291.142857142857,157.857142857143,19232.2857142857,0.375,155.428571428571,919.285714285714,781.285714285714,30279.8571428571,5440.42857142857,5.56645999028571,1.71644754488185,0.179760078571429,-1.71644754430853,35720.2857142857,222.754723107427,2539.29175540103,0.0832380407540412,20.2272800233461,75.2750512011339,115.148351517262,50.8901711906093,3407.73236988498,1.06066017177982,54.8903669230985,150.554214250453,236.203100661073,923.956245098837,122.84388079029,0.149270687471833,0.0270488519798273,0.00490355952275918,0.0270488512007714,994.009174049837,75.75,24.25,1.21,32.46,1.62,18.83,1.63,2.93545134266906,0.254104391319733,5.7703,0.805,0.9124,0.2921,0.0554,0.0249,-0.0412,-165.1,1818.155266,21.27241661,5207.184,937.29312,15558.14641,2022.559033,1580.648497,221.2907896,291.4015196,34.96818235,17138.00234,3084.840421,4.715790685,0.330105348,5.241528694,2.830425495,33.07658228,4.630721519,27.71352621,2.494217359,3.519010192,0.08621575,18.82353425,3.01176548,198.4859127,3.969718254,8.287638868,0.414381943,5.55327284,0.067749929,2.013655832,0.010672376
"Isla Hermite","HER42PB","HER42PB1A",13,16.3,16.9,16.9,16.3,0.6,-46,192,27,40,119,0.0853,0.25802,18108,46364,1.38285714285714,72.4285714285714,338.428571428571,89.2857142857143,80.2857142857143,4260.57142857143,1.14285714285714,115.428571428571,817.428571428571,695.285714285714,30612.2857142857,5399,5.67165761885714,1.73532964360007,0.176368679571429,-1.73532964339341,36011.2857142857,190.077177307885,824.655887830393,0.0819988385515888,18.6624144816718,82.5123367399428,22.7648434046469,15.5960923066676,346.241657970681,3.02371578407382,92.2855300012903,109.585365724409,95.716098063865,287.55156887401,110.329808604324,0.10702798875553,0.0187931875376665,0.00330055230954895,0.0187931869625532,347.628016844497,71.91,28.09,1.4,29.64,1.48,17.19,1.48,2.84432781939476,0.244886862868193,5.2022,0.9208,0.8836,0.3451,0.0783,0.0294,0.0957,325.2,1537.778135,13.37866977,5837.940234,1050.829242,17669.83951,2297.079136,1819.746676,254.7645346,318.8457154,38.26148585,13667.24784,2460.104611,5.347190156,0.374303311,6.351383957,3.429747337,33.89863255,4.745808557,28.93439766,2.604095789,3.526025127,0.07157831,20.45548446,3.272877514,217.6036906,4.352073812,10.6404829,0.532024145,6.561300175,0.142380214,1.938320973,0.021709195
"Isla Hermite","HER42PB","HER42PB1A",16,20.5,21.1,21.1,20.5,0.6,-29,300,70,88,164,0.0885,0.16786,16870.4285714286,45596,1.31857142857143,71.8571428571429,379.428571428571,181.142857142857,136.285714285714,7323.71428571429,3.42857142857143,133.714285714286,1071.85714285714,672.714285714286,26951.8571428571,5034.42857142857,5.35649387285714,1.6780976879134,0.186768369857143,-1.67809768797935,31986.2857142857,295.154116320529,1376.18022075599,0.0696248450455658,32.8147759981616,50.6453589280635,42.502660981122,30.6958970424077,920.738420016911,9.07114735222145,38.9645748756238,75.134165711365,105.821727897621,309.873860665609,154.474223462317,0.11921272994022,0.022229548901431,0.00414635645385043,0.0222295481830802,445.429648124787,67.14,32.86,1.64,24.87,1.24,14.42,1.25,2.6686161318568,0.231329415036131,3.9701,0.804,1.2319,0.6031,0.1523,0.0534,0.1147,214.9,1081.37795,27.68327553,6956.874444,1252.2374,21182.64262,2753.743541,2092.551562,292.9572187,343.7990278,41.25588334,11986.74089,2157.61336,4.922970952,0.344607967,6.39350629,3.452493397,28.97734663,4.056828528,27.00122448,2.430110203,2.560291583,0.019714245,22.53472619,3.60555619,287.7800097,5.755600194,20.13391113,1.006695557,7.959380853,0.217291097,8.55452875,0.111208874
"Isla Hermite","HER42PB","HER42PB1A",20,26.1,26.7,26.7,26.1,0.6,2,355,144,152,177,0.0875,0.10392,16640.8571428571,45076.8571428571,1.39,89.4285714285714,545.571428571429,266.428571428571,149,7554.14285714286,18,127.428571428571,1007.71428571429,647.142857142857,26567.4285714286,4950.28571428571,5.36897401628571,1.6804328586526,0.186331493857143,-1.68043285856644,31517.7142857143,490.23172363398,1275.77433069377,0.0597215762238964,20.1895776978878,122.704057448341,100.794935624857,39.5347948015416,613.463236760886,21.439838307848,39.2252348319172,126.329878078142,76.9576259410085,670.404071473033,163.331681235571,0.116872773768094,0.0218406880768076,0.00408353385371247,0.0218406889666518,799.794080641118,68.52,31.48,1.57,27.72,1.39,16.08,1.39,2.77757626375082,0.240101430759555,4.7493,1.1588,0.9455,0.4344,0.1277,0.038,0.0563,148.2,1396.766862,19.55473607,5864.826617,1055.668791,16828.03623,2187.64471,2256.103454,315.8544836,382.915235,45.9498282,14179.20706,2552.257271,6.646599115,0.465261938,7.84225117,4.234815632,41.9704529,5.875863406,36.91192497,3.322073247,3.985506849,0.07572463,22.63461313,3.621538101,192.0094569,3.840189138,11.10116946,0.555058473,7.31800373,0.071716437,2.247212708,0.018651865
"Isla Hermite","HER42PB","HER42PB1A",25,33.1,33.6,33.6,33.1,0.5,56,419,226,231,182,0.0859,0.06884,15229.3333333333,49329.5,1.285,119.166666666667,444.833333333333,205.5,141.333333333333,17545.5,13.3333333333333,214.333333333333,1003.66666666667,559.666666666667,21620,4560.16666666667,4.739217077,1.55554000360984,0.211144706666667,-1.55554000345794,26180.1666666667,1049.86678520023,3217.91800703498,0.110589330407594,50.4595547608842,47.0209173311907,55.2077893054957,22.3308456325923,1642.9636331946,22.1238935693215,155.534776389934,199.611288925919,55.3811038772853,1170.69193214953,155.034727292522,0.13446206725504,0.0281516979543398,0.00589592809765576,0.0281516984437201,1309.81592854365,59.53,40.47,2.02,19.47,0.97,11.29,0.98,2.42391737816157,0.210402039911279,3.9894,1.1729,1.1348,0.7716,0.2654,0.0663,0.0759,114.5,1620.284407,23.17006702,8871.994311,1596.958976,23025.53265,2993.319245,3140.602681,439.6843753,585.3572459,70.24286951,35487.97724,6387.835903,9.632847657,0.674299336,11.08791026,5.98747154,61.64578206,8.630409488,47.90043877,4.311039489,6.892109508,0.119922705,34.84930473,5.575888757,237.2807242,4.745614484,16.78597985,0.839298993,10.39092417,0.078971024,3.601557628,0.046460093
"Isla Hermite","HER42PB","HER42PB1A",28,37.1,37.7,37.7,37.1,0.6,89,447,280,279,179,0.0859,0.05639,16567.1428571429,50035.5714285714,1.29857142857143,153.714285714286,703.285714285714,322,185.285714285714,13981.4285714286,9.71428571428571,202.714285714286,1057.71428571429,670.714285714286,24532.2857142857,4836.85714285714,5.07489128771429,1.62352839065262,0.197354673571429,-1.62352838986455,29369.1428571429,390.43925202752,2153.88392268036,0.0641426980589819,33.119552561965,165.605670480325,116.774711874332,32.8466857065483,2050.21664360484,13.450084085416,56.4644852561156,249.550739186586,113.121931686881,804.071040453042,120.122754674026,0.216178228791675,0.0425596448900126,0.00838868052414258,0.0425596449021451,801.388259745014,63.18,36.82,1.84,20.1,1.01,11.66,1.01,2.45616418092235,0.212755216357768,3.8992,1.2575,1.0087,0.5878,0.219,0.0505,0.052,102.9,1400.404816,30.80890594,7746.307975,1394.335436,19806.58483,2574.856028,2780.927179,389.3298051,509.8802514,61.18563017,25321.34917,4557.842851,8.041928644,0.562935005,8.769207812,4.735372218,43.74139458,6.123795241,42.59030524,3.833127472,4.682840687,0.048701543,30.00680597,4.801088955,201.9638553,4.039277106,18.09041528,0.904520764,8.055009204,0.107937123,2.572946266,0.042196319
"Isla Hermite","HER42PB","HER42PB1A",31,41.2,41.7,41.7,41.2,0.6,154,482,329,328,164,0.0777,0.0399,18103,57895.3333333333,1.36,88.5,441.166666666667,292.666666666667,140.166666666667,20058.5,2.5,172.833333333333,832,638.166666666667,26534.3333333333,5003.83333333333,5.30682681333333,1.66826732477932,0.188708828166667,-1.6682673247092,31538.1666666667,370.912388577141,1942.7416366225,0.0379473319220205,20.5499391726594,44.5439857519134,131.680927497746,26.984563488533,1963.24310771743,6.12372435695795,102.263222453953,92.1954445729289,99.0462854763704,629.653767293317,124.889417752933,0.223075119566075,0.0416296108420912,0.00777805948191148,0.041629611431342,586.393525430377,58.63,41.37,2.07,18.16,0.91,10.53,0.91,2.35422832614588,0.203451830654583,3.6289,1.2737,1.0532,0.7433,0.2981,0.0578,0.0528,91.5,1323.400898,31.62928146,8706.157013,1567.108262,23961.57686,3115.004992,2482.596033,347.5634446,510.7720501,61.29264601,30348.25974,5462.686753,8.722415009,0.610569051,8.979833284,4.849109973,34.73791874,4.863308624,44.27594323,3.984834891,4.573916289,0.065864395,30.61922635,4.899076216,256.1176349,5.122352698,12.6893661,0.634468305,7.76861256,0.122744078,2.073978393,0.01825101
"Isla Hermite","HER42PB","HER42PB1B",48,54,54.5,54.5,54,0.6,345,599,494,477,127,0.1058,0.02929,18082.3333333333,48215.1666666667,1.32166666666667,73.3333333333333,413,166.5,108,6598.16666666667,4.5,122.166666666667,818.333333333333,649.666666666667,30065,5239.16666666667,5.7391223465,1.74718382000433,0.174285190666667,-1.74718381941332,35304.1666666667,172.079826437228,440.761802640232,0.088411914732499,14.7873820085459,31.0096759093029,48.6281811298757,20.0798406368178,243.185868558736,9.20326029187483,68.1128964783224,81.4092541832111,88.9891379139424,417.211217490614,65.2730163748135,0.0987792532207997,0.0171116159016355,0.00296479234729947,0.0171116159151621,431.837662399502,75.7,24.3,1.21,40.85,2.04,23.69,2.04,3.16505301817069,0.272549943312293,3.9811,2.0781,1.1561,0.3711,0.2123,0.0393,0.0333,84.9,1482.982594,20.02026502,4618.995032,831.4191058,16479.65741,2142.355463,1575.735639,220.6029895,285.4554922,34.25465906,13872.977,2497.13586,5.871694204,0.411018594,11.09571628,5.991686791,27.8525667,3.899359338,30.62449678,2.75620471,3.358299908,0.053732799,17.215285,2.7544456,199.578966,3.99157932,9.92564195,0.496282098,5.775742778,0.041007774,1.748714738,0.016437919
"Isla Hermite","HER42PB","HER42PB1B",50,56.7,57.2,57.2,56.7,0.6,353,658,511,503,153,0.1062,0.0333,17197.5,45649.1666666667,1.32166666666667,59.1666666666667,334,135.333333333333,105.666666666667,5611.66666666667,22.1666666666667,124.666666666667,988,719.166666666667,28348.8333333333,5327,5.32991025133333,1.67257054766769,0.187910044666667,-1.67257054697201,33675.8333333333,187.664327990164,579.384990025343,0.0664580067912563,18.6913527243661,67.388426306006,39.1850311556169,9.93310961716756,817.178968566046,27.7950834981057,74.987110003431,145.706554416745,113.355046939546,489.543631014302,249.815131647384,0.226006624727675,0.0430252684725626,0.00820033485820814,0.0430252678469475,623.236525459369,68.99,31.01,1.55,28.45,1.42,16.5,1.43,2.80336038090653,0.242957899678566,3.9811,2.1578,1.1804,0.5306,0.3141,0.0564,0.051,90.6,746.1273884,12.31110191,3415.579205,614.8042569,10723.74092,1394.08632,1161.29693,162.5815702,213.0614752,25.56737702,10017.06936,1803.072485,4.139917554,0.289794229,5.323592416,2.874739905,16.00316636,2.24044329,21.4504263,1.930538367,1.692478385,0.017094032,12.67297664,2.027676262,119.2508257,2.385016514,6.298210275,0.314910514,3.645247462,0.013122891,1.178669272,0.009782955
"Isla Hermite","HER42PB","HER42PB1B",56,64.7,65.2,65.2,64.7,0.6,401,788,586,587,194,0.0894,0.03031,18076.3333333333,47793.8333333333,1.28666666666667,64.5,374.666666666667,171.166666666667,90.6666666666667,6873.33333333333,11.3333333333333,81.8333333333333,738.333333333333,609.333333333333,29846.3333333333,5216.5,5.72284521583333,1.74385073832449,0.174953757833333,-1.74385073825594,35062.8333333333,495.498805918507,1666.31322585721,0.0763326055278259,14.2232204510793,29.5882859704084,54.8066297692776,21.7132831848771,807.038702087246,27.7608837515427,81.7567530340257,108.075282403826,65.9959594722788,991.002051797405,68.6287111929111,0.219631000398054,0.0384592934152141,0.00674382543240079,0.0384592930103318,976.603792060356,80.11,19.89,0.99,43,2.15,24.94,2.15,3.21647294025189,0.277282150021715,3.808,2.2924,1.2687,0.3151,0.2054,0.0282,0.0279,99.1,1306.437254,29.00290704,4921.529077,885.8752339,16718.31854,2173.38141,1911.570392,267.6198549,318.8247,38.258964,18126.438,3262.75884,5.075843538,0.355309048,8.253068077,4.456656762,36.18123,5.0653722,34.30741154,3.087667039,3.075266769,0.043976315,16.21679654,2.594687446,197.3571738,3.947143476,10.43275985,0.521637993,5.613188538,0.092056292,1.741273362,0.040223415
"Isla Hermite","HER42PB","HER42PB1B",60,69.9,70.4,70.4,69.9,0.5,426,913,634,644,243,0.0984,0.03793,17781,46809.5,1.38666666666667,35.6666666666667,260,94.3333333333333,99.8333333333333,6844.83333333333,0.375,166.333333333333,855,671.5,29104.6666666667,5165,5.63983548816667,1.72944637248955,0.1774536225,-1.72944637242623,34269.6666666667,153.72833180647,953.674525191902,0.0977070451229934,6.28225012767453,33.4962684488885,36.0092580688171,33.5166625227911,1084.17220341912,1.06066017177982,72.2514129042932,72.3187389270582,92.0581338068505,173.937536681036,171.830148693412,0.17837773322079,0.0311560346842919,0.0054457014745047,0.0311560352264297,299.236138637476,69.15,30.85,1.54,25.75,1.29,14.94,1.29,2.70404217970467,0.233481553669279,3.722,2.3914,1.2274,0.5476,0.3792,0.0539,0.0581,107.8,1259.896121,32.63130953,7273.786524,1309.281574,20223.29166,2629.027916,2382.409952,333.5373933,443.5927218,53.23112662,18736.05749,3372.490348,6.595896427,0.46171275,10.60653138,5.727526945,35.46679751,4.965351651,37.68347236,3.391512512,3.361097671,0.05747477,25.92994062,4.148790499,220.559147,4.41118294,10.79469099,0.53973455,6.907777422,0.069077774,2.021298155,0.025266227
"Isla Hermite","HER42PB","HER42PB1B",63,73.7,74.3,74.3,73.7,0.6,463,939,675,683,238,0.0985,0.03504,17712,46878.5714285714,1.27428571428571,46.2857142857143,338,113,98.1428571428571,6058.57142857143,0.375,130.857142857143,942.142857142857,676.428571428571,29467,5378.57142857143,5.47949890142857,1.7009479822227,0.182522432571429,-1.70094798292229,34845.5714285714,137.830814164806,742.20164760952,0.0369039938476144,10.2910039308496,47.5464684983719,18.4661853126194,19.7604704011871,1019.21928571871,1.06066017177982,59.8788459347388,167.640914428657,141.396436945746,549.875137341803,130.157413853197,0.0677701828209796,0.0123844000440923,0.00226332986819471,0.012384399359172,665.402849694042,72.95,27.05,1.35,33.31,1.67,19.32,1.67,2.96114082878437,0.255957825262417,4.0765,2.7414,1.0844,0.4022,0.2906,0.0396,0.0427,107.8,1344.416439,10.48644822,5415.67046,974.8206828,17750.4328,2307.556264,1894.366875,265.2113625,330.5850441,39.67020529,13972.31801,2515.017242,6.245626149,0.43719383,8.570619866,4.628134728,35.40585383,4.956819536,37.52964617,3.377668155,3.85635977,0.057074125,20.04468741,3.207149986,211.7085625,4.23417125,11.40700042,0.570350021,6.150614387,0.077497741,1.940196079,0.02987902
"Isla Hermite","HER42PB","HER42PB1B",69,81.5,82,82,81.5,0.5,522,1022,756,761,250,0.1008,0.03369,15978.1666666667,51812.5,1.315,151,770,429,257.333333333333,18107.3333333333,12.1666666666667,199.333333333333,1280.33333333333,555,22157.6666666667,4734.83333333333,4.68274331516667,1.54296799591731,0.213942830333333,-1.5429679956514,26892.5,415.224959108513,1076.36513321456,0.0826438140455775,22.4855509160883,87.1802729979667,68.1674409083985,26.2729264960466,1246.08501582623,22.877208454413,46.4399253516483,97.5329004319397,104.747315001388,718.809200460502,96.6093508241654,0.218932102076058,0.0469628905797723,0.010091414596537,0.0469628909177138,671.461018972807,56.09,43.91,2.2,18.54,0.93,10.75,0.93,2.37490575457367,0.205456962953815,3.6349,2.6608,1.0156,0.7951,0.6217,0.0801,0.0895,111.6,1516.768292,13.34756097,8945.422022,1610.175964,26370.11281,3428.114665,3316.178876,464.2650426,654.0897303,78.49076764,29131.62831,5243.693096,11.02836,0.7719852,12.14358742,6.557537207,49.15261573,6.881366202,53.75514157,4.837962741,4.670383596,0.06538537,36.0531191,5.768499056,255.3811775,5.10762355,18.6667827,0.933339135,8.703494382,0.082683197,3.050648539,0.038438172
"Isla Hermite","HER42PB","HER42PB1C",86,94.8,95.4,95.4,95.4,0.6,642,1168,894,895,263,0.1013,0.03045,19653,52322,1.35571428571429,71.7142857142857,420.714285714286,163.285714285714,128.428571428571,7931.57142857143,0.375,143.428571428571,860.142857142857,681.285714285714,32171.8571428571,5696,5.65117711442857,1.73144172004627,0.177103843571429,-1.73144171942939,37867.8571428571,334.485176552464,1274.60189863345,0.101136400116731,11.6291915126588,64.1293336046105,47.2500944821429,30.4239880294982,1007.1805295217,1.06066017177982,61.5815371218169,83.3775120989438,53.5839350480916,540.998283599073,133.916640738434,0.177240785655788,0.0313960837757153,0.00556536019540107,0.0313960831502428,533.355550132501,77.25,22.75,1.14,41.25,2.06,23.93,2.06,3.17513290192028,0.2733294516488,4.9676,4.4957,0.9147,0.2694,0.2573,0.0273,0.0343,125.6,1488.067168,33.33270455,5721.295663,1029.833219,19173.11646,2492.50514,1937.934236,271.310793,360.8953237,43.30743884,16524.5867,2974.425606,5.668266146,0.39677863,7.733471223,4.17607446,34.52810771,4.833935079,29.23988643,2.631589779,3.435134265,0.059084309,20.28673632,3.245877811,218.7762183,4.375524366,9.993117862,0.499655893,6.148477883,0.045498736,2.101736522,0.025010665
"Isla Hermite","HER42PB","HER42PB1C",90,100.2,100.8,100.8,100.8,0.6,679,1214,948,948,267,0.098,0.02824,19321,48265.2857142857,1.33571428571429,44.8571428571429,264,192.285714285714,75,3677,0.375,66.4285714285714,609.714285714286,700.857142857143,33249.5714285714,5509.71428571429,6.03166620114286,1.79687984032641,0.165839163142857,-1.79687984114568,38759.2857142857,642.551684043133,1304.88578226675,0.0522357294250921,17.2184839772899,45.3100430368368,248.281234547783,44.7660585711988,1043.50307458419,1.06066017177982,56.0085027558529,124.910253496546,120.309917257374,1958.0151392965,247.254062511764,0.110531505949258,0.0182806233467777,0.00302421613431897,0.0182806236655069,2199.88194488445,70.96,29.04,1.45,32.26,1.61,18.71,1.62,2.929058140286,0.253611661531979,4.6419,4.3797,0.9539,0.3903,0.3878,0.0383,0.049,128.2,1561.45067,15.30221656,6594.697268,1187.045508,20274.4736,2635.681568,2422.968415,339.2155781,431.4287933,51.7714552,17616.22911,3170.92124,7.144032067,0.500082245,7.374484715,3.982221746,40.65077512,5.691108517,32.82610384,2.954349346,3.738156314,0.027288541,24.33687143,3.893899429,219.7339196,4.394678392,20.92027695,1.046013848,7.387883124,0.098997634,2.602507106,0.04762588
"Isla Hermite","HER42PB","HER42PB1C",91,101.6,102.3,102.3,102.3,0.8,703,1223,965,964,260,0.0977,0.0271,19412.5,50895.25,1.35,56.5,374.375,126.75,106.875,6511.875,0.75,114.125,764,682.5,32436.625,5452.625,5.9509821335,1.78323524965151,0.16814798775,-1.78323524935622,37889.25,349.11070696025,1324.27691860232,0.119283575686561,11.9761668086484,71.4581545881424,32.4994505448059,22.0482425603493,1066.9335817459,2.12132034355964,60.7064070518331,117.712725371073,92.3997526279929,688.109820450195,127.793290121195,0.160358647581671,0.0271602916929609,0.00460362075116653,0.02716029138951,732.483008091558,76.82,23.18,1.16,36.47,1.82,21.15,1.83,3.05163990549229,0.264042601751815,5.6991,5.4369,0.7432,0.2242,0.2251,0.0219,0.0281,128.1,1436.002402,12.92402162,5009.073815,901.6332867,15679.13954,2038.28814,1886.233337,264.0726672,299.9841868,35.99810242,15409.2047,2773.656846,5.39869674,0.377908772,7.652397974,4.132294906,44.99762802,6.299667923,66.23589727,5.961230754,3.947160352,0.053286665,17.07719827,2.732351723,188.3177471,3.766354942,7.331532035,0.366576602,6.671974273,0.028022292,1.678943755,0.041302016
