Site,depth,SH20_age,Ti,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS
KER3,97.5,3174.54,-6.736452042,6.419212611,613.5198454,395.6826937,951.2839624
KER3,97.6,3186.05,-7.297813418,6.037486876,418.8391164,270.1255567,649.4246881
KER3,97.7,3197.56,-8.398657372,5.288912987,198.1279407,127.7803772,307.2042965
KER3,97.8,3209.07,-6.96582201,6.263241033,524.9174611,338.5395868,813.9028689
KER3,97.9,3220.58,-6.455608652,6.610186117,742.62122,478.9451668,1151.460156
KER3,98,3232.09,-6.521119474,6.565638758,710.2654388,458.0776713,1101.291386
KER3,98.1,3243.6,-6.633091547,6.489497748,658.1927016,424.4939476,1020.550787
KER3,98.2,3255.11,-6.560604002,6.538789279,691.4489191,445.9421694,1072.115715
KER3,98.3,3266.62,-7.144113981,6.142002493,464.9837659,299.8860271,720.9735799
KER3,98.4,3278.13,-6.318648756,6.703318846,815.1065541,525.6937642,1263.8512
KER3,98.5,3289.64,-6.516898335,6.568509132,712.3070954,459.3944146,1104.457046
KER3,98.6,3301.15,-6.251231524,6.749162564,853.3438421,550.3544712,1323.139451
KER3,98.7,3312.66,-6.510776785,6.572671786,715.2783633,461.3107003,1109.064101
KER3,98.8,3324.18,-6.269727398,6.736585369,842.6783821,543.4759033,1306.602283
KER3,98.9,3335.69,-6.021975622,6.905056577,997.3049363,643.2005526,1546.356159
KER3,99,3347.2,-6.275759867,6.73248329,839.2287291,541.2510885,1301.253475
KER3,99.1,3358.71,-6.363901285,6.672547126,790.4063072,509.763619,1225.552604
KER3,99.2,3370.22,-6.043819777,6.890202552,982.6004244,633.7170438,1523.556299
KER3,99.3,3381.73,-6.164069668,6.808432626,905.4505144,583.9600808,1403.932667
KER3,99.4,3393.24,-6.710455439,6.436890301,624.4618891,402.7396412,968.2499836
KER3,99.5,3404.75,-6.057279297,6.881050078,973.6482298,627.943427,1509.675609
KER3,99.6,3416.26,-7.25981961,6.063322665,429.8011523,277.1953979,666.4217079
KER3,99.7,3427.77,-6.316555295,6.704742399,816.2677282,526.4426503,1265.651641
KER3,99.8,3439.28,-6.810831298,6.368634717,583.260969,376.1675731,904.366517
KER3,99.9,3450.79,-7.261061221,6.06247837,429.4384263,276.9614619,665.8592885
KER3,100,3462.3,-6.957915004,6.268617797,527.7474196,340.3647366,818.2908185
KER3,100.1,3470.24,-6.508159278,6.574451691,716.5526243,462.1325205,1111.039887
KER3,100.2,3478.18,-7.609704517,5.825400928,338.7969392,218.5032587,525.3164949
KER3,100.3,3486.12,-6.774201029,6.3935433,597.9716234,385.6550435,927.1759008
KER3,100.4,3494.06,-6.869488893,6.328747553,560.4542148,361.4586147,869.0038475
KER3,100.5,3502,-6.805564338,6.37221625,585.3536826,377.5172451,907.6113426
KER3,100.6,3509.94,-7.37565849,5.984552227,397.2446059,256.1984211,615.9416449
KER3,100.7,3517.88,-7.612539037,5.823473455,338.144546,218.0825051,524.3049364
KER3,100.8,3525.82,-6.75814005,6.404464766,604.5381427,389.890046,937.3575185
KER3,100.9,3533.76,-7.294445232,6.039777242,419.7995109,270.7449523,650.9138133
KER3,101,3541.7,-7.052379523,6.204381924,494.9129677,319.1885278,767.3798534
KER3,101.1,3549.64,-6.362981504,6.673172577,790.9008223,510.082551,1226.319367
KER3,101.2,3557.58,-5.913979839,6.978493709,1073.300446,692.2129984,1664.189853
KER3,101.3,3565.52,-6.54744562,6.547736978,697.6635583,449.9502308,1081.75173
KER3,101.4,3573.46,-6.424938482,6.631041832,758.2717512,489.0388002,1175.726851
KER3,101.5,3581.4,-6.364076017,6.672428308,790.3123985,509.7030537,1225.406995
KER3,101.6,3589.34,-7.252579636,6.068245848,431.922359,278.5634462,669.710713
KER3,101.7,3597.28,-6.367386408,6.670177243,788.5353541,508.556969,1222.651625
KER3,101.8,3605.22,-6.254245777,6.747112872,851.5965413,549.2275693,1320.4302
KER3,101.9,3613.16,-5.921231683,6.973562456,1068.020758,688.8079229,1656.003512
KER3,102,3621.1,-6.301138591,6.715225758,824.869967,531.9905671,1278.989712
KER3,102.1,3629.04,-6.778854548,6.390378907,596.0823969,384.4366083,924.2465891
KER3,102.2,3636.98,-6.816129792,6.365031741,581.163275,374.8146891,901.1139691
KER3,102.3,3644.92,-5.577712088,7.20715578,1349.049811,870.0544363,2091.748881
KER3,102.4,3652.86,-5.849998533,7.022000998,1121.027548,722.9940536,1738.192393
KER3,102.5,3660.8,-6.04528406,6.889206839,981.6225239,633.0863579,1522.04003
KER3,102.6,3668.74,-5.569739918,7.212576856,1356.382971,874.7838749,2103.119202
KER3,102.7,3676.67,-5.83601673,7.031508624,1131.736688,729.900792,1754.797288
KER3,102.8,3684.61,-5.954272406,6.951094764,1044.292356,673.5045583,1619.211796
KER3,102.9,3692.55,-5.953453912,6.95165134,1044.873746,673.8795191,1620.113261
KER3,103,3700.49,-5.970821112,6.939841644,1032.606682,665.968015,1601.09275
KER3,103.1,3708.43,-5.962003263,6.945837781,1038.816934,669.9732466,1610.721962
KER3,103.2,3716.37,-6.344450878,6.685773403,800.9298802,516.5506786,1241.869771
KER3,103.3,3724.31,-6.175773827,6.800473798,898.2727904,579.3308888,1392.803356
KER3,103.4,3732.25,-6.136255451,6.827346293,922.7388822,595.1100184,1430.738886
KER3,103.5,3740.19,-6.2656101,6.739385132,845.0409874,544.9996388,1310.265585
KER3,103.6,3748.13,-6.432124251,6.626155509,754.5756282,486.6550273,1169.995883
KER3,103.7,3756.07,-6.684823969,6.454319701,635.4412892,409.8206812,985.2739271
KER3,103.8,3764.01,-8.577347114,5.167403962,175.4587482,113.1601376,272.0549213
KER3,103.9,3771.95,-5.818409448,7.043481575,1145.368359,738.6923847,1775.933671
KER3,104,3779.89,-6.452582306,6.612244032,744.1510452,479.9318103,1153.832203
KER3,104.1,3787.83,-6.643347857,6.482523457,653.6182446,421.5437033,1013.457932
KER3,104.2,3795.77,-6.129164869,6.832167889,927.1986992,597.986327,1437.653988
KER3,104.3,3803.71,-6.553729883,6.54346368,694.6885944,448.0315614,1077.138945
KER3,104.4,3811.65,-6.184103071,6.794809912,893.1994567,576.0588996,1384.936974
KER3,104.5,3819.59,-6.602702873,6.510162046,671.9352934,433.357077,1041.859156
KER3,104.6,3827.53,-5.921328468,6.973496642,1067.95047,688.7625914,1655.894527
KER3,104.7,3835.47,-6.293807145,6.720211141,828.9925276,534.649366,1285.381887
KER3,104.8,3843.41,-6.232332443,6.762013939,864.3812549,557.4729259,1340.253345
KER3,104.9,3851.35,-6.191939299,6.789481277,888.4525812,572.9974559,1377.576778
KER3,105,3859.29,-5.956249958,6.949750029,1042.889003,672.5994816,1617.035848
KER3,105.1,3867.23,-6.01235334,6.911599729,1003.851849,647.4229101,1556.507376
KER3,105.2,3875.17,-5.923326335,6.972138092,1066.500591,687.8275086,1653.64644
KER3,105.3,3883.11,-5.971916312,6.939096908,1031.837949,665.4722293,1599.900802
KER3,105.4,3891.05,-6.06205092,6.877805374,970.4941496,625.9092386,1504.785097
KER3,105.5,3898.99,-5.849599204,7.022272541,1121.331998,723.1904048,1738.664452
KER3,105.6,3906.93,-6.038568655,6.893773315,986.1153293,635.983942,1529.006282
KER3,105.7,3914.87,-5.744536861,7.093714935,1204.37367,776.747193,1867.423467
KER3,105.8,3922.81,-5.30829051,7.390362453,1620.293287,1044.989852,2512.32137
KER3,105.9,3930.75,-5.394132469,7.331989921,1528.420183,985.7373315,2369.868912
KER3,106,3938.69,-5.290823293,7.402240161,1639.653406,1057.475942,2542.339911
KER3,106.1,3946.63,-5.237850318,7.438261784,1699.793044,1096.262322,2635.588521
KER3,106.2,3954.57,-5.812054777,7.047802752,1150.328407,741.8913112,1783.624398
KER3,106.3,3962.51,-5.309402488,7.389606308,1619.068573,1044.199987,2510.422408
KER3,106.4,3970.45,-5.641794846,7.163579505,1291.525691,832.9549047,2002.555722
KER3,106.5,3978.39,-5.68375877,7.135044036,1255.192262,809.5220699,1946.21947
KER3,106.6,3986.33,-5.315598379,7.385393102,1612.261454,1039.809812,2499.867732
KER3,106.7,3994.27,-5.341059013,7.368079871,1584.588246,1021.962289,2456.959456
KER3,106.8,4002.21,-5.069126415,7.552994038,1906.442155,1229.538332,2956.00519
KER3,106.9,4010.15,-5.003656402,7.597513647,1993.233845,1285.513652,3090.578739
KER3,107,4018.09,-5.155082346,7.494544005,1798.204606,1159.731747,2788.179087
KER3,107.1,4026.03,-5.104072062,7.529230998,1861.673322,1200.665179,2886.58955
KER3,107.2,4033.97,-4.954422077,7.630992988,2061.095647,1329.280354,3195.800834
KER3,107.3,4041.91,-5.147649799,7.499598137,1807.315975,1165.608021,2802.306583
KER3,107.4,4049.85,-5.088512895,7.539811231,1881.474828,1213.435936,2917.292478
KER3,107.5,4057.79,-5.645091255,7.161337947,1288.633903,831.089879,1998.071904
KER3,107.6,4065.73,-5.183579689,7.475165811,1763.694105,1137.474589,2734.669349
KER3,107.7,4073.67,-5.362661491,7.353390186,1561.481277,1007.05971,2421.131292
KER3,107.8,4081.6,-5.569735543,7.212579831,1356.387006,874.7864774,2103.125458
KER3,107.9,4089.54,-5.315071211,7.385751577,1612.839512,1040.182624,2500.764031
KER3,108,4097.48,-5.436688831,7.303051595,1484.824103,957.6205318,2302.271665
KER3,108.1,4105.42,-5.476099651,7.276252237,1445.560244,932.2977494,2241.391679
KER3,108.2,4113.36,-5.406101339,7.323851089,1516.031114,977.7471409,2350.659226
KER3,108.3,4121.3,-4.885761964,7.677681864,2159.607701,1392.814591,3348.547218
KER3,108.4,4129.24,-4.697508455,7.805694251,2454.53902,1583.027213,3805.848535
KER3,108.5,4137.18,-4.703609436,7.801545584,2444.377048,1576.473365,3790.092043
KER3,108.6,4145.12,-4.789214396,7.743334211,2306.148765,1487.324594,3575.764258
KER3,108.7,4153.06,-4.669653326,7.824635738,2501.474753,1613.297884,3878.62403
KER3,108.8,4161,-4.98637569,7.609264531,2016.794262,1300.708677,3127.109989
KER3,108.9,4168.94,-5.386469119,7.337200999,1536.405689,990.887493,2382.250717
KER3,109,4176.88,-5.567829221,7.21387613,1358.14643,875.9211975,2105.853505
KER3,109.1,4184.82,-5.08265053,7.54379764,1888.990125,1218.282842,2928.945207
KER3,109.2,4192.76,-5.380555465,7.341222284,1542.596452,994.8801561,2391.849712
KER3,109.3,4200.7,-5.142837252,7.502870669,1813.240162,1169.428759,2811.492243
KER3,109.4,4208.64,-5.208862816,7.457973285,1733.630919,1118.085677,2688.055329
KER3,109.5,4216.58,-5.22224472,7.44887359,1717.926966,1107.95759,2663.705801
KER3,109.6,4224.52,-5.553414071,7.223678432,1371.524854,884.549461,2126.597219
KER3,109.7,4232.46,-5.298220274,7.397210214,1631.426743,1052.170249,2529.584183
KER3,109.8,4240.4,-5.399855077,7.328098548,1522.484087,981.9089132,2360.664787
KER3,109.9,4248.34,-5.433867553,7.304970064,1487.675426,959.4594606,2306.692741
KER3,110,4256.28,-5.293929645,7.400127841,1636.19359,1055.244573,2536.975345
KER3,110.1,4265.67,-4.971909423,7.619101592,2036.731492,1313.566968,3158.023362
KER3,110.2,4275.06,-5.382843294,7.33966656,1540.198464,993.3336008,2388.131548
KER3,110.3,4284.44,-5.274154543,7.413574911,1658.344195,1069.530355,2571.320633
KER3,110.4,4293.83,-5.602635762,7.190207682,1326.378642,855.4329216,2056.59644
KER3,110.5,4303.22,-5.272560562,7.414658818,1660.142661,1070.690255,2574.109216
KER3,110.6,4312.61,-5.273818799,7.413803217,1658.722848,1069.774563,2571.907747
KER3,110.7,4322,-5.434807341,7.304331008,1486.725022,958.8465083,2305.219107
KER3,110.8,4331.38,-5.623189368,7.17623123,1307.969521,843.5601671,2028.052455
KER3,110.9,4340.77,-5.573558737,7.209980059,1352.865289,872.5151858,2097.664913
KER3,111,4350.16,-5.563405191,7.21688447,1362.238348,878.5602342,2112.198168
KER3,111.1,4359.55,-5.617373117,7.18018628,1313.15285,846.9030967,2036.089388
KER3,111.2,4368.94,-5.307712348,7.390755603,1620.930431,1045.400771,2513.309283
KER3,111.3,4378.33,-5.782548014,7.06786735,1173.642395,756.9274049,1819.773552
KER3,111.4,4387.71,-5.182335986,7.47601153,1765.186324,1138.436979,2736.983087
KER3,111.5,4397.1,-4.831380663,7.714661149,2240.963417,1445.284041,3474.692098
KER3,111.6,4406.49,-5.026124471,7.58223536,1963.012103,1266.022481,3043.718871
KER3,111.7,4415.88,-4.848093565,7.703296376,2215.639548,1428.951698,3435.426554
KER3,111.8,4425.27,-4.957797863,7.628697453,2056.369757,1326.232445,3188.473177
KER3,111.9,4434.65,-5.161544927,7.49014945,1790.319634,1154.646424,2775.953164
KER3,112,4444.04,-5.471425413,7.279430719,1450.162241,935.2657553,2248.527236
KER3,112.1,4453.43,-5.117385469,7.520177881,1844.895437,1189.844471,2860.574853
KER3,112.2,4462.82,-5.117993812,7.519764208,1844.132411,1189.352366,2859.391754
KER3,112.3,4472.21,-4.905870863,7.664007813,2130.278099,1373.898795,3303.070645
KER3,112.4,4481.59,-5.012208131,7.591698471,1981.676477,1278.059858,3072.658636
KER3,112.5,4490.98,-4.948091895,7.635297511,2069.986804,1335.014606,3209.586884
KER3,112.6,4500.37,-5.138723706,7.50566788,1818.319278,1172.704478,2819.36759
KER3,112.7,4509.76,-5.191267661,7.469937991,1754.497887,1131.543592,2720.410292
KER3,112.8,4519.15,-4.995948968,7.602754702,2003.707917,1292.268786,3106.819154
KER3,112.9,4528.53,-4.986328661,7.609296511,2016.85876,1300.750274,3127.209995
KER3,113,4537.92,-5.169454659,7.484770832,1780.71604,1148.452694,2761.062454
KER3,113.1,4547.31,-4.981980038,7.612253574,2022.831566,1304.602368,3136.47104
KER3,113.2,4556.7,-4.909185878,7.661753603,2125.481413,1370.805227,3295.633215
KER3,113.3,4566.09,-4.915265853,7.65761922,2116.711999,1365.149493,3282.035933
KER3,113.4,4575.47,-5.546246441,7.22855242,1378.225967,888.8712684,2136.98753
KER3,113.5,4584.86,-5.667656743,7.145993415,1269.011354,818.4345373,1967.646455
KER3,113.6,4594.25,-5.646993082,7.160044704,1286.968465,830.015773,1995.489583
KER3,113.7,4603.64,-5.590664467,7.198348162,1337.220069,862.4249774,2073.406451
KER3,113.8,4613.03,-5.537380045,7.234581569,1386.560597,894.246594,2149.910666
KER3,113.9,4622.41,-5.675862995,7.140413163,1261.949673,813.8801859,1956.697072
KER3,114,4631.8,-5.60177282,7.190794482,1327.15719,855.9350374,2057.803606
KER3,114.1,4641.19,-5.627304336,7.173433052,1304.314705,841.2030348,2022.385535
KER3,114.2,4650.58,-5.278091677,7.41089766,1653.910329,1066.670783,2564.445769
KER3,114.3,4659.97,-5.59733736,7.193810595,1331.166088,858.5205312,2064.019543
KER3,114.4,4669.35,-5.716227857,7.112965057,1227.7826,791.8445183,1903.719832
KER3,114.5,4678.74,-6.236024187,6.759503553,862.2140458,556.0752089,1336.893012
KER3,114.6,4688.13,-5.661732875,7.150021645,1274.133533,821.7380292,1975.588574
KER3,114.7,4697.52,-5.438353871,7.301919368,1483.143896,956.5369014,2299.666446
KER3,114.8,4706.91,-5.253091156,7.427898014,1682.267751,1084.959582,2608.414942
KER3,114.9,4716.29,-5.007169086,7.595125022,1988.478439,1282.446706,3083.205315
KER3,115,4725.68,-5.30150672,7.39497543,1627.784929,1049.821502,2523.937423
KER3,115.1,4735.07,-5.244911943,7.433459879,1691.650365,1091.010793,2622.963013
KER3,115.2,4744.46,-5.145227035,7.501245616,1810.295945,1167.52992,2806.927131
KER3,115.3,4753.85,-4.946008469,7.636714241,2072.921494,1336.907301,3214.137224
KER3,115.4,4763.23,-5.398610377,7.328944944,1523.773257,982.7403488,2362.66369
KER3,115.5,4772.62,-4.992983335,7.604771332,2007.752733,1294.877444,3113.090782
KER3,115.6,4782.01,-4.823859387,7.719775617,2252.454111,1452.694834,3492.508821
KER3,115.7,4791.4,-5.027378401,7.581382687,1961.33901,1264.943438,3041.124682
KER3,115.8,4800.79,-4.87557306,7.684610319,2174.6224,1402.498151,3371.828033
KER3,115.9,4810.17,-5.309135417,7.389787916,1619.362636,1044.389639,2510.878363
KER3,116,4819.56,-5.126737906,7.513818224,1833.199764,1182.301479,2842.440303
KER3,116.1,4828.95,-4.955574697,7.630209206,2059.480831,1328.238897,3193.297005
KER3,116.2,4838.34,-5.152144042,7.496542051,1801.801094,1162.051262,2793.755568
KER3,116.3,4847.73,-5.264195526,7.420347042,1669.612834,1076.797936,2588.79305
KER3,116.4,4857.11,-5.363671104,7.352703649,1560.40963,1006.368564,2419.469667
KER3,116.5,4866.5,-5.290607542,7.402386871,1639.893978,1057.631096,2542.712927
KER3,116.6,4875.89,-5.083767734,7.543037941,1887.555606,1217.357665,2926.720936
KER3,116.7,4885.28,-5.530363699,7.239352685,1393.191844,898.5233419,2160.192646
KER3,116.8,4894.67,-5.193588991,7.468359486,1751.730589,1129.758855,2716.1195
KER3,116.9,4904.05,-5.215546984,7.453428051,1725.769041,1113.015248,2675.865212
KER3,117,4913.44,-5.569048545,7.213046989,1357.020802,875.1952369,2104.108181
KER3,117.1,4922.83,-5.28554557,7.405829012,1645.548451,1061.277884,2551.480384
KER3,117.2,4932.22,-5.384495063,7.338543357,1538.46948,992.2185119,2385.450697
KER3,117.3,4941.61,-5.356074396,7.357869411,1568.49119,1011.580675,2432.000408
KER3,117.4,4950.99,-5.13407085,7.508831822,1824.081446,1176.420723,2828.302032
KER3,117.5,4960.38,-5.320962251,7.381745669,1606.39155,1036.024084,2490.766241
KER3,117.6,4969.77,-5.247024072,7.432023631,1689.22248,1089.444956,2619.198492
KER3,117.7,4979.16,-5.031666926,7.57846649,1955.627691,1261.259987,3032.269082
KER3,117.8,4988.55,-4.713480891,7.794832994,2428.023896,1565.926584,3764.735909
KER3,117.9,4997.93,-5.265794175,7.419259961,1667.798815,1075.628005,2585.980351
KER3,118,5007.32,-5.022482644,7.584711802,1967.879413,1269.161598,3051.265807
KER3,118.1,5016.71,-5.168317147,7.48554434,1782.093971,1149.341375,2763.198985
KER3,118.2,5026.1,-5.250980691,7.42933313,1684.683734,1086.517743,2612.161008
KER3,118.3,5035.49,-5.221248693,7.449550889,1719.090909,1108.708262,2665.510535
KER3,118.4,5044.88,-5.515962684,7.249145375,1406.901961,907.3655264,2181.45066
KER3,118.5,5054.26,-5.287968547,7.404181388,1642.839437,1059.530737,2547.279964
KER3,118.6,5063.65,-5.647601429,7.159631028,1286.436187,829.6724865,1994.664268
KER3,118.7,5073.04,-5.902994556,6.985963702,1081.348013,697.4031855,1676.667886
KER3,118.8,5082.43,-5.437851648,7.302260879,1483.650493,956.8636256,2300.451943
KER3,118.9,5091.82,-5.295488256,7.399067986,1634.46038,1054.126758,2534.287942
KER3,119,5101.2,-5.57433739,7.209450575,1352.149158,872.0533252,2096.554527
KER3,119.1,5110.59,-5.041606108,7.571707847,1942.454865,1252.764322,3011.844156
KER3,119.2,5119.98,-5.450049267,7.293966498,1471.395425,948.959858,2281.450031
KER3,119.3,5129.37,-5.289317715,7.403263954,1641.332931,1058.559133,2544.944074
KER3,119.4,5138.76,-5.735175761,7.100080483,1212.064621,781.707385,1879.348555
KER3,119.5,5148.14,-5.389140565,7.335384416,1533.617213,989.0890973,2377.927088
KER3,119.6,5157.53,-5.76104925,7.08248651,1190.92609,768.0743282,1846.572524
KER3,119.7,5166.92,-5.497854866,7.261458691,1424.332684,918.6072746,2208.477606
KER3,119.8,5176.31,-5.50673945,7.255417174,1415.753495,913.0742239,2195.175274
KER3,119.9,5185.7,-5.771534112,7.075356804,1182.465334,762.6176593,1833.453826
KER3,120,5195.08,-5.636235802,7.167359655,1296.417091,836.1095579,2010.140009
KER3,120.1,5203.23,-5.604349157,7.189042573,1324.834167,854.4368297,2054.201677
KER3,120.2,5211.37,-5.763364704,7.080912001,1189.052442,766.8659401,1843.667367
KER3,120.3,5219.52,-5.514159473,7.250371558,1408.628139,908.4788054,2184.127159
KER3,120.4,5227.66,-5.930078945,6.967546317,1061.614687,684.6763997,1646.070674
KER3,120.5,5235.81,-5.372218174,7.346891642,1551.366822,1000.536507,2405.448476
KER3,120.6,5243.95,-5.367430834,7.350147033,1556.425357,1003.798952,2413.291912
KER3,120.7,5252.1,-5.632199255,7.170104507,1299.980452,838.4077075,2015.665125
KER3,120.8,5260.24,-5.11599581,7.521122849,1846.639628,1190.969368,2863.279282
KER3,120.9,5268.38,-5.548337855,7.227130259,1376.2673,887.6080484,2133.950549
KER3,121,5276.53,-5.933536606,6.965195108,1059.12154,683.0684731,1642.204964
KER3,121.1,5284.67,-5.3911839,7.333994948,1531.487781,987.7157441,2374.625329
KER3,121.2,5292.82,-5.097667096,7.533586375,1869.799294,1205.905933,2899.189154
KER3,121.3,5300.96,-5.55403442,7.223256594,1370.946415,884.1764037,2125.700331
KER3,121.4,5309.11,-5.788610096,7.063745135,1168.814346,753.8136091,1812.287493
KER3,121.5,5317.25,-5.358322602,7.356340631,1566.095144,1010.035372,2428.285254
KER3,121.6,5325.4,-5.619578086,7.178686902,1311.185412,845.6342196,2033.038806
KER3,121.7,5333.54,-5.812364074,7.04759243,1150.086493,741.7352916,1783.249302
KER3,121.8,5341.69,-5.727415979,7.105357134,1218.477167,785.8430844,1889.291432
KER3,121.9,5349.83,-5.727639757,7.105204965,1218.291767,785.7235125,1889.003963
KER3,122,5357.98,-5.496065908,7.262675183,1426.066427,919.7254325,2211.165835
KER3,122.2,5374.26,-6.64118217,6.483996124,654.5815159,422.1649542,1014.951518
KER3,122.3,5382.41,-5.923942601,6.971719031,1066.053756,687.5393273,1652.953607
KER3,122.4,5390.55,-6.607856023,6.506657904,669.5848573,431.8411898,1038.214723
