Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER1,CAT1-S1-1F,191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,1.31,0.000447072,0.005205839,0.002130752,0.00130297,0.07850672,0.002588164,0.005287473,0.002449215,7.68415E-05,0.000203352,0.004494063,0.024208731,1,0.146971235,0.146971235,0.000156689,0.000695636,0.001389161,0.000567866,0.019406244,0.001374183,0.00057293,0.001269133,0.000113424,0.000449078,0.002938895,0.002923493,0,0.00256725,0.00256725,83.40498981,4.170249491,16.59501019,1.659501019,0.177654232,0.017765423,403.1217938,2.256353316,-28.65886723,210.6531652,3835.783216,92.74365171,238.2842793,2.516513925,55.07802735,0.576230328,2497.527268,23.05056669,0.803358665,0.003914391,14.23964041,0.017403154,3.643171487,0.010439405,5.547621978,0.047512144,2.078965797,0.029489959,0.651451824,0.021712737,67.02513333,0.136232196,17.73546585,0.240336308,0.27025413,0.001538307,0.3725726,0.000879594
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,1.313846154,0.00047039,0.00227103,0.001138541,0.000763624,0.036864673,0.001055296,0.005306382,0.0031481,7.35759E-05,0.001430427,0.001953711,0.023742841,1,0.148017348,0.148017348,0.000320298,0.000473334,0.000538739,0.000460276,0.005947828,0.000812761,0.000976298,0.001101669,8.04564E-05,0.001790294,0.00149027,0.001700586,0,0.002253382,0.002253382,86.5897549,4.329487745,13.4102451,1.34102451,0.127002892,0.012700289,2570.623323,60.34061437,2433.469353,412.7415789,8525.391032,292.4467919,1493.72135,52.91622772,73.97054275,2.614554557,7043.906744,240.295989,2.360731307,0.069815083,7.989049521,0.248862689,8.840919501,0.229976711,33.9867472,0.829112693,1.836820618,0.007837643,6.303556106,0.104558215,77.55523489,0.957157998,51.12144032,1.081885684,1.449083949,0.031749255,1.368113398,0.05102612
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,1.332307692,0.000325083,0.002012909,0.000855594,0.000628124,0.047544529,0.001168831,0.00538656,0.002766805,4.56246E-05,0.001074567,0.001754258,0.022449074,1,0.148379162,0.148379162,0.000164765,0.000424695,0.000444241,0.000349033,0.003917877,0.001101631,0.0007372,0.000814046,0,0.001051311,0.00177861,0.002282336,0,0.003437259,0.003437259,87.65410667,4.382705334,12.34589333,1.234589333,0.120978988,0.012097899,1925.941564,47.47919756,1807.885973,317.9447142,7727.272205,259.4424886,1028.300333,41.97503234,53.9884387,1.825000442,5806.724977,264.0185473,2.063027935,0.069604809,6.820390916,0.213258954,7.875132613,0.29908538,22.83873715,0.668420943,1.981092172,0.026250211,3.688021304,0.079731647,68.05571381,0.211252066,28.2096257,0.542535446,0.861685089,0.023559447,0.723414991,0.021168133
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,1.41,0.000324845,0.001546419,0.000999201,0.000648418,0.048757619,0.001054488,0.004816008,0.001971662,4.56246E-05,0.001141998,0.001181955,0.023089899,1,0.147539399,0.147539399,0.000263395,0.000338969,0.000436937,0.000286039,0.006969259,0.000888998,0.000929332,0.000809929,0,0.001976223,0.001859644,0.001701277,0,0.003451937,0.003451937,86.20305437,4.310152718,13.79694563,1.379694563,0.143807055,0.014380706,2075.478682,57.71761628,2390.397694,425.057007,8370.564722,304.4626424,1383.034771,54.8904067,65.55518428,2.528396357,5950.241077,237.5442039,2.117141394,0.072121037,6.393762065,0.166829823,6.48426444,0.180858218,21.31018792,0.696001663,1.837777624,0.007019007,6.207609895,0.185004911,78.5344764,1.42230775,45.24542121,1.004989654,1.293057315,0.020115449,1.321962492,0.040846333
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,22178.83333,54848.75,1.3525,0.000320905,0.00166825,0.000851774,0.000608897,0.050389201,0.000865991,0.004725234,0.001790673,6.16336E-05,0.000782194,0.002025648,0.022580691,1,0.147500188,0.147500188,0.000252057,0.000543193,0.000557792,0.000409506,0.009680302,0.000601068,0.000719573,0.000777538,5.54569E-05,0.000698141,0.001902314,0.001669143,0,0.003483993,0.003483993,86.89391751,4.344695875,13.10608249,1.310608249,0.131689055,0.013168905,2443.572039,49.80339872,2551.414712,457.224602,8528.540345,342.5386702,1475.406854,49.34926785,59.93308415,2.067625201,6187.963748,264.4820043,2.279411544,0.072621448,7.850724687,0.178711739,6.918225269,0.133823297,19.50535782,0.465175211,2.009562056,0.035058094,5.547019557,0.091658311,79.19188077,0.248883511,39.22303086,1.041248388,1.091353254,0.022458753,1.113522217,0.044519068
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,1.305384615,0.000238105,0.002248434,0.001063358,0.000585693,0.056784816,0.001357881,0.004759963,0.002917038,4.56246E-05,0.000506751,0.002019457,0.023690586,1,0.147061793,0.147061793,0.00016308,0.000498019,0.000595624,0.000350205,0.00552673,0.000704427,0.000776976,0.001037623,0,0.000805835,0.001695596,0.002386287,0,0.00302662,0.00302662,85.38950254,4.269475127,14.61049746,1.461049746,0.170373458,0.017037346,3359.324714,61.02238631,1463.774697,215.3232617,7489.032735,268.7118611,937.5899962,26.00205725,37.80142795,1.422170806,5072.990401,222.4086728,1.778968575,0.062470129,8.567301171,0.223272061,6.433648096,0.172534658,14.3729798,0.410391691,2.145297257,0.019339871,2.92778834,0.037964937,72.04904865,0.888278315,42.85323212,0.681820188,1.266430396,0.01680148,1.227647524,0.029567494
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,1.308333333,0.000218834,0.001822689,0.001162748,0.000620872,0.054987989,0.001520889,0.00503809,0.002510355,6.19767E-05,0.001102541,0.001493578,0.023859794,1,0.146726372,0.146726372,0.000212808,0.000371645,0.000522181,0.000473333,0.006438923,0.000739899,0.000765768,0.000914831,5.66453E-05,0.001343329,0.001333185,0.002261842,0,0.003331754,0.003331754,84.38619663,4.219309831,15.61380337,1.561380337,0.290230006,0.029023001,3337.527461,78.29548461,1742.201387,300.6279914,7060.636584,247.1543807,1221.194979,32.01951858,47.42694669,1.668705887,5217.251998,166.8662424,1.649765973,0.055830034,8.139809229,0.273778714,5.73865376,0.209451089,13.07843571,0.308143877,1.85274284,0.010493724,4.597352978,0.107216345,63.78046606,0.743036154,54.84725556,1.329843376,1.595597699,0.028713222,1.546097659,0.042317615
Kerguelen,KER3,CAT2-S3-1A,22,31,32.1,31.6,1613.258333,21431.16667,52867.91667,1.346666667,0.00067887,0.002374292,0.002967783,0.00111519,0.08830014,0.001044427,0.004860407,0.002690788,4.56246E-05,0.001813573,0.004185364,0.026501632,1,0.150084063,0.150084063,0.000287038,0.0005468,0.000666035,0.000456306,0.008980009,0.000882606,0.000933463,0.00108544,0,0.001739918,0.002249642,0.00240388,0,0.004085979,0.004085979,81.06164945,4.053082472,18.93835055,1.893835055,0.204189212,0.020418921,3870.540968,94.63863001,4461.087959,814.8204864,7896.234296,137.2228992,2205.724776,44.47793014,119.7043062,3.353962903,6488.988438,172.2282377,1.71561783,0.017316078,8.098447371,0.189641677,6.068782697,0.119616413,25.41388525,0.462599646,1.788830104,0.013674539,17.22708873,0.188428708,67.625654,0.890889058,113.2387274,1.329392715,3.268989696,0.036575957,3.137293564,0.081134649
Kerguelen,KER3,CAT2-S3-1A,27,38.2,39.3,38.7,1994.208333,22003.58333,55134,1.405,0.002883188,0.005418198,0.007798682,0.002560727,0.14660159,0.001022418,0.005094743,0.0023924,0.000236397,0.002870908,0.005628054,0.028817504,1,0.150540635,0.150540635,0.001451172,0.001549706,0.002784274,0.000966406,0.03978742,0.000797204,0.000830894,0.000996562,0.000585774,0.002218044,0.003215338,0.003751068,0,0.004662891,0.004662891,80.97508864,4.048754432,19.02491136,1.902491136,0.207657987,0.020765799,2699.125756,45.85131928,3566.70755,584.9454802,7653.796312,229.6193045,2003.194081,55.76531167,86.51921621,2.579695536,5349.432635,159.3624199,1.391814484,0.034683301,7.449716815,0.176749202,7.047681054,0.14681248,20.72720657,0.422312402,1.552621796,0.013289465,12.64697374,0.1608634,68.96032566,0.946703239,116.3395336,1.801510112,2.258197337,0.05099856,3.558463768,0.136219391
Kerguelen,KER3,CAT2-S3-1A,28,39.5,40.7,40.1,2065.984615,21501.84615,54318.69231,1.364615385,0.003246528,0.00569432,0.009345603,0.002854235,0.166101571,0.00145911,0.005242373,0.0022393,0.000339257,0.003127879,0.007447976,0.030544599,1,0.159710844,0.159710844,0.001821804,0.002083169,0.00431126,0.001469789,0.074253923,0.001166459,0.000499833,0.001106682,0.000695856,0.00309312,0.004869401,0.005543979,0,0.008069577,0.008069577,74.93538663,3.746769331,25.06461337,2.506461337,0.249493964,0.024949396,2141.460893,23.50064649,8937.293284,1465.603155,9775.180899,399.0790513,3299.904326,122.978558,206.5622145,7.321432352,8197.149421,280.6579326,1.707642336,0.043729961,6.49364719,0.147552822,6.508755339,0.189387888,39.26943077,0.573854051,1.304375651,0.004776414,30.0068369,0.064964968,79.88473282,0.812607102,158.7616528,4.191820821,3.814471206,0.062730445,4.341460403,0.091452063
Kerguelen,KER3,CAT2-S3-1A,32,45.1,47,46.1,2386.005,22434,54874.75,1.336,0.000920385,0.003281918,0.005470411,0.001362985,0.095339211,0.002339363,0.005583925,0.002712232,5.8055E-05,0.001199746,0.004679879,0.027238932,1,0.153425936,0.153425936,0.000343226,0.000588416,0.001091177,0.00046483,0.011167841,0.001128463,0.000661471,0.001119342,5.55905E-05,0.001387327,0.00252397,0.001761981,0,0.003743359,0.003743359,77.68865755,3.884432877,22.31134245,2.231134245,0.234122248,0.023412225,3170.162526,42.2925377,4770.599596,804.4079576,10152.65951,356.7867935,3690.444085,148.8328951,115.6050883,3.979073084,6337.843662,204.1185361,2.217760046,0.065872497,10.51108713,0.295660822,9.587253172,0.277084542,27.51857011,0.706941335,1.861307997,0.025104106,14.07224116,0.318548124,95.06307262,0.842246234,117.9588143,1.944375787,2.404639381,0.058721534,3.153152484,0.100445756
Kerguelen,KER3,CAT2-S3-1B,38,46.4,47.6,47,2436.8,22132.07692,54216.69231,1.357692308,0.001168442,0.003812096,0.006555424,0.001557695,0.106493885,0.002030753,0.005564974,0.002331624,6.47483E-05,0.001711739,0.005476535,0.028128708,1,0.154355481,0.154355481,0.000480414,0.00089272,0.001068375,0.000484978,0.013219876,0.000861509,0.000910859,0.001218027,6.89516E-05,0.001934349,0.003328996,0.001183677,0,0.004671109,0.004671109,81.9911618,4.09955809,18.0088382,1.80088382,0.163283006,0.016328301,3492.592783,17.23671939,3732.955372,600.6912203,8677.270529,199.5974938,2737.714004,83.43219744,87.44930657,2.241839965,4793.106432,123.7777205,1.678496422,0.041155697,9.854731646,0.162334964,10.40875416,0.161441707,22.31535337,0.498619634,1.891934993,0.026962291,12.29867694,0.24860925,80.95231282,1.021867117,111.6058313,1.207940004,2.094705664,0.020458546,3.042283803,0.057990562
Kerguelen,KER3,CAT2-S3-1B,42,51.6,52.7,52.2,2712.458333,21397.16667,52463.33333,1.356666667,0.001258104,0.004605689,0.007136195,0.001847124,0.105438466,0.00196679,0.00532553,0.002612027,6.7064E-05,0.002864614,0.008346903,0.027543776,1,0.156329378,0.156329378,0.000403452,0.000739045,0.00209452,0.000631309,0.020885054,0.000999821,0.000822667,0.001501922,7.42681E-05,0.001409881,0.00481122,0.00208766,0,0.005310872,0.005310872,80.8040297,4.040201485,19.1959703,1.91959703,0.211486343,0.021148634,2867.540808,19.97513047,3515.939224,534.1706522,9459.400389,451.5596368,2833.675864,107.3163869,86.14961589,3.732362338,5197.712813,175.1787325,1.967605598,0.065948581,11.56429275,0.275483342,9.373035718,0.271420193,20.69108587,0.427441505,1.857526302,0.014508774,10.32724622,0.12519598,86.09850052,0.414138987,96.16087645,1.502312638,1.76961539,0.035234836,2.641940663,0.073027458
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,2912.561538,16595.23077,45664.38462,1.433076923,0.005846499,0.021117619,0.034399994,0.00674391,0.450664671,0.003485902,0.007682691,0.004440392,0.000825164,0.007062464,0.053046469,0.035435083,1,0.196528091,0.196528091,0.002832741,0.008540523,0.014662707,0.002723964,0.165893143,0.001743537,0.001309328,0.002145311,0.001305277,0.002715878,0.017819406,0.006397135,0,0.016702691,0.016702691,70.03022518,3.501511259,29.96977482,2.996977482,0.365062981,0.036506298,1552.905719,19.92143048,13911.44149,1930.925053,17303.92837,370.717596,7876.665965,151.2091388,212.8364779,6.240262071,12610.90951,440.7759491,5.218331686,0.134842002,13.36916814,0.524919335,13.06431875,0.407919365,41.60383738,1.403200361,1.406796613,0.009215404,15.69566935,0.133332164,150.3131973,1.05818661,102.9146045,1.849401518,2.557377839,0.061020981,2.053493809,0.044461997
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,3063.315385,24017.23077,56447.46154,1.308461538,0.000218351,0.003502801,0.001800094,0.000708231,0.03330002,0.000859241,0.005121619,0.003212486,4.56246E-05,0.000638219,0.001328059,0.023828035,1,0.152334579,0.152334579,0.000155542,0.000770221,0.000461257,0.000539583,0.002703796,0.000680285,0.000722484,0.001291551,0,0.000875941,0.001675754,0.003189138,0,0.002125656,0.002125656,85.28397915,4.264198957,14.71602085,1.471602085,0.134803354,0.013480335,1204.378718,15.05284217,1680.089191,261.9857183,9172.659013,276.1605867,1708.112446,62.94800743,45.25246798,1.310067389,3682.282642,146.3440893,1.796711679,0.054430343,13.47816025,0.395213256,10.09827176,0.307887904,31.83349681,1.019096502,1.963624592,0.016781917,3.465695798,0.035575797,90.88637985,0.506644858,53.04194313,0.904802555,0.670868341,0.021940302,1.322438942,0.053757721
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,3406.908333,23295.83333,55432.33333,1.344166667,0.00025957,0.002739346,0.001194523,0.000724176,0.028825909,0.001028094,0.005820556,0.002105326,7.40107E-05,0.000383891,0.002026607,0.023434719,1,0.149286388,0.149286388,0.000260405,0.000435158,0.000324051,0.000305997,0.002474188,0.000694079,0.001276336,0.000952139,9.83325E-05,0.000853946,0.001326829,0.002269341,0,0.003854315,0.003854316,86.11678189,4.305839094,13.88321811,1.388321811,0.148372174,0.014837217,1702.716629,30.58172561,1510.227592,218.9868485,9132.722834,326.9525272,895.5841879,28.59071384,44.65236078,1.695917806,2906.84201,119.2502034,1.674316698,0.058006501,16.45315411,0.457897518,4.106794771,0.13323458,44.45209818,1.344994227,2.443221784,0.015747159,3.393843761,0.073792722,100.2782265,1.023650594,54.90010413,1.291055982,0.781817406,0.016601029,1.309566886,0.035283885
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,3606.608333,22198.66667,55549.16667,1.315,0.001963261,0.002980826,0.002035937,0.002282328,0.112674009,0.002122195,0.005373568,0.002769749,0.000446279,0.003829241,0.001945822,0.034484456,1,0.154840936,0.154840937,0.003089951,0.000708884,0.001747391,0.002150091,0.109940957,0.001833041,0.000904974,0.001142509,0.000572948,0.004873767,0.001967821,0.011046789,0,0.009815744,0.009815744,73.07921605,3.653960802,26.92078395,2.692078395,0.325103155,0.032510315,659.7177102,7.559484159,33527.2042,4649.592676,8158.141307,257.6654267,1828.049201,32.68879172,522.6884223,18.37039487,17287.12417,622.7958177,2.172456549,0.053102691,6.591575629,0.170480391,4.231129546,0.131749448,108.0616059,2.93711721,1.779482492,0.013884202,83.78057199,1.363236969,25.74171216,0.234095087,365.03667,6.533508688,7.738799504,0.148483428,9.136323596,0.246783766
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.846154,23282.23077,56379.30769,1.284615385,0.000204453,0.002290313,0.000730852,0.000896716,0.051820705,0.00169004,0.005460371,0.002425785,0.000126631,0.001070214,0.002161638,0.025482282,1,0.14707253,0.14707253,0.000183341,0.000326715,0.000310008,0.000290689,0.011085251,0.001225688,0.000869709,0.001194169,0.000271737,0.001195557,0.001847794,0.002505791,0,0.002614932,0.002614932,86.84958639,4.34247932,13.15041361,1.315041361,0.134092116,0.013409212,2364.806624,26.34555598,1775.555422,239.8816494,9008.025253,299.4838558,927.5947566,23.56033515,41.27915274,1.450468949,5699.532307,278.8246605,9.289874448,0.273316825,29.04148441,0.727353789,5.702281494,0.107612601,74.84515086,1.794796406,3.3417994,0.017166708,3.510079214,0.03683938,89.95098118,1.03323831,128.8325087,0.812660259,1.367059521,0.020458967,3.721633933,0.107555557
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.190909,22610.54545,53901.36364,1.286363636,0.000220575,0.003225415,0.001138363,0.00073524,0.025994833,0.00116325,0.004969428,0.002957168,4.56246E-05,0.000732798,0.003081882,0.022525402,1,0.151061059,0.151061059,0.000196612,0.000439124,0.000503322,0.000299731,0.002247662,0.000781748,0.00089154,0.000643408,0,0.001214085,0.002763726,0.002481685,0,0.003106547,0.003106547,85.31409168,4.265704584,14.68590832,1.468590832,0.192928754,0.019292875,1170.280402,28.69538276,1616.540504,242.61321,9066.503042,143.5601088,1011.744965,18.57907434,33.03452813,0.73941359,8290.436014,250.7954566,6.308413318,0.18168757,8.399597711,0.200773499,3.550825248,0.084355233,18.47659493,0.399430846,2.039081586,0.029290091,2.572375363,0.05517544,90.16944152,1.602499353,25.49660435,1.123297574,0.473611704,0.013890805,0.539774728,0.014379294
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.508333,23337,55047.25,1.4025,0.000261681,0.003133853,0.000668625,0.000319099,0.025896024,0.001580435,0.005184777,0.002647813,4.56246E-05,0.000227024,0.001060864,0.024329683,1,0.144091434,0.144091434,0.000175785,0.000364222,0.000319679,0.000343403,0.002864681,0.000951797,0.000494246,0.000501189,0,0.000354929,0.001230983,0.002056846,0,0.004194013,0.004194013,94.2979757,4.714898785,5.7020243,0.57020243,0.066260719,0.006626072,1162.848501,37.18547363,1287.60712,172.4655392,10908.71895,321.9344168,577.1550241,14.26116795,32.69465354,1.005750752,4160.753842,158.6757121,4.559558768,0.101269459,7.195932222,0.131594243,4.361117146,0.074532348,13.02478337,0.345735346,2.738470285,0.039829385,1.737402116,0.031082893,123.0745887,1.645659293,23.82046817,0.854221154,0.459696418,0.014663766,0.526609236,0.019235906
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.441667,23430.83333,55713.66667,1.3025,0.000319204,0.004217928,0.00188587,0.000653358,0.034408671,0.001836301,0.005196831,0.002938106,4.56246E-05,0.000859698,0.004960921,0.024602075,1,0.148645353,0.148645353,0.000247226,0.000583345,0.000329615,0.000492882,0.003176767,0.000775028,0.000978391,0.001374352,0,0.001261819,0.001543962,0.001567062,0,0.002805371,0.002805371,84.80792168,4.240396084,15.19207832,1.519207832,0.14231974,0.014231974,1196.58016,7.271250077,1236.883197,186.6234713,9373.127177,356.9183823,952.6036137,34.82955324,32.37937778,1.327980381,2308.505037,94.16882822,1.84420973,0.069793753,5.8254102,0.215640243,3.650559565,0.160516898,8.90748345,0.296383707,1.850621443,0.022074336,2.185976834,0.033527629,105.1299282,1.01440831,27.19994924,0.523947791,0.461314502,0.014842933,0.659903412,0.023980197
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.990909,23606.90909,56772.27273,1.369090909,0.000519796,0.004848711,0.002898588,0.001093191,0.061491736,0.001414762,0.005433111,0.002310948,6.85872E-05,0.001022347,0.006168103,0.022053198,1,0.149408723,0.149408723,0.000324552,0.000956973,0.001104578,0.000547407,0.013124686,0.001163895,0.000740236,0.000945104,7.61583E-05,0.001412391,0.001451778,0.003254595,0,0.001790679,0.00179068,85.45102951,4.272551476,14.54897049,1.454897049,0.181398193,0.018139819,1171.333191,32.24376756,1349.077299,212.1717035,9886.937315,252.1941624,1037.181165,23.116577,34.06839062,0.82220759,2944.227671,101.6232227,3.39219619,0.105755528,6.099251399,0.148178359,5.365034951,0.147724747,9.240124767,0.267960723,1.784192243,0.025307329,2.353416213,0.042715053,111.2389984,1.490631676,28.03668733,0.43000599,0.45962991,0.010927318,0.698433639,0.023910205
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,5048.066667,24161.16667,57379.91667,1.331666667,0.000250802,0.003410595,0.001778689,0.000461055,0.039567178,0.001690504,0.00517567,0.002078183,7.36128E-05,0.000833638,0.004508565,0.022110061,1,0.149243395,0.149243395,0.000196724,0.000530674,0.000837593,0.00030588,0.008247319,0.000635594,0.000993529,0.001131852,9.69538E-05,0.001193248,0.001764726,0.00235236,0,0.003707613,0.003707613,88.06898797,4.403449399,11.93101203,1.193101203,0.139855157,0.013985516,1085.136475,29.10840515,1255.647618,177.9897434,10946.62033,300.2437318,583.3137913,22.04463858,32.56708798,1.112713135,5323.150885,228.2582562,4.562528403,0.165536483,8.079913573,0.213276653,5.664348023,0.193384178,15.43833055,0.563376979,2.743161641,0.030267381,1.352744031,0.017037809,133.8523408,1.917764139,21.02405945,0.7457828,0.400925238,0.006127251,0.476272182,0.017668535
