Location,Site,Section,Sample_ID,field_min_depth,field_max_depth,field_depth_mid,strat_min_depth,strat_max_depth,strat_depth_mid,depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate_cmyr-1,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,coh_inc,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,dry_mass_pc,dry_mass_err
Marion Island,PB1,PB1_1C,88,103.9,105,104.4,103.9,105,104.4,104.4,3192.77,4327.87,3849.59,3828.43,#REF!,17387.11111,70293.22222,1.427777778,72.11111111,7.211111111,1686.444444,168.6444444,4717.666667,471.7666667,171,17.1,33334.77778,3333.477778,247.3333333,24.73333333,142.4444444,14.24444444,110.5555556,11.05555556,312.6666667,31.26666667,29.11111111,2.911111111,2773.888889,277.3888889,1369.222222,136.9222222,19304.22222,4456.666667,0.230948309,1161.620396,260.324317,0.005492986,2975.878148,535.6580666,32805.93815,4264.77196,24549.50975,3436.931365,333.761663,40.05139956,37284.60506,6711.228911,12.74697506,0.892288254,29.91321827,16.15313787,41.1989837,5.767857718,150.0412815,13.50371534,4.813081963,0.770093114,528.8866074,10.57773215,415.553763,20.77768815,16.88910103,1.688910103
South Georgia,POB4,POB_1A,16,31.5,32.9,32.2,31.5,32.9,32.2,32.2,-17.46,-11.43,-16.9,-16.61,0.29281,44267,285528.3333,2.106666667,116.6666667,11.66666667,501,50.1,488.3333333,48.83333333,61,6.1,12417.33333,1241.733333,76.66666667,7.666666667,62.33333333,6.233333333,425.3333333,42.53333333,3,0.3,61,6.1,202.3333333,20.23333333,2935,293.5,214438.3333,35928.33333,0.167566239,9710.000069,1484.618582,0.000666783,3544.338812,637.9809862,8147.851933,1059.220751,1433.304327,200.6626058,55.99665262,6.719598314,5244.470443,944.0046797,1.547300194,0.108311014,5.377096226,2.903631962,19.13155615,2.678417861,25.16989811,2.26529083,10.62932459,1.700691934,68.40901103,1.368180221,25.7005601,1.285028005,13.42933016,1.342933016
South Georgia,POB4,POB_1A,19,36.1,37.4,36.8,36.1,37.4,36.8,36.8,-2.11,6.26,-1.31,-0.9,0.29301,47201.5,290670,2.37,104,10.4,418.5,41.85,551,55.1,106.5,10.65,13767.5,1376.75,137,13.7,9.5,0.95,363.5,36.35,0.181818182,0.018181818,213.5,21.35,330.5,33.05,2930.5,293.05,214707,36644,0.170669536,127.2792206,210.7178208,0.000880247,3651.465906,657.2638631,8012.02176,1041.562829,1715.231415,240.1323981,81.9905042,9.838860504,4933.407235,888.0133023,1.231904717,0.08623333,3.206884305,1.731717525,12.90608826,1.806852356,10.81225849,0.973103264,10.48840983,1.678145573,59.5129419,1.190258838,31.58940291,1.579470146,17.11706554,1.711706554
South Georgia,POB4,POB_1A,21,39.2,40.6,39.9,39.2,40.6,39.9,39.9,8.18,18.2,9.22,9.68,0.02074,52613.33333,309983.3333,2.213333333,261,26.1,737.3333333,73.73333333,1247.666667,124.7666667,148.6666667,14.86666667,17317,1731.7,40.66666667,4.066666667,22.33333333,2.233333333,361.6666667,36.16666667,0.181818182,0.018181818,174.3333333,17.43333333,672,67.2,3231.333333,323.1333333,227365.6667,37899.66667,0.166692421,3003.652832,680.8467767,0.002282058,5174.632753,931.4338955,9920.866738,1289.712676,3407.847355,477.0986297,166.6758881,20.00110657,9924.075645,1786.333616,2.172669917,0.152086894,3.283013484,1.772827281,14.36589299,2.011225019,14.76699588,1.329029629,13.77189749,2.203503598,122.9882961,2.459765922,38.30388391,1.915194196,19.43499706,1.943499706
South Georgia,POB4,POB_1A,24,43.8,45.1,44.4,43.8,45.1,44.4,44.4,132.59,311.54,227.4,226.63,0.02031,57701,317832.6667,2.313333333,321.3333333,32.13333333,879.3333333,87.93333333,1254.333333,125.4333333,144,14.4,17432.33333,1743.233333,51.33333333,5.133333333,90,9,485.3333333,48.53333333,0.181818182,0.018181818,118.6666667,11.86666667,202,20.2,3288.333333,328.8333333,234041.3333,39479.66667,0.168713306,13387.25036,2148.452078,0.001898358,7122.822788,1282.108102,10188.18441,1324.463973,3497.062219,489.5887107,169.9904676,20.39885611,9286.226748,1671.520815,1.822061766,0.127544324,4.003302375,2.161783283,17.60350666,2.464490932,12.98468362,1.168621526,5.751736844,0.920277895,130.7410525,2.61482105,74.87357579,3.74367879,23.41533324,2.341533324
South Georgia,POB4,POB_1A,28,49.9,51.2,50.5,49.9,51.2,50.5,50.5,303.61,730.54,529.12,526.93,0.04626,53284,310762.6667,2.223333333,102.3333333,10.23333333,513.3333333,51.33333333,455.6666667,45.56666667,59.33333333,5.933333333,10197.66667,1019.766667,83.33333333,8.333333333,33.66666667,3.366666667,443.3333333,44.33333333,0.181818182,0.018181818,25,2.5,95,9.5,3364.333333,336.4333333,239099.3333,39678,0.165954338,3127.061613,414.2933743,0.00124629,3469.760214,624.5568385,8486.165584,1103.201526,895.9237859,125.42933,20.82763897,2.499316676,5236.857966,942.6344339,1.744792146,0.12213545,4.960356243,2.678592371,15.80996096,2.213394534,11.42068754,1.027861879,7.570509804,1.211281569,72.8129235,1.45625847,17.18374497,0.859187249,12.40410571,1.240410571
South Georgia,POB4,POB_1E,170,200.2,201.3,200.7,200.2,201.3,200.7,200.7,3554.93,3961.34,3773.95,3773.55,0.31420,56279.5,308607,2.585,35,3.5,494,49.4,321,32.1,66,6.6,11133.5,1113.35,74.5,7.45,66.5,6.65,474,47.4,0.181818182,0.018181818,1.5,0.15,70.5,7.05,3554.5,355.45,234488,38251,0.163121003,3725.038523,743.8763338,0.000581029,2400.357628,432.064373,8642.477927,1123.522131,801.6977423,112.2376839,36.65682759,4.398819311,4216.267239,758.928103,2.271954503,0.159036815,5.449026456,2.942474286,21.7488349,3.044836886,13.08869613,1.177982652,7.201458477,1.152233356,74.88881968,1.497776394,61.85187886,3.092593943,9.569663124,0.956966312
South Georgia,POB4,POB_1E,174,205.3,206.4,205.9,205.3,206.4,205.9,205.9,3587.57,3976.76,3788.88,3790.1,0.31422,61768,316590,2.785,23.5,2.35,627,62.7,321,32.1,42.5,4.25,9064.5,906.45,53,5.3,43,4.3,449.5,44.95,0.181818182,0.018181818,1.5,0.15,1.041666667,0.104166667,3292,329.2,243245.5,40129,0.164974559,511.2382028,219.2031022,0.001247893,1952.523172,351.454171,8972.566944,1166.433703,425.2372973,59.53322162,16.04081162,1.924897394,4463.205174,803.3769313,2.357841082,0.165048876,5.732386915,3.095488934,16.99716777,2.379603488,22.19696967,1.99772727,4.507072476,0.721131596,72.70995502,1.4541991,15.96434618,0.798217309,7.340952726,0.734095273
South Georgia,POB4,POB_1E,177,209.4,210.5,209.9,209.4,210.5,209.9,209.9,3608.14,3989.53,3800.22,3802.83,0.31418,59408.66667,313049.3333,2.496666667,51.66666667,5.166666667,456.6666667,45.66666667,260.6666667,26.06666667,86,8.6,11118.66667,1111.866667,94.66666667,9.466666667,38.33333333,3.833333333,381,38.1,0.181818182,0.018181818,12,1.2,1.041666667,0.104166667,3340.333333,334.0333333,238533.6667,38684.66667,0.162175866,886.2529737,263.6082953,0.000566302,1898.735746,341.7724343,8491.223715,1103.859083,479.5621493,67.1387009,18.24332469,2.189198963,3877.868341,698.0163014,2.288764835,0.160213538,5.73476091,3.096770891,15.82014281,2.214819993,207.3506979,18.66156281,4.923991974,0.787838716,67.97188086,1.359437617,17.51428395,0.875714198,8.803204222,0.880320422
South Georgia,POB4,POB_1E,183,217.6,218.5,218.1,217.6,218.5,218.1,218.1,3639.71,4024.52,3822.45,3828.93,0.30303,59044,317910,2.3,117.5,11.75,369,36.9,256,25.6,67.5,6.75,9690.5,969.05,38.5,3.85,109.5,10.95,445.5,44.55,0.181818182,0.018181818,116,11.6,1.041666667,0.104166667,3547,354.7,244063.5,40555,0.166168051,1051.467784,83.43860018,0.001057753,2695.909694,485.2637449,9941.343133,1292.374607,529.7623669,74.16673137,32.86168706,3.943402447,4178.753143,752.1755657,1.831540327,0.128207823,4.562006327,2.463483417,11.60136026,1.624190436,57.54928203,5.179435383,7.110169989,1.137627198,70.86899848,1.41737997,22.20522155,1.110261078,6.822135563,0.682213556
South Georgia,POB4,POB_1F,196,225.1,226.2,225.7,225.1,226.2,225.7,225.7,3688.94,4047.31,3842.98,3854.01,0.29967,60935.5,318950.5,2.57,32.5,3.25,314.5,31.45,165.5,16.55,22.5,2.25,7690,769,61.5,6.15,105.5,10.55,427.5,42.75,0.181818182,0.018181818,1.5,0.15,1.041666667,0.104166667,3479,347.9,247584,41298,0.166809489,1417.041989,239.002092,0.001920068,1636.161804,294.5091247,8036.188927,1044.704561,239.9609433,33.59453206,13.73734444,1.648481333,3149.824249,566.9683648,1.671684594,0.117017922,2.913948883,1.573532397,9.523847911,1.333338708,35.48721301,3.193849171,1.954388234,0.312702117,60.2839156,1.205678312,6.231949264,0.311597463,8.532241127,0.853224113
South Georgia,POB4,POB_1F,202,232.5,233.6,233,232.5,233.6,233,233,3721.61,4066.85,3863.61,3878.37,0.27221,59481.33333,318309.3333,2.546666667,20.66666667,2.066666667,348.3333333,34.83333333,146.3333333,14.63333333,45.66666667,4.566666667,7089,708.9,80.33333333,8.033333333,71.66666667,7.166666667,511,51.1,0.181818182,0.018181818,12.33333333,1.233333333,15,1.5,3403,340.3,248157.6667,40731,0.164132513,716.3772284,261.4708397,0.000610012,2275.428244,409.5770839,9021.726802,1172.824484,404.7141991,56.65998787,23.62240835,2.834689002,4389.785606,790.1614091,1.860401504,0.130228105,3.683960219,1.989338518,13.80788066,1.933103292,42.23221979,3.800899781,5.415923636,0.866547782,67.43528434,1.348705687,13.29588723,0.664794362,7.451785434,0.745178543
South Georgia,POB4,POB_1F,208,240,241.2,240.6,240,241.2,240.6,240.6,3751.56,4092.01,3890,3906.29,0.13190,62434.66667,320157.6667,2.416666667,36.33333333,3.633333333,347.3333333,34.73333333,85.33333333,8.533333333,21,2.1,6679.333333,667.9333333,30.33333333,3.033333333,52.33333333,5.233333333,418.3333333,41.83333333,0.181818182,0.018181818,1.5,0.15,1.041666667,0.104166667,3575.666667,357.5666667,250084.6667,41181,0.164664257,1418.342107,496.1118825,0.001053146,2277.679057,409.9822303,10544.59845,1370.797799,635.2336126,88.93270576,24.65931035,2.959117242,5231.685567,941.7034021,2.802748414,0.196192389,5.391831445,2.91158898,14.92214734,2.089100628,46.48458085,4.183612277,4.959223953,0.793475832,82.83945348,1.65678907,20.32915458,1.016457729,5.155774016,0.515577402
South Georgia,POB4,POB_1F,214,247.5,248.6,248.1,247.5,248.6,248.1,248.1,3802.49,4158.9,3954.89,3963.15,0.13191,59137,314336.6667,2.483333333,27,2.7,185,18.5,47,4.7,8.666666667,0.866666667,4280.666667,428.0666667,97.66666667,9.766666667,53.66666667,5.366666667,392.6666667,39.26666667,0.181818182,0.018181818,1.5,0.15,1.041666667,0.104166667,3505.333333,350.5333333,248072.3333,40948,0.165063497,1853.106671,368.6800781,0.000254395,2042.795722,367.70323,8968.649431,1165.924426,459.637987,64.34931818,13.50241736,1.620290083,3241.653667,583.4976601,1.926502972,0.134855208,4.02395169,2.172933913,10.17779359,1.424891103,23.71024737,2.133922263,1.945082871,0.311213259,55.84615278,1.116923056,6.052702857,0.302635143,5.653884233,0.565388423
South Georgia,POB4,POB_1F,219,253.8,254.8,254.3,253.8,254.8,254.3,254.3,3826.82,4230.51,4002.35,4010.15,0.13121,59583.5,312864.5,2.833333333,41.16666667,4.116666667,504.5,50.45,132.1666667,13.21666667,41.33333333,4.133333333,6999.666667,699.9666667,19,1.9,93.33333333,9.333333333,583.5,58.35,0.181818182,0.018181818,54.66666667,5.466666667,1.041666667,0.104166667,3312.666667,331.2666667,242256.6667,39250,0.162014163,1396.48282,449.6514205,0.000989551,1285.141199,231.3254158,4373.699825,568.5809773,236.7761308,33.14865831,18.17379999,2.180855999,1807.117493,325.2811487,0.647566018,0.045329621,1.582772706,0.854697261,8.033188139,1.124646339,25.39532485,2.285579237,2.271856043,0.363496967,25.8328521,0.516657042,5.534555725,0.276727786,5.147792125,0.514779213
South Georgia,POB4,POB_1G,233,261.6,262.8,262.2,261.6,262.8,262.2,262.2,3866.08,4338.75,4063.17,4070.36,0.12936,53339.16667,306210,2.3,18,1.8,335.1666667,33.51666667,116,11.6,30.33333333,3.033333333,4989.5,498.95,44.5,4.45,78.66666667,7.866666667,391.5,39.15,0.181818182,0.018181818,51.83333333,5.183333333,10.33333333,1.033333333,3246.666667,324.6666667,240990.1667,40058.16667,0.166220211,2015.473584,492.7479748,0.001029813,1950.222813,351.0401063,7256.928377,943.400689,574.5576061,80.43806485,24.23235418,2.907882502,3991.017213,718.3830983,1.443267563,0.101028729,9.999500351,5.39973019,10.24211808,1.433896531,31.59199718,2.843279746,3.871192804,0.619390849,51.75566547,1.035113309,9.516171179,0.475808559,8.654970326,0.865497033
South Georgia,POB4,POB_1G,239,269.2,270.5,269.8,269.2,270.5,269.8,269.8,3924.07,4374.45,4124.17,4129.11,0.12938,54929.57143,311937,2.198571429,12,1.2,375.5714286,37.55714286,96.71428571,9.671428571,17.57142857,1.757142857,5220.857143,522.0857143,44.71428571,4.471428571,80.85714286,8.085714286,424.8571429,42.48571429,0.181818182,0.018181818,67,6.7,1.041666667,0.104166667,3384.428571,338.4428571,245723.5714,40234.42857,0.16374216,1146.522257,264.4862045,0.001395116,1568.014343,282.2425817,7462.65519,970.1451747,346.0266111,48.44372555,14.56412053,1.747694464,2699.838692,485.9709646,1.456088618,0.101926203,17.12642515,9.248269581,9.86205407,1.38068757,15.11042647,1.359938382,2.308066582,0.369290653,48.13166038,0.962633208,5.600471694,0.280023585,6.80156695,0.680156695
South Georgia,POB4,POB_1G,247,279.3,280.2,279.8,279.3,280.2,279.8,279.8,3965.48,4466.65,4203.79,4206.4,0.07776,48832.2,300257.6,2.178,50.6,5.06,529.2,52.92,355.8,35.58,83,8.3,12876.8,1287.68,52.4,5.24,38.4,3.84,465.2,46.52,0.181818182,0.018181818,51.8,5.18,27.4,2.74,3203.6,320.36,228563.4,37647,0.164737965,5507.765908,742.578952,0.002380806,2138.566653,384.9419975,8323.24976,1082.022469,398.3652226,55.77113116,20.15023558,2.41802827,3268.44694,588.3204492,2.63312534,0.184318774,3.329343119,1.797845284,12.39444387,1.735222142,39.54360665,3.558924599,3.821377503,0.6114204,60.20617388,1.204123478,9.370726445,0.468536322,6.355304561,0.635530456
South Georgia,POB4,POB_1G,255,289.2,290.5,289.9,289.2,290.5,289.9,289.9,4143.15,4600.67,4331.56,4336.28,0.07715,56636.85714,306180.8571,2.635714286,30,3,408.7142857,40.87142857,174.8571429,17.48571429,67.14285714,6.714285714,6995.142857,699.5142857,113.2857143,11.32857143,28.85714286,2.885714286,536.2857143,53.62857143,31,3.1,109.7142857,10.97142857,188.7142857,18.87142857,3357.142857,335.7142857,235406.5714,39300.57143,0.166938948,2412.780958,823.9431326,0.002444172,15730.80848,2831.545526,13598.18409,1767.763932,4919.116227,688.6762718,352.5481927,42.30578312,18342.39711,3301.63148,6.955406341,0.486878444,12.05066927,6.507361406,20.23444592,2.832822429,69.88848099,6.289963289,24.15652,3.8650432,197.9058749,3.958117498,111.2427285,5.562136425,16.56609017,1.656609017
South Georgia,POB4,POB_1G,256,290.6,291.8,291.2,290.6,291.8,291.2,291.2,4157.81,4617.38,4349.26,4353.13,0.07714,59661.57143,314192.7143,2.511428571,44.57142857,4.457142857,428.4285714,42.84285714,209.2857143,20.92857143,58,5.8,8775.714286,877.5714286,53.71428571,5.371428571,22.14285714,2.214285714,401.1428571,40.11428571,0.181818182,0.018181818,157.5714286,15.75714286,28.14285714,2.814285714,3347,334.7,240726.2857,40421.14286,0.167914077,953.6611408,299.5710425,0.001186368,6294.95273,1133.091491,10311.45872,1340.489634,2268.690552,317.6166773,117.3138045,14.07765654,6912.68922,1244.28406,3.949802257,0.276486158,42.27735077,22.82976942,14.53213098,2.034498337,55.97334616,5.037601154,12.63113542,2.020981667,120.4252189,2.408504378,42.9652108,2.14826054,10.40528727,1.040528727
South Georgia,POB4,POB_1G,261,297.2,298.5,297.9,297.2,298.5,297.9,297.9,4204.36,4769.68,4428.54,4439.98,0.03302,50312.71429,343976.8571,2.315714286,299.8571429,29.98571429,1239.142857,123.9142857,1035.285714,103.5285714,318.2857143,31.82857143,85087.85714,8508.785714,494.7142857,49.47142857,88.71428571,8.871428571,390.7142857,39.07142857,235.7142857,23.57142857,311.5714286,31.15714286,933.7142857,93.37142857,2686.142857,268.6142857,197013.1429,35945.71429,0.182531411,6817.281067,804.3628357,0.003298031,11160.82394,2008.948309,11223.59004,1459.066705,3699.908054,517.9871276,291.1229472,34.93475366,14247.36154,2564.525077,9.889110995,0.69223777,9.722134768,5.249952775,24.62419533,3.447387346,80.21168655,7.21905179,9.795083632,1.567213381,112.2832022,2.245664044,81.06453324,4.053226662,26.36261878,2.636261878
South Georgia,POB4,POB_1H,270,299.6,300.9,300.3,299.6,300.9,300.3,300.3,4264.67,4872.07,4497.96,4512.66,0.00660,51475.71429,324223,2.22,222.1428571,22.21428571,1146.142857,114.6142857,855.8571429,85.58571429,277.5714286,27.75714286,48938.28571,4893.828571,186.5714286,18.65714286,43.57142857,4.357142857,476,47.6,0.181818182,0.018181818,216.5714286,21.65714286,504.7142857,50.47142857,2980.714286,298.0714286,212913.1429,37419.42857,0.175946188,12264.05586,1389.475783,0.004593293,12500.20752,2250.037354,16886.46117,2195.239952,3646.803466,510.5524852,347.2391734,41.66870081,32077.88146,5774.018663,21.31568752,1.492098126,34.08957406,18.40836999,38.63072038,5.408300853,87.03952565,7.833557309,18.01037848,2.881660557,133.9471098,2.678942196,68.70367736,3.435183868,14.95874073,1.495874073
South Georgia,POB4,POB_1H,272,302.4,303.6,303,302.4,303.6,303,303,4715.29,5223.61,4908.61,4921.77,0.00660,47650.85714,336142.7143,2.381428571,170.2857143,17.02857143,908.1428571,90.81428571,924.2857143,92.42857143,332.2857143,33.22857143,87275.42857,8727.542857,534.4285714,53.44285714,18.14285714,1.814285714,325.2857143,32.52857143,131.5714286,13.15714286,475.8571429,47.58571429,1192.142857,119.2142857,2956.285714,295.6285714,188092.1429,35333.71429,0.188454558,16239.97922,1624.873709,0.00886823,16569.8395,2982.57111,14057.62029,1827.490638,4842.543624,677.9561074,490.1014482,58.81217378,36789.89387,6622.180897,15.52308099,1.086615669,23.68744542,12.79122053,33.26418497,4.656985896,79.02378554,7.112140699,13.69513286,2.191221258,127.6030216,2.552060432,115.7826807,5.789134035,21.09853252,2.109853252
South Georgia,POB4,POB_1H,274,305.3,306.6,305.9,305.3,306.6,305.9,305.9,5186.76,5613.88,5352.79,5361.2,0.00660,49935.28571,318569.5714,2.027142857,309.8571429,30.98571429,1276.571429,127.6571429,1072.428571,107.2428571,301.5714286,30.15714286,42619.71429,4261.971429,262,26.2,72.71428571,7.271428571,486.7142857,48.67142857,0.181818182,0.018181818,227.4285714,22.74285714,645.7142857,64.57142857,3019.714286,301.9714286,213158.8571,37477.28571,0.175852451,5154.83758,573.8218987,0.001669558,8247.619338,1484.571481,13624.79416,1771.223241,3402.546149,476.3564609,239.0903954,28.69084745,26021.27236,4683.829025,21.67941523,1.517559066,35.17565751,18.99485506,45.29733791,6.341627307,101.2819468,9.115375212,21.72799433,3.476479093,128.8300513,2.576601026,55.26303448,2.763151724,13.6233494,1.36233494
South Georgia,POB4,POB_1H,276,308.2,309.4,308.8,308.2,309.4,308.8,308.8,5645.49,6005.14,5794.16,5800.62,0.00660,47798.28571,324343.1429,2.224285714,367.5714286,36.75714286,1170,117,1326.285714,132.6285714,376.1428571,37.61428571,62211.14286,6221.114286,393.8571429,39.38571429,58.42857143,5.842857143,506,50.6,25.71428571,2.571428571,487.5714286,48.75714286,910,91,3090.857143,309.0857143,199503.5714,36105.57143,0.181133808,7645.542162,700.4605288,0.005525507,14724.84168,2650.471502,19494.21991,2534.248588,4421.022099,618.9430939,541.6825199,65.00190239,36212.99526,6518.339147,9.290702511,0.650349176,14.04871516,7.586306186,29.02224828,4.063114759,52.25471702,4.702924532,9.303301727,1.488528276,133.9399585,2.67879917,93.28975023,4.664487512,34.83024942,3.483024942
South Georgia,POB4,POB_1H,277,309.6,310.8,310.2,309.6,310.8,310.2,310.2,5861.26,6200.97,6003.79,6012.75,0.00660,46088.28571,316243.7143,2.261428571,229.7142857,22.97142857,888.1428571,88.81428571,1192.142857,119.2142857,413.7142857,41.37142857,64059.57143,6405.957143,520.5714286,52.05714286,34.57142857,3.457142857,382.4285714,38.24285714,295.7142857,29.57142857,415,41.5,1091.142857,109.1142857,2949.857143,294.9857143,190755,35376.28571,0.186130641,18232.10721,2116.944946,0.009709433,7878.350892,1418.103161,12165.51804,1581.517345,2625.390604,367.5546846,243.3277645,29.19933174,20008.60084,3601.548151,14.44037855,1.010826499,19.94911921,10.77252437,28.09458533,3.933241946,67.51896284,6.076706656,11.67206626,1.867530602,105.0074043,2.100148086,61.45629267,3.072814634,17.81569627,1.781569627
South Georgia,POB4,POB_1H,278,311,312.3,311.6,311,312.3,311.6,311.6,6071.93,6404.28,6215.27,6224.89,0.00660,53835.28571,338040.8571,2.274285714,244.1428571,24.41428571,881,88.1,1241.571429,124.1571429,277.7142857,27.77142857,61674.14286,6167.414286,408.8571429,40.88571429,18,1.8,375.2857143,37.52857143,96,9.6,223.1428571,22.31428571,518.1428571,51.81428571,2925.428571,292.5428571,212637.5714,37750.71429,0.177550693,3106.730696,372.681148,0.001622436,14537.39396,2616.730913,15794.03329,2053.224328,4474.472088,626.4260923,423.111152,50.77333824,33032.06278,5945.7713,12.56212916,0.879349041,15.67025973,8.461940254,25.59770028,3.583678039,63.49918772,5.714926895,11.91640619,1.90662499,125.9626009,2.519252018,115.2319134,5.76159567,26.17983058,2.617983058
South Georgia,POB4,POB_1H,280,313.9,315,314.5,313.9,315,314.5,314.5,6497.64,6839.6,6646.42,6664.31,0.00660,55175.5,339274.5,2.318333333,186,18.6,906,90.6,885,88.5,265,26.5,60394.5,6039.45,497.5,49.75,9.666666667,0.966666667,344.3333333,34.43333333,71.33333333,7.133333333,366.1666667,36.61666667,812,81.2,3075.166667,307.5166667,214635.1667,38245.5,0.178285641,7663.970862,710.2657953,0.003448518,7193.854426,1294.893797,11276.85495,1465.991144,3096.819244,433.5546942,190.7229967,22.8867596,20925.5976,3766.607568,14.48485992,1.013940194,18.87710919,10.19363896,30.20500262,4.228700367,82.76241771,7.448617594,19.91261683,3.186018693,108.7867895,2.17573579,65.56328144,3.278164072,16.44549966,1.644549966
