"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd","dry_mass_err"
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,23107.93333,57691.73333,1.326666667,-7.992253566,-5.600342684,-6.193122952,-6.816620705,-2.136460618,-6.107691996,-5.211435286,-5.919573814,-10.00036469,-7.347928495,-6.510976164,-3.850949752,-1.906545793,0.148592771,-8.361730345,-7.212111077,-7.283711057,-7.795397274,-4.679809382,-6.698541671,-7.02367807,-6.767804229,-11.88715831,-7.098359597,-6.458544123,-6.200102909,-5.658308036,0.003488414,6.093361749,1.09680511482,8.565956826,1.11357438738,6.212188396,0.86970637544,4.334734284,0.52016811408,9.096153659,1.63730765862,1.156591041,0.08096137287,2.228820499,1.20356306946,1.7055055,0.23877077,2.433879899,0.21904919091,0.199923263,0.03198772208,4.261035879,0.08522071758,3.021371159,13.12565828,5.692407922,5.169848784,2.738841137,0.800368939,5.568119643,-3.26090438,-3.297001758,-3.123922027,-3.730203992,-4.550550854,-0.365720454,-0.485804356,1.312565828
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.746667,23417.13333,58329,1.412,-7.942838394,-5.583755019,-6.345166616,-6.872769368,-2.129063045,-6.957713195,-5.205008463,-6.053157785,-10.00036469,-6.854175505,-5.840843977,-3.8527497,-1.924887762,0.145892131,-8.802013627,-7.331385878,-6.984615651,-7.636982628,-4.157258073,-6.994759682,-7.157719955,-6.881582951,-11.88715831,-6.74235431,-6.30295154,-5.880563844,-5.967330298,0.00256107,5.780678735,1.0405221723,8.264617297,1.07440024861,5.675257341,0.79453602774,4.015702619,0.48188431428,8.827068366,1.58887230588,0.75765378,0.0530357646,1.601370184,0.86473989936,1.399296677,0.19590153478,2.195846588,0.19762619292,-0.068177295,-0.0109083672,4.04144,0.0808288,2.618963644,12.56793451,5.557430168,4.285481182,0.968203653,0.333599077,4.531512554,-3.393310763,-2.57335534,-2.522615919,-1.746597473,-4.195310548,-0.194372613,-0.712772449,1.256793451
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.135714,21919.64286,55028.5,1.295714286,-7.822240656,-5.653737431,-6.365770192,-6.872619578,-2.186007651,-6.582612666,-5.280561803,-6.056939343,-9.577851025,-7.227263731,-6.123880215,-3.833874483,-1.902266774,0.149229965,-8.401145345,-7.233667799,-7.730205639,-7.424526939,-4.773121438,-7.18802132,-7.331836931,-7.148152858,-9.684186655,-6.991805174,-6.015688522,-6.44599387,-5.710010234,0.003312639,6.189053586,1.11402964548,8.133697639,1.05738069307,6.626720857,0.92774091998,4.029009851,0.48348118212,8.65014056,1.5570253008,0.45732173,0.0320125211,1.234740398,0.66675981492,1.492961215,0.2090145701,2.252385704,0.20271471336,0.185021609,0.02960345744,3.958544975,0.0791708995,2.818399246,13.46785804,5.714671968,4.140959721,2.774546259,0.152991523,4.557167349,-3.65449109,-4.93906012,-2.876092545,-2.893075293,-4.94979813,-0.009110039,-1.133980905,1.346785804
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3940.826667,22842.73333,56752.8,1.344666667,-7.713466684,-5.600835348,-6.150463028,-7.06590644,-2.244247352,-6.167672412,-5.210253916,-5.885182364,-7.977022671,-7.309509445,-6.425996302,-3.791085551,-1.901764648,0.149304916,-7.168447119,-7.10165357,-6.243012055,-7.877983991,-3.455470497,-6.744426687,-7.274443903,-7.124691521,-7.407716437,-6.672921784,-6.438162712,-6.16460786,-5.902452473,0.002732735,5.280738939,0.95053300902,7.691431223,0.99988605899,5.411553016,0.75761742224,3.392372475,0.407084697,8.078928375,1.4542071075,-0.080117716,-0.00560824012,0.756761235,0.4086510669,0.964106124,0.13497485736,1.785730957,0.16071578613,-0.355390809,-0.05686252944,3.597190415,0.0719438083,2.18931581,12.25687847,5.254915922,3.492014874,1.485369936,-0.646076883,4.224345101,-4.056213577,-3.317773464,-3.606789109,-3.666056725,-5.739915791,-2.146136396,-2.35790483,1.225687847
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,4208.64,23327.13333,56259.46667,1.338,-8.637138006,-5.799535116,-7.061979598,-7.438935625,-2.570865382,-6.045260808,-5.290522962,-5.906146483,-10.00036469,-6.992083188,-6.664656657,-3.772934108,-1.921468955,0.146391761,-8.828733784,-7.499790431,-7.437898146,-7.864849322,-4.926936811,-6.963298529,-7.499237551,-6.915653385,-11.88715831,-6.561218404,-6.428554901,-6.112340047,-5.858923639,0.002854314,5.703613902,1.02665050236,8.219097638,1.06848269294,5.811801162,0.81365216268,3.847591141,0.46171093692,8.42121649,1.5158189682,0.048549833,0.00339848831,1.026695924,0.55441579896,1.689084808,0.23647187312,2.346843447,0.21121591023,0.070385627,0.01126170032,4.185632246,0.08371264492,2.655595005,13.92959389,5.325829896,4.667084182,1.94042748,-0.003520183,3.620540945,-5.301613392,-3.503861403,-4.832225252,-2.032918586,-5.511922058,-0.54132775,-1.770213926,1.392959389
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4497.107692,23905.46154,57464.46154,1.32,-8.628628029,-5.575307548,-7.169220003,-7.338732623,-2.552644181,-6.109445359,-5.261664962,-5.897417521,-10.00036469,-7.681072775,-6.909428265,-3.818197447,-1.935876682,0.14429771,-8.657253304,-7.276719649,-7.736001852,-7.654008314,-5.309722913,-6.934417052,-7.108383227,-6.649874975,-11.88715831,-7.334851712,-6.688510256,-6.164788376,-5.987219925,0.002510634,5.122772318,0.92209901724,8.347045431,1.08511590603,5.469627758,0.76574788612,3.845481536,0.46145778432,8.392555776,1.51066003968,0.04900471,0.0034303297,1.045039625,0.5643213975,1.395888346,0.19542436844,2.210337956,0.19893041604,-0.335883429,-0.05374134864,4.357566189,0.08715132378,2.360132231,12.11978687,5.331061691,3.917578859,0.83957168,-0.21796627,3.932605426,-4.257584575,-3.094556442,-2.811583204,-1.9140687,-5.062389958,-1.814516663,-1.813669889,1.211978687
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4654.675,22628.83333,55695.08333,1.306666667,-8.132539353,-5.783781041,-6.982143224,-7.236381427,-2.456608426,-6.376716671,-5.268995127,-5.833548066,-10.00036469,-7.959932586,-5.552064705,-3.74577066,-1.933840686,0.144591799,-8.539616143,-7.869965829,-7.500651591,-8.002146364,-5.022585008,-6.955709078,-7.15083402,-7.071701078,-11.88715831,-7.289980043,-5.863860248,-5.908468307,-5.5452721,0.00390588,5.816721734,1.04700991212,8.297325033,1.07865225429,5.974666195,0.8364532673,3.824018401,0.45888220812,8.237738402,1.48279291236,-0.071957865,-0.00503705055,1.198740326,0.64731977604,1.255665121,0.17579311694,2.464657555,0.22181917995,0.059026856,0.00944429696,4.358354449,0.08716708898,2.780414367,13.01429456,5.38293223,3.624599772,2.239213983,-0.310419036,3.418718038,-4.547354022,-3.060163707,-3.522477647,-3.215678691,-4.071514522,-0.555501891,-1.515469491,1.301429456
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4745.8,22323.46154,54924.61538,1.440769231,-8.044118148,-5.547961037,-6.60784622,-7.518695245,-2.553810871,-6.187569202,-5.302130098,-5.84857472,-9.879407471,-9.131098005,-6.315140378,-3.806606706,-1.912378431,0.147728606,-8.478473614,-7.10650386,-7.384920082,-7.812993766,-4.292225062,-6.741108499,-7.40307118,-6.941986195,-10.76912026,-8.711230427,-6.188448169,-5.789934338,-5.789855161,0.003058425,5.474514408,0.98541259344,8.156661708,1.06036602204,5.957733691,0.83408271674,3.65132431,0.4381589172,8.060731791,1.45093172238,-0.205215357,-0.01436507499,1.109296435,0.5990200749,1.111281402,0.15557939628,1.757651356,0.15818862204,-0.00547956,-0.0008767296,4.249291131,0.08498582262,2.584792073,11.60860149,5.332525091,4.536715094,2.041280213,-0.763292404,3.853156614,-4.69958087,-4.388363631,-3.918625756,-2.013060591,-3.800424029,-0.632055507,-1.658031628,1.160860149
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,4810.630769,22217.84615,54839.15385,1.287692308,-8.206740958,-5.700228523,-6.685109747,-7.198678866,-2.622393182,-6.193928094,-5.216503671,-6.065462852,-8.717549827,-7.206505239,-6.239589019,-3.803353632,-1.91712016,0.147029775,-8.47280039,-8.033922243,-7.807166435,-7.730221101,-5.362622377,-6.896003214,-6.941328397,-6.781102428,-8.533816527,-6.825989085,-6.540384988,-6.607657311,-5.643366333,0.003540928,3.580510594,0.64449190692,7.861484873,1.02199303349,5.384924995,0.7538894993,3.340832004,0.40089984048,7.734073044,1.39213314792,-0.491860404,-0.03443022828,0.924541722,0.49925252988,1.089323368,0.15250527152,1.535024943,0.13815224487,-0.574897841,-0.09198365456,3.988017676,0.07976035352,2.357401713,12.0714856,5.225759114,2.975567854,0.197421713,-1.578187949,3.366743146,-4.966728032,-3.067600289,-3.769138899,-2.71321674,-4.235400375,-0.126670214,-1.410666143,1.20714856
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,4936.930769,22964,55507.53846,1.303076923,-8.738575217,-5.682127238,-6.647326893,-7.443350654,-2.823008334,-6.369538414,-5.280803457,-5.999890955,-9.271946619,-7.609580455,-5.943689543,-3.808483043,-1.919865541,0.146626676,-9.035504337,-7.591806366,-7.728760283,-7.730852138,-5.890596685,-7.166250712,-7.45236398,-6.521577649,-8.648550002,-7.30763257,-6.184800863,-6.344395559,-5.598191962,0.003704556,5.056624335,0.9101923803,8.281388487,1.07658050331,6.090484696,0.85266785744,3.716295306,0.44595543672,8.135198573,1.46433574314,-0.093891142,-0.00657237994,1.741451249,0.94038367446,1.785511579,0.24997162106,1.834854488,0.16513690392,-0.267027254,-0.04272436064,4.381116251,0.08762232502,3.153503543,10.34845519,5.298400998,3.757256595,1.315550393,-1.826020478,3.426863182,-5.013596424,-3.017298788,-3.774539919,-2.465113623,-5.846459677,0.001956376,-1.586708826,1.034845519
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,5072.725,22267.91667,55087.5,1.346666667,-7.491247618,-5.311561956,-5.293330309,-6.472406158,-2.353236588,-6.742430096,-5.182682071,-6.156347959,-8.785176912,-6.199909387,-4.742260138,-3.755111307,-1.873200348,0.153631201,-8.271335072,-6.847939779,-5.949324002,-7.690022301,-3.72967336,-6.970689705,-6.913705809,-6.904350938,-8.532791135,-6.34324295,-5.168269824,-5.861813735,-5.006411401,0.006694886,8.889526547,1.60011477846,8.645353799,1.12389599387,7.932985448,1.11061796272,4.637258561,0.55647102732,8.512605437,1.53226897866,0.175141926,0.01225993482,1.828698523,0.98749720242,2.000267964,0.28003751496,3.357684303,0.30219158727,2.374763439,0.37996215024,4.697427122,0.09394854244,4.575492531,15.67137024,7.608024,4.178897068,3.278285911,0.182068902,3.715219204,-3.880030081,-3.370134885,-3.025160837,-1.85079681,-1.909819254,0.801284362,0.086827709,1.567137024
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,5184.441667,23072.16667,55131.5,1.3725,-8.031324776,-5.580666792,-6.207152111,-7.270209772,-2.899396447,-6.700542904,-5.325388821,-6.139622326,-9.06886603,-7.442458941,-6.130903599,-3.860409118,-1.93358299,0.144629065,-7.808968369,-6.776450276,-7.173530183,-7.55530685,-5.13660461,-6.774426713,-7.310054121,-7.098421839,-8.715084392,-6.948700669,-6.02725028,-5.898628152,-6.149103423,0.002135395,5.682990058,1.02293821044,8.188641308,1.06452337004,6.076447566,0.85070265924,3.511753219,0.42141038628,7.877415007,1.41793470126,-0.26430101,-0.0185010707,1.890854069,1.02106119726,1.779104669,0.24907465366,3.087801112,0.27790210008,-0.346920192,-0.05550723072,4.309342078,0.08618684156,3.16200763,10.15673365,5.368595324,4.347000726,2.108131297,-0.01788153,3.791449325,-4.714743675,-2.801707632,-2.660716726,-0.260009484,-4.3602217,-0.334918905,-1.385015695,1.015673365
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,5436.623077,23160.69231,55187.46154,1.347692308,-8.936120497,-5.728108412,-6.898768145,-7.027200562,-3.044624316,-7.208066158,-5.189072803,-6.207194676,-8.564100701,-8.279183716,-5.647662853,-3.878838133,-1.932345056,0.144808217,-8.810982751,-7.331524343,-7.872793358,-7.733336289,-5.373351935,-7.143113329,-7.290206449,-7.035901142,-7.93951451,-7.555429525,-6.190617409,-6.138957188,-5.778388529,0.003093697,5.297117313,0.95348111634,8.442582467,1.09753572071,5.822268606,0.81511760484,3.725526574,0.44706318888,8.177752538,1.47199545684,0.008226993,0.00057588951,1.996850493,1.07829926622,1.826388512,0.25569439168,2.273038489,0.20457346401,-0.288363486,-0.04613815776,4.490029918,0.08980059836,2.772636505,11.97580925,5.513140959,4.684571942,1.704118345,-0.462656425,3.607344541,-4.53768043,-2.333595463,-2.158085123,-1.473284469,-4.212242409,0.836967632,-0.725894926,1.197580925
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,5499.669231,23511.76923,56021.46154,1.395384615,-8.741999228,-5.811718386,-7.072291629,-7.13712548,-3.160264614,-7.162306827,-5.257722725,-6.323722384,-10.00036469,-6.87777578,-5.959178639,-3.846452504,-1.93565984,0.144329003,-8.504946786,-7.278368529,-7.712635344,-7.733956636,-5.468623594,-7.150055926,-6.820971776,-6.747007692,-11.88715831,-6.638179074,-6.412063639,-5.941400062,-5.603966441,0.003683225,6.881085241,1.23859534338,8.232623724,1.07024108412,6.085095384,0.85191335376,3.741897858,0.44902774296,7.918830036,1.42538940648,-0.15231029,-0.0106617203,1.766285892,0.95379438168,1.556943524,0.21797209336,2.324128229,0.20917154061,0.652047559,0.10432760944,4.268587567,0.08537175134,2.995771649,13.98620881,6.184188796,4.882642419,2.741347026,0.199281297,3.861404741,-4.374854019,-2.792115805,-4.202883724,-1.803912062,-2.765088583,-0.879844634,-2.108866818,1.398620881
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,5646.269231,23811.38462,56569.61538,1.366923077,-8.089960562,-5.766737809,-7.155321153,-7.477593078,-3.374808478,-6.93672468,-5.285367629,-6.244875192,-10.00036469,-7.02941984,-6.091624654,-3.856586988,-1.925090682,0.145862529,-8.086165538,-7.773784296,-7.921933904,-8.378030748,-6.045668502,-7.087229902,-7.387172089,-6.8301457,-11.88715831,-6.711365555,-6.459972178,-5.946639189,-5.823243224,0.002957996,8.449774378,1.52095938804,9.648625949,1.25432137337,8.481233436,1.18737268104,5.619753249,0.67437038988,10.09039477,1.8162710586,2.26601624,0.1586211368,3.232047511,1.74530565594,2.949532582,0.41293456148,3.983415033,0.35850735297,1.907969557,0.30527512912,4.935823345,0.0987164669,4.414694157,19.24399494,7.256935316,5.611759714,4.227174296,1.306731996,5.547920657,-2.890213146,-3.540081245,-3.006682044,-0.970151633,-1.537183086,-0.214514681,1.035476943,1.924399494
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,5947.946154,23243.15385,57024.69231,1.373846154,-7.098434219,-5.594050685,-5.958606963,-6.619669401,-2.242065671,-6.825428427,-5.311326602,-6.159767348,-10.00036469,-6.867839703,-5.788820654,-3.749365502,-1.927256566,0.14554695,-8.05310716,-7.612162701,-7.407915682,-7.621178421,-4.887357846,-7.161824851,-7.147434641,-6.947962596,-11.88715831,-6.447950597,-6.386587939,-6.093727723,-5.546003644,0.003903024,5.367078028,0.96607404504,8.259811994,1.07377555922,5.75006785,0.805009499,3.696443755,0.4435732506,7.967790687,1.43420232366,-0.226773484,-0.01587414388,1.123252872,0.60655655088,1.460701117,0.20449815638,2.305864369,0.20752779321,-0.172321451,-0.02757143216,4.269290918,0.08538581836,2.74443843,11.79816971,5.317504483,3.767170035,2.007334243,-0.006443517,3.705202874,-4.301877496,-3.632127432,-3.534765758,-2.983717817,-4.49899776,-0.148052611,-1.55144248,1.179816971
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,6370.753846,22715.76923,55020.92308,1.346923077,-7.998518446,-5.473267878,-6.159107955,-6.68512437,-2.790685833,-6.651020042,-5.253140103,-6.067916821,-10.00036469,-7.101802876,-5.637842862,-3.767261527,-1.912909161,0.147650223,-8.611936034,-7.113848569,-7.667640708,-7.610231856,-4.981777499,-7.018914254,-7.062457418,-6.648653028,-11.88715831,-6.972716121,-6.39355324,-6.22844892,-5.575477198,0.003789667,8.418787934,1.51538182812,8.155187532,1.06017437916,6.80703722,0.9529852108,4.438641011,0.53263692132,8.061114452,1.45100060136,-0.605051505,-0.04235360535,1.193795963,0.64464982002,1.62222572,0.2271116008,2.906441214,0.26157970926,2.054821232,0.32877139712,3.833582444,0.07667164888,4.424395905,14.89672027,7.233781181,4.193681627,1.863059087,-0.298138949,3.579984244,-5.605381259,-3.146838366,-3.451006168,-1.358216243,-1.779654262,-0.317815582,0.978062857,1.489672027
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,6433.538462,18555.69231,44574.53846,1.393846154,-6.087668272,-4.963093563,-4.90819671,-5.87831371,-2.116222366,-6.166366295,-5.09933601,-5.70083195,-7.773096385,-5.073767642,-4.352051005,-3.583272974,-1.746723117,0.174344314,-5.805004644,-5.44495648,-4.63241859,-6.314682969,-2.999177443,-6.510537233,-6.604323588,-6.597079162,-6.656359532,-5.242513541,-4.384717788,-5.639593572,-3.853403201,0.02120744,10.05526604,1.8099478872,8.269598256,1.07504777328,7.980430356,1.11726024984,4.803447283,0.57641367396,8.402215104,1.51239871872,-0.156478183,-0.01095347281,0.886109839,0.47849931306,1.326362022,0.18569068308,3.417141707,0.30754275363,2.798839744,0.44781435904,3.571587207,0.07143174414,4.501686976,41.8734204,8.725304678,4.794141795,4.055259479,0.70966819,3.517788908,-4.802455341,-3.476925764,-4.05755405,-1.621925443,-2.412473087,-0.458680711,0.785970407,4.18734204
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,6500.141667,13949,38376,1.411666667,-3.761910654,-3.997408561,-3.620272232,-4.759573252,-0.882415056,-5.209453859,-4.856838893,-5.72657619,-6.239717708,-3.93540542,-3.769824337,-3.212880184,-1.407622141,0.244724512,-5.359544736,-5.377254739,-4.304290892,-6.416721084,-2.593950482,-5.684615322,-6.159543344,-5.993136518,-6.076074462,-5.348802857,-4.693893006,-5.009342955,-4.141814618,0.015893984,10.44373415,1.879872147,8.369200378,1.08799604914,8.14120508,1.1397687112,5.984280281,0.71811363372,9.494735719,1.70905242942,-0.278329145,-0.01948304015,0.80221871,0.4331981034,1.794323257,0.25120525598,4.472723841,0.40254514569,3.982909121,0.63726545936,3.624949237,0.07249898474,5.812699313,35.95890476,9.202971691,4.021962455,3.194370907,1.748373345,5.264428257,-4.942552717,-3.958747123,-3.95203616,-0.283012452,-0.11861062,-0.158808642,2.309957337,3.595890476
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,6564.375,22427.08333,57499.5,1.2675,-5.626755468,-5.343968398,-5.104977963,-5.815369083,-2.005697455,-6.23306632,-5.214445843,-6.116522043,-7.043550956,-6.118689087,-5.761046901,-3.556659299,-1.856243188,0.156258563,-5.746971376,-6.515556454,-6.256279853,-6.625532947,-2.857828016,-7.290446411,-6.982859928,-7.417591567,-6.71151208,-5.774728161,-5.910904397,-5.471920652,-4.7901517,0.008311197,7.051215387,1.26921876966,8.420975956,1.09472687428,7.02088504,0.9829239056,4.355404941,0.52264859292,8.178330498,1.47209948964,-0.003053701,-0.00021375907,2.05044567,1.1072406618,2.098648827,0.29381083578,3.554773429,0.31992960861,1.041541521,0.16664664336,4.462736258,0.08925472516,4.817686564,11.78728762,6.089354856,4.481259862,3.01204536,0.375681018,3.889768988,-4.12019014,-2.381381761,-2.366563899,-1.878551557,-3.050148925,-0.209774694,1.029502539,1.178728762
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,6812.307143,23247.14286,55625.64286,1.319285714,-8.539520563,-5.709209972,-6.441918671,-7.239087657,-3.138553386,-6.564868654,-5.285782074,-5.953864265,-10.00036469,-7.663641056,-6.064983225,-3.827859713,-1.90628342,0.148631763,-8.520289928,-7.147428225,-8.017434062,-8.544999759,-5.407367291,-7.196254901,-7.165678916,-6.727170774,-11.88715831,-7.16331567,-5.993263457,-6.180823774,-5.838987624,0.002911789,6.252037252,1.12536670536,8.334275504,1.08345581552,6.426447027,0.89970258378,3.884156109,0.46609873308,7.935164563,1.42832962134,-0.028231451,-0.00197620157,1.696246641,0.91597318614,1.951674304,0.27323440256,2.159902308,0.19439120772,0.123796581,0.01980745296,4.336540579,0.08673081158,3.482360625,11.99071198,5.734030493,4.360579551,2.31747273,-0.252025303,3.497718742,-4.996091322,-3.063884548,-3.683485309,-2.517767444,-4.754933289,0.172303794,-0.41756838,1.199071198
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,7055.1,23330.92857,56708.85714,1.285,-8.260341261,-5.258005593,-6.399167324,-6.930500354,-2.867184288,-6.675847315,-5.27715177,-5.856135645,-9.39669177,-7.135732644,-5.610217461,-3.765713062,-1.90517558,0.148796515,-8.393367179,-7.37239388,-7.538359436,-7.450433801,-4.96276192,-6.912686376,-7.351460776,-6.733884945,-8.86858396,-6.958822296,-6.313111211,-5.93743831,-5.658642247,0.003487248,6.234665884,1.12223985912,8.400478501,1.09206220513,6.107720285,0.8550808399,4.00656452,0.4807877424,8.021378786,1.44384818148,-0.026699844,-0.00186898908,1.401900586,0.75702631644,1.517699281,0.21247789934,2.112049324,0.19008443916,0.333835421,0.05341366736,4.428500892,0.08857001784,2.915476062,12.08109258,5.654138786,4.106905566,1.623801628,-0.238467829,3.004722804,-5.246345033,-3.298341308,-3.114335803,-2.620944321,-3.782116688,0.28261246,-1.115306766,1.208109258
