"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_inc","Mo_coh","coh_inc","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,7263.933333,21787.13333,53540,1.36,7.133333333,0.7133333333,225.6,22.56,57.86666667,5.786666667,37.4,3.74,2783.466667,278.3466667,84.2,8.42,220.2666667,22.02666667,116.3333333,11.63333333,0.181818182,0.0181818182,38.13333333,3.813333333,119.9333333,11.99333333,930.0666667,93.00666667,40604.4,5896.533333,0.145198941,1305.120783,295.9181515,0.004970267,104.6756783,18.841622094,3609.129673,469.18685749,168.1798853,23.545183942,45.5523502,5.466282024,2342.824007,421.70832126,0.669698406,0.04687888842,2.182200699,1.17838837746,4.093699078,0.57311787092,3.679275906,0.33113483154,0.501927094,0.08030833504,65.96855978,1.3193711956,7.956881626,0.3978440813,14.89020858,181.2848074,68.84527076,3.365678645,0.733053273,21.06620278,0.006580199,0.02863423,0.06061545,0.060549087,0.00814485,1.340395888,0.208592941,1.489020858
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,7451.671429,23521.64286,57297.14286,1.331428571,10.42857143,1.042857143,163.6428571,16.36428571,38.35714286,3.835714286,41.92857143,4.192857143,2087.928571,208.7928571,60.5,6.05,232,23.2,119.4285714,11.94285714,0.181818182,0.0181818182,51.28571429,5.128571429,164.1428571,16.41428571,1015.285714,101.5285714,44417.57143,6560.142857,0.147714316,535.7876609,105.7303225,0.003066652,265.0120521,47.702169378,4843.721178,629.68375314,347.1872575,48.60621605,63.73055929,7.6476671148,3080.073609,554.41324962,1.071221581,0.07498551067,3.17180271,1.7127734634,6.998565891,0.97979922474,6.792163379,0.61129470411,0.931349705,0.1490159528,88.8200419,1.776400838,16.13112281,0.8065561405,6.903208584,158.4645684,64.8922943,3.829031114,1.280136996,63.68866919,0.018816406,0.022993401,0.09543019,0.141345191,0.008008611,0.905659664,0.298573697,0.690320858
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,7505.433333,23158.46667,56412.73333,1.297333333,7.933333333,0.7933333333,192.7333333,19.27333333,54.8,5.48,52.46666667,5.246666667,2727,272.7,73.66666667,7.366666667,221.6,22.16,106.6666667,10.66666667,0.181818182,0.0181818182,25.26666667,2.526666667,219.2,21.92,987.8666667,98.78666667,42823.13333,6404.266667,0.149477817,2390.572402,436.6781205,0.003226288,407.8905822,73.420304796,4217.330448,548.25295824,426.0420821,59.645891494,57.48518576,6.8982222912,2688.500619,483.93011142,0.845840342,0.05920882394,5.35028394,2.8891533276,5.640790304,0.78971064256,6.692282931,0.60230546379,1.320375223,0.21126003568,81.43967116,1.6287934232,30.53520566,1.526760283,15.13364658,241.9029057,112.2200733,6.662632451,0.642275568,30.54752651,0.010747631,0.025656026,0.0330274,0.090105003,0.044350605,1.972165631,1.193277112,1.513364658
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,7531.692308,21060.38462,54913.46154,1.322307692,102.5384615,10.25384615,204.8461538,20.48461538,115.4615385,11.54615385,155.6153846,15.56153846,6905.615385,690.5615385,159,15.9,200,20,98.69230769,9.869230769,11.38461538,1.138461538,155.0769231,15.50769231,170.9230769,17.09230769,1171.692308,117.1692308,37253.15385,6019.692308,0.162081097,3092.930914,310.4739347,0.008090586,11517.71875,2073.189375,5766.308811,749.62014543,1197.40653,167.6369142,302.9854865,36.35825838,9844.625786,1772.03264148,0.946267633,0.06623873431,3.627263811,1.95872245794,6.197858783,0.86770022962,34.35259618,3.0917336562,27.76757005,4.442811208,77.12979485,1.542595897,206.5821768,10.32910884,19.85120557,3111.942568,143.9960058,21.15846533,3.615574304,169.6651785,0.01560096,0.059129239,0.085971873,0.423250154,0.379906928,1.39888174,3.992694737,1.985120557
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,7669.85,16788.14286,47972.78571,1.372857143,314.0714286,31.40714286,197.7857143,19.77857143,336.8571429,33.68571429,253.7142857,25.37142857,11141.78571,1114.178571,200.6428571,20.06428571,152.2142857,15.22142857,72.71428571,7.271428571,51.71428571,5.171428571,413.6428571,41.36428571,200.2857143,20.02857143,1391.214286,139.1214286,25927.57143,5199.071429,0.20376471,4249.713107,369.4268876,0.023188333,14262.12932,2567.1832776,4269.933331,555.09133303,1951.217642,273.17046988,266.7521665,32.01025998,8604.12931,1548.7432758,0.775500382,0.05428502674,4.268992381,2.30525588574,3.773884291,0.52834380074,38.16917132,3.4352254188,28.3155083,4.530481328,50.91367477,1.0182734954,239.7215992,11.98607996,30.50661116,3970.032909,36.71694754,25.5783098,1.25829967,108.0172893,0.006020552,0.042256079,0.028086362,0.643907987,0.502166441,0.859909114,7.149691249,3.050661116
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,7695.938462,21977.53846,58320.84615,1.346923077,182.0769231,18.20769231,198.2307692,19.82307692,255.1538462,25.51538462,146.0769231,14.60769231,6947.923077,694.7923077,106.9230769,10.69230769,197.5384615,19.75384615,88.15384615,8.815384615,6.692307692,0.6692307692,123.1538462,12.31538462,315.3076923,31.53076923,1237.307692,123.7307692,39065.92308,6056.923077,0.155197158,1082.891304,160.7422686,0.007201084,12958.49641,2332.5293538,4367.99759,567.8396867,2239.96755,313.595457,230.5568311,27.666819732,7609.566894,1369.72204092,0.799271713,0.05594901991,4.531502978,2.44701160812,3.210467452,0.44946544328,34.52282262,3.1070540358,27.8515667,4.456250672,78.81628528,1.5763257056,218.7388146,10.93694073,32.25214894,3897.778682,102.4569811,52.98605028,5.020919187,94.88269994,0.004799037,0.087192295,0.029975864,0.356622142,0.320567732,1.313862982,6.164980519,3.225214894
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,1.282857143,68.35714286,6.835714286,194.6428571,19.46428571,139.8571429,13.98571429,76.64285714,7.664285714,3832.785714,383.2785714,97.92857143,9.792857143,223.7857143,22.37857143,109.8571429,10.98571429,1.714285714,0.1714285714,25,2.5,198,19.8,1049.357143,104.9357143,42459.35714,6253.642857,0.147301621,687.6167993,150.2892632,0.003474289,88.32467556,15.8984416008,3298.121333,428.75577329,436.639577,61.12954078,45.81121632,5.4973459584,2064.749015,371.6548227,0.598889202,0.04192224414,8.680238524,4.68732880296,4.370193647,0.61182711058,3.835435411,0.34518918699,0.79837406,0.1277398496,59.19980605,1.183996121,27.53210666,1.376605333,17.3303958,207.6175941,18.56201881,11.13465165,1.295830968,49.41217225,0.012412956,0.144044164,0.064167909,0.104351899,0.015453079,0.762372708,0.259601524,1.73303958
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,1.31,18.92307692,1.892307692,222.3076923,22.23076923,91.84615385,9.184615385,55.61538462,5.561538462,3369.692308,336.9692308,110.8461538,11.08461538,226.0769231,22.60769231,103.5384615,10.35384615,1.538461538,0.1538461538,7.461538462,0.7461538462,192,19.2,1034.615385,103.4615385,42746.84615,6283.384615,0.146971235,1564.197177,277.6729306,0.00256725,17.94593117,3.2302676106,3835.783216,498.65181808,238.2842793,33.359799102,55.07802735,6.609363282,2497.527268,449.55490824,0.803358665,0.05623510655,14.23964041,7.6894058214,3.643171487,0.51004400818,5.547621978,0.49928597802,0.651451824,0.10423229184,67.02513333,1.3405026666,17.73546585,0.8867732925,16.59501019,210.6531652,92.74365171,2.516513925,0.576230328,23.05056669,0.003914391,0.017403154,0.010439405,0.047512144,0.021712737,0.136232196,0.240336308,1.659501019
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,1.313846154,19.46153846,1.946153846,94.46153846,9.446153846,47.30769231,4.730769231,31.84615385,3.184615385,1533.307692,153.3307692,43.61538462,4.361538462,220.5384615,22.05384615,130.7692308,13.07692308,1.461538462,0.1461538462,59.23076923,5.923076923,81.07692308,8.107692308,986.6153846,98.66153846,41542.69231,6149.153846,0.148017348,494.3651459,125.2908923,0.002253382,2433.469353,438.02448354,8525.391032,1108.30083416,1493.72135,209.120989,73.97054275,8.87646513,7043.906744,1267.90321392,2.360731307,0.16525119149,7.989049521,4.31408674134,8.840919501,1.23772873014,33.9867472,3.058807248,6.303556106,1.00856897696,77.55523489,1.5511046978,51.12144032,2.556072016,13.4102451,412.7415789,292.4467919,52.91622772,2.614554557,240.295989,0.069815083,0.248862689,0.229976711,0.829112693,0.104558215,0.957157998,1.081885684,1.34102451
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,1.332307692,13.23076923,1.323076923,83.76923077,8.376923077,35.76923077,3.576923077,26,2.6,1979.769231,197.9769231,48.15384615,4.815384615,224.7692308,22.47692308,115.0769231,11.50769231,0.181818182,0.0181818182,43.69230769,4.369230769,72.69230769,7.269230769,935.0769231,93.50769231,41663.69231,6181.923077,0.148379162,756.8350089,178.8511772,0.003437259,1807.885973,325.41947514,7727.272205,1004.54538665,1028.300333,143.96204662,53.9884387,6.478612644,5806.724977,1045.21049586,2.063027935,0.14441195545,6.820390916,3.68301109464,7.875132613,1.10251856582,22.83873715,2.0554863435,3.688021304,0.59008340864,68.05571381,1.3611142762,28.2096257,1.410481285,12.34589333,317.9447142,259.4424886,41.97503234,1.825000442,264.0185473,0.069604809,0.213258954,0.29908538,0.668420943,0.079731647,0.211252066,0.542535446,1.234589333
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,1.41,13.15384615,1.315384615,65.15384615,6.515384615,42.15384615,4.215384615,27.15384615,2.715384615,2056.692308,205.6692308,44.07692308,4.407692308,203.2307692,20.32307692,82.92307692,8.292307692,0.181818182,0.0181818182,47.61538462,4.761538462,48.61538462,4.861538462,973.3846154,97.33846154,42155.07692,6218.769231,0.147539399,573.9132428,133.3473871,0.003451937,2390.397694,430.27158492,8370.564722,1088.17341386,1383.034771,193.62486794,65.55518428,7.8666221136,5950.241077,1071.04339386,2.117141394,0.14819989758,6.393762065,3.4526315151,6.48426444,0.9077970216,21.31018792,1.9179169128,6.207609895,0.9932175832,78.5344764,1.570689528,45.24542121,2.2622710605,13.79694563,425.057007,304.4626424,54.8904067,2.528396357,237.5442039,0.072121037,0.166829823,0.180858218,0.696001663,0.185004911,1.42230775,1.004989654,1.379694563
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,22178.83333,54848.75,1.3525,13,1.3,70.08333333,7.008333333,35.83333333,3.583333333,25.16666667,2.516666667,2116.75,211.675,36.25,3.625,198.1666667,19.81666667,75.16666667,7.516666667,0.833333333,0.0833333333,32.25,3.225,84.75,8.475,946.75,94.675,41939.58333,6185.75,0.147500188,544.2418343,152.0216043,0.003483993,2551.414712,459.25464816,8528.540345,1108.71024485,1475.406854,206.55695956,59.93308415,7.191970098,6187.963748,1113.83347464,2.279411544,0.15955880808,7.850724687,4.23939133098,6.918225269,0.96855153766,19.50535782,1.7554822038,5.547019557,0.88752312912,79.19188077,1.5838376154,39.22303086,1.961151543,13.10608249,457.224602,342.5386702,49.34926785,2.067625201,264.4820043,0.072621448,0.178711739,0.133823297,0.465175211,0.091658311,0.248883511,1.041248388,1.310608249
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,1.305384615,9.384615385,0.9384615385,94.07692308,9.407692308,44.53846154,4.453846154,24.46153846,2.446153846,2376.461538,237.6461538,56.84615385,5.684615385,199.1538462,19.91538462,122.0769231,12.20769231,0.181818182,0.0181818182,20.07692308,2.007692308,84.15384615,8.415384615,991.1538462,99.11538462,41845.07692,6153.769231,0.147061793,246.3873852,129.3909798,0.00302662,1463.774697,263.47944546,7489.032735,973.57425555,937.5899962,131.262599468,37.80142795,4.536171354,5072.990401,913.13827218,1.778968575,0.12452780025,8.567301171,4.62634263234,6.433648096,0.90071073344,14.3729798,1.293568182,2.92778834,0.4684461344,72.04904865,1.440980973,42.85323212,2.142661606,14.61049746,215.3232617,268.7118611,26.00205725,1.422170806,222.4086728,0.062470129,0.223272061,0.172534658,0.410391691,0.037964937,0.888278315,0.681820188,1.461049746
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,1.308333333,8.083333333,0.8083333333,74.83333333,7.483333333,47.66666667,4.766666667,25.25,2.525,2253.916667,225.3916667,62.5,6.25,206.6666667,20.66666667,103,10.3,0.833333333,0.0833333333,45.08333333,4.508333333,61,6.1,978.3333333,97.83333333,41017.16667,6018.5,0.146726372,470.5736989,161.6800994,0.003331754,1742.201387,313.59624966,7060.636584,917.88275592,1221.194979,170.96729706,47.42694669,5.6912336028,5217.251998,939.10535964,1.649765973,0.11548361811,8.139809229,4.39549698366,5.73865376,0.8034115264,13.07843571,1.1770592139,4.597352978,0.73557647648,63.78046606,1.2756093212,54.84725556,2.742362778,15.61380337,300.6279914,247.1543807,32.01951858,1.668705887,166.8662424,0.055830034,0.273778714,0.209451089,0.308143877,0.107216345,0.743036154,1.329843376,1.561380337
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.258333,21431.16667,52867.91667,1.346666667,26.41666667,2.641666667,92.66666667,9.266666667,115.6666667,11.56666667,43.5,4.35,3442.5,344.25,40.33333333,4.033333333,189.5833333,18.95833333,105,10.5,0.181818182,0.0181818182,70,7,162.3333333,16.23333333,1033.416667,103.3416667,38993.33333,5853,0.150084063,546.2294445,202.4392165,0.004085979,4461.087959,802.99583262,7896.234296,1026.51045848,2205.724776,308.80146864,119.7043062,14.364516744,6488.988438,1168.01791884,1.71561783,0.1200932481,8.098447371,4.37316158034,6.068782697,0.84962957758,25.41388525,2.2872496725,17.22708873,2.7563341968,67.625654,1.35251308,113.2387274,5.66193637,18.93835055,814.8204864,137.2228992,44.47793014,3.353962903,172.2282377,0.017316078,0.189641677,0.119616413,0.462599646,0.188428708,0.890889058,1.329392715,1.893835055
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.208333,22003.58333,55134,1.405,110.9166667,11.09166667,209.0833333,20.90833333,300.25,30.025,98.58333333,9.858333333,5658.583333,565.8583333,39.75,3.975,198.3333333,19.83333333,93.66666667,9.366666667,7.416666667,0.7416666667,109.5833333,10.95833333,219.4166667,21.94166667,1118.666667,111.8666667,38935.66667,5856.166667,0.150540635,1591.5309,156.1548377,0.004662891,3566.70755,642.007359,7653.796312,994.99352056,2003.194081,280.44717134,86.51921621,10.3823059452,5349.432635,962.8978743,1.391814484,0.09742701388,7.449716815,4.0228470801,7.047681054,0.98667534756,20.72720657,1.8654485913,12.64697374,2.0235157984,68.96032566,1.3792065132,116.3395336,5.81697668,19.02491136,584.9454802,229.6193045,55.76531167,2.579695536,159.3624199,0.034683301,0.176749202,0.14681248,0.422312402,0.1608634,0.946703239,1.801510112,1.902491136
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.984615,21501.84615,54318.69231,1.364615385,116.5384615,11.65384615,208,20.8,338.7692308,33.87692308,103.3076923,10.33076923,6021.153846,602.1153846,53.69230769,5.369230769,197.0769231,19.70769231,84.53846154,8.453846154,10.46153846,1.046153846,109.3846154,10.93846154,267.0769231,26.70769231,1132.769231,113.2769231,37608.07692,5983.769231,0.159710844,3335.587866,286.7650472,0.008069577,8937.293284,1608.71279112,9775.180899,1270.77351687,3299.904326,461.98660564,206.5622145,24.78746574,8197.149421,1475.48689578,1.707642336,0.11953496352,6.49364719,3.5065694826,6.508755339,0.91122574746,39.26943077,3.5342487693,30.0068369,4.801093904,79.88473282,1.5976946564,158.7616528,7.93808264,25.06461337,1465.603155,399.0790513,122.978558,7.321432352,280.6579326,0.043729961,0.147552822,0.189387888,0.573854051,0.064964968,0.812607102,4.191820821,2.506461337
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,22434,54874.75,1.336,37.15,3.715,132.65,13.265,221.05,22.105,55.1,5.51,3856.15,385.615,94.75,9.475,226.15,22.615,110.35,11.035,0.6,0.06,47.8,4.78,189.45,18.945,1102.9,110.29,40482,6210.3,0.153425936,827.0512617,173.6981956,0.003743359,4770.599596,858.70792728,10152.65951,1319.8457363,3690.444085,516.6621719,115.6050883,13.872610596,6337.843662,1140.81185916,2.217760046,0.15524320322,10.51108713,5.6759870502,9.587253172,1.34221544408,27.51857011,2.4766713099,14.07224116,2.2515585856,95.06307262,1.9012614524,117.9588143,5.897940715,22.31134245,804.4079576,356.7867935,148.8328951,3.979073084,204.1185361,0.065872497,0.295660822,0.277084542,0.706941335,0.318548124,0.842246234,1.944375787,2.231134245
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,22132.07692,54216.69231,1.357692308,45.84615385,4.584615385,150.0769231,15.00769231,258.1538462,25.81538462,61.15384615,6.115384615,4195.230769,419.5230769,80.23076923,8.023076923,220.0769231,22.00769231,92.46153846,9.246153846,0.923076923,0.0923076923,67.30769231,6.730769231,214.8461538,21.48461538,1110.769231,111.0769231,39486.23077,6091.692308,0.154355481,1086.720154,140.4963728,0.004671109,3732.955372,671.93196696,8677.270529,1128.04516877,2737.714004,383.27996056,87.44930657,10.4939167884,4793.106432,862.75915776,1.678496422,0.11749474954,9.854731646,5.32155508884,10.40875416,1.4572255824,22.31535337,2.0083818033,12.29867694,1.9677883104,80.95231282,1.6190462564,111.6058313,5.580291565,18.0088382,600.6912203,199.5974938,83.43219744,2.241839965,123.7777205,0.041155697,0.162334964,0.161441707,0.498619634,0.24860925,1.021867117,1.207940004,1.80088382
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.458333,21397.16667,52463.33333,1.356666667,47.91666667,4.791666667,174.9166667,17.49166667,270.25,27.025,69.75,6.975,3994.166667,399.4166667,74.75,7.475,202.6666667,20.26666667,98.91666667,9.891666667,0.916666667,0.0916666667,108.75,10.875,314.4166667,31.44166667,1049.666667,104.9666667,38108.83333,5952.666667,0.156329378,1414.433573,163.4121022,0.005310872,3515.939224,632.86906032,9459.400389,1229.72205057,2833.675864,396.71462096,86.14961589,10.3379539068,5197.712813,935.58830634,1.967605598,0.13773239186,11.56429275,6.244718085,9.373035718,1.31222500052,20.69108587,1.8621977283,10.32724622,1.6523593952,86.09850052,1.7219700104,96.16087645,4.8080438225,19.1959703,534.1706522,451.5596368,107.3163869,3.732362338,175.1787325,0.065948581,0.275483342,0.271420193,0.427441505,0.12519598,0.414138987,1.502312638,1.91959703
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.561538,16595.23077,45664.38462,1.433076923,139.8461538,13.98461538,502,50.2,820.2307692,82.02307692,158.5384615,15.85384615,10666.53846,1066.653846,85.84615385,8.584615385,185.6923077,18.56923077,105.8461538,10.58461538,19,1.9,165.8461538,16.58461538,1254,125.4,855.7692308,85.57692308,24373.69231,4755.307692,0.196528091,3171.573988,419.6098157,0.016702691,13911.44149,2504.0594682,17303.92837,2249.5106881,7876.665965,1102.7332351,212.8364779,25.540377348,12610.90951,2269.9637118,5.218331686,0.36528321802,13.36916814,7.2193507956,13.06431875,1.829004625,41.60383738,3.7443453642,15.69566935,2.511307096,150.3131973,3.006263946,102.9146045,5.145730225,29.96977482,1930.925053,370.717596,151.2091388,6.240262071,440.7759491,0.134842002,0.524919335,0.407919365,1.403200361,0.133332164,1.05818661,1.849401518,2.996977482
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.315385,24017.23077,56447.46154,1.308461538,9.153846154,0.9153846154,156.2307692,15.62307692,80.23076923,8.023076923,31.15384615,3.115384615,1483.384615,148.3384615,38.15384615,3.815384615,228.0769231,22.80769231,142.8461538,14.28461538,0.181818182,0.0181818182,27.46153846,2.746153846,58.23076923,5.823076923,1061.461538,106.1461538,44530.84615,6783.230769,0.152334579,501.475464,97.57659713,0.002125656,1680.089191,302.41605438,9172.659013,1192.44567169,1708.112446,239.13574244,45.25246798,5.4302961576,3682.282642,662.81087556,1.796711679,0.12576981753,13.47816025,7.278206535,10.09827176,1.4137580464,31.83349681,2.8650147129,3.465695798,0.55451132768,90.88637985,1.817727597,53.04194313,2.6520971565,14.71602085,261.9857183,276.1605867,62.94800743,1.310067389,146.3440893,0.054430343,0.395213256,0.307887904,1.019096502,0.035575797,0.506644858,0.904802555,1.471602085
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.908333,23295.83333,55432.33333,1.344166667,10.66666667,1.066666667,119.3333333,11.93333333,52,5.2,31.58333333,3.158333333,1255.583333,125.5583333,44.83333333,4.483333333,253.3333333,25.33333333,91.58333333,9.158333333,1.416666667,0.1416666667,15,1.5,87.66666667,8.766666667,1020.25,102.025,43549.16667,6502.25,0.149286388,707.7605955,231.2378252,0.003854316,1510.227592,271.84096656,9132.722834,1187.25396842,895.5841879,125.381786306,44.65236078,5.3582832936,2906.84201,523.2315618,1.674316698,0.11720216886,16.45315411,8.8847032194,4.106794771,0.57495126794,44.45209818,4.0006888362,3.393843761,0.54301500176,100.2782265,2.00556453,54.90010413,2.7450052065,13.88321811,218.9868485,326.9525272,28.59071384,1.695917806,119.2502034,0.058006501,0.457897518,0.13323458,1.344994227,0.073792722,1.023650594,1.291055982,1.388321811
