"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
471.5,7810.6,7.47,19241,53440,1.41,60,273,155,55,11811,0,0,879,667,30727,5561,5.525445064,0.180980896,36288
471.6,7812.9,7.46,19847,56788,1.4,43,332,218,71,13405,24,143,939,877,31897,5759,5.53863518,0.180549895,37656
471.7,7815.5,7.46,20619,59381,1.19,54,351,186,75,15638,58,112,936,790,32679,5640,5.794148936,0.1725879,38319
471.8,7818.2,7.45,20884,56797,1.32,32,349,240,89,11867,0,71,797,791,33758,5670,5.953791887,0.167960187,39428
471.9,7820.7,7.45,20961,58032,1.32,44,361,191,80,12448,0,100,660,825,34636,5796,5.975845411,0.16734034,40432
472,7823.5,7.44,21520,60070,1.43,41,314,157,24,13158,19,162,560,719,36083,5852,6.165926179,0.162181637,41935
472.1,7826.6,7.43,21999,60817,1.41,47,344,170,54,13489,0,147,524,793,36364,5643,6.444090023,0.155180948,42007
472.2,7829.4,7.43,21892,61534,1.27,26,280,142,55,14250,0,138,450,760,36260,6031,6.012269939,0.166326531,42291
472.3,7832.4,7.41,22062,58673,1.3,6,233,115,29,10866,8,82,493,653,36817,5962,6.175276753,0.161936062,42779
472.4,7834.8,7.41,22069,60148,1.24,33,270,142,39,12324,20,0,501,762,36605,5825,6.284120172,0.159131266,42430
472.5,7837.8,7.4,22171,61355,1.4,41,287,121,33,12818,88,101,502,843,37275,6044,6.167273329,0.162146211,43319
472.6,7841.2,7.4,22204,63132,1.35,15,243,136,66,15015,0,0,527,771,36679,6037,6.075699851,0.164590092,42716
472.7,7843.8,7.41,22337,62502,1.39,20,255,140,78,13619,0,0,582,719,37374,6305,5.927676447,0.168700166,43679
472.8,7846.8,7.41,22198,60674,1.39,18,270,128,63,12763,28,11,463,612,36991,5856,6.316769126,0.158308778,42847
472.9,7850.2,7.42,22223,61393,1.33,43,288,146,55,13703,0,161,549,736,36588,5754,6.358706986,0.157264677,42342
473,7852.7,7.42,22070,60899,1.45,41,252,121,17,13325,0,108,537,867,36232,5875,6.167148936,0.162149481,42107
473.1,7855.2,7.43,21722,60182,1.38,28,269,134,60,13948,0,93,639,698,35335,5666,6.23632192,0.160350927,41001
473.2,7858.5,7.43,21057,56941,1.39,25,228,122,11,12346,78,61,481,665,33943,5705,5.949693252,0.168075892,39648
473.3,7861.6,7.43,21333,58532,1.3,30,293,113,85,12998,0,120,852,621,34426,5563,6.188387561,0.161592982,39989
473.4,7864.8,7.43,21377,58576,1.39,19,298,107,97,11952,0,150,640,719,35547,5678,6.260479042,0.159732186,41225
473.5,7868.3,7.43,21444,62196,1.41,51,318,188,25,17312,0,136,776,803,33997,5499,6.182396799,0.161749566,39496
473.6,7871.4,7.43,21292,62495,1.5,28,372,170,43,18471,0,134,886,719,33067,5322,6.21326569,0.160945958,38389
473.7,7874.7,7.43,20964,61058,1.58,66,327,193,55,16923,0,172,1139,840,32522,5505,5.907720254,0.169270033,38027
473.8,7877.5,7.43,20798,60494,1.38,44,301,178,70,15838,27,39,902,812,33221,5557,5.978225661,0.167273712,38778
473.9,7880.3,7.43,20290,56069,1.44,47,248,171,60,12833,92,171,1051,745,32051,5173,6.195824473,0.16139902,37224
474,7883.3,7.42,20717,60416,1.69,42,324,150,51,16642,8,204,944,780,32558,5356,6.078790142,0.164506419,37914
474.1,7886.7,7.41,20796,59474,1.35,67,399,155,87,14536,57,137,1089,738,33099,5459,6.063198388,0.164929454,38558
474.2,7889.3,7.39,20992,62293,1.37,37,345,193,67,18734,182,115,1026,793,31847,5384,5.915118871,0.16905831,37231
474.3,7892,7.4,20548,59885,1.28,16,332,177,57,16942,38,218,1154,656,31571,5242,6.022701259,0.166038453,36813
474.4,7894.4,7.4,20477,59413,1.37,27,383,212,27,15704,79,148,1117,660,31940,5528,5.777858177,0.173074515,37468
474.5,7897.6,7.38,20218,56956,1.33,48,367,202,98,13633,0,122,1435,712,31495,5505,5.721162579,0.174789649,37000
474.6,7900.5,7.39,20176,56043,1.28,82,411,299,72,12006,0,160,1590,796,31880,5373,5.933370556,0.168538269,37253
474.7,7903.2,7.38,20390,57684,1.31,70,507,387,83,12656,0,219,1475,601,32546,5663,5.747130496,0.173999877,38209
474.8,7906.3,7.38,20635,56855,1.34,82,416,372,74,11211,16,231,1329,855,33328,5650,5.898761062,0.169527124,38978
474.9,7909.5,7.39,20853,55809,1.29,40,303,251,83,10844,0,81,1115,916,33413,5520,6.05307971,0.16520516,38933
475,7912.2,7.39,20770,56684,1.34,39,303,256,80,10357,0,197,1185,608,34529,5558,6.212486506,0.160966144,40087
475.1,7914.8,7.38,20598,55141,1.31,53,389,244,59,9147,0,109,1056,883,34017,5557,6.121468418,0.163359497,39574
475.2,7917.7,7.38,20575,54940,1.18,52,379,228,72,9625,88,172,1177,758,33149,5532,5.992227043,0.166882862,38681
475.3,7920.4,7.38,20353,53604,1.44,77,360,260,49,8777,0,29,1205,771,32953,5433,6.065341432,0.16487118,38386
475.4,7922.9,7.38,19990,52493,1.23,44,388,303,38,8079,37,222,1080,683,32785,5502,5.958742276,0.16782065,38287
475.5,7925.6,7.37,19401,52787,1.35,71,367,222,64,9017,47,287,1218,790,31180,5514,5.654697135,0.176844131,36694
475.6,7928.2,7.37,19465,55704,1.29,119,409,359,103,12963,0,201,1233,811,30805,5254,5.863151884,0.170556728,36059
475.7,7930.6,7.37,20235,55013,1.42,102,395,309,120,10508,0,183,1282,850,32490,5464,5.946193265,0.168174823,37954
475.8,7933.2,7.36,20275,56511,1.53,166,503,307,79,11720,0,279,1236,698,32575,5635,5.780834073,0.172985418,38210
475.9,7935.7,7.36,20531,57941,1.24,203,491,402,127,12709,0,268,1058,881,33012,5563,5.934208161,0.16851448,38575
476,7938.4,7.37,20846,59659,1.26,150,385,319,80,13492,10,238,1144,802,33935,5693,5.960829088,0.167761898,39628
476.1,7940.5,7.36,21054,60225,1.32,175,430,418,81,13217,11,235,1211,638,34455,5798,5.942566402,0.168277463,40253
476.2,7943.2,7.36,21395,62500,1.44,94,387,275,65,14980,0,109,1205,805,34690,5708,6.077435179,0.164543096,40398
476.3,7946.2,7.35,21191,60990,1.43,80,340,175,49,15750,50,160,1250,698,33540,5415,6.193905817,0.161449016,38955
476.4,7949,7.34,20628,58051,1.3,45,403,386,67,12412,7,160,1396,877,33202,5750,5.77426087,0.173182338,38952
476.5,7951.7,7.34,21000,57365,1.48,64,406,418,57,11312,0,167,1375,779,33573,5813,5.775503183,0.173145087,39386
476.6,7953.7,7.33,21146,55896,1.29,31,315,197,57,9451,0,122,1121,864,34555,5794,5.963928202,0.167674721,40349
476.7,7956.3,7.33,21198,55687,1.42,36,301,184,50,9481,0,26,1018,731,34752,5616,6.188034188,0.16160221,40368
476.8,7958.8,7.32,21218,55400,1.22,88,293,225,53,8280,0,55,1048,700,35780,5731,6.243238527,0.160173281,41511
476.9,7961.8,7.32,21330,57693,1.42,37,235,94,34,9931,0,0,865,689,36668,5697,6.436370019,0.155367078,42365
477,7964.9,7.3,22735,63419,1.53,34,295,188,42,14581,0,61,721,698,37772,5674,6.657032076,0.150217092,43446
477.1,7967.5,7.3,22916,63484,1.44,17,337,128,112,12833,32,104,850,882,38548,6047,6.374731272,0.156869358,44595
477.2,7970.5,7.31,22519,61832,1.32,14,288,85,28,11470,0,91,708,809,39145,6021,6.501411726,0.153812747,45166
477.3,7972.9,7.32,22573,63784,1.18,13,264,91,37,12980,5,120,783,877,39074,5982,6.531929121,0.153094129,45056
477.4,7975.5,7.3,23011,61669,1.27,25,230,87,31,10333,0,166,887,787,39378,6074,6.483042476,0.154248565,45452
477.5,7978.4,7.29,22590,59082,1.22,20,233,60,35,7049,9,101,802,955,39704,6202,6.401805869,0.156205924,45906
477.6,7981.5,7.28,22512,58814,1.25,7,218,76,42,7039,45,42,942,925,40086,6142,6.526538587,0.153220576,46228
477.7,7983.7,7.27,22336,57322,1.21,20,223,92,32,4544,48,158,870,912,40478,6166,6.564709698,0.152329661,46644
477.8,7986.5,7.26,22491,56417,1.29,10,271,126,62,5084,42,23,783,904,39083,6070,6.438714992,0.155310493,45153
477.9,7989.7,7.26,22235,57187,1.34,36,290,117,62,6104,43,85,990,845,38785,5893,6.581537417,0.151940183,44678
478,7992.4,7.27,21997,56031,1.23,21,263,94,35,6391,0,45,725,770,38138,5733,6.65236351,0.150322513,43871
478.1,7995.5,7.25,22234,56623,1.43,9,258,65,59,6152,0,0,717,880,38623,5976,6.463018742,0.154726458,44599
478.2,7998,7.23,22719,57827,1.34,24,261,48,63,6155,29,89,818,907,39662,5957,6.658049354,0.15019414,45619
478.3,8001,7.22,22948,58505,1.3,24,229,36,46,6188,0,194,921,841,39728,6191,6.417057018,0.155834676,45919
478.4,8003.7,7.21,22705,57357,1.3,29,352,69,32,5868,0,0,864,966,38906,5959,6.52894781,0.153164036,44865
478.5,8006.5,7.23,22241,56348,1.25,45,329,137,72,4881,6,0,993,856,38515,6072,6.343050066,0.157652863,44587
478.6,8008.8,7.24,21917,54746,1.52,35,280,174,50,4706,0,18,1009,727,38292,5834,6.563592732,0.152355583,44126
478.7,8011.6,7.25,20747,51871,1.32,49,243,95,43,3529,0,72,733,942,36864,5751,6.410015649,0.156005859,42615
478.8,8014,7.26,21197,54798,1.25,17,234,114,11,4345,99,0,969,832,38259,6251,6.120460726,0.163386393,44510
478.9,8016.9,7.26,21402,53899,1.29,41,296,118,59,4410,0,132,852,725,37983,5808,6.539772727,0.152910513,43791
479,8019.9,7.26,21390,54755,1.22,53,369,190,47,4748,17,157,1010,971,37828,5954,6.353375882,0.157396637,43782
479.1,8021.8,7.28,21438,55368,1.21,35,278,119,61,5120,0,192,966,959,37956,5907,6.42559675,0.155627569,43863
479.2,8024.4,7.29,20986,54539,1.44,54,317,91,28,5012,0,129,943,847,37372,5888,6.347146739,0.157551108,43260
479.3,8026.9,7.31,20688,54062,1.14,31,273,123,61,5890,15,108,814,819,36620,5672,6.456276446,0.154888039,42292
479.4,8030.1,7.33,20772,54436,1.43,30,293,91,35,5868,0,97,982,873,36723,5613,6.542490647,0.15284699,42336
479.5,8032.9,7.33,21109,53353,1.38,34,303,118,30,4713,0,80,783,681,37170,5800,6.40862069,0.156039817,42970
479.6,8035.9,7.35,20938,53651,1.21,38,283,85,32,4046,6,33,701,1028,38065,5831,6.528039787,0.153185341,43896
479.7,8038.7,7.35,20643,52811,1.4,28,265,69,35,4290,0,0,684,918,37412,5831,6.416052135,0.155859083,43243
479.8,8041.3,7.35,20606,53711,1.33,21,240,91,33,5687,0,0,890,750,36821,5597,6.578702877,0.152005649,42418
479.9,8043.9,7.35,20622,52499,1.41,26,221,48,57,4586,0,89,880,867,36599,5765,6.34848222,0.157517965,42364
480,8046.4,7.34,21121,53020,1.31,37,236,101,61,4520,0,0,810,724,37580,5497,6.836456249,0.146274614,43077
480.1,8049.5,7.34,20973,53518,1.59,43,267,87,67,5157,12,0,881,875,36968,5766,6.411377038,0.155972733,42734
480.2,8052.4,7.35,20785,54138,1.22,43,308,117,39,6011,10,135,786,744,36494,5990,6.092487479,0.16413657,42484
480.3,8055.7,7.35,21179,57009,1.35,55,306,81,47,9002,0,24,824,760,36627,5883,6.22590515,0.160619215,42510
480.4,8058.7,7.35,20745,54484,1.3,36,199,86,58,6808,0,0,915,699,36465,5767,6.323044911,0.158151652,42232
480.5,8061.7,7.36,20308,55058,1.26,25,215,67,29,8120,0,172,877,875,35528,5656,6.281471004,0.159198379,41184
480.6,8064.7,7.35,20283,54282,1.39,0,259,76,62,7418,0,171,776,951,35714,5538,6.448898519,0.155065241,41252
480.7,8068.2,7.34,20981,57077,1.39,46,217,116,40,8571,9,133,870,810,36591,5859,6.245263697,0.160121341,42450
480.8,8071.1,7.33,21273,58831,1.41,16,233,107,45,9607,48,89,889,946,37234,5943,6.265185933,0.159612182,43177
480.9,8074.1,7.35,21484,58126,1.38,25,274,57,69,7831,12,0,1100,740,38104,6085,6.261955629,0.15969452,44189
481.1,8080,7.55,23429,56110,1.16,27,314,62,75,1983,0,0,442,882,42137,6342,6.644118575,0.150509054,48479
481.2,8083.1,7.54,23683,54781,1.4,0,273,0,53,1894,0,0,263,748,41541,6252,6.644433781,0.150501914,47793
481.3,8086.3,7.53,23099,54704,1.27,20,307,59,53,1744,0,0,306,854,41442,6341,6.535562214,0.153009025,47783
481.4,8089.2,7.54,22774,54306,1.33,10,247,0,31,1418,0,0,415,846,41673,6187,6.735574592,0.148465433,47860
481.5,8091.7,7.55,23527,56547,1.24,26,252,45,0,1563,0,0,526,853,42831,6653,6.437847588,0.155331419,49484
481.6,8094.5,7.55,23887,57511,1.27,16,234,34,33,1830,0,0,334,922,43790,6726,6.510556051,0.153596712,50516
481.7,8097.1,7.55,24321,59075,1.32,19,283,26,50,3352,0,0,403,671,43549,6844,6.363091759,0.157156307,50393
481.8,8099.7,7.54,24723,60803,1.35,6,296,13,26,5080,0,44,475,943,43744,6522,6.707145048,0.149094733,50266
481.9,8101.9,7.54,24322,62083,1.4,37,276,17,25,6645,8,130,511,983,43465,6579,6.606627147,0.151363166,50044
482,8105.1,7.54,24528,61619,1.29,0,190,27,0,5610,0,121,608,843,44066,6303,6.991273997,0.143035447,50369
482.1,8108.5,7.53,24806,62529,1.35,0,227,27,0,5401,35,0,411,997,44628,6891,6.4762734,0.154409788,51519
482.2,8111.5,7.52,24661,61152,1.26,10,292,15,33,5299,0,0,397,886,43989,6509,6.75818098,0.14796881,50498
482.3,8114,7.51,24446,59711,1.31,11,301,47,21,4161,0,0,401,830,44209,6341,6.971928718,0.143432333,50550
482.4,8116.2,7.51,24239,59589,1.36,25,287,13,26,4395,0,0,469,892,43116,6356,6.783511643,0.147416272,49472
482.5,8118.9,7.51,23880,58364,1.32,19,256,0,33,4167,0,0,247,986,42738,6738,6.342831701,0.15765829,49476
482.6,8121.6,7.49,23919,59036,1.22,18,292,31,40,3878,0,38,367,910,43850,6450,6.798449612,0.14709236,50300
482.7,8125,7.47,24258,60305,1.26,18,224,35,16,3379,22,0,491,888,44433,6920,6.420953757,0.155740103,51353
482.8,8128,7.45,24829,61173,1.23,17,274,0,36,3156,0,213,477,1000,45564,6773,6.727299572,0.148648055,52337
482.9,8130.3,7.44,24814,59333,1.26,25,291,34,34,2621,0,0,295,1037,44863,6560,6.838871951,0.146222945,51423
483,8133.1,7.44,24220,58574,1.3,9,284,26,26,3041,0,89,330,910,43851,6310,6.949445325,0.143896376,50161
483.1,8135.7,7.44,23702,58583,1.26,0,245,21,48,4141,42,0,519,798,42731,6492,6.582101047,0.151927172,49223
483.2,8139,7.42,23894,61058,1.3,16,281,34,50,4750,40,0,357,1146,43815,6790,6.45287187,0.154969759,50605
483.3,8141.7,7.39,24588,66191,1.34,21,298,35,47,10661,51,134,429,1097,43186,6612,6.531457955,0.153105173,49798
483.4,8144.9,7.39,23698,59834,1.28,0,277,30,35,5080,89,0,280,871,43391,6551,6.623568921,0.150976009,49942
483.5,8147.9,7.39,22924,57240,1.3,18,246,11,43,3114,42,33,394,1025,42678,6483,6.583063397,0.151904963,49161
483.6,8150.9,7.36,23205,60603,1.43,11,289,22,42,6507,40,0,395,915,42639,6069,7.025704399,0.142334483,48708
483.7,8153.9,7.33,23252,62020,1.25,24,279,40,0,9121,59,49,379,867,41336,6500,6.359384615,0.157247919,47836
483.8,8156.9,7.31,22588,58491,1.41,15,313,5,36,7253,0,0,294,874,40443,5993,6.748373102,0.148183864,46436
483.9,8159.7,7.3,22141,63880,1.27,15,236,18,8,13848,0,53,279,804,39360,6100,6.452459016,0.154979675,45460
484,8163.3,7.28,21565,61870,1.26,25,224,41,0,13396,0,0,359,775,37938,6030,6.291542289,0.158943539,43968
484.2,8169.3,7.19,23035,59539,1.3,11,284,28,26,6330,108,0,472,863,41480,6435,6.445998446,0.155135005,47915
484.3,8172.2,7.17,23462,58959,1.21,10,232,0,31,4997,155,0,409,962,42519,6583,6.458909312,0.154824902,49102
484.4,8175.9,7.17,23637,60727,1.27,18,257,56,51,5463,115,69,427,740,43276,6533,6.624215521,0.150961272,49809
484.5,8178.5,7.16,23546,58362,1.37,0,259,47,72,4816,0,106,372,927,42217,6522,6.473014413,0.154487529,48739
484.6,8181,7.16,22668,56293,1.16,18,219,22,39,3408,58,0,446,820,41333,6458,6.400278724,0.156243196,47791
484.7,8184,7.17,22539,57392,1.25,11,252,26,33,6343,109,31,378,871,39905,5882,6.784257055,0.147400075,45787
484.8,8187.4,7.16,21889,59243,1.3,19,223,19,40,9508,56,0,476,871,39103,5927,6.597435465,0.151574048,45030
484.9,8190.4,7.13,22615,70730,1.62,27,274,42,40,23378,100,0,302,776,36626,5834,6.278025369,0.159285753,42460
485,8193.3,7.1,22496,71546,1.71,6,230,55,17,25586,118,0,216,646,35788,5731,6.244634444,0.160137476,41519
485.1,8197.3,7.1,20645,62078,1.36,0,188,23,21,16917,85,0,441,640,35187,5637,6.24215008,0.160201211,40824
485.2,8200,7.1,21523,67675,1.39,13,242,0,19,22072,37,0,384,727,35277,5777,6.106456638,0.163761091,41054
485.3,8202.3,7.08,21567,62666,1.4,18,257,60,16,15256,37,0,484,721,36831,5965,6.174518022,0.161955961,42796
485.4,8204.6,7.07,21874,63373,1.25,10,185,0,16,15439,65,171,389,903,37328,5800,6.435862069,0.15537934,43128
485.5,8206.9,7.07,22030,65154,1.31,18,178,33,29,16702,123,0,398,855,37434,5862,6.385875128,0.156595608,43296
485.6,8209.8,7.07,22104,67204,1.24,22,202,0,42,18449,134,0,416,849,38103,5695,6.690605795,0.149463297,43798
485.7,8212.9,7.07,22248,70557,1.39,28,200,0,34,22961,61,88,396,818,37028,5704,6.491584853,0.154045587,42732
485.8,8217.1,7.07,21191,64268,1.26,19,201,11,38,18337,135,71,354,702,35915,5834,6.156153582,0.162439092,41749
485.9,8220,7.06,20412,56666,1.26,0,149,9,17,10002,173,139,426,779,36581,5591,6.542836702,0.152838905,42172
486,8222.6,7.04,21309,61448,1.35,35,211,46,40,13829,107,85,447,795,36945,5653,6.535467893,0.153011233,42598
486.1,8225.9,7,20796,63665,1.43,12,189,30,30,17781,124,48,324,802,35490,5869,6.047026751,0.165370527,41359
486.2,8229,7,20406,61929,1.35,12,162,62,16,17901,64,90,162,852,34413,5526,6.227470141,0.160578851,39939
486.3,8231.2,7,21257,66127,1.23,31,192,48,64,19993,109,104,389,834,35697,5524,6.462165098,0.154746897,41221
486.4,8233.6,6.99,20790,62256,1.3,0,198,33,24,16278,130,37,423,676,35803,5737,6.240718145,0.160237969,41540
486.5,8236.6,6.98,20423,59179,1.26,5,198,18,16,13109,51,0,368,660,36408,5576,6.529411765,0.153153153,41984
486.6,8240,6.94,21330,60523,1.26,33,233,38,20,14604,71,47,296,726,36093,5488,6.576712828,0.152051644,41581
486.8,8245.6,6.89,19534,54468,1.09,0,252,19,69,9970,4,0,319,871,34818,5361,6.494683828,0.153972083,40179
486.9,8248.8,6.9,20128,56785,1.23,17,206,34,56,11501,0,95,402,678,35640,5401,6.598778004,0.15154321,41041
487,8251.6,6.89,21733,62241,1.3,17,247,0,5,14588,0,78,584,799,36660,5841,6.276322548,0.159328969,42501
487.1,8254.8,6.85,21691,60245,1.34,19,268,25,15,11303,0,0,416,833,38186,5970,6.396314908,0.15634002,44156
487.2,8257.9,6.85,22400,63752,1.34,26,251,33,40,14483,43,0,484,859,38108,6049,6.299884278,0.158733074,44157
487.3,8261.1,6.87,22343,63248,1.31,23,224,0,27,14968,0,0,385,743,37670,5772,6.526334026,0.153225378,43442
487.4,8263.7,6.9,20938,57846,1.31,13,228,24,38,11457,0,0,472,728,36006,5554,6.482895211,0.154252069,41560
487.5,8267.1,6.91,20182,53451,1.32,15,166,23,35,6868,0,66,277,704,36741,5855,6.275149445,0.159358755,42596
487.6,8270,6.92,20962,53190,1.41,0,177,33,46,4558,22,146,410,717,37868,6138,6.169436298,0.162089363,44006
487.7,8273.3,6.93,21865,57304,1.39,23,220,29,38,7319,0,46,246,772,38965,5956,6.542142377,0.152855126,44921
487.8,8276.5,6.96,21622,56845,1.4,49,238,64,37,6353,0,112,452,742,39364,5971,6.592530564,0.15168682,45335
487.9,8279.5,6.97,21949,56990,1.24,25,210,42,57,5794,0,142,321,917,39749,6126,6.488573294,0.154117085,45875
488,8282.5,6.99,21961,56489,1.29,10,276,52,45,4938,0,182,364,839,40027,6145,6.513751017,0.153521373,46172
488.1,8285.7,7.01,22023,56665,1.33,10,249,33,54,5530,0,156,336,515,39997,6000,6.666166667,0.150011251,45997
488.2,8288.7,7.04,21962,57408,1.25,7,229,43,47,5737,31,35,494,864,39782,6068,6.556031641,0.152531296,45850
488.3,8291.5,7.04,22034,58661,1.27,22,273,46,46,6276,0,0,408,835,40239,6345,6.341843972,0.157682845,46584
488.4,8294.2,7.06,22154,59308,1.28,10,244,51,57,6933,0,52,595,868,39920,6299,6.337513891,0.157790581,46219
488.5,8297.6,7.06,22227,59142,1.37,15,289,35,20,6426,12,85,482,997,40521,6251,6.482322828,0.154265689,46772
488.6,8300.6,7.06,22163,57799,1.33,16,279,7,32,6024,6,0,433,699,40350,6290,6.414944356,0.155885998,46640
488.7,8303.4,7.06,21926,58070,1.37,8,249,62,58,7079,57,0,609,899,39546,5981,6.611937803,0.151241592,45527
488.8,8306.8,7.06,21471,57724,1.28,22,258,15,31,7612,39,115,564,788,38655,5949,6.497730711,0.153899884,44604
488.9,8309.8,7.06,21858,60545,1.28,12,210,28,63,8966,14,92,585,916,39526,6243,6.331251001,0.157946668,45769
489,8312.7,7.03,22514,60018,1.25,18,233,63,54,7376,106,25,459,1067,40363,6261,6.446733749,0.15511731,46624
489.1,8315.8,7.03,22662,60307,1.43,28,302,81,10,7257,66,0,696,882,40222,6295,6.389515488,0.15650639,46517
489.2,8318.7,7.01,22214,58768,1.25,17,336,42,17,7090,78,9,355,985,39812,6101,6.525487625,0.153245253,45913
489.3,8321.9,7.01,22340,59014,1.29,6,288,60,33,6868,134,0,473,857,40104,6024,6.657370518,0.150209455,46128
489.4,8324.8,6.99,22232,59940,1.29,14,363,70,56,8542,147,106,424,854,38867,6140,6.330130293,0.157974631,45007
489.5,8327.9,6.96,21830,60992,1.44,27,339,36,25,11151,275,13,331,877,37839,5902,6.411216537,0.155976638,43741
489.6,8331.4,6.93,20437,56246,1.51,17,253,63,28,9871,151,73,452,634,35226,5611,6.278025307,0.159285755,40837
489.8,8337.4,6.84,19871,60151,1.39,23,255,31,12,18475,64,0,348,638,31867,5198,6.130627164,0.163115449,37065
489.9,8340.5,6.82,18628,57073,1.12,13,173,48,0,16482,79,27,373,741,31133,5280,5.896401515,0.169594964,36413
490,8343.5,6.81,19115,54325,1.36,24,244,47,30,12686,61,41,262,775,31623,5158,6.130864676,0.163109129,36781
490.1,8345.7,6.81,18889,54258,1.23,0,222,31,12,13945,40,74,442,503,30426,4991,6.096173112,0.164037336,35417
490.2,8348.4,6.82,19046,57641,1.24,16,246,32,61,17802,15,0,367,583,30394,5083,5.979539642,0.167236955,35477
490.3,8351.8,6.85,18970,61862,1.43,0,214,34,21,22683,41,36,277,630,29852,4998,5.972789116,0.167425968,34850
490.4,8354.4,6.86,19535,68038,1.39,19,293,34,35,30575,42,0,517,529,28137,4925,5.713096447,0.175036429,33062
490.5,8356.8,6.89,20021,70148,1.35,29,204,68,50,31314,43,110,423,746,29032,5083,5.711587645,0.175082667,34115
490.6,8359.1,6.91,20531,68048,1.43,32,236,117,35,28179,0,19,568,544,29790,5331,5.588069781,0.178952669,35121
490.7,8362.6,6.93,21343,69037,1.34,26,322,84,44,27765,4,42,659,611,31212,5255,5.939486204,0.168364732,36467
490.8,8364.8,6.96,20965,66121,1.48,32,345,119,30,23592,0,131,787,745,31739,5282,6.008898145,0.166419862,37021
490.9,8367.5,6.98,20357,63605,1.28,29,329,97,42,21614,5,114,830,721,31168,5375,5.798697674,0.172452515,36543
491,8369.5,6.99,20569,63340,1.45,34,348,88,36,19949,0,143,783,669,32650,5396,6.050778354,0.165267994,38046
491.1,8372.4,6.99,20865,63407,1.27,10,291,94,73,18744,26,151,880,632,33353,5523,6.038928119,0.165592301,38876
491.2,8375.4,7,20607,61879,1.38,33,281,49,48,17536,6,95,894,584,33270,5616,5.924145299,0.168800721,38886
