Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER3,CAT2-S3-1D,141,163,164.1,163.5,8623.308333,23441.16667,55894.16667,1.304166667,-7.828052119,-5.001167012,-6.020880209,-6.821309376,-3.81143968,-6.642152013,-5.178829256,-5.783783344,-9.995063496,-7.361149976,-4.808184913,-3.785778727,-1.893535304,-1.893535304,-8.939313826,-7.288952957,-7.71886043,-7.756022896,-6.330005124,-6.957949031,-7.480007542,-7.399584601,-11.88715831,-6.575123724,-5.938119392,-6.345982646,-5.976182224,-5.976182209,85.08016412,4.254008206,14.91983588,1.491983588,0.160255689,0.016025569,6.632016197,2.551350103,6.869818303,4.826502491,9.261852366,5.595843995,6.141701134,2.430884846,3.569394638,-0.02075294,6.793678874,3.136484938,-0.307457237,-4.351751817,2.393714486,-1.6298822,1.985329096,-1.709820317,1.996427572,-1.836415969,1.030091908,-4.62113891,-0.266303122,-4.799623638,4.889096188,0.255780431,3.486952004,-0.690674458,-0.680779874,-4.791270032,-0.217852821,-4.328955362
Kerguelen,KER3,CAT2-S3-1D,142,164.3,165.5,164.9,8696.084615,23958.38462,56345.53846,1.32,-8.3313869,-5.019892761,-6.335081156,-6.974982304,-3.85916088,-6.747767544,-5.244471571,-5.875273021,-9.995063496,-7.451357766,-5.147564889,-3.822897496,-1.897859723,-1.897859724,-8.703940185,-6.981563921,-7.702611897,-7.773878288,-6.243552171,-7.127160287,-7.514761348,-6.635103909,-11.88715831,-7.138589175,-6.1207379,-5.999599784,-5.961838294,-5.961838298,85.40185947,4.270092973,14.59814053,1.459814053,0.142723604,0.01427236,6.768357135,2.053611561,7.030619004,4.885094191,9.356446191,6.04382063,6.14254989,2.510095993,3.682957507,0.265691709,6.983852658,3.647676769,-0.161290134,-3.512870748,2.515395679,-0.966028789,2.076177823,-1.622820739,2.122239853,-1.570363883,1.18432634,-4.624576782,0.004092442,-4.385397108,5.067651943,-0.100022672,3.582083901,-0.714267276,-0.56347723,-4.252045657,-0.203646853,-3.448174625
Kerguelen,KER3,CAT2-S3-1E,150,166.5,167.5,167,8805.218182,22916.63636,53492.81818,1.284545455,-8.419890557,-5.31416544,-6.577833495,-7.149440826,-4.244748777,-6.776996819,-5.256071949,-6.074848242,-9.995063496,-7.39581669,-5.144085084,-3.760717415,-1.908078994,-1.908078995,-8.476070016,-7.304529123,-7.49123128,-7.946394299,-6.645418271,-6.98305984,-7.208067037,-7.105941765,-11.88715831,-7.453136545,-6.682916585,-5.745471172,-5.449299674,-5.449299707,83.09062281,4.154531141,16.90937719,1.690937719,0.223544964,0.022354496,7.03432321,2.704006241,7.185696335,5.152364214,9.410257826,4.927374574,6.715342349,2.432470843,3.895118558,-0.21400044,6.869712775,2.671921382,-0.248683924,-5.006678881,2.603610074,-2.088002668,2.250283252,-2.165881815,2.118487274,-2.537285771,1.28132602,-4.038971939,0.098552554,-4.271509326,5.088868007,0.275137775,3.965129796,0.219618278,-0.417982951,-4.538093857,0.297595707,-3.343691227
Kerguelen,KER3,CAT2-S3-1E,152,169.1,170.2,169.6,8943.066667,23838.75,55856.58333,1.305,-8.204361111,-5.25578382,-6.526053079,-7.174138518,-3.951459146,-6.623036969,-5.173104868,-5.904531372,-9.995063496,-8.34127287,-5.166034474,-3.761486598,-1.894849946,-1.894849946,-8.596600053,-7.245377864,-8.088413294,-7.910602997,-5.617771291,-7.188814021,-7.10164514,-6.668581646,-11.88715831,-7.789130243,-5.835484608,-5.864471268,-5.82437985,-5.824379859,83.71946693,4.185973346,16.28053307,1.628053307,0.164945758,0.016494576,7.394958113,3.838398479,7.600008192,5.741359757,9.738974031,5.104834689,7.030896949,2.37599602,4.333563539,-0.083753057,7.761728737,2.526751011,0.309071063,-4.906783651,3.018080981,-2.701728967,2.621177817,-2.549259755,2.698976493,-1.814724748,1.503298776,-2.457127928,0.725204427,-3.285784807,5.530741212,1.50539869,4.302810016,0.556276891,0.016747358,-4.071374955,0.586681303,-3.662970333
Kerguelen,KER3,CAT2-S3-1E,156,174.6,175.7,175.1,9234.5,24150.41667,56959.25,1.314166667,-8.501690482,-5.329320551,-6.654272435,-6.905580183,-3.463763512,-6.1096904,-5.23002882,-5.867338199,-9.995063496,-6.978399802,-5.08963346,-3.739059172,-1.900498394,-1.900498395,-8.576991709,-7.249065524,-7.58406439,-8.029606274,-4.351070138,-6.963733196,-7.025889614,-6.802906336,-11.88715831,-6.69093586,-6.017350566,-5.715601419,-5.961381466,-5.961381444,84.93638482,4.246819241,15.06361518,1.506361518,0.16626258,0.016626258,6.885993224,3.127794858,7.157413249,5.193565739,9.365560637,4.420963236,6.20220284,1.461047227,3.737900286,-0.423357099,7.411706068,3.026741667,-0.31857825,-5.112087125,2.360640825,-2.52568187,1.775094847,-2.561527015,2.002721957,-2.096549565,0.952963105,-5.62219576,0.214952661,-4.366917987,4.985819081,-1.615997072,3.63255742,-0.26131206,-1.165026985,-5.502904164,-0.176423917,-3.447296306
Kerguelen,KER3,CAT2-S3-1E,158,177.2,178.3,177.8,9367.741667,24389.75,65545.75,1.443333333,-8.660847467,-5.264827543,-6.907525612,-6.99944837,-1.23461715,-5.310229596,-5.177870094,-5.857709279,-9.030471512,-7.473262876,-5.127810116,-3.701782903,-1.895535727,-1.895535726,-8.667326425,-7.364179074,-7.760266712,-7.795368659,-1.598151402,-5.784633979,-7.312072254,-6.696146333,-8.267892255,-7.05937827,-5.981286292,-6.078310255,-5.517537569,-5.517537578,81.19700028,4.059850014,18.80299972,1.880299972,0.204684829,0.020468483,6.861975491,3.174270917,7.078389299,5.170615373,9.267958528,5.750735608,6.293748738,2.802551224,3.807382975,0.352715804,8.341916084,5.020863099,0.145396641,-3.455927237,2.424437461,-1.263964837,2.169028999,-1.415008474,2.605293796,-1.039417538,0.842695682,-3.392648785,0.305829811,-3.959740595,4.829528242,0.665666793,3.893131467,0.210479855,-0.562288045,-4.230741497,0.362857329,-3.385003434
Kerguelen,KER3,CAT2-S3-1E,159,178.6,179.6,179.1,9437.281818,22739.45455,53365.90909,1.293636364,-8.631425418,-5.375909447,-6.939343259,-7.101742979,-3.744772141,-6.770420466,-5.181805049,-5.982816731,-9.789907874,-7.741653874,-5.068399937,-3.677854363,-1.906778829,-1.906778829,-8.866022567,-6.509942881,-7.884847338,-7.604790807,-4.590515929,-6.761456227,-7.206762799,-7.279696657,-10.27577142,-7.321149049,-6.084914374,-5.984502462,-5.794254946,-5.794254913,82.88620776,4.144310388,17.11379224,1.711379224,0.124613079,0.012461308,7.210682697,3.038228258,6.863277494,4.761504611,9.170264852,5.651834543,5.894420995,2.1851876,3.491244261,-0.240169608,7.648459214,3.655221222,-0.158021014,-3.900230017,2.009265494,-1.697357476,1.483236918,-2.265720297,2.221452289,-1.558414083,0.722597731,-5.535035385,-0.331516993,-4.619409688,4.695284089,-0.785422386,3.702839719,-0.363661122,-0.975908179,-4.649627426,0.096330009,-3.574957623
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,9717.925,23110.5,55527.41667,1.431666667,-6.492051344,-5.279362283,-5.598183132,-6.275454836,-2.723545788,-6.494912407,-5.346855643,-6.160887979,-9.213198766,-5.954421252,-5.227365084,-3.301096955,-1.901399028,-1.901399029,-6.93698444,-6.972855054,-7.007052519,-6.839181186,-3.209976256,-6.544836413,-7.583048953,-6.69219899,-8.5824085,-5.445086021,-6.267964274,-4.582029039,-4.674448467,-4.67444846,70.79523684,3.539761842,29.20476316,2.920476316,0.365683349,0.036568335,6.99884689,1.787735227,10.25429199,8.461406596,9.17342865,5.458477344,7.878576999,4.191427518,5.966560661,2.276970622,9.353775171,5.668576317,-0.815957346,-4.66250771,0.850692844,-3.582521005,1.467002702,-2.450925033,4.779011324,0.690081493,0.535691477,-4.006609272,4.32037064,0.177972164,3.778192217,-1.301026326,5.927646081,1.911535381,2.310013881,-1.885654242,2.115043796,-1.44281497
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.625,23307.41667,55448.83333,1.350833333,-8.879480638,-5.676546415,-6.176139322,-6.999845266,-4.284010562,-6.649029728,-5.249023711,-6.234116697,-9.995063496,-7.015693898,-5.092958043,-3.589204316,-1.902045486,-1.902045486,-8.871877601,-7.697472034,-7.831556583,-8.152489268,-6.275281672,-7.231304418,-7.130253502,-6.8797862,-11.88715831,-6.428508188,-5.94645603,-6.277993074,-5.866796923,-5.866796907,87.00061516,4.350030758,12.99938484,1.299938484,0.167867016,0.016786702,7.70128398,4.710009628,6.90536605,4.82036858,9.117791419,5.212080958,6.765572685,2.880102628,3.189137149,-0.769535403,7.935056944,4.212562624,0.330157744,-3.643504487,2.074004314,-1.772830523,1.774739961,-2.001716511,3.015788474,-0.554085565,1.241606633,-2.072938667,-0.527367274,-5.2596089,4.518808858,1.290756534,5.004162671,1.048333053,1.035231179,-3.041653267,1.439401127,-2.65612987
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14167,22089.83333,54170.16667,1.274166667,-6.021325273,-5.091502567,-4.937509741,-6.042505237,-2.543655688,-6.442203108,-5.24181735,-6.264824862,-8.780958833,-5.66415893,-4.405439846,-3.317517805,-1.832996205,-1.832996205,-6.396596063,-6.621854526,-6.372012678,-6.96742322,-3.247223687,-7.088491483,-7.566114122,-6.853718306,-8.260577261,-6.248602535,-6.359431397,-5.514485139,-4.711938992,-4.711938983,72.78403766,3.639201883,27.21596234,2.721596234,0.359404485,0.035940448,8.404268349,3.140417744,9.818142964,8.159575371,9.313009738,5.526382531,7.8849661,4.23669215,5.052065277,1.49461193,8.452177506,4.853664142,-0.260629253,-3.920595041,1.422485357,-2.427575328,1.124118222,-2.622407552,3.331093179,-0.527020904,0.128014145,-4.683318664,3.557179121,-1.569505659,4.546610135,-1.068092633,5.199550191,-0.515591653,1.576958622,-2.918192567,1.465564211,-2.623184774
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17273,19908.45455,50475.81818,1.320909091,-5.613594389,-4.799147164,-4.967790961,-5.670456756,-1.718374651,-5.862031698,-5.068711431,-5.612236104,-7.579040614,-5.351354154,-4.638252669,-3.174809055,-1.751299888,-1.751299887,-5.692512985,-6.439874095,-6.092188647,-6.159586634,-2.164928064,-6.141454709,-6.758471924,-6.400766555,-7.130097333,-5.507213316,-5.610415224,-4.896366994,-3.979948616,-3.979948612,80.31948753,4.015974377,19.68051247,1.968051247,0.196567954,0.019656795,8.800802072,4.487531897,7.85664404,6.034057837,9.642277865,5.548861404,7.801873787,3.800265288,4.388178543,0.709473621,8.012797509,4.288096386,0.914473269,-3.424061464,2.693416385,-1.260312953,1.894176791,-2.052685685,3.752685535,-0.028738459,1.483922762,-3.118110054,1.653910638,-1.986226632,5.341286228,0.33794495,5.731422903,0.816617203,0.877921536,-3.481757486,2.116467557,-2.046163319
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,13682.1,38366.3,1.392,-3.450924633,-3.841681388,-3.869276236,-4.515669354,-0.819459611,-4.953419513,-4.849008446,-5.250399227,-6.102881127,-3.766413116,-4.380677032,-2.933987316,-1.354423956,-1.354423957,-5.108292198,-5.066216965,-4.578562124,-5.924088435,-2.662115187,-5.741651452,-6.43438132,-5.952299587,-5.909517405,-5.785351057,-5.953715141,-5.060721836,-4.831330349,-4.831330352,38.99424429,1.949712215,61.00575571,6.100575571,1.083642836,0.108364284,7.327142258,2.55152844,10.55546705,8.802859486,9.378857453,6.307810593,7.901431047,4.444026953,5.690499163,2.500010405,9.301065976,6.161680237,0.939717562,-2.39527106,1.462211512,-1.752848077,1.802762373,-1.586181863,4.006274084,0.508983165,0.402432847,-4.571524697,4.033926642,-0.284885072,3.918041402,-0.981654105,5.466612203,1.278822369,2.037052265,-1.583026422,1.506177836,-1.807080099
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,10658.89167,23686,56209.83333,1.290833333,-7.602848336,-5.539620323,-5.875033514,-6.973448935,-3.436485,-6.3773719,-5.174125136,-5.826867963,-6.091849937,-8.241594044,-5.24708418,-3.255642496,-1.902388014,-1.902388013,-7.221426834,-7.125365437,-7.246596616,-7.633224499,-5.03019353,-6.866238052,-7.234546786,-6.606046496,-6.215517429,-8.000678837,-6.293894661,-5.62648301,-5.479977803,-5.47997782,74.72257607,3.736128804,25.27742393,2.527742393,0.348504425,0.034850443,8.667588589,4.578625698,8.553695784,6.791703671,9.095219807,5.51913937,7.607539933,4.044469853,4.838434909,1.446882302,8.564291551,5.305943224,0.540380054,-3.105890212,2.390370771,-1.091237206,2.573525717,-1.285415215,4.335222059,0.497983147,1.145094042,-3.078598081,2.758982405,-1.238472197,4.400559803,-2.149223542,6.406646913,1.74900405,1.873085712,-1.676276137,2.606925598,-0.854121645
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,10924.02,24427,62999.2,1.34,-9.516988444,-5.411734995,-6.390790311,-7.149967172,-1.595183327,-6.358608369,-5.067911112,-5.805069215,-6.576128609,-9.107134466,-5.388629482,-3.520550138,-1.901219964,-1.901219964,-10.00581184,-8.259869814,-8.78650067,-7.88287456,-2.543450456,-6.566813046,-7.486433552,-6.509747289,-6.176585756,-9.25794871,-5.725328243,-5.891245546,-5.161419945,-5.161419969,83.44270809,4.172135405,16.55729191,1.655729191,0.205460125,0.020546013,7.529947804,1.295297957,7.655175712,5.791990924,9.172948496,5.687738848,6.830839544,3.269400488,4.000244244,0.687699659,9.110680056,5.878444537,2.344874979,-1.123951469,3.319703451,-0.257029757,1.726901713,-1.761056223,4.499075522,1.176049853,1.252684818,-3.661544015,0.822864673,-3.09682772,4.515431111,-2.448450628,5.27421263,1.167891254,-0.097252587,-3.895403429,1.495650641,-2.540219177
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,-6.414176735,-5.844537035,-7.193677567,-6.585286347,-3.668450474,-6.441785399,-5.285126549,-5.946368053,-9.976058245,-6.994607032,-6.455551634,-3.811213204,-1.930190675,-1.930190675,-7.12067131,-7.044716547,-7.653036107,-7.67573377,-4.838007571,-6.826461047,-7.067051173,-6.921983015,-11.88715831,-6.668281003,-6.622444766,-6.602361735,-5.817788589,-5.817788589,71.58035749,3.579017875,28.41964251,2.841964251,0.360788755,0.036078875,7.479778871,2.663887654,7.665900873,3.561505975,8.237679199,1.799927549,6.181888576,2.254751933,4.506343572,0.500009887,8.023071541,3.548929617,0.525254678,-3.036111449,1.237618319,-2.910127016,2.281822235,-2.218987934,3.472744283,-0.803122155,-0.821012873,-3.464680812,-0.140878434,-3.845887292,4.395255366,-0.105554806,1.931149156,-2.517017286,-0.394719877,-3.588903087,-2.335304616,-5.079500281
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,-7.121438719,-5.725771368,-6.370800611,-7.403618401,-2.571735293,-6.192516426,-5.20444258,-5.709917455,-9.275412369,-7.477784347,-5.427033628,-3.785156197,-1.911353016,-1.911353016,-8.301215252,-7.255044408,-7.661004968,-7.921675378,-4.504933615,-6.689100989,-7.420440965,-6.518681782,-8.87456838,-6.776363048,-5.969795036,-5.818961703,-5.695036631,-5.695036631,29.61002281,1.480501141,70.38997719,7.038997719,1.012276019,0.101227602,7.608451506,2.441162403,7.644891917,3.686824974,8.783483859,4.962215217,7.250174348,2.843855021,4.459683732,0.704664475,8.968423708,5.529524459,1.04777793,-2.413169451,1.674258564,-1.625285164,2.595266027,-1.400138588,3.460136744,-0.22077454,-0.189167575,-3.573507857,0.291805085,-3.381201008,4.652801614,0.735766067,2.844121268,-0.990940695,0.382624464,-2.707418491,-1.564606823,-5.95466561
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,-7.641603628,-5.870098959,-6.592318458,-7.385518536,-2.692468484,-6.461161663,-5.265416195,-6.007927318,-9.567015316,-8.660792236,-5.741772545,-3.838268349,-1.913015275,-1.913015275,-8.170031859,-7.571535909,-7.468277227,-7.890621271,-4.590584477,-6.862846925,-7.073637505,-6.799982176,-9.376394956,-8.019844981,-6.295048927,-5.967757396,-6.044719343,-6.044719343,75.74731616,3.787365808,24.25268384,2.425268384,0.292144605,0.02921446,7.748215614,2.27554486,7.483830639,2.927450617,8.505208251,4.3187484,7.124045746,3.001301709,4.022008636,-0.434741546,9.029408728,5.107335387,0.75842225,-3.026968112,1.720875976,-1.663464291,2.483177279,-3.549109268,3.190334215,-1.520196488,-0.053331611,-3.546644294,0.013948442,-4.360110008,4.548982246,-0.441850422,2.757794695,-3.233669844,0.583042974,-3.02887543,-1.600837076,-5.120817917
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,-7.803826804,-5.737418786,-5.607682153,-7.65633272,-1.865302486,-6.433345745,-5.303867339,-5.879801892,-8.409891561,-7.099864176,-5.821791986,-3.77882867,-1.904166225,-1.904166225,-8.252201612,-7.166173738,-7.206092584,-7.961720259,-2.768213523,-6.63261604,-7.296252657,-6.704127324,-8.110482193,-6.694872995,-6.122531322,-6.046474212,-5.818182053,-5.818182053,71.91050025,3.595525013,28.08949975,2.808949975,0.345137645,0.034513765,7.938412675,3.711678924,7.288103692,3.25954687,8.721143066,4.731158519,7.730726547,2.490678089,4.141580132,-0.724954818,9.277245775,5.319178832,1.098230821,-2.808804641,2.111552015,-1.630728216,2.419481482,-1.672865078,3.059844936,-1.976108165,0.082192997,-4.071901541,0.368828223,-3.02142921,4.52529037,-0.152450509,3.298187353,-0.855907214,0.259576056,-3.24365406,-0.966172844,-4.989127357
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,-7.895952946,-5.924529899,-5.629768271,-7.477922286,-2.993171336,-6.358633215,-5.321460925,-6.074145532,-8.681631609,-7.777155268,-5.4915893,-3.866265244,-1.913245071,-1.913245071,-8.573165838,-7.443269849,-7.390294755,-7.967030515,-3.240769809,-6.692933457,-7.383731911,-6.706060926,-8.178530498,-7.090570558,-5.966719643,-6.285838292,-5.522388098,-5.522388098,67.13543578,3.356771789,32.86456422,3.286456422,0.603070633,0.060307063,7.686215801,2.793363543,7.211264959,2.737123035,8.845561956,3.897901461,7.959500485,4.147322814,4.269914209,-0.286465812,8.985522905,5.00629115,1.272969079,-2.62416531,2.041292778,-1.578060614,2.451375103,-1.588481275,3.113544397,-0.943504379,-0.082416337,-3.401112495,0.548094079,-3.874754533,4.712525879,0.193533389,3.515536163,-0.501847358,0.256786491,-2.813669334,-0.773369503,-5.085870016
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,-8.522653069,-5.975667973,-5.938910048,-7.662511941,-2.265439262,-6.661038961,-5.285191489,-5.943050073,-8.54065631,-6.993246721,-5.573407057,-3.726152836,-1.916270831,-1.916270831,-8.779675463,-7.99776567,-7.48406209,-7.93267018,-2.317790715,-6.871898873,-7.15042702,-6.897621797,-7.765475261,-6.759574958,-6.181301474,-6.069462414,-5.456562852,-5.456562852,68.52043629,3.426021815,31.47956371,3.147956371,0.434378762,0.043437876,7.507437755,3.506583535,7.005124056,3.232862992,8.784852211,4.66826204,7.697428116,2.358288755,4.187369702,-0.945433227,9.056050675,3.401058365,1.233861101,-2.901305447,2.085015503,-2.001360891,2.43636451,-1.790369238,3.071929801,-1.38482038,-0.07627396,-3.157564121,0.340867202,-4.187341951,4.618696606,0.236669971,3.302424524,-2.244354204,0.1503582,-3.587711483,-1.002930463,-3.892502526
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,-8.276123282,-5.627333787,-5.750542062,-7.144608632,-3.414330859,-6.709927074,-5.201751612,-5.838426257,-9.976058245,-6.887456696,-5.325615801,-3.804749625,-1.903008213,-1.903008213,-8.469680033,-7.428629555,-7.261759507,-7.788705412,-5.031889523,-6.984183942,-6.759753465,-6.747931578,-11.88715831,-6.57670342,-6.382085773,-5.935931832,-5.69669356,-5.69669356,59.52633489,2.976316744,40.47366511,4.047366511,0.771593844,0.077159384,7.644851358,3.872590295,7.042967566,2.375921976,9.029435613,5.230741293,7.976665975,3.420285953,4.421726549,0.463659605,9.032600173,2.76669878,1.403174709,-1.921061633,2.189087163,-2.302754337,2.606627222,-1.325598491,2.89533336,-1.11650998,0.089835882,-2.982777431,0.665487099,-2.841070804,4.867365205,0.477306399,3.539946229,-0.332856063,0.108281728,-3.287928118,-0.666174885,-3.84583001
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,-7.621388881,-4.629761386,-3.914736283,-6.149284885,-1.660718233,-5.978023682,-5.202622897,-5.757470951,-8.368583549,-7.836974221,-4.022385231,-3.731114655,-1.843513305,-1.843513305,-8.087972495,-6.628330454,-6.140645065,-7.449622754,-3.410904473,-6.941987575,-7.04037052,-6.543660232,-8.007671417,-7.596171667,-5.665358714,-6.205486824,-5.593432865,-5.593432865,63.18099355,3.159049677,36.81900645,3.681900645,0.587799686,0.058779969,7.936344522,3.360733138,8.079546852,4.441360512,10.06197271,5.496023242,9.223158852,4.713298846,5.780473615,0.647670687,10.17003098,6.626117297,2.562692721,-0.920799903,3.136989323,-0.661704998,3.502132134,-1.630670793,3.962789399,-0.387738568,0.314002045,-2.935332995,1.822264414,-2.803108484,5.601791353,0.810291589,4.759649759,-0.019873813,0.488098245,-2.536033508,0.32493337,-3.92256235
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,-7.2743002,-3.766534664,-2.866574074,-5.280933741,-0.502732311,-4.870974009,-4.926143514,-5.244221872,-6.524470342,-5.954847605,-2.873729513,-3.405668884,-1.667147601,-1.667147601,-7.838616649,-5.36637225,-4.259579081,-6.631648948,-1.837457432,-5.85893881,-6.270928217,-6.53897836,-6.352461962,-6.379456799,-3.939368149,-5.388074911,-4.788533926,-4.788533926,58.6261659,2.931308295,41.3738341,4.13738341,0.743284189,0.074328419,8.150835613,3.067629626,8.427983352,3.899774207,10.54034891,6.313615162,9.679665122,5.205523199,6.261007672,0.982492933,10.64286917,3.041966708,2.943281724,-3.782151991,3.441745435,-1.897393929,3.82356931,-1.124091187,4.470304448,0.328868279,0.605071342,-3.014282042,2.150952496,-1.959521449,5.955106922,1.062254664,5.28623665,0.219031004,0.921703172,-2.471526035,0.837615226,-3.829430352
