Location,Site,Section,sample,min_depth,max_depth,depth,depth_err,SH20_mean_95CI,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate,accrate_err,kcps,cps,MSE, K, Ca, Ti, Mn, Fe, Zn, Rb, Sr, Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd, K_sd, Ca_sd, Ti_sd, Mn_sd, Fe_sd, Zn_sd, Rb_sd, Sr_sd, Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc, P_ICP,P_ICP_sd,K_ICP,K_ICP_sd, Ca_ICP, Ca_ICP_sd, Ti_ICP, Ti_ICP_sd, Mn_ICP, Mn_ICP_sd, Fe_ICP, Fe_ICP_sd, Co_ICP, Co_ICP_sd, Ni_ICP, Ni_ICP_sd, Cu_ICP, Cu_ICP_sd, Zn_ICP, Zn_ICP_sd, As_ICP, As_ICP_sd, Rb_ICP, Rb_ICP_sd, Sr_ICP, Sr_ICP_sd, Zr_ICP, Zr_ICP_sd, Pb_ICP, Pb_ICP_sd, Th_ICP, Th_ICP_sd
Marion Island,PB1,PB1.1A,22,30.4,31.6,31,0.6,107,121,335.6,266.6,256.4,0.03732,0.01637,22876.84615,54689.61538,1.250769231,10.38461538,153.3846154,135.5384615,33.61538462,1401.692308,0.538461538,43.07692308,207.1538462,950.0769231,42683.07692,6365.846154,6.709200553,1.903243381,0.149119361,-1.903243381,49048.92308,450.6916622,982.93943,0.068125074,9.287432921,24.60534651,28.81439277,17.49065685,267.8772681,1.941450687,61.0552503,70.64564879,110.9455283,954.1762994,233.4162398,0.15224673,0.02260335,0.003357047,0.02260335,1153.171168,89.28,10.72,0.54,0,0,0,0,#NAME?,NA,4.8578,1.2849,1.0452,0.112,0.0352,0.0042,0.0031,75.3,2089.857912,48.06673198,1144.77978,206.0603604,8345.148352,1084.869286,2912.205495,407.7087693,83.23987912,9.988785494,8371.598901,1506.887802,4.068094505,0.284766615,8.92706044,4.820612638,13.55326154,1.897456616,18.08953077,1.628057769,1.093994725,0.050651956,1.945437912,0.311270066,129.978,2.59956,34.46506593,1.723253297,1.114361648,0.037331115,0.51366967,0.021368658
Marion Island,PB1,PB1.1A,28,38.5,39.8,39.2,0.6,229,263,720.9,465.2,472.8,0.04041,0.02021,21749.42857,56612.21429,1.285,18.28571429,370.2142857,757.6428571,80.85714286,7204.214286,7.5,13.71428571,680,909.7142857,37951.35714,6005.214286,6.322025769,1.843774327,0.158260431,-1.843774328,43956.57143,302.2257725,1417.943211,0.06148796,11.82844402,50.09403246,89.75660005,21.31036997,1196.898054,13.32291259,19.93230301,133.7402764,80.38601923,629.9064164,131.4546886,0.152414192,0.023808632,0.003722228,0.023808631,677.8777646,85.62,14.38,0.72,0,0,0,0,#NAME?,NA,5.1908,1.6922,1.1663,0.1677,0.0631,0.0068,0.0059,87.6,2797.116997,28.81030507,3227.770248,580.9986446,23434.69076,3046.509799,10129.00989,1418.061385,323.9125641,38.86950769,26108.88564,4699.599415,12.9706968,0.907948776,23.03441319,12.43858312,33.18613386,4.64605874,52.60385462,4.734346916,1.368892536,0.05311303,6.18584993,0.989735989,270.9112707,5.418225414,116.7050439,5.835252195,1.629214904,0.079179844,1.383938431,0.01979032
Marion Island,PB1,PB1.1A,32,44,45.3,44.7,0.6,243,370.7,857.4,610.8,613.7,0.03973,0.01631,17843.81818,53673.90909,1.360909091,17.90909091,599.7272727,1472.363636,131.6363636,15633.63636,36.90909091,67,1459.272727,862,26079.63636,4919.090909,5.306401763,1.668030978,0.188784788,-1.668030979,30998.72727,474.6910191,3833.053807,0.102611359,9.792390367,103.0903399,312.5809568,30.61461327,3507.163534,44.19831342,42.93017587,447.8142675,95.66399532,1188.488727,222.6654237,0.233837721,0.044082478,0.008324653,0.044082478,1323.269669,72.18,27.82,1.39,0,0,0,0,#NAME?,NA,4.1237,1.4887,1.3275,0.3693,0.1518,0.0147,0.0121,82.2,3466.27432,21.49090078,4573.268115,823.1882607,37810.7568,4915.398384,15989.14162,2238.479827,523.7464391,62.84957269,41892.79642,7540.703356,18.97802487,1.328461741,31.2414405,16.87037787,45.7672747,6.407418458,87.38332267,7.86449904,1.831382859,0.049081061,8.593039332,1.374886293,385.7181504,7.714363008,197.5983924,9.87991962,2.513567785,0.084455878,2.310849547,0.021721986
Marion Island,PB1,PB1.1B,39,46.4,47.6,47,0.6,226,446.3,898.8,672.9,672.7,0.03938,0.01373,18223.53846,54931,1.334615385,19.46153846,509.3846154,1038.692308,122.3846154,16753.92308,41.38461538,37.92307692,1200.769231,817.1538462,27081.38462,4963.846154,5.453978371,1.695301457,0.183735067,-1.695301457,32045.23077,1077.551052,3768.469716,0.085011311,11.25178049,125.7467948,246.4695331,36.69590909,2820.622138,43.55368041,44.21248228,131.7631422,69.97481232,1760.984173,170.5983813,0.259733677,0.047529128,0.008714645,0.047529129,1883.440918,74.24,25.76,1.29,0,0,0,0,#NAME?,NA,4.173,1.8069,1.1934,0.3074,0.1485,0.0121,0.0101,83.2,3335.001167,42.35451482,4438.860201,798.9948362,35780.25835,4651.433586,14153.99091,1981.558727,517.3790221,62.08548265,41782.67485,7520.881473,22.23236511,1.556265558,41.34347364,22.32547577,44.24220161,6.193908225,77.76789376,6.999110438,1.848744282,0.079680879,8.614199678,1.378271948,341.4057384,6.828114768,176.5003252,8.82501626,2.112265006,0.046047377,2.09557536,0.047779118
Marion Island,PB1,PB1.1B,41,49.3,50.5,49.9,0.6,233,495.5,961,754.6,747.3,0.04402,0.01424,16071.90909,66787.09091,1.356363636,69.36363636,1364.181818,2255.181818,259.0909091,37993.90909,60.27272727,72.18181818,1738.272727,726.1818182,16348,4016.909091,4.05994597,1.398504136,0.247630758,-1.398504135,20364.90909,1822.501273,9947.376533,0.046102652,40.63563148,531.0280253,521.1302751,70.32276238,7981.198487,40.46749537,40.7819033,232.5824976,91.20067783,2198.612017,347.3880984,0.30927896,0.076767224,0.019098787,0.076767223,2500.984065,54.13,45.87,2.29,0,0,0,0,#NAME?,NA,3.768,1.6956,1.5497,0.7109,0.3555,0.0313,0.0258,82.3,2971.379152,50.8105835,8579.334172,1544.280151,60397.75166,7851.707716,19379.59354,2713.143096,1055.296149,126.6355379,74332.03609,13379.7665,35.14007772,2.45980544,47.34327699,25.56536957,50.31560728,7.044185019,103.8651099,9.347859891,1.56653696,0.01864179,16.4500648,2.632010368,511.7163841,10.23432768,243.6359699,12.1817985,2.406874182,0.036584488,2.656549927,0.046489624
Marion Island,PB1,PB1.1B,42,50.6,51.8,51.2,0.6,215,545.2,975.3,786,778.9,0.03961,0.0114,15603.69231,65775.23077,1.354615385,80.46153846,1542.923077,2497,257.7692308,36975.38462,79.15384615,61.76923077,1607.846154,701.9230769,16194.46154,3884.615385,4.154466993,1.420457551,0.242483117,-1.420457551,20079.07692,1815.168789,8024.490692,0.064757932,28.08206837,382.7491479,310.7490949,67.42174952,6399.861646,31.23792074,51.97299595,137.5365686,106.7328921,2480.248631,340.9397646,0.377965635,0.089323541,0.02124784,0.089323541,2775.232887,56.61,43.39,2.17,0,0,0,0,#NAME?,NA,3.6744,1.6884,1.3229,0.5741,0.2925,0.0227,0.0181,79.7,3346.770986,19.74594882,6114.128317,1100.543097,51827.23723,6737.54084,18233.81632,2552.734285,880.5487604,105.6658512,65826.87683,11848.83783,32.34773869,2.264341708,72.51241901,39.15670627,51.72438273,7.241413582,95.36897347,8.583207612,1.670242717,0.153328281,11.75398313,1.880637301,440.388663,8.80777326,228.9655343,11.44827672,2.377081663,0.044926843,2.600504483,0.037707315
Marion Island,PB1,PB1.1B,44,53.3,54.5,53.9,0.6,199,621.1,1018.5,855.2,844.3,0.04125,0.01015,16945.46154,76043.46154,1.376923077,118.2307692,2186.923077,2986.846154,337,45487.84615,124.8461538,60.46153846,1737.153846,671.1538462,16203.07692,4008.076923,4.027313087,1.388561702,0.250592846,-1.388561702,20211.15385,1167.218961,5173.153416,0.094638313,41.51135155,612.4742799,328.991349,76.82339054,4387.676128,37.59176806,69.31764492,155.5810861,41.25701184,2363.368869,231.3141664,0.394961213,0.09972961,0.025376638,0.09972961,2571.852116,55.35,44.65,2.23,0,0,0,0,#NAME?,NA,3.4327,1.6443,1.4306,0.6388,0.3379,0.0264,0.0204,77.5,3365.840353,31.63889932,6085.950991,1095.471178,50668.12079,6586.855703,17231.49344,2412.409082,807.1621441,96.85945729,61529.99604,11075.39929,44.30881777,3.101617244,85.66749658,46.26044815,55.39246919,7.754945687,97.01418486,8.731276637,2.570540656,0.168370413,12.38336299,1.981338078,437.9821679,8.759643358,218.5784771,10.92892386,2.327618375,0.025603802,2.462231359,0.018959181
Marion Island,PB1,PB1.1B,45,54.7,55.8,55.2,0.6,196,654.6,1045.9,887.3,876.3,0.03743,0.00873,16674,77864.16667,1.378333333,118.1666667,2209.916667,3336.916667,332.8333333,48023.5,102.9166667,62.16666667,2075.25,704.0833333,14820.66667,3984,3.716995605,1.312040227,0.26950347,-1.312040228,18804.66667,995.8902824,5297.49776,0.062352857,41.92164408,364.0642946,329.4660855,66.5484558,4493.824803,24.87955836,61.18650079,146.8234097,84.09243651,1368.919237,282.4474207,0.16331045,0.043592488,0.011653478,0.043592488,1625.406485,47.62,52.38,2.62,0,0,0,0,#NAME?,NA,3.1172,1.5212,1.8913,0.9906,0.533,0.0371,0.0286,77.1,3437.240636,69.08853679,5971.77161,1074.91889,52137.26958,6777.845045,17539.18581,2455.486013,795.0788946,95.40946735,62090.22227,11176.24001,46.36802899,3.245762029,110.4083356,59.62050122,54.30724473,7.603014262,99.41379483,8.947241535,2.449467948,0.026209307,11.91461022,1.906337635,460.3240616,9.206481232,220.0644131,11.00322066,2.579087797,0.093878796,2.439052068,0.07683014
Marion Island,PB1,PB1.1B,46,56,57.7,56.8,0.9,158,757.5,1072.6,921.1,918.8,0.03744,0.00698,15703.22222,77928,1.403888889,172.2222222,2910,3258.777778,434.9444444,50206.16667,105,85.22222222,1986,654.5555556,12691.55556,3692.277778,3.430580579,1.227780652,0.294419522,-1.227780652,16383.83333,1239.064807,5836.100783,0.077470214,51.27269145,607.7093926,337.8483049,70.05499707,4694.764684,50.57783751,41.65482185,198.8582114,104.908488,1860.554099,300.1573716,0.348066135,0.10284862,0.030618416,0.10284862,2096.840179,44.04,55.96,2.8,0,0,0,0,#NAME?,NA,4.8175,2.3991,1.1148,0.6238,0.3419,0.0234,0.0172,73.4,3104.202715,50.90892453,7275.637169,1309.61469,59688.22795,7759.469634,18368.00203,2571.520284,966.1091978,115.9331037,69022.61633,12424.07094,36.58043093,2.560630165,62.43668675,33.71581085,62.48854446,8.748396224,98.6333706,8.877003354,1.797388341,0.015817017,14.90909256,2.38545481,498.3007666,9.966015332,235.4340181,11.77170091,2.613110171,0.120203068,2.550362338,0.042591051
Marion Island,PB1,PB1.1B,52,64.3,65.4,64.9,0.5,387,997.4,1772.2,1233.1,1274.3,0.01876,0.00586,15811.5,71909.25,1.430833333,90.41666667,2369.583333,3602.5,284.5833333,41813.91667,124.8333333,59.33333333,2464.916667,765.4166667,14497.16667,3880.5,3.73396497,1.316678186,0.26823745,-1.316678186,18377.66667,538.7633145,3556.727329,0.082070738,16.64308938,212.3986211,320.4328039,35.09327398,3166.445741,32.22035871,31.67256723,159.3706134,102.6728771,970.043751,156.075448,0.154970223,0.041624054,0.011196424,0.041624054,1100.290237,47.24,52.76,2.64,0,0,0,0,#NAME?,NA,3.7179,2.0876,1.8043,0.9519,0.5821,0.0179,0.0165,92.4,3520.208785,32.03389995,5582.114343,1004.780582,53503.31048,6955.430362,19759.52586,2766.33362,675.5517271,81.06620725,55145.10882,9926.119588,23.6322384,1.654256688,37.44748852,20.2216438,48.02260133,6.723164186,97.63871281,8.787484153,2.140132419,0.043444688,10.19846496,1.631754394,551.4510882,11.02902176,232.6041937,11.63020969,2.834516539,0.074264333,2.666956532,0.052805739
Marion Island,PB1,PB1.1B,54,66.9,68.1,67.5,0.6,417,1078.8,1913.7,1381.3,1411.9,0.01919,0.00584,17487.38462,67951.38462,1.383846154,58.38461538,1443.076923,3015.307692,230.3076923,33420.23077,59.69230769,53.15384615,2032.538462,871,19994.84615,4481.076923,4.456715006,1.492708425,0.22515501,-1.492708425,24475.92308,1295.793099,4682.053156,0.081806526,20.58129596,253.8557535,318.7256879,41.43344988,3140.159262,38.8252165,46.70268756,264.454979,109.3945459,2173.722723,330.9102249,0.267720881,0.06110431,0.013989081,0.06110431,2462.845389,71.21,28.79,1.44,0,0,0,0,#NAME?,NA,3.0897,1.7827,1.266,0.3645,0.2286,0.007,0.0065,93.1,3656.8049,24.50059283,5139.243725,925.0638705,48214.4705,6267.881165,20035.274,2804.93836,622.734525,74.728143,49708.5435,8947.53783,21.47423775,1.503196643,44.00779775,23.76421079,44.9569015,6.29396621,85.7867325,7.720805925,2.013936925,0.023361668,10.06049975,1.60967996,496.7792725,9.93558545,260.6667525,13.03333763,2.8975219,0.073597056,3.177354425,0.068948591
Marion Island,PB1,PB1.1B,57,70.8,72,71.4,0.6,476,1194.5,2147.1,1585,1620.1,0.01864,0.00564,15893.23077,68179,1.410769231,85.61538462,1812.615385,3134.230769,310.8461538,37935.15385,81.53846154,81.53846154,2271,776.8461538,15706.53846,4129.615385,3.798898155,1.333093663,0.264085902,-1.333093663,19836.15385,748.9313669,2184.268947,0.090412162,39.24185364,452.9627539,244.9405213,42.53007985,2049.014676,47.28744616,51.22274134,192.9913642,94.42796739,1398.191905,177.78336,0.225175256,0.059165041,0.01558686,0.05916504,1546.581706,51.7,48.3,2.41,0,0,0,0,#NAME?,NA,3.4006,2.0676,1.5679,0.7572,0.4983,0.0141,0.0136,96,3637.676025,29.1014082,5962.569172,1073.262451,47830.07389,6217.909606,21583.66777,3021.713488,706.3493503,84.76192204,57544.1121,10357.94018,22.93900739,1.605730517,31.66776459,17.10059288,44.4717921,6.226050894,102.3212025,9.208908225,2.101007694,0.072274665,10.71782217,1.714851547,524.5580637,10.49116127,268.1074548,13.40537274,3.108954803,0.133685057,3.076574675,0.030458089
Marion Island,PB1,PB1.1B,62,77.7,78.9,78.3,0.6,503,1482.1,2488.3,2025.3,2008.3,0.01643,0.00424,18248.84615,66842.23077,1.417692308,45.38461538,1079.538462,2644.692308,198.6153846,30791.84615,70.53846154,51.69230769,1767.153846,847.2307692,22383.61538,4693.153846,4.761564441,1.559236189,0.210580766,-1.559236188,27076.76923,1128.22507,5535.319279,0.081563252,29.13628454,370.5342124,614.6374791,44.95653171,4733.446187,35.42272196,49.22462902,213.7353684,84.58639946,2194.764321,278.1629757,0.25567231,0.053989447,0.011434997,0.053989447,2446.008693,64.87,35.13,1.76,0,0,0,0,#NAME?,NA,3.7018,2.4451,1.3982,0.4912,0.349,0.0081,0.0078,96.8,4426.458219,30.09991589,5264.353752,947.5836754,38970.60587,5066.178763,20092.56561,2812.959185,575.5242044,69.06290453,52812.80934,9506.305681,24.17201658,1.692041161,37.3921461,20.19175889,39.51227571,5.531718599,94.45367825,8.500831043,2.185722438,0.099887515,9.441136029,1.510581765,465.9206978,9.318413956,253.3576038,12.66788019,2.96648873,0.032631376,2.997380838,0.091120377
Marion Island,PB1,PB1.1B,64,80.4,81.5,81,0.5,475,1658,2607.4,2185.6,2167.2,0.01669,0.00377,19450.58333,64025.41667,1.3575,26.66666667,787.5833333,2457.5,150.3333333,23119.5,44.5,33.91666667,1442.416667,1006.333333,27547.83333,5111.333333,5.389485705,1.683930562,0.185739516,-1.683930562,32659.16667,722.3287414,2634.233008,0.067301898,18.18257574,160.1428103,325.0441928,30.23042818,2584.998242,38.05856731,44.34668858,184.5532485,82.25164639,1356.004212,183.2992255,0.181243348,0.033682937,0.006266448,0.033682937,1496.69866,73.01,26.99,1.35,0,0,0,0,#NAME?,NA,2.7977,1.8913,1.3489,0.364,0.2643,0.0061,0.0058,95.2,5049.590412,19.69340261,3567.259715,642.1067487,32020.30072,4162.639094,17955.59469,2513.783257,456.6288204,54.79545845,43148.48701,7766.727662,17.92500594,1.254750416,31.24334654,16.87140713,43.98661868,6.158126615,83.81316773,7.543185096,2.185871885,0.034099601,6.637758174,1.062041308,386.5194115,7.73038823,239.2040042,11.96020021,2.949367019,0.045420252,2.908989873,0.021235626
Marion Island,PB1,PB1.1B,65,81.7,82.8,82.3,0.5,431,1773.3,2634.7,2263.2,2244.6,0.01669,0.00332,18342.75,67634.66667,1.411666667,43.25,1073.75,2639.916667,191.5833333,31128.41667,62.91666667,32.16666667,1895.583333,936.75,22775.08333,4775.583333,4.770299783,1.561407567,0.21004471,-1.561407568,27550.66667,1058.507966,5710.324499,0.085155829,22.70412458,204.5985537,377.7012909,33.2468955,5141.199426,51.26128848,41.34518403,157.4475141,76.73582191,1555.31613,260.3457346,0.226284535,0.046409097,0.009535857,0.046409097,1752.123716,63.9,36.1,1.81,0,0,0,0,#NAME?,NA,3.0357,2.0871,1.5281,0.5517,0.4068,0.0092,0.0086,93.6,4288.02736,95.19420738,4342.971443,781.7348597,36077.95721,4690.134437,18292.79638,2560.991493,514.981336,61.79776032,43519.29717,7833.473491,18.86015376,1.320210763,30.47007742,16.45384181,40.27640183,5.638696256,88.38830769,7.954947692,2.101611181,0.145221333,7.745921289,1.239347406,428.9221796,8.578443592,235.6026175,11.78013088,2.894717077,0.04921019,2.759745742,0.046363728
Marion Island,PB1,PB1.1B,66,83,84.1,83.6,0.5,411,1846.4,2668,2345,2322.1,0.01669,0.00306,18904.33333,63114.5,1.319166667,43.33333333,949.6666667,2104.083333,148.6666667,23379.91667,60.41666667,35.33333333,1559.416667,940.75,26735.16667,5044.833333,5.29389011,1.665690425,0.18922426,-1.665690426,31780,1566.150134,5810.246552,0.094239379,20.67204231,274.2511567,454.0877885,33.54598833,3720.978524,30.38079038,45.14085699,140.7024315,74.02226324,2161.448245,251.8664268,0.228999867,0.043458497,0.008258043,0.043458496,2389.427508,73.27,26.73,1.34,0,0,0,0,#NAME?,NA,3.1998,2.2351,1.2263,0.3278,0.2454,0.0055,0.0051,93.2,4253.96919,91.03494066,4009.199321,721.6558778,33623.07526,4370.999784,16696.80175,2337.552245,479.1042361,57.49250833,43807.25015,7885.305027,18.06270504,1.264389353,29.45980204,15.9082931,41.21203391,5.769684747,79.16775438,7.125097894,2.218773296,0.020856469,7.807503175,1.249200508,400.1003901,8.002007802,227.6687595,11.38343798,2.690829471,0.036057115,2.696839445,0.038025436
Marion Island,PB1,PB1.1B,67,84.3,85.4,84.9,0.5,405,1913.3,2723.1,2425.5,2399.5,0.01972,0.00346,17636.09091,64678.36364,1.339090909,48.81818182,1129.818182,2548.454545,192.6363636,28673.54545,52.45454545,63.27272727,1803.454545,940.4545455,22475.54545,4671.363636,4.804436904,1.568658661,0.208509625,-1.568658661,27146.90909,1511.512253,5501.08119,0.049488291,23.4726146,278.5450837,465.7961708,34.96647745,4299.083004,53.01766429,40.5119511,312.5589108,105.353086,2729.874772,478.104439,0.210705193,0.044123195,0.00925991,0.044123194,3188.111305,44.69,55.31,2.77,0,0,0,0,#NAME?,NA,2.2106,1.5518,1.6277,0.9003,0.677,0.0178,0.0165,92.7,3314.053547,45.73393895,4866.164345,875.9095821,61232.19139,7960.184881,18645.98996,2610.438594,767.6621211,92.11945453,56835.40498,10230.3729,26.84557695,1.879190387,61.39360058,33.15254431,36.60114857,5.1241608,82.38325202,7.414492682,1.690277067,0.062878307,9.523142377,1.52370278,414.5633709,8.291267418,232.1064193,11.60532097,2.372715135,0.05647062,2.639363121,0.028505122
Marion Island,PB1,PB1.1B,68,85.6,86.6,86.1,0.5,338,2063.4,2740.2,2478.5,2462.5,0.02005,0.00287,18191.66667,64933,1.381666667,35.66666667,1158.666667,3313.5,184.5,27310.16667,122.6666667,45.33333333,1956.333333,940.8333333,22639.83333,4703.833333,4.813791446,1.571246335,0.207835867,-1.571246333,27343.66667,651.6562489,3249.859997,0.065243135,10.8012345,154.824632,413.8099805,20.16680441,1898.983667,63.56938466,65.14496655,280.6290553,103.6598604,620.4422348,108.3335897,0.11495477,0.023960763,0.004995657,0.023960763,686.6462457,68.03,31.97,1.6,0,0,0,0,#NAME?,NA,2.3359,1.669,0.9012,0.2881,0.2203,0.0058,0.0052,90.8,4692.676971,60.53553292,3482.606716,626.8692089,34472.38333,4481.409833,18764.10578,2626.974809,454.0828716,54.48994459,40065.30353,7211.754635,15.24613069,1.067229148,29.45950461,15.90813249,39.07498882,5.470498435,74.93381275,6.744043148,2.235753343,0.100385325,6.271993137,1.003518902,399.5212471,7.990424942,254.9353,12.746765,2.962455706,0.113758299,3.094497667,0.061271054
Marion Island,PB1,PB1.1C,77,89.2,90.3,89.7,0.5,226,2379,2830.8,2712.6,2649.3,0.03193,0.00292,17434.41667,64597.41667,1.366666667,47.58333333,1300,3825.166667,166.9166667,27577.25,144.9166667,61.25,2191.416667,1060.333333,21375.91667,4659.75,4.588939152,1.523350932,0.218045056,-1.523350932,26035.66667,481.0901368,2105.228144,0.086479985,12.82368784,186.756526,429.7307473,23.94105767,1342.733042,25.14488321,43.2920841,158.7625204,62.47375206,553.1809598,129.9336369,0.11711249,0.025484696,0.005548709,0.025484695,634.7876285,60.87,39.13,1.96,0,0,0,0,#NAME?,NA,3.454,2.7977,1.7941,0.702,0.6037,0.0224,0.0213,95.1,4898.459749,4.408613774,3031.680891,545.7025604,32998.88575,4289.855148,22143.81355,3100.133897,373.9562367,44.8747484,37869.32381,6816.478286,12.54971777,0.878480244,28.70889717,15.50280447,46.39592631,6.495429683,102.1457624,9.193118616,2.559315118,0.124638646,5.218707731,0.834993237,450.2820056,9.005640112,313.6428668,15.68214334,3.522727796,0.067284101,3.832300845,0.050586371
Marion Island,PB1,PB1.1C,79,91.8,92.9,92.4,0.5,219,2461.8,2899.8,2762.4,2722.3,0.04297,0.00371,17075.33333,66607.58333,1.385833333,36.66666667,1306.833333,3957.333333,188.1666667,31285.58333,142.3333333,40.91666667,2258.416667,1068.75,19642.16667,4468.5,4.399878561,1.481127336,0.227481383,-1.481127337,24110.66667,615.5612861,3152.021183,0.082512625,14.51227276,147.1343439,297.4520078,25.97142952,2277.739608,57.54576571,40.11224781,108.9615932,79.38069951,543.9003641,191.2093094,0.139222947,0.03116078,0.006979592,0.03116078,692.2654947,59.37,40.63,2.03,0,0,0,0,#NAME?,NA,3.5409,2.9407,1.4424,0.586,0.516,0.0252,0.0243,96.7,4473.398835,48.7600473,2909.478926,523.7062067,32868.11347,4272.854751,24511.61008,3431.625411,353.6966545,42.44359854,37601.26579,6768.227842,12.3637857,0.865464999,25.05151339,13.52781723,47.36751669,6.631452337,119.2586413,10.73327772,2.425965521,0.016496566,4.718754893,0.755000783,473.1352636,9.462705272,351.2970843,17.56485422,3.718134099,0.059861959,4.326425157,0.038937826
Marion Island,PB1,PB1.1C,81,94.5,95.6,95.1,0.5,252,2508.3,3011.9,2805.9,2787.1,0.04233,0.00407,17447,69952.9,1.418,55.4,1635.4,4481.4,215.7,33752.8,188.2,59.6,2581.9,1099.3,19214.4,4511.8,4.256288602,1.447643625,0.235304158,-1.447643625,23726.2,771.3830292,4987.057481,0.088669173,23.34856646,354.8897168,763.570589,35.78034842,4427.143318,53.67349853,50.79632533,129.6186286,124.9649284,1383.951846,220.5149529,0.172715759,0.04111355,0.009803607,0.04111355,1573.925298,54.3,45.7,2.29,0,0,0,0,#NAME?,NA,3.2835,2.7877,1.5246,0.6968,0.6264,0.0295,0.0294,99.5,4018.357445,14.4660868,3170.339497,570.6611095,35958.92568,4674.660338,25718.47587,3600.586622,369.9655871,44.39587045,37546.25716,6758.326289,13.46452387,0.942516671,30.9684049,16.72293865,46.29202129,6.480882981,129.1482542,11.62334288,2.739845316,0.049865185,4.905904271,0.784944683,531.0457626,10.62091525,370.5832258,18.52916129,4.085062426,0.147470754,4.35126471,0.060047453
Marion Island,PB1,PB1.1C,84,98.5,99.6,99.1,0.5,254,2608.4,3115.6,2897.4,2884.4,0.04212,0.00394,17307.42857,67550.85714,1.354285714,58.57142857,1523,4601.285714,167.8571429,30468.28571,223.8571429,8.142857143,2504.285714,1271.285714,19992.28571,4599.285714,4.344545992,1.46821067,0.230503511,-1.46821067,24591.57143,1857.916114,7973.802072,0.095717839,11.07334853,256.3734256,875.4324102,33.08286853,4709.474377,49.16105698,14.14718548,135.0749351,150.0019047,1824.135842,336.0375546,0.175532247,0.040877898,0.009527891,0.040877898,2132.826439,53.72,46.28,2.31,0,0,0,0,#NAME?,NA,3.808,3.3587,1.1034,0.5106,0.4759,0.0215,0.0221,102.5,3804.558184,70.76478223,3088.798418,555.9837152,32164.29416,4181.358241,22742.68935,3183.976509,351.2738566,42.15286279,36608.93142,6589.607656,12.41035079,0.868724555,27.5785573,14.89242094,44.25396404,6.195554966,134.7501137,12.12751023,3.030434494,0.095155643,4.98017436,0.796827898,493.0148139,9.860296278,379.5579119,18.9778956,3.475539582,0.024328777,4.386273335,0.021492739
