"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd_5pc","Ca_ICP_sd_5pc","Ti_ICP_sd_5pc","Mn_ICP_sd_5pc","Fe_ICP_sd_5pc","Co_ICP_sd_5pc","Ni_ICP_sd_5pc","Cu_ICP_sd_5pc","Zn_ICP_sd_5pc","Rb_ICP_sd_5pc","Sr_ICP_sd_5pc","Zr_ICP_sd","dry_mass_err","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd"
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-17.69,44267,285528.3333,2.106666667,116.6666667,501,488.3333333,61,12417.33333,76.66666667,62.33333333,425.3333333,3,61,202.3333333,2935,214438.3333,35928.33333,0.167566239,67.89943544,122.9756073,257.6845617,18.33030278,3911.072785,92.91573243,26.57693235,53.00314456,5.196152423,105.6550993,186.7199329,217.0691134,9710.000069,1484.618582,0.000666783,3544.338812,8147.851933,1433.304327,55.99665262,5244.470443,1.547300194,5.377096226,19.13155615,25.16989811,10.62932459,68.40901103,25.7005601,13.42933016,606.1221898,90.75336626,16.28919251,0.420128014,27.24487432,0.007500271,0.048082894,0.101062596,0.077839906,0.007552022,1.525239966,1.033289863,1.342933016,637.98098616,1059.22075129,200.66260578,6.7195983144,944.00467974,0.10831101358,2.90363196204,2.678417861,2.2652908299,1.7006919344,1.3681802206
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-1.785,47201.5,290670,2.37,104,418.5,551,106.5,13767.5,137,9.5,363.5,0.181818182,213.5,330.5,2930.5,214707,36644,0.170669536,12.72792206,96.87362902,43.84062043,65.76093065,2831.962659,140.0071427,13.43502884,137.8858223,0.603022689,92.63098834,113.8441918,4.949747468,127.2792206,210.7178208,0.000880247,3651.465906,8012.02176,1715.231415,81.9905042,4933.407235,1.231904717,3.206884305,12.90608826,10.81225849,10.48840983,59.5129419,31.58940291,17.11706554,731.6866913,78.9580102,16.92975969,0.838900435,21.71424332,0.010262711,0.012684849,0.04407562,0.033361483,0.055718217,1.773754751,1.14949967,1.711706554,657.26386308,1041.5628288,240.1323981,9.838860504,888.0133023,0.08623333019,1.7317175247,1.8068523564,0.9731032641,1.6781455728,1.190258838
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,17.43666667,52613.33333,309983.3333,2.213333333,261,737.3333333,1247.666667,148.6666667,17317,40.66666667,22.33333333,361.6666667,0.181818182,174.3333333,672,3231.333333,227365.6667,37899.66667,0.166692421,152.502459,47.01418226,221.8858565,59.50070028,1377.811308,70.43673284,38.68246804,57.76100184,0.603022689,79.65132349,224.6864482,1.527525232,3003.652832,680.8467767,0.002282058,5174.632753,9920.866738,3407.847355,166.6758881,9924.075645,2.172669917,3.283013484,14.36589299,14.76699588,13.77189749,122.9882961,38.30388391,19.43499706,853.1197494,107.0417876,14.69738857,0.286439586,33.09076413,0.017679999,0.0085671,0.063158779,0.059434745,0.129930246,3.003480471,1.17314976,1.943499706,931.43389554,1289.71267594,477.0986297,20.001106572,1786.3336161,0.15208689419,1.77282728136,2.0112250186,1.3290296292,2.2035035984,2.459765922
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,249.3233333,57701,317832.6667,2.313333333,321.3333333,879.3333333,1254.333333,144,17432.33333,51.33333333,90,485.3333333,0.181818182,118.6666667,202,3288.333333,234041.3333,39479.66667,0.168713306,227.0734096,299.2863735,786.3391974,113.0265456,4716.59722,88.91194146,42.03569911,36.9368831,0.603022689,102.8899088,179.6774889,316.1207575,13387.25036,2148.452078,0.001898358,7122.822788,10188.18441,3497.062219,169.9904676,9286.226748,1.822061766,4.003302375,17.60350666,12.98468362,5.751736844,130.7410525,74.87357579,23.41533324,1113.55447,113.1202672,47.57087945,2.008391761,52.89163723,0.018143107,0.01303687,0.055916446,0.038736948,0.031056177,3.61161766,2.455824743,2.341533324,1282.10810184,1324.4639733,489.58871066,20.398856112,1671.52081464,0.12754432362,2.1617832825,2.4644909324,1.1686215258,0.92027789504,2.61482105
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,569.63,53284,310762.6667,2.223333333,102.3333333,513.3333333,455.6666667,59.33333333,10197.66667,83.33333333,33.66666667,443.3333333,0.181818182,25,95,3364.333333,239099.3333,39678,0.165954338,103.664523,30.23794526,156.4043904,23.02896727,438.2833939,72.2795499,39.39966159,49.54122862,0.603022689,43.30127019,57.61076288,139.5433027,3127.061613,414.2933743,0.00124629,3469.760214,8486.165584,895.9237859,20.82763897,5236.857966,1.744792146,4.960356243,15.80996096,11.42068754,7.570509804,72.8129235,17.18374497,12.40410571,548.5435634,113.5689994,3.712913435,0.033753854,7.904742031,0.016065056,0.04228838,0.131657593,0.030793824,0.155315079,1.847012294,0.569492015,1.240410571,624.55683852,1103.20152592,125.429330026,2.4993166764,942.63443388,0.12213545022,2.67859237122,2.2133945344,1.0278618786,1.21128156864,1.45625847
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3778.715,56279.5,308607,2.585,35,494,321,66,11133.5,74.5,66.5,474,0.181818182,1.5,70.5,3554.5,234488,38251,0.163121003,41.01219331,39.59797975,31.11269837,26.87005769,277.892965,17.67766953,94.0452019,93.33809512,0.603022689,2.564176281,99.70205615,75.66042559,3725.038523,743.8763338,0.000581029,2400.357628,8642.477927,801.6977423,36.65682759,4216.267239,2.271954503,5.449026456,21.7488349,13.08869613,7.201458477,74.88881968,61.85187886,9.569663124,469.7919771,44.44094574,5.447919707,0.143526014,32.77760325,0.026351824,0.081194255,0.236147769,0.221798509,0.064793003,1.125564608,3.055895553,0.956966312,432.06437304,1123.52213051,112.237683922,4.3988193108,758.92810302,0.15903681521,2.94247428624,3.044836886,1.1779826517,1.15223335632,1.4977763936
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,3794.655,61768,316590,2.785,23.5,627,321,42.5,9064.5,53,43,449.5,0.181818182,1.5,1.041666667,3292,243245.5,40129,0.164974559,13.43502884,73.53910524,12.72792206,13.43502884,44.54772721,74.95331881,60.81118318,7.778174593,0.603022689,2.564176281,3.608439182,189.5046174,511.2382028,219.2031022,0.001247893,1952.523172,8972.566944,425.2372973,16.04081162,4463.205174,2.357841082,5.732386915,16.99716777,22.19696967,4.507072476,72.70995502,15.96434618,7.340952726,218.6404276,34.12967311,0.497018146,0.113906463,10.69801489,0.017253038,0.045233891,0.060197834,0.067312524,0.042549091,1.557929404,0.56108485,0.734095273,351.45417096,1166.43370272,59.533221622,1.9248973944,803.37693132,0.16504887574,3.0954889341,2.3796034878,1.9977272703,0.72113159616,1.4541991004
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3808.206667,59408.66667,313049.3333,2.496666667,51.66666667,456.6666667,260.6666667,86,11118.66667,94.66666667,38.33333333,381,0.181818182,12,1.041666667,3340.333333,238533.6667,38684.66667,0.162175866,21.07921567,77.3067483,27.06165799,19,1734.922861,90.7872972,35.2325607,156.0096151,0.603022689,20.78460969,3.608439182,66.52317892,886.2529737,263.6082953,0.000566302,1898.735746,8491.223715,479.5621493,18.24332469,3877.868341,2.288764835,5.73476091,15.82014281,207.3506979,4.923991974,67.97188086,17.51428395,8.803204222,293.3554931,50.45533399,2.570425078,0.019603571,26.08294331,0.008064611,0.060947191,0.080391758,1.608385462,0.042179663,1.69098108,0.596695235,0.880320422,341.77243428,1103.85908295,67.138700902,2.1891989628,698.01630138,0.16021353845,3.0967708914,2.2148199934,18.661562811,0.78783871584,1.3594376172
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3834.505,59044,317910,2.3,117.5,369,256,67.5,9690.5,38.5,109.5,445.5,0.181818182,116,1.041666667,3547,244063.5,40555,0.166168051,113.8441918,12.72792206,24.04163056,26.1629509,796.9093424,54.44722215,33.23401872,12.02081528,0.603022689,45.254834,3.608439182,323.8549058,1051.467784,83.43860018,0.001057753,2695.909694,9941.343133,529.7623669,32.86168706,4178.753143,1.831540327,4.562006327,11.60136026,57.54928203,7.110169989,70.86899848,22.20522155,6.822135563,365.6885155,67.8628497,7.137702191,0.264664564,39.54682775,0.004141929,0.01793847,0.043405677,0.147104951,0.061757612,1.037513405,0.796323366,0.682213556,485.26374492,1292.37460729,74.166731366,3.9434024472,752.17556574,0.12820782289,2.46348341658,1.6241904364,5.1794353827,1.13762719824,1.4173799696
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,3857.985,60935.5,318950.5,2.57,32.5,314.5,165.5,22.5,7690,61.5,105.5,427.5,0.181818182,1.5,1.041666667,3479,247584,41298,0.166809489,26.1629509,43.13351365,28.99137803,17.67766953,118.7939392,86.97413409,24.74873734,24.74873734,0.603022689,2.564176281,3.608439182,309.7127702,1417.041989,239.002092,0.001920068,1636.161804,8036.188927,239.9609433,13.73734444,3149.824249,1.671684594,2.913948883,9.523847911,35.48721301,1.954388234,60.2839156,6.231949264,8.532241127,330.2882839,71.09665906,1.838223974,0.177944148,10.20555269,0.012563671,0.024228913,0.044199036,0.197163042,0.03161487,1.59581613,0.630685992,0.853224113,294.50912472,1044.70456051,33.594532062,1.6484813328,566.96836482,0.11701792158,1.57353239682,1.33333870754,3.1938491709,0.31270211744,1.205678312
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,3880.55,59481.33333,318309.3333,2.546666667,20.66666667,348.3333333,146.3333333,45.66666667,7089,80.33333333,71.66666667,511,0.181818182,12.33333333,15,3403,248157.6667,40731,0.164132513,6.658328118,21.45538006,45.52288802,39.70306453,520.2105343,34.01960219,22.14347157,48.38388161,0.603022689,21.36195996,25.98076211,270.4237416,716.3772284,261.4708397,0.000610012,2275.428244,9021.726802,404.7141991,23.62240835,4389.785606,1.860401504,3.683960219,13.80788066,42.23221979,5.415923636,67.43528434,13.29588723,7.451785434,335.7237129,87.07837543,1.946380242,0.300946853,53.91268519,0.008647389,0.016726932,0.118811064,0.200230784,0.05655589,1.624750722,0.500118861,0.745178543,409.57708392,1172.82448426,56.659987874,2.834689002,790.16140908,0.13022810528,1.98933851826,1.9331032924,3.8008997811,0.86654778176,1.3487056868
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,3906.24,62434.66667,320157.6667,2.416666667,36.33333333,347.3333333,85.33333333,21,6679.333333,30.33333333,52.33333333,418.3333333,0.181818182,1.5,1.041666667,3575.666667,250084.6667,41181,0.164664257,8.504900548,87.13399643,35.21836642,23.89560629,402.8601908,43.36281049,51.63655036,114.8491765,0.603022689,2.564176281,3.608439182,154.4614299,1418.342107,496.1118825,0.001053146,2277.679057,10544.59845,635.2336126,24.65931035,5231.685567,2.802748414,5.391831445,14.92214734,46.48458085,4.959223953,82.83945348,20.32915458,5.155774016,409.3428005,185.3980177,11.43720276,0.432931421,38.91101832,0.028989916,0.055316285,0.091409847,0.433257479,0.106128167,1.83486614,0.469652725,0.515577402,409.98223026,1370.7977985,88.932705764,2.959117242,941.70340206,0.19619238898,2.9115889803,2.0891006276,4.1836122765,0.79347583248,1.6567890696
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,3964.74,59137,314336.6667,2.483333333,27,185,47,8.666666667,4280.666667,97.66666667,53.66666667,392.6666667,0.181818182,1.5,1.041666667,3505.333333,248072.3333,40948,0.165063497,9,19.97498436,10.44030651,10.26320288,354.5438384,23.18045153,52.08006656,90.97435536,0.603022689,2.564176281,3.608439182,81.02674456,1853.106671,368.6800781,0.000254395,2042.795722,8968.649431,459.637987,13.50241736,3241.653667,1.926502972,4.02395169,10.17779359,23.71024737,1.945082871,55.84615278,6.052702857,5.653884233,337.5356297,53.72699921,4.080039089,0.076947181,18.75671053,0.015298528,0.040652938,0.076637077,0.207637432,0.016322407,1.731725308,0.214294128,0.565388423,367.70322996,1165.92442603,64.34931818,1.6202900832,583.49766006,0.13485520804,2.1729339126,1.4248911026,2.1339222633,0.31121325936,1.1169230556
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,4013.88,59583.5,312864.5,2.833333333,41.16666667,504.5,132.1666667,41.33333333,6999.666667,19,93.33333333,583.5,0.181818182,54.66666667,1.041666667,3312.666667,242256.6667,39250,0.162014163,24.66103539,100.1513854,65.82831204,32.51256167,1103.067843,28.18510245,68.23098026,98.89539929,0.603022689,85.4509606,3.608439182,226.1863538,1396.48282,449.6514205,0.000989551,1285.141199,4373.699825,236.7761308,18.17379999,1807.117493,0.647566018,1.582772706,8.033188139,25.39532485,2.271856043,25.8328521,5.534555725,5.147792125,207.391896,25.26074781,0.438928586,0.163508861,15.22755273,0.005076161,0.005174799,0.013603318,0.21174893,0.013780783,0.820673822,0.13942851,0.514779213,231.32541582,568.58097725,33.148658312,2.1808559988,325.28114874,0.04532962126,0.85469726124,1.12464633946,2.2855792365,0.36349696688,0.516657042
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,4076.151667,53339.16667,306210,2.3,18,335.1666667,116,30.33333333,4989.5,44.5,78.66666667,391.5,0.181818182,51.83333333,10.33333333,3246.666667,240990.1667,40058.16667,0.166220211,16.5408585,72.65925039,70.25667228,22.88813375,955.0371197,52.02979915,63.50328076,63.62625244,0.603022689,81.07876829,25.31139401,136.4546323,2015.473584,492.7479748,0.001029813,1950.222813,7256.928377,574.5576061,24.23235418,3991.017213,1.443267563,9.999500351,10.24211808,31.59199718,3.871192804,51.75566547,9.516171179,8.654970326,411.2563028,123.8946148,8.256845235,0.367196097,46.33372753,0.024681618,0.130105862,0.138532795,0.371442859,0.050309773,1.108082547,0.299675091,0.865497033,351.04010634,943.40068901,80.438064854,2.9078825016,718.38309834,0.10102872941,5.39973018954,1.4338965312,2.8432797462,0.61939084864,1.0351133094
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,4137.684286,54929.57143,311937,2.198571429,12,375.5714286,96.71428571,17.57142857,5220.857143,44.71428571,80.85714286,424.8571429,0.181818182,67,1.041666667,3384.428571,245723.5714,40234.42857,0.16374216,18.07392228,58.88366254,28.35321431,19.12116753,584.3250889,48.62000372,59.35045232,64.42418948,0.603022689,89.76822006,3.608439182,77.19425096,1146.522257,264.4862045,0.001395116,1568.014343,7462.65519,346.0266111,14.56412053,2699.838692,1.456088618,17.12642515,9.86205407,15.11042647,2.308066582,48.13166038,5.600471694,6.80156695,284.2386816,106.3416412,2.174526254,0.158702513,14.32006228,0.015881486,0.199937143,0.096437527,0.140918233,0.023780742,1.47096457,0.220158447,0.680156695,282.24258174,970.1451747,48.443725554,1.7476944636,485.97096456,0.10192620326,9.248269581,1.3806875698,1.3599383823,0.36929065312,0.9626332076
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,4218.848,48832.2,300257.6,2.178,50.6,529.2,355.8,83,12876.8,52.4,38.4,465.2,0.181818182,51.8,27.4,3203.6,228563.4,37647,0.164737965,17.067513,70.91332738,69.17875396,36.04857834,899.0162401,44.12822226,9.581231654,51.7320017,0.603022689,51.7320017,61.26826258,69.99857141,5507.765908,742.578952,0.002380806,2138.566653,8323.24976,398.3652226,20.15023558,3268.44694,2.63312534,3.329343119,12.39444387,39.54360665,3.821377503,60.20617388,9.370726445,6.355304561,402.3628632,122.6236996,4.816005665,0.125699587,16.37503961,0.007360407,0.01763829,0.056466337,0.138155746,0.055054784,1.638579378,0.327651378,0.635530456,384.94199754,1082.0224688,55.771131164,2.4180282696,588.3204492,0.1843187738,1.79784528426,1.7352221418,3.5589245985,0.61142040048,1.2041234776
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,4348.3,56636.85714,306180.8571,2.635714286,30,408.7142857,174.8571429,67.14285714,6995.142857,113.2857143,28.85714286,536.2857143,31,109.7142857,188.7142857,3357.142857,235406.5714,39300.57143,0.166938948,28.44878439,92.25456499,33.2336605,39.8054794,1206.751207,92.74825117,26.25153057,87.00903073,48.54894438,110.110118,214.9385294,249.0498133,2412.780958,823.9431326,0.002444172,15730.80848,13598.18409,4919.116227,352.5481927,18342.39711,6.955406341,12.05066927,20.23444592,69.88848099,24.15652,197.9058749,111.2427285,16.56609017,3119.917143,144.7038384,37.98811121,5.636832047,75.75600954,0.048138017,0.104687632,0.027152057,0.384878863,0.35316602,3.903704254,3.249262351,1.656609017,2831.5455264,1767.7639317,688.67627178,42.305783124,3301.6314798,0.48687844387,6.5073614058,2.8328224288,6.2899632891,3.8650432,3.958117498
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,4366.591429,59661.57143,314192.7143,2.511428571,44.57142857,428.4285714,209.2857143,58,8775.714286,53.71428571,22.14285714,401.1428571,0.181818182,157.5714286,28.14285714,3347,240726.2857,40421.14286,0.167914077,45.16952196,124.4760447,161.7319947,24.42676128,2872.106643,81.93842055,29.71771958,64.68237414,0.603022689,106.9078375,58.41355029,269.1560885,953.6611408,299.5710425,0.001186368,6294.95273,10311.45872,2268.690552,117.3138045,6912.68922,3.949802257,42.27735077,14.53213098,55.97334616,12.63113542,120.4252189,42.9652108,10.40528727,1363.364667,58.33241274,4.298397322,1.405751601,41.69887575,0.015768253,0.178695346,0.075732068,0.182097226,0.00335341,2.151830449,1.581009373,1.040528727,1133.0914914,1340.4896336,317.61667728,14.07765654,1244.2840596,0.27648615799,22.8297694158,2.0344983372,5.0376011544,2.0209816672,2.408504378
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,4452.818571,50312.71429,343976.8571,2.315714286,299.8571429,1239.142857,1035.285714,318.2857143,85087.85714,494.7142857,88.71428571,390.7142857,235.7142857,311.5714286,933.7142857,2686.142857,197013.1429,35945.71429,0.182531411,69.35519344,238.9605467,166.265565,59.38213616,9473.48219,99.49491492,108.1969104,68.33914029,321.9278979,163.4317973,180.7758412,142.417729,6817.281067,804.3628357,0.003298031,11160.82394,11223.59004,3699.908054,291.1229472,14247.36154,9.889110995,9.722134768,24.62419533,80.21168655,9.795083632,112.2832022,81.06453324,26.36261878,2302.774585,125.2570279,597.086563,3.195134552,74.30357715,0.04136364,0.022775177,0.040512647,0.410701529,0.146216164,3.335992316,2.705115344,2.636261878,2008.9483092,1459.0667052,517.98712756,34.934753664,2564.5250772,0.69223776965,5.24995277472,3.4473873462,7.2190517895,1.56721338112,2.245664044
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,4523.25,51475.71429,324223,2.22,222.1428571,1146.142857,855.8571429,277.5714286,48938.28571,186.5714286,43.57142857,476,0.181818182,216.5714286,504.7142857,2980.714286,212913.1429,37419.42857,0.175946188,68.99137282,162.9922581,134.5442041,42.67652416,5167.655455,93.48058113,37.13873604,125.5959129,0.603022689,184.1230179,222.6325181,230.2583435,12264.05586,1389.475783,0.004593293,12500.20752,16886.46117,3646.803466,347.2391734,32077.88146,21.31568752,34.08957406,38.63072038,87.03952565,18.01037848,133.9471098,68.70367736,14.95874073,2575.692802,115.6415193,33.33159839,3.948387362,420.4454677,0.375081471,0.406542732,0.273310971,0.578511591,0.142263938,3.690744929,2.860327702,1.495874073,2250.0373536,2195.2399521,510.55248524,41.668700808,5774.0186628,1.4920981264,18.4083699924,5.4083008532,7.8335573085,2.8816605568,2.678942196
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,4931.037143,47650.85714,336142.7143,2.381428571,170.2857143,908.1428571,924.2857143,332.2857143,87275.42857,534.4285714,18.14285714,325.2857143,131.5714286,475.8571429,1192.142857,2956.285714,188092.1429,35333.71429,0.188454558,83.68535174,210.3730247,265.0400688,111.2949749,23186.70894,107.2502636,20.41591349,109.8084913,183.9609172,114.0517844,533.5264531,233.0076639,16239.97922,1624.873709,0.00886823,16569.8395,14057.62029,4842.543624,490.1014482,36789.89387,15.52308099,23.68744542,33.26418497,79.02378554,13.69513286,127.6030216,115.7826807,21.09853252,3265.524578,126.9074495,62.55452259,6.915464233,354.8212281,0.062287182,0.042920448,0.054987003,0.722568208,0.05133154,4.468681315,3.67936602,2.109853252,2982.57111,1827.4906377,677.95610736,58.812173784,6622.1808966,1.0866156693,12.7912205268,4.6569858958,7.1121406986,2.1912212576,2.552060432
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,5380.512857,49935.28571,318569.5714,2.027142857,309.8571429,1276.571429,1072.428571,301.5714286,42619.71429,262,72.71428571,486.7142857,0.181818182,227.4285714,645.7142857,3019.714286,213158.8571,37477.28571,0.175852451,69.02518519,149.3093624,178.7855859,57.32322724,4565.249599,101.1549966,41.72814512,102.7321992,0.603022689,177.0695317,230.8641118,301.1614818,5154.83758,573.8218987,0.001669558,8247.619338,13624.79416,3402.546149,239.0903954,26021.27236,21.67941523,35.17565751,45.29733791,101.2819468,21.72799433,128.8300513,55.26303448,13.6233494,1579.857353,168.2778909,30.71597271,0.4264322,187.5719913,0.154998283,0.115114503,0.372247302,0.697430954,0.073078458,3.49952727,1.518066105,1.36233494,1484.57148084,1771.2232408,476.35646086,28.690847448,4683.8290248,1.5175590661,18.9948550554,6.3416273074,9.115375212,3.4764790928,2.576601026
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,5800.021429,47798.28571,324343.1429,2.224285714,367.5714286,1170,1326.285714,376.1428571,62211.14286,393.8571429,58.42857143,506,25.71428571,487.5714286,910,3090.857143,199503.5714,36105.57143,0.181133808,147.4130898,211.9575429,303.6163776,182.2401608,9308.839069,193.0970642,62.01574301,83.15848323,29.84802777,265.5069724,500.0806602,193.0573564,7645.542162,700.4605288,0.005525507,14724.84168,19494.21991,4421.022099,541.6825199,36212.99526,9.290702511,14.04871516,29.02224828,52.25471702,9.303301727,133.9399585,93.28975023,34.83024942,2659.160526,350.5826293,71.0854619,5.839417212,357.2362642,0.103462787,0.056649884,0.238708279,0.632460481,0.093395413,2.258266822,2.431434994,3.483024942,2650.4715024,2534.2485883,618.94309386,65.001902388,6518.3391468,0.65034917577,7.5863061864,4.0631147592,4.7029245318,1.48852827632,2.67879917
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,6009.772857,46088.28571,316243.7143,2.261428571,229.7142857,888.1428571,1192.142857,413.7142857,64059.57143,520.5714286,34.57142857,382.4285714,295.7142857,415,1091.142857,2949.857143,190755,35376.28571,0.186130641,115.4407702,169.9739476,275.1553674,106.6844479,8831.919456,202.8109605,39.63103642,76.22304363,161.6062234,203.9240055,559.3849088,221.5253398,18232.10721,2116.944946,0.009709433,7878.350892,12165.51804,2625.390604,243.3277645,20008.60084,14.44037855,19.94911921,28.09458533,67.51896284,11.67206626,105.0074043,61.45629267,17.81569627,1536.009196,261.1613629,21.44822814,2.077368288,56.31332258,0.051920496,0.168223621,0.068236453,0.548313061,0.158164857,2.731168008,1.858697107,1.781569627,1418.10316056,1581.5173452,367.55468456,29.19933174,3601.5481512,1.0108264985,10.7725243734,3.9332419462,6.0767066556,1.8675306016,2.100148086
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,6219.527143,53835.28571,338040.8571,2.274285714,244.1428571,881,1241.571429,277.7142857,61674.14286,408.8571429,18,375.2857143,96,223.1428571,518.1428571,2925.428571,212637.5714,37750.71429,0.177550693,84.49147604,141.0933497,198.0276556,58.24006149,2809.02809,130.121006,23.35237318,108.7745594,109.4044484,105.2575074,193.6314614,219.8354363,3106.730696,372.681148,0.001622436,14537.39396,15794.03329,4474.472088,423.111152,33032.06278,12.56212916,15.67025973,25.59770028,63.49918772,11.91640619,125.9626009,115.2319134,26.17983058,2762.675752,172.2945031,26.59505818,0.92811139,139.1981661,0.029010686,0.060103697,0.112662976,0.268131811,0.190374692,2.926812301,3.33859609,2.617983058,2616.7309128,2053.2243277,626.42609232,50.77333824,5945.7713004,0.8793490412,8.4619402542,3.5836780392,5.7149268948,1.9066249904,2.519252018
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,6654.02,55175.5,339274.5,2.318333333,186,906,885,265,60394.5,497.5,9.666666667,344.3333333,71.33333333,366.1666667,812,3075.166667,214635.1667,38245.5,0.178285641,79.3473377,254.5497987,222.5371879,80.1623353,8309.807886,108.8057903,23.67840085,92.62109191,174.7302683,147.4346183,361.6351753,119.7036619,7663.970862,710.2657953,0.003448518,7193.854426,11276.85495,3096.819244,190.7229967,20925.5976,14.48485992,18.87710919,30.20500262,82.76241771,19.91261683,108.7867895,65.56328144,16.44549966,1465.73057,48.22769071,20.46005417,0.554893287,60.77713816,0.063188693,0.026689416,0.021236087,0.155141321,0.203871869,3.216666996,1.660280231,1.644549966,1294.89379668,1465.9911435,433.55469416,22.886759604,3766.607568,1.0139401944,10.1936389626,4.2287003668,7.4486175939,3.1860186928,2.17573579
