Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER1,CAT1-S1-1D,123,156.5,157.7,157.1,5436.623077,23160.69231,55187.46154,54284.84615,1.347692308,0.008051651,0.259329425,0.080427217,0.070402282,3.795424448,0.058635914,0.444697552,0.160693528,0.012098652,0.017564412,0.280658881,1.648039579,11.54640288,0.144808217,0.013433262,0.051783018,0.030304632,0.03531512,0.35624488,0.062965742,0.054497948,0.070265985,0.029643651,0.042967504,0.163376051,0.166793351,0.242751064,0.003093697,88.02419075,4.401209537,11.97580925,1.197580925,0.177036447,0.017703645,708.9793163,16.75371889,199.7601332,247.9286391,4640.523522,108.2639191,337.7373781,5.496537482,41.49307617,0.629608913,3560.842802,36.86802119,1.008260928,0.010698193,7.365820821,0.096946552,6.211413657,0.115546166,9.708856297,0.229171541,1.625262915,0.033316663,0.749489114,0.014813114,89.12411225,2.309353539,16.00076454,0.483891328,0.386986683,0.003292803,0.321946425,0.003844
Kerguelen,KER1,CAT1-S1-1D,124,158,159.2,158.6,5499.669231,23511.76923,56021.46154,55105.23077,1.395384615,0.010865242,0.238926359,0.067316448,0.063476552,3.388885521,0.060344251,0.416484987,0.143235511,0,0.08013691,0.205607667,1.706595155,11.537274,0.144329003,0.01742694,0.05409241,0.036099803,0.034655423,0.3152579,0.063993687,0.087994722,0.094749311,0,0.105745011,0.131980119,0.204709005,0.228867976,0.003683225,86.01379119,4.30068956,13.98620881,1.398620881,0.2211149,0.02211149,665.8579482,3.08983947,973.6824666,485.0193541,3761.690452,131.9789472,439.2617094,15.50786053,42.17796203,1.220525248,2748.553456,47.53207477,0.858721787,0.01258998,5.849088818,0.061291396,4.744298227,0.014952396,10.21776865,0.164653492,1.546124958,0.028432108,1.919467031,0.062970521,71.42068742,0.41484736,20.00078753,0.121375429,0.384542382,0.010143263,0.453688245,0.007886097
Kerguelen,KER1,CAT1-S1-1E,132,161.5,162.7,162.1,5646.269231,23811.38462,56569.61538,55657.38462,1.366923077,0.023413053,0.253467928,0.063181875,0.045765276,2.771288657,0.077352352,0.410212504,0.156725981,0,0.069955667,0.182394514,1.712135745,11.81277473,0.145862529,0.02610616,0.033974602,0.02927063,0.018493161,0.183639156,0.068931163,0.050288041,0.087960079,0,0.099672841,0.127426364,0.211737073,0.226474003,0.002957996,80.75600506,4.037800253,19.24399494,1.924399494,0.269419674,0.026941967,1254.57739,18.5943659,4674.018055,1417.904442,15500.47502,273.6253169,4823.395579,68.52333173,275.8213156,3.694081689,24110.30848,256.7032264,9.64091711,0.055564368,25.33147037,0.02901097,19.09702535,0.049455498,53.70010907,0.379025561,3.159336038,0.046774746,6.739390951,0.214985846,139.1876948,0.806932965,82.65655708,2.8164492,1.537559513,0.009320954,1.373276488,0.012253556
Kerguelen,KER1,CAT1-S1-1E,137,168.8,170,169.4,5947.946154,23243.15385,57024.69231,56153.07692,1.373846154,0.062696341,0.281811834,0.19563872,0.101016515,8.045620749,0.081594337,0.373933722,0.159939613,0,0.076185322,0.231080351,1.782814418,11.0272968,0.14554695,0.024263327,0.036963685,0.045724174,0.037079417,0.505536393,0.059872365,0.059299772,0.072163542,0,0.120105121,0.128152443,0.167309473,0.2585682,0.003903024,88.20183029,4.410091515,11.79816971,1.179816971,0.14288399,0.014288399,714.0411624,6.850914549,214.2359607,203.8744744,3865.367321,43.25747431,314.2119789,7.44344845,40.30371929,0.993577198,2886.473191,40.65829501,0.797101318,0.013543108,3.074840014,0.026459833,4.308979567,0.029165588,10.03284659,0.050604346,1.331595445,0.046449452,0.841708562,0.011120136,71.47093889,0.862385743,15.55587576,0.211942031,0.287299186,0.00195743,0.328443817,0.005286885
Kerguelen,KER1,CAT1-S1-1E,144,179,180.2,179.6,6370.753846,22715.76923,55020.92308,54063,1.346923077,0.025958601,0.328329892,0.165277688,0.097698039,4.799659527,0.100522943,0.409361606,0.180503419,0,0.063003498,0.27836837,1.808762165,11.55496829,0.147650223,0.014596072,0.062978923,0.03571159,0.038742314,0.495578866,0.070253445,0.066512086,0.102382034,0,0.075059584,0.130634526,0.149659677,0.256813154,0.003789667,85.10327973,4.255163986,14.89672027,1.489672027,0.204678828,0.020467883,814.2955466,8.087138682,4531.40776,1385.451254,3481.392137,66.26631024,904.1879244,6.44341763,84.65981172,0.742198205,3168.819664,35.87297563,0.546046302,0.003678018,3.299582559,0.042987824,5.064349607,0.031713711,18.29158675,0.257119006,1.160038795,0.007432123,7.805442382,0.168696462,46.22785062,0.727736984,83.4623728,2.659299806,1.116560794,0.010382706,1.743855456,0.008094397
Kerguelen,KER1,CAT1-S1-1E,145,180.4,181.6,181,6433.538462,18555.69231,44574.53846,43662.92308,1.393846154,0.151663287,0.484333227,0.490627174,0.193400012,8.438993267,0.145384142,0.437028668,0.237097321,0.023993917,0.42701872,0.87616179,1.983688665,12.43298283,0.174344314,0.185006882,0.246356401,0.586409055,0.108997253,2.68380177,0.098310839,0.093610823,0.086565307,0.080482647,0.334566589,0.765853429,0.175115411,0.752660546,0.02120744,58.1265796,2.90632898,41.8734204,4.18734204,0.703145519,0.070314552,285.3114966,3.381248903,23278.04767,6156.752203,3903.380519,120.8006655,2923.188804,57.700133,121.9300211,2.033316472,4456.928381,33.7098105,0.855150174,0.008209565,2.425675008,0.030902266,3.767313027,0.017291261,30.48216342,0.197518023,0.492227975,0.002959071,16.42557783,0.089593448,35.5730101,0.632117041,90.16911624,2.1945355,2.922008417,0.028142463,0.554162251,0.006445999
Kerguelen,KER1,CAT1-S1-1E,146,181.9,183,182.4,6500.141667,13949,38376,37554,1.411666667,1.244000309,0.979250314,1.409696388,0.458546787,22.11371628,0.293096594,0.417570544,0.176201205,0.101729538,1.049539832,1.222418164,2.172912053,13.1706369,0.244724512,0.203497656,0.198619576,0.621521968,0.069526663,2.687403893,0.182231731,0.108281994,0.136234166,0.118321177,0.241644058,0.444606213,0.399935118,0.68550406,0.015893984,64.04109524,3.202054762,35.95890476,3.595890476,0.602361457,0.060236146,430.7819338,4.463360089,34328.60153,9926.584014,4312.186563,55.81052408,3433.05248,24.39482226,397.1365916,5.745249531,13289.58227,193.3357389,0.757047602,0.007136358,2.230484241,0.019087013,6.015402464,0.019215536,87.59499317,0.753510405,1.267593426,0.023997253,53.67294845,0.888153563,37.52281834,0.853159602,334.5208848,10.07399486,7.036643174,0.137376002,2.946323756,0.030181993
Kerguelen,KER1,CAT1-S1-1E,147,183.3,184.4,183.8,6564.375,22427.08333,57499.5,56664.58333,1.2675,0.251920807,0.343773048,0.43690208,0.2129874,9.617729901,0.142049045,0.394987191,0.161811814,0.060259881,0.14859102,0.222841472,2.073381128,11.38327995,0.156258563,0.206526844,0.087142722,0.115309759,0.081641056,3.469681571,0.044983081,0.057900222,0.045338659,0.086776258,0.203465427,0.18165281,0.228277645,0.289565592,0.008311197,88.21271238,4.410635619,11.78728762,1.178728762,0.178533632,0.017853363,1492.246644,6.761169835,1154.260764,441.1367224,4541.333436,88.34590622,1119.777227,20.32893742,77.89836317,1.455982628,3562.901422,48.89958885,0.996950957,0.016241426,7.771363798,0.092422783,8.155143454,0.093802488,34.97989363,0.152811284,1.948070392,0.061981627,2.833581675,0.047351872,86.72448526,0.810766896,123.6786369,2.79967276,1.067667427,0.00971953,2.847910366,0.021268193
Kerguelen,KER1,CAT1-S1-1E,151,189,190.3,189.7,6812.307143,23247.14286,55625.64286,54706.21429,1.319285714,0.014354085,0.263540039,0.126693879,0.057114817,3.446495514,0.112052715,0.402732024,0.206659939,0,0.034973802,0.183305896,1.730380884,11.82184971,0.148631763,0.017061745,0.061796819,0.026010053,0.015499113,0.343160767,0.059664387,0.061548157,0.095976685,0,0.063291868,0.198819638,0.162914313,0.208337729,0.002911789,88.00928802,4.400464401,11.99071198,1.199071198,0.122459474,0.012245947,733.5547145,17.40836734,519.0692231,309.2130411,4164.183528,78.30250154,617.9743965,10.1499901,48.62589017,0.777225072,2793.818462,33.03999318,0.972163333,0.006764335,5.453440209,0.046705911,7.040465601,0.025135218,8.670290595,0.080639438,1.657757,0.04062042,1.131785621,0.008609119,76.44263413,1.188038698,32.53643781,0.658646452,0.351108777,0.005700268,0.626198523,0.004636475
Kerguelen,KER1,CAT1-S1-1E,157,198.4,199.7,199,7055.1,23330.92857,56708.85714,55779.64286,1.285,0.019309725,0.405703268,0.129551243,0.076021308,4.429233038,0.097512886,0.397964337,0.223382174,0.003108509,0.060489394,0.285774706,1.804701804,11.59990019,0.148796515,0.018137818,0.04737023,0.041159129,0.044828834,0.503788691,0.07851219,0.047954686,0.094125272,0.011630977,0.075894265,0.142541032,0.202843721,0.195245577,0.003487248,87.91890742,4.395945371,12.08109258,1.208109258,0.134082378,0.013408238,590.2869829,3.093283848,510.1301471,285.4705255,4449.195182,60.75841345,449.3132406,5.072336847,54.95773967,0.787834033,3045.373357,20.18062134,0.973653446,0.005266733,4.062914553,0.036944396,4.561717881,0.044407993,8.265161932,0.072734146,1.339182222,0.034123485,1.396313321,0.022774434,83.80568894,1.326590955,18.45759727,0.327814701,0.291085394,0.003520354,0.369156996,0.004725399
Kerguelen,KER1,CAT1-S1-1E,161,204.5,205.8,205.2,7160.464286,22635.42857,56487.28571,55592.85714,1.304285714,0.026712911,0.304148721,0.169891554,0.071969183,6.216215106,0.183694735,0.38595773,0.172579534,0.003180495,0.056264339,0.394765426,1.745489662,11.21641226,0.148729542,0.031989626,0.076458994,0.091275332,0.031792596,2.216023814,0.134546985,0.07550617,0.084777427,0.008096397,0.082977616,0.190296285,0.216339323,0.269792199,0.004024367,82.36179118,4.118089559,17.63820882,1.763820882,0.183720461,0.018372046,736.0908289,12.44926754,714.0118801,335.9649223,4530.875865,137.6782876,602.974911,13.83517938,66.72545229,1.229024654,3136.839356,18.53267012,0.850620155,0.006969892,2.965078694,0.003982725,4.921011171,0.025493931,6.808603707,0.108154782,1.270709253,0.054853072,2.016254156,0.046625543,85.69090324,1.236042476,24.14841652,0.653911826,0.412860798,0.000823993,0.48430633,0.00369714
Kerguelen,KER1,CAT1-S1-1F,170,210.3,211.7,211,7263.933333,21787.13333,53540,52765.6,1.36,0.013580245,0.427163357,0.109065968,0.070630086,5.263885141,0.160524629,0.417643878,0.220519234,0,0.072694146,0.226663475,1.763171361,11.17354245,0.145198941,0.016007626,0.093595023,0.05914306,0.04158759,1.252250852,0.078457055,0.05753507,0.060437671,0,0.087471351,0.117248135,0.209574035,0.386398994,0.004970267,85.10979142,4.255489571,14.89020858,1.489020858,0.141448155,0.014144816,431.1588843,4.015292058,104.6756783,181.2848074,3609.129673,68.84527076,168.1798853,3.365678645,45.5523502,0.733053273,2342.824007,21.06620278,0.669698406,0.006580199,2.182200699,0.02863423,4.093699078,0.06061545,3.679275906,0.060549087,0.918402721,0.025039982,0.501927094,0.00814485,65.96855978,1.340395888,7.956881626,0.208592941,0.188150487,0.002501401,0.182959595,0.001291732
Kerguelen,KER1,CAT1-S1-1F,177,220.9,222.2,221.6,7451.671429,23521.64286,57297.14286,56346.85714,1.331428571,0.018488038,0.290291179,0.068022801,0.074353466,3.704652912,0.107695369,0.411481108,0.211695032,0,0.091222749,0.291367721,1.801537437,11.64463063,0.147714316,0.011700988,0.050078395,0.025063263,0.026662098,0.681231888,0.082849823,0.069146835,0.084953618,0,0.106670977,0.124941359,0.209510577,0.265388262,0.003066652,93.09679142,4.654839571,6.903208584,0.690320858,0.069077411,0.006907741,627.8556721,4.973892318,265.0120521,158.4645684,4843.721178,64.8922943,347.1872575,3.829031114,63.73055929,1.280136996,3080.073609,63.68866919,1.071221581,0.018816406,3.17180271,0.022993401,6.998565891,0.09543019,6.792163379,0.141345191,1.540119773,0.065397396,0.931349705,0.008008611,88.8200419,0.905659664,16.13112281,0.298573697,0.460416746,0.005873179,0.326346896,0.005457761
Kerguelen,KER1,CAT1-S1-1F,179,224,225.4,224.7,7505.433333,23158.46667,56412.73333,55486.93333,1.297333333,0.014734763,0.349134382,0.099706795,0.095392647,4.94182275,0.131758666,0.398558942,0.191495301,0,0.045907192,0.39643483,1.779581475,11.53148274,0.149477817,0.020111924,0.08642373,0.035262989,0.034684435,0.953898625,0.07347839,0.062187426,0.097202797,0,0.064165253,0.159728244,0.13721455,0.344349929,0.003226288,84.86635342,4.243317671,15.13364658,1.513364658,0.174467684,0.017446768,836.0969696,11.17319231,407.8905822,241.9029057,4217.330448,112.2200733,426.0420821,6.662632451,57.48518576,0.642275568,2688.500619,30.54752651,0.845840342,0.010747631,5.35028394,0.025656026,5.640790304,0.0330274,6.692282931,0.090105003,1.498972095,0.041309924,1.320375223,0.044350605,81.43967116,1.972165631,30.53520566,1.193277112,0.663317233,0.002786567,0.688783184,0.008734211
Kerguelen,KER1,CAT1-S1-1F,180,225.6,226.8,226.2,7531.692308,21060.38462,54913.46154,54027.61538,1.322307692,0.186973615,0.381311881,0.212806996,0.28651494,12.7354301,0.295433437,0.370148468,0.184525569,0.020792184,0.287021768,0.318700593,2.170263679,11.15344903,0.162081097,0.096777989,0.057407734,0.049987191,0.096390436,3.512728138,0.117411096,0.050646843,0.087393682,0.043796096,0.272326855,0.186875559,0.218947111,0.32596964,0.008090586,80.14879443,4.007439721,19.85120557,1.985120557,0.204872992,0.020487299,1069.064967,35.88006349,11517.71875,3111.942568,5766.308811,143.9960058,1197.40653,21.15846533,302.9854865,3.615574304,9844.625786,169.6651785,0.946267633,0.01560096,3.627263811,0.059129239,6.197858783,0.085971873,34.35259618,0.423250154,1.786776953,0.038891966,27.76757005,0.379906928,77.12979485,1.39888174,206.5821768,3.992694737,3.635250437,0.042932307,4.82366524,0.01461129
Kerguelen,KER1,CAT1-S1-1F,185,233.2,234.5,233.8,7669.85,16788.14286,47972.78571,47122.64286,1.372857143,0.672593261,0.421392553,0.722140438,0.541577724,23.81926569,0.427540405,0.321145182,0.153537371,0.110889184,0.88277015,0.426218614,2.957890592,11.03528435,0.20376471,0.260191229,0.078050944,0.281248525,0.154301287,7.211337018,0.13369489,0.05812983,0.073952148,0.091214932,0.329267975,0.166313143,0.434870221,0.532752788,0.023188333,69.49338884,3.474669442,30.50661116,3.050661116,0.348756339,0.034875634,1096.336989,15.69001257,14262.12932,3970.032909,4269.933331,36.71694754,1951.217642,25.5783098,266.7521665,1.25829967,8604.12931,108.0172893,0.775500382,0.006020552,4.268992381,0.042256079,3.773884291,0.028086362,38.16917132,0.643907987,1.311002268,0.022049234,28.3155083,0.502166441,50.91367477,0.859909114,239.7215992,7.149691249,4.646437423,0.035745308,5.031201422,0.038528785
Kerguelen,KER1,CAT1-S1-1F,186,234.7,235.9,235.3,7695.938462,21977.53846,58320.84615,57442.23077,1.346923077,0.314647265,0.344687761,0.443476353,0.253042703,12.05308577,0.186414427,0.345012876,0.153797786,0.011632581,0.213010857,0.550315542,2.151402675,10.55130858,0.155197158,0.11305832,0.034905684,0.134500655,0.065392499,1.960820347,0.090221793,0.056931451,0.066797463,0.026743052,0.160557134,0.14358223,0.290016808,0.363936101,0.007201084,67.74785106,3.387392553,32.25214894,3.225214894,0.323279931,0.032327993,965.346438,10.89256959,12958.49641,3897.778682,4367.99759,102.4569811,2239.96755,52.98605028,230.5568311,5.020919187,7609.566894,94.88269994,0.799271713,0.004799037,4.531502978,0.087192295,3.210467452,0.029975864,34.52282262,0.356622142,1.297613396,0.03627799,27.8515667,0.320567732,78.81628528,1.313862982,218.7388146,6.164980519,3.822534824,0.029230064,4.824624471,0.043488776
Kerguelen,KER1,CAT1-S1-1F,188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,55918.07143,1.282857143,0.121834717,0.348281939,0.249826464,0.136823725,6.850822721,0.174913651,0.40030494,0.196225001,0.003114731,0.044979309,0.353728168,1.877813254,11.18402843,0.147301621,0.035056877,0.050992066,0.065979756,0.046474232,0.404292861,0.054567518,0.056676076,0.078510078,0.011654257,0.063224672,0.186397058,0.185226459,0.218788561,0.003474289,82.6696042,4.13348021,17.3303958,1.73303958,0.174174847,0.017417485,445.9045845,2.218386511,88.32467556,207.6175941,3298.121333,18.56201881,436.639577,11.13465165,45.81121632,1.295830968,2064.749015,49.41217225,0.598889202,0.012412956,8.680238524,0.144044164,4.370193647,0.064167909,3.835435411,0.104351899,1.829206019,0.019604972,0.79837406,0.015453079,59.19980605,0.762372708,27.53210666,0.259601524,0.306852677,0.007315454,0.721446309,0.009272928
Kerguelen,KER1,CAT1-S1-1F,191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,55703.92308,1.31,0.033940689,0.399256514,0.161999197,0.099661595,6.003576528,0.197864443,0.405876709,0.187912466,0.00254329,0.012962898,0.341635355,1.85879824,11.28225769,0.146971235,0.012557833,0.049855196,0.101709502,0.042362659,1.333236016,0.10293646,0.043662211,0.097748019,0.009169962,0.035262924,0.216093163,0.228079669,0.185827586,0.00256725,83.40498981,4.170249491,16.59501019,1.659501019,0.177654232,0.017765423,403.1217938,2.256353316,-28.65886723,210.6531652,3835.783216,92.74365171,238.2842793,2.516513925,55.07802735,0.576230328,2497.527268,23.05056669,0.803358665,0.003914391,14.23964041,0.017403154,3.643171487,0.010439405,5.547621978,0.047512144,2.078965797,0.029489959,0.651451824,0.021712737,67.02513333,0.136232196,17.73546585,0.240336308,0.27025413,0.001538307,0.3725726,0.000879594
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,52351.38462,1.313846154,0.036983528,0.18002658,0.090331612,0.060435797,2.922556844,0.083129149,0.420988511,0.249704815,0.002766691,0.111766028,0.15476511,1.884234816,11.74683134,0.148017348,0.025687872,0.036460355,0.042582449,0.036204468,0.450260094,0.065229177,0.077211305,0.086818448,0.007526705,0.141225766,0.118839577,0.134667621,0.171457305,0.002253382,86.5897549,4.329487745,13.4102451,1.34102451,0.127002892,0.012700289,2570.623323,60.34061437,2433.469353,412.7415789,8525.391032,292.4467919,1493.72135,52.91622772,73.97054275,2.614554557,7043.906744,240.295989,2.360731307,0.069815083,7.989049521,0.248862689,8.840919501,0.229976711,33.9867472,0.829112693,1.836820618,0.007837643,6.303556106,0.104558215,77.55523489,0.957157998,51.12144032,1.081885684,1.449083949,0.031749255,1.368113398,0.05102612
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,52947.38462,1.332307692,0.025007164,0.158341606,0.067383128,0.048890325,3.739911226,0.091012908,0.423866723,0.217677021,0,0.083158006,0.136955727,1.766344298,11.67519234,0.148379162,0.013915756,0.033157785,0.035004757,0.0283854,0.29273137,0.087210584,0.058002078,0.063999854,0,0.084213217,0.140847768,0.178844362,0.256601756,0.003437259,87.65410667,4.382705334,12.34589333,1.234589333,0.120978988,0.012097899,1925.941564,47.47919756,1807.885973,317.9447142,7727.272205,259.4424886,1028.300333,41.97503234,53.9884387,1.825000442,5806.724977,264.0185473,2.063027935,0.069604809,6.820390916,0.213258954,7.875132613,0.29908538,22.83873715,0.668420943,1.981092172,0.026250211,3.688021304,0.079731647,68.05571381,0.211252066,28.2096257,0.542535446,0.861685089,0.023559447,0.723414991,0.021168133
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,53770.46154,1.41,0.024325012,0.121201846,0.078179276,0.050582352,3.819310187,0.081878706,0.377554875,0.154533748,0,0.086932879,0.090045453,1.809573121,11.56725083,0.147539399,0.021733916,0.026196087,0.034018085,0.023174447,0.518042707,0.070489813,0.072631083,0.062976185,0,0.154729646,0.145612117,0.121447798,0.258442588,0.003451937,86.20305437,4.310152718,13.79694563,1.379694563,0.143807055,0.014380706,2075.478682,57.71761628,2390.397694,425.057007,8370.564722,304.4626424,1383.034771,54.8904067,65.55518428,2.528396357,5950.241077,237.5442039,2.117141394,0.072121037,6.393762065,0.166829823,6.48426444,0.180858218,21.31018792,0.696001663,1.837777624,0.007019007,6.207609895,0.185004911,78.5344764,1.42230775,45.24542121,1.004989654,1.293057315,0.020115449,1.321962492,0.040846333
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,22178.83333,54848.75,53881.25,1.3525,0.024162557,0.129604422,0.06600332,0.046444318,3.915240665,0.066940238,0.367742963,0.139493515,0.001548573,0.059960756,0.157128928,1.757944508,11.48368731,0.147500188,0.020832891,0.041019238,0.04271297,0.033215653,0.705662841,0.046835395,0.055274858,0.060254678,0.005364413,0.055060944,0.148390792,0.131507968,0.30519918,0.003483993,86.89391751,4.344695875,13.10608249,1.310608249,0.131689055,0.013168905,2443.572039,49.80339872,2551.414712,457.224602,8528.540345,342.5386702,1475.406854,49.34926785,59.93308415,2.067625201,6187.963748,264.4820043,2.279411544,0.072621448,7.850724687,0.178711739,6.918225269,0.133823297,19.50535782,0.465175211,2.009562056,0.035058094,5.547019557,0.091658311,79.19188077,0.248883511,39.22303086,1.041248388,1.091353254,0.022458753,1.113522217,0.044519068
