Location,Site,label,ID,section_depth,field_depth,depth,SH20_mean_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6678,42.35,92.35,92.35,NA,7.16,1,TRUE,15606,79081,1.34,0.06027668,0.072134387,0.164031621,0.041419631,4.490118577,0.008316864,0.030714756,0.132493412,0.079216074,1,0.310935441,3.216101695,0.310935441,15920
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6679,42.4,92.4,92.4,NA,7.16,1,TRUE,16066,83187,1.32,0.064854434,0.081550466,0.177279973,0.040439634,4.881449786,0.014934139,0.026008893,0.162681433,0.061750147,1,0.325866264,3.068743563,0.325866264,15803
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6680,42.45,92.45,92.45,NA,7.16,1,TRUE,15820,79322,1.41,0.055140262,0.066393377,0.176915039,0.03303593,4.405433647,0.013101841,0.020898642,0.115505184,0.058918093,1,0.299332851,3.340762621,0.299332851,16165
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6681,42.5,92.5,92.5,NA,7.16,1,TRUE,16019,81629,1.45,0.053629294,0.069831497,0.166963707,0.041153597,4.596484122,0.013204796,0.020009721,0.105719378,0.069102398,1,0.301198963,3.320064551,0.301198963,16062
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6682,42.55,92.55,92.55,NA,7.15,1,TRUE,15261,76308,1.31,0.056004667,0.065672139,0.165930494,0.033669472,4.377781482,0.013084424,0.031252604,0.095257938,0.059588299,1,0.30835903,3.242972973,0.30835903,15699
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6683,42.6,92.6,92.6,NA,7.14,1,TRUE,15391,78123,1.63,0.05670272,0.059734513,0.147820387,0.037118977,4.437561455,0.007866273,0.029006883,0.098574238,0.06374959,1,0.297771223,3.358282884,0.297771223,15838
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6684,42.65,92.65,92.65,NA,7.15,1,TRUE,15789,79760,1.41,0.052064934,0.065438641,0.169232063,0.038102448,4.730507192,0.01354193,0.032046429,0.106316763,0.05736395,1,0.306754142,3.259939676,0.306754142,15536
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6685,42.7,92.7,92.7,NA,7.15,1,TRUE,16036,82619,1.34,0.057934726,0.072958038,0.175790019,0.048696253,5.115437748,0.008634087,0.02961492,0.099637368,0.068036609,1,0.320583664,3.119310531,0.320583664,15295
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6686,42.75,92.75,92.75,NA,7.15,1,TRUE,13826,67960,1.4,0.048745648,0.062137309,0.145879832,0.037050263,4.141415945,0.010981162,0.029729488,0.083742523,0.063565753,1,0.315239711,3.172189182,0.315239711,14732
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6687,42.8,92.8,92.8,NA,7.14,1,TRUE,14635,72226,1.41,0.060415783,0.061858294,0.153160798,0.033008061,4.19041154,0.01052185,0.027407722,0.083411116,0.06058549,1,0.317607128,3.148543949,0.317607128,15528
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6688,42.85,92.85,92.85,NA,7.14,1,TRUE,15098,74087,1.35,0.066188592,0.070062644,0.160319815,0.032476096,4.154879657,0.012693703,0.029838444,0.069980218,0.057204088,1,0.320145071,3.123583934,0.320145071,16016
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6689,42.9,92.9,92.9,NA,7.14,1,TRUE,15086,71311,1.39,0.064482704,0.077156066,0.162761039,0.037143313,3.743264786,0.007572135,0.029252351,0.059620596,0.059142356,1,0.317152877,3.153053531,0.317152877,16525
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6690,42.95,92.95,92.95,NA,7.14,1,TRUE,16351,81236,1.44,0.060302295,0.069308481,0.171509124,0.037591041,4.382253896,0.009945963,0.033283734,0.075886914,0.060302295,1,0.326180594,3.065786315,0.326180594,16934
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6691,43,93,93,NA,7.14,1,TRUE,16536,81595,1.48,0.063522993,0.068745129,0.168978956,0.037334373,4.388308652,0.008807482,0.032346064,0.086048324,0.057677319,1,0.315042868,3.174171202,0.315042868,16872
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6692,43.05,93.05,93.05,NA,7.13,1,TRUE,16822,84849,1.49,0.071022278,0.082398483,0.189603413,0.032943593,4.648206668,0.011850213,0.034681624,0.100252805,0.063675146,1,0.333544004,2.998105163,0.333544004,16880
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6693,43.1,93.1,93.1,NA,7.14,1,TRUE,16495,83816,1.44,0.079669448,0.0707638,0.189505777,0.043244544,4.685494223,0.008584724,0.036184211,0.082397304,0.061376765,1,0.320442875,3.120681022,0.320442875,16458
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6694,43.15,93.15,93.15,NA,7.15,1,TRUE,16596,85762,1.43,0.066091245,0.074558159,0.185285656,0.03863543,5.030743938,0.012741471,0.043896424,0.088532676,0.06107686,1,0.326921496,3.05883832,0.326921496,16142
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6695,43.2,93.2,93.2,NA,7.14,1,TRUE,15638,78763,1.51,0.070024675,0.07742704,0.178252361,0.047307071,4.642474262,0.007827789,0.040500298,0.114353782,0.057091806,1,0.320258657,3.122476089,0.320258657,15517
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6696,43.25,93.25,93.25,NA,7.12,1,TRUE,16016,82467,1.25,0.066901408,0.084004024,0.175637156,0.048205902,4.829057679,0.019953052,0.034540577,0.114352783,0.058182428,1,0.321428571,3.111111111,0.321428571,15762
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6697,43.3,93.3,93.3,NA,7.11,1,TRUE,17244,91898,1.44,0.071464393,0.085005015,0.192410565,0.045469743,5.613507188,0.014543631,0.033684386,0.1055667,0.064108994,1,0.309511869,3.23089387,0.309511869,15667
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6698,43.35,93.35,93.35,NA,7.1,1,TRUE,17502,95200,1.34,0.08088681,0.097601109,0.231921711,0.051615138,6.058370139,0.017060708,0.044167316,0.117346497,0.06746341,1,0.327704166,3.05153277,0.327704166,15331
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6699,43.4,93.4,93.4,NA,7.1,1,TRUE,17276,92732,1.4,0.08224962,0.085711873,0.236362101,0.080307381,5.608765411,0.027275798,0.031920284,0.097787536,0.065360581,1,0.331025165,3.020918367,0.331025165,15762
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6700,43.45,93.45,93.45,NA,7.09,1,TRUE,17656,96541,1.41,0.074568155,0.085257397,0.245938088,0.076021892,6.028476142,0.019411664,0.04190183,0.104925603,0.065931247,1,0.332221652,3.01003861,0.332221652,15579
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6701,43.5,93.5,93.5,NA,7.09,1,TRUE,17521,95264,1.4,0.085272664,0.087530392,0.214657867,0.063216395,6.126866968,0.011549149,0.038902397,0.096127127,0.058006252,1,0.32867315,3.042536328,0.32867315,15301
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6702,43.55,93.55,93.55,NA,7.09,1,TRUE,16693,88085,1.44,0.070873619,0.094267956,0.21469268,0.04816989,5.512258287,0.015970304,0.027883287,0.100138122,0.059219613,1,0.330110497,3.029288703,0.330110497,15408
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6703,43.6,93.6,93.6,NA,7.1,1,TRUE,16590,87316,1.35,0.072907753,0.093017286,0.219407838,0.045267842,5.328427178,0.017371213,0.037224029,0.113554681,0.07453363,1,0.328084888,3.047991654,0.328084888,15520
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6704,43.65,93.65,93.65,NA,7.09,1,TRUE,16879,88735,1.59,0.072834143,0.080415708,0.21339126,0.047959792,5.441519721,0.008348241,0.021892836,0.117386489,0.06099327,1,0.331544425,3.01618705,0.331544425,15631
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6705,43.7,93.7,93.7,NA,7.09,1,TRUE,16384,84977,1.4,0.067769159,0.075526383,0.19350439,0.041854914,5.139374307,0.021566789,0.035461597,0.117807519,0.066660984,1,0.331770523,3.014131552,0.331770523,15623
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6706,43.75,93.75,93.75,NA,7.09,1,TRUE,16330,84904,1.49,0.066113625,0.083794201,0.19565946,0.041310541,5.039215686,0.015250545,0.036199095,0.104239987,0.067957097,1,0.328305681,3.045941807,0.328305681,15852
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6707,43.8,93.8,93.8,NA,7.08,1,TRUE,17500,93477,1.4,0.063938199,0.077251808,0.199704142,0.041666667,5.649901381,0.015121631,0.031886917,0.097797502,0.045940171,1,0.316485865,3.15969878,0.316485865,16019
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6708,43.85,93.85,93.85,NA,7.08,1,TRUE,17316,92222,1.36,0.064693794,0.065022606,0.18865598,0.045047267,5.571639951,0.012988081,0.030332922,0.095108919,0.057459926,1,0.308672421,3.239680426,0.308672421,15920
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6709,43.9,93.9,93.9,NA,7.08,1,TRUE,16441,84323,1.32,0.065519924,0.076411099,0.196041144,0.036995419,5.230011237,0.011928429,0.032932838,0.10631861,0.062926787,1,0.304866453,3.280124752,0.304866453,15096
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6710,43.95,93.95,93.95,NA,7.07,1,TRUE,16096,83518,1.35,0.068821689,0.081769204,0.212200209,0.039885297,5.159628085,0.013816475,0.030674314,0.095933264,0.066388599,1,0.327685089,3.051710422,0.327685089,15279
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6711,44,94,94,NA,7.07,1,TRUE,17002,90287,1.27,0.063202127,0.086013206,0.226481434,0.043907041,5.648915187,0.015350313,0.029928823,0.10367893,0.054197753,1,0.324929251,3.077593032,0.324929251,15450
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6712,44.05,94.05,94.05,NA,7.07,1,TRUE,17258,92181,1.44,0.059994979,0.076562631,0.210107941,0.051543804,5.636850473,0.016567651,0.029453602,0.090117982,0.066270605,1,0.331102,3.020217336,0.331102,15908
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6713,44.1,94.1,94.1,NA,7.07,1,TRUE,16551,85554,1.46,0.055485709,0.072919286,0.187410946,0.042997234,5.102338446,0.016008717,0.034783338,0.106110133,0.063029084,1,0.324113654,3.085337471,0.324113654,15798
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6714,44.15,94.15,94.15,NA,7.07,1,TRUE,16463,84396,1.51,0.062861584,0.07598653,0.20205509,0.036352647,5.27596926,0.007339608,0.039029445,0.09506951,0.05992574,1,0.325964943,3.06781457,0.325964943,15356
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6715,44.2,94.2,94.2,NA,7.07,1,TRUE,16138,81910,1.37,0.054269418,0.060560309,0.1739641,0.034054689,4.90035229,0.010065425,0.035480624,0.086059386,0.067270592,1,0.32318403,3.094212302,0.32318403,15775
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6716,44.25,94.25,94.25,NA,7.07,1,TRUE,15483,76336,1.59,0.041287614,0.057645206,0.154391183,0.032015395,4.752536739,0.011459062,0.027904129,0.088261022,0.065605318,1,0.314905528,3.175555556,0.314905528,15032
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6717,44.3,94.3,94.3,NA,7.07,1,TRUE,16567,86517,1.34,0.051328347,0.066976184,0.189493595,0.049350873,5.32533746,0.012466684,0.032327401,0.150202046,0.062935259,1,0.334794945,2.986902928,0.334794945,15525
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6718,44.35,94.35,94.35,NA,7.07,1,TRUE,16819,86172,1.4,0.058945449,0.068230807,0.191427624,0.046592605,5.056872824,0.008041784,0.035151716,0.147570884,0.04700713,1,0.324904659,3.077825976,0.324904659,15981
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6719,44.4,94.4,94.4,NA,7.06,1,TRUE,16114,82604,1.44,0.056545118,0.065199126,0.172576038,0.043102,4.890942699,0.01495547,0.037808772,0.127373551,0.054192573,1,0.30625105,3.265294925,0.30625105,15547
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6720,44.45,94.45,94.45,NA,7.06,1,TRUE,16519,85860,1.3,0.061074506,0.067325562,0.192600101,0.038182125,5.200878527,0.011910796,0.027707383,0.104071634,0.065044771,1,0.312806217,3.196867405,0.312806217,15541
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6721,44.5,94.5,94.5,NA,7.05,1,TRUE,16575,86250,1.43,0.067181975,0.069402187,0.189622564,0.039881589,5.042595181,0.013239043,0.03067182,0.110928378,0.068908807,1,0.308198339,3.244663821,0.308198339,15909
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6722,44.55,94.55,94.55,NA,7.05,1,TRUE,16562,85590,1.56,0.059677156,0.068726561,0.180580466,0.037909669,4.947986304,0.014919289,0.034159465,0.110712539,0.059677156,1,0.30800587,3.246691371,0.30800587,16044
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6723,44.6,94.6,94.6,NA,7.06,1,TRUE,16401,85265,1.45,0.057014734,0.071108264,0.184256887,0.038436899,4.835281871,0.008808456,0.036675208,0.091367713,0.069026265,1,0.297245356,3.364224138,0.297245356,16200
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6724,44.65,94.65,94.65,NA,7.05,1,TRUE,15611,78690,1.34,0.057800512,0.066666667,0.19488491,0.035890878,4.6885763,0.010144928,0.039045183,0.100170503,0.068115942,1,0.312446718,3.200545703,0.312446718,15395
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6725,44.7,94.7,94.7,NA,7.05,1,TRUE,15509,78362,1.36,0.05264056,0.066120638,0.171828342,0.029434349,4.685692347,0.011944373,0.024485965,0.096664107,0.063305179,1,0.326081392,3.066718995,0.326081392,15543
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6726,44.75,94.75,94.75,NA,7.05,1,TRUE,15254,76287,1.39,0.045550046,0.055550887,0.14051601,0.037230019,4.468106564,0.012858223,0.030590806,0.10320195,0.057904026,1,0.308765442,3.238704409,0.308765442,15573
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6727,44.8,94.8,94.8,NA,7.06,1,TRUE,15768,78866,1.37,0.048410639,0.05838469,0.162666234,0.035598443,4.408206293,0.012325657,0.029435615,0.096253649,0.071845605,1,0.312763542,3.197303604,0.312763542,16189
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6728,44.85,94.85,94.85,NA,7.07,1,TRUE,16790,85595,1.39,0.069324911,0.070588235,0.182945124,0.038294512,4.721515989,0.008843269,0.032609554,0.111883143,0.067666798,1,0.300908014,3.323274731,0.300908014,16476
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6729,44.9,94.9,94.9,NA,7.07,1,TRUE,17194,90039,1.43,0.070222222,0.08210101,0.200565657,0.034989899,5.169292929,0.010747475,0.031030303,0.102626263,0.070626263,1,0.327757576,3.051035503,0.327757576,16431
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6730,44.95,94.95,94.95,NA,7.08,1,TRUE,16749,85428,1.42,0.054596548,0.067523083,0.185949418,0.040626255,4.84857487,0.013247692,0.031473304,0.098354075,0.060457648,1,0.299478121,3.339142091,0.299478121,16185
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6731,45,95,95,NA,7.09,1,TRUE,17915,95390,1.52,0.060579172,0.085665887,0.226667742,0.044768896,5.565943373,0.010889731,0.034121158,0.100992176,0.076147455,1,0.314672905,3.177903102,0.314672905,16298
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6732,45.05,95.05,95.05,NA,7.09,1,TRUE,17200,89415,1.56,0.057546145,0.087196191,0.201369749,0.045185,5.378518333,0.008268604,0.03056878,0.113588908,0.064394888,1,0.323310783,3.092999225,0.323310783,15844
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6733,45.1,95.1,95.1,NA,7.09,1,TRUE,18410,98914,1.58,0.059527687,0.081921824,0.207166124,0.046335505,5.930130293,0.015228013,0.031921824,0.10480456,0.070439739,1,0.327687296,3.051689861,0.327687296,16304
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6734,45.15,95.15,95.15,NA,7.09,1,TRUE,18920,104077,1.35,0.071977124,0.090277778,0.216911765,0.048039216,6.341584967,0.016993464,0.025898693,0.113071895,0.060457516,1,0.320343137,3.12165264,0.320343137,16161
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6735,45.2,95.2,95.2,NA,7.09,1,TRUE,18467,99195,1.55,0.070295688,0.071092691,0.214792381,0.039850163,5.78289631,0.013947557,0.033474137,0.123296406,0.060094046,1,0.318960708,3.135182409,0.318960708,16549
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6736,45.25,95.25,95.25,NA,7.09,1,TRUE,17869,93006,1.52,0.059640265,0.085752603,0.198485327,0.034632376,5.310508047,0.016882297,0.028873462,0.093168192,0.057115809,1,0.31326917,3.192143037,0.31326917,16647
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6737,45.3,95.3,95.3,NA,7.09,1,TRUE,17379,89826,1.41,0.06089247,0.07251317,0.182367524,0.031995662,4.981406879,0.013402541,0.033777502,0.095522157,0.068639603,1,0.290440037,3.44305148,0.290440037,16657
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6738,45.35,95.35,95.35,NA,7.09,1,TRUE,18549,100704,1.54,0.070734764,0.07700141,0.199357669,0.050603165,5.792809024,0.01503995,0.03391822,0.104339652,0.068776437,1,0.314428952,3.18036871,0.314428952,16780
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6739,45.4,95.4,95.4,NA,7.09,1,TRUE,18742,98751,1.41,0.080819799,0.08391338,0.223433875,0.041531323,5.529543697,0.014307811,0.039133797,0.099767981,0.056225831,1,0.29845321,3.350608966,0.29845321,16789
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6740,45.45,95.45,95.45,NA,7.08,1,TRUE,17509,91157,1.42,0.064003134,0.07622405,0.175871524,0.040423032,5.125499412,0.01386604,0.028280454,0.100352526,0.06235801,1,0.314218566,3.18249813,0.314218566,16776
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6741,45.5,95.5,95.5,NA,7.08,1,TRUE,17600,91805,1.42,0.061052466,0.067669765,0.176067433,0.05041752,5.18426028,0.012761935,0.035764928,0.104852686,0.069481645,1,0.300456909,3.328264289,0.300456909,16508
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6742,45.55,95.55,95.55,NA,7.07,1,TRUE,17303,88464,1.54,0.064489176,0.066236232,0.167641474,0.040486137,4.702924421,0.009266996,0.033345993,0.115305735,0.06046335,1,0.310292442,3.222766218,0.310292442,17250
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6743,45.6,95.6,95.6,NA,7.06,1,TRUE,18024,93111,1.56,0.064351819,0.072315087,0.193342421,0.045053447,4.636272329,0.015352608,0.038166296,0.10782696,0.062916995,1,0.291986513,3.424815725,0.291986513,18009
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6744,45.65,95.65,95.65,NA,7.05,1,TRUE,18415,95868,1.58,0.066587396,0.080576345,0.177729594,0.039099112,4.713366441,0.006015248,0.040358117,0.09673358,0.061621319,1,0.280408477,3.566225992,0.280408477,18306
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6745,45.7,95.7,95.7,NA,7.04,1,TRUE,17100,85056,1.63,0.060308048,0.057415576,0.154819582,0.043314773,4.179622532,0.008098923,0.034203485,0.109263143,0.066092993,1,0.291995083,3.424715206,0.291995083,17867
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6746,45.75,95.75,95.75,NA,7.04,1,TRUE,16796,81168,1.55,0.050142248,0.063300142,0.14487909,0.027027027,3.863726885,0.008819346,0.032432432,0.095376956,0.063015647,1,0.301066856,3.32152138,0.301066856,18293
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6747,45.8,95.8,95.8,NA,7.04,1,TRUE,16913,82962,1.43,0.048500819,0.057973079,0.131899437,0.028915319,4.01666548,0.00754932,0.031408019,0.094580158,0.064240439,1,0.279396054,3.579148611,0.279396054,17964
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6748,45.85,95.85,95.85,NA,7.04,1,TRUE,17042,84316,1.37,0.046225071,0.051282051,0.137606838,0.029344729,4.111894587,0.011609687,0.03005698,0.103276353,0.060541311,1,0.271723647,3.680209699,0.271723647,17855
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6749,45.9,95.9,95.9,NA,7.03,1,TRUE,16954,82183,1.5,0.050575366,0.052138088,0.131907941,0.034592982,3.939195909,0.011223185,0.030828243,0.098451485,0.048089217,1,0.288180139,3.470051762,0.288180139,18135
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6750,45.95,95.95,95.95,NA,7.02,1,TRUE,17702,88256,1.44,0.052165976,0.04872569,0.13592642,0.028083971,4.311732079,0.009127291,0.027522292,0.089728288,0.047672541,1,0.282805589,3.535998014,0.282805589,18271
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6751,46,96,96,NA,7.02,1,TRUE,17402,86964,1.4,0.05437848,0.048955094,0.126617977,0.032757249,4.365102321,0.00679731,0.033841926,0.104273628,0.059801866,1,0.287728686,3.475496356,0.287728686,17808
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6752,46.05,96.05,96.05,NA,7.03,1,TRUE,16732,81199,1.41,0.051040383,0.053505401,0.126150946,0.0266077,3.984484884,0.005437541,0.024360183,0.099108243,0.060102951,1,0.306024795,3.267709074,0.306024795,18014
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6753,46.1,96.1,96.1,NA,7.03,1,TRUE,17707,87152,1.28,0.044891008,0.050340599,0.11886921,0.023092643,4.084673025,0.002520436,0.025749319,0.103746594,0.055585831,1,0.290667575,3.440356222,0.290667575,18947
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6754,46.15,96.15,96.15,NA,7.03,1,TRUE,17383,81415,1.45,0.039232326,0.036817025,0.087016124,0.021411319,3.509693844,0.006136171,0.023369672,0.098374568,0.052157452,1,0.272863764,3.664832536,0.272863764,19499
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6755,46.2,96.2,96.2,NA,7.03,1,TRUE,16270,71229,1.67,0.033021807,0.033894081,0.075825545,0.015950156,2.647725857,0.005482866,0.031900312,0.105856698,0.052087227,1,0.273894081,3.651046406,0.273894081,20446
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6756,46.25,96.25,96.25,NA,7.03,1,TRUE,16712,74417,1.16,0.031154737,0.031215705,0.066394342,0.014083648,2.819595171,0,0.025789538,0.106023656,0.04243385,1,0.239361054,4.177789098,0.239361054,20328
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6757,46.3,96.3,96.3,NA,7.03,1,TRUE,17540,79792,1.4,0.032969545,0.027826981,0.06588195,0.015199131,2.814753443,0.0027427,0.021370207,0.102108451,0.045768813,1,0.255471116,3.914336837,0.255471116,21972
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6758,46.35,96.35,96.35,NA,7.03,1,TRUE,17345,75564,1.48,0.032620797,0.027499443,0.060008907,0.013360053,2.501057671,0.004063683,0.015976397,0.104542418,0.043642841,1,0.236918281,4.220864662,0.236918281,22220
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6759,46.4,96.4,96.4,NA,7.04,1,TRUE,17694,78151,1.41,0.030508475,0.031008614,0.071297583,0.014226174,2.634287302,0.003223118,0.024784662,0.099861073,0.041733815,1,0.238621839,4.190731253,0.238621839,22289
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6760,46.45,96.45,96.45,NA,7.04,1,TRUE,16805,71246,1.4,0.028696195,0.028979754,0.067997505,0.011909488,2.312595701,0.001701355,0.028072364,0.107639086,0.044008393,1,0.240571655,4.156765677,0.240571655,21875
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6761,46.5,96.5,96.5,NA,7.03,1,TRUE,16500,69174,1.54,0.037347295,0.030424666,0.082198953,0.015706806,2.275101803,0.00052356,0.027806864,0.104944735,0.044328098,1,0.246131472,4.062869298,0.246131472,21421
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6762,46.55,96.55,96.55,NA,7.03,1,TRUE,16554,69531,1.37,0.026793981,0.027430556,0.083738426,0.013078704,2.290451389,0,0.023090278,0.093055556,0.043576389,1,0.247511574,4.040215104,0.247511574,21557
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6763,46.6,96.6,96.6,NA,7.03,1,TRUE,17015,73991,1.4,0.03001084,0.042391738,0.093284647,0.018200491,2.426770126,0.005020825,0.028013921,0.088149712,0.052547498,1,0.255320363,3.916648045,0.255320363,22002
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6764,46.65,96.65,96.65,NA,7.03,1,TRUE,16952,71632,1.35,0.038915362,0.029611981,0.102223735,0.014352167,2.299580213,0.005842977,0.031200363,0.086113002,0.053154073,1,0.254708418,3.926057906,0.254708418,22118
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6765,46.7,96.7,96.7,NA,7.03,1,TRUE,16910,71412,1.48,0.048946295,0.037786087,0.112848402,0.012236574,2.237536823,0.002322683,0.03733288,0.086052572,0.063278949,1,0.265862225,3.761346687,0.265862225,22345
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6766,46.75,96.75,96.75,NA,7.03,1,TRUE,17698,78908,1.54,0.056248922,0.046298959,0.121067464,0.015931443,2.685512164,0.004371082,0.043480761,0.084775982,0.063783286,1,0.26076954,3.834803705,0.26076954,21921
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6767,46.8,96.8,96.8,NA,7.03,1,TRUE,18650,85354,1.5,0.062904876,0.036140471,0.115183544,0.014490283,2.995169906,0.00318218,0.04960791,0.077451983,0.070746676,1,0.253324241,3.947510094,0.253324241,22056
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6768,46.85,96.85,96.85,NA,7.02,1,TRUE,18570,84425,1.39,0.052491988,0.031881976,0.097303569,0.012321804,2.847994254,0.003757321,0.049342469,0.08818654,0.063653442,1,0.260912808,3.832698009,0.260912808,22820
Diego Ramirez,DRPB,DRPB_1B.2,ACE_ITRAX_6769,46.9,96.9,96.9,NA,7.01,1,TRUE,18804,84684,1.48,0.04093663,0.040609137,0.110419737,0.014900933,2.863326238,0,0.040554555,0.082637411,0.057038371,1,0.244910212,4.083129039,0.244910212,22808
