Location,Site,Section,sample,min_depth,max_depth,depth,SH20_mean_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Isla Hermite,HER42PB,HER42PB_1F,189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,1.374615385,0.305182249,0.117511691,-0.291227984,0.268689117,-0.507390292,-6.501970057,-5.080896415,-5.83260338,-0.081854095,0.785318066,0.487978932,-0.381977425,-0.217131477,0.161911888,-8.057219246,-6.97550429,-7.384678525,-7.246561792,-4.035981545,-6.952332925,-6.913778285,-6.338244995,-7.659072239,-6.30181994,-5.601963308,-6.130581476,-5.099958045,0.006097002,-0.044783608,0.072481858,-0.508445799,0.078188135,-0.005235546,0.885813349,1.837543998,3.489902905,-0.788198222,0.12639454,0.215975816,-1.157618132,4.974634634,5.504251756,1.825227497,1.059253574,5.130166422,-3.200563032,-1.669013898,-0.179173922,-0.830129994,-1.244868142,0.683228452,-2.075392677
Isla Hermite,HER42PB,HER42PB_1F,191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,1.305714286,0.18912169,-0.053666362,-0.473836191,-0.233818826,-0.646197662,-6.132224783,-5.200717409,-5.781749348,-0.218319266,0.330763177,0.254205344,-0.418808073,-0.254261837,0.161095717,-8.01530545,-6.555208532,-7.620090947,-7.383453531,-4.439817372,-6.543971228,-6.818158304,-6.459768157,-7.708859756,-6.256327055,-5.822396562,-6.243729075,-5.557191624,0.003859601,-0.021488377,0.343345416,-0.303398583,0.358984966,-0.256870599,1.088549041,1.954848888,2.864630697,-0.705679269,0.111993371,0.391314193,-1.119443625,4.628817995,5.703452655,2.701124882,0.583997346,4.216833061,-3.145057588,-2.484806855,-1.478175226,-1.146683637,-1.690168902,0.694956037,-2.070495755
Isla Hermite,HER42PB,HER42PB_1F,197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,1.379230769,0.530942625,0.353119344,0.138589672,0.407683988,-0.052211724,-6.044274807,-5.169564021,-5.608028781,-0.883393248,0.823433994,0.55994913,-0.236189343,0.032141313,0.167499311,-7.500378543,-6.104057108,-5.882322726,-6.932143929,-2.939654799,-6.843586278,-6.882791991,-6.7886051,-11.88715831,-6.015492685,-5.535759662,-6.048817559,-5.232667605,0.005339263,0.149989119,0.349196352,-0.722533507,-0.116932266,-0.356970241,1.305525304,1.687472492,2.754027819,-0.073371212,0.095336998,0.623338877,-1.337764458,3.890945162,4.205478588,1.662346038,-0.506119966,4.760346069,-2.187787362,-3.034231509,-1.802352201,-2.451385297,-2.558583322,-0.144230503,-2.750639866
Isla Hermite,HER42PB,HER42PB_1F,200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,1.265384615,0.022956269,0.018593142,-0.391874259,-0.163005039,-0.793077361,-6.569125563,-5.30507878,-5.686408709,-0.364357147,0.196701468,0.392153312,-0.220131792,-0.196978331,0.162356609,-8.145881054,-6.441768653,-7.174050767,-7.538778192,-4.229989081,-6.802063956,-6.932009944,-6.631181627,-8.150387733,-6.362587764,-5.924909307,-6.02185463,-5.482897042,0.004157268,-0.249495481,0.126412469,-0.604488772,-0.145317561,-0.159080156,1.010187132,1.679079393,2.813705155,-0.521751915,-0.310440676,0.434206219,-1.794208432,3.432065641,4.911796658,2.05476002,0.665602076,5.692318359,-2.127108703,-2.494308372,-1.426821916,-1.25123125,-2.780532156,0.924080917,-3.968360209
Isla Hermite,HER42PB,HER42PB_1F,205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,1.296153846,0.445812897,0.249370076,-0.108456867,0.195162399,-0.35523994,-6.372618857,-5.191436596,-5.893775549,-0.340522889,0.688884245,0.496826792,-0.397667143,-0.206500981,0.16214632,-8.165398492,-6.517277144,-7.499938061,-7.427026337,-4.171688354,-6.878930399,-7.287761058,-6.65216544,-8.23098112,-6.256755415,-6.193580677,-5.964120043,-5.488872807,0.0041325,-0.123333035,0.196947485,-0.793699349,-0.372317392,-0.665294343,0.822252297,1.295149353,2.813217946,-0.621569711,-0.28401811,0.604177982,-1.669123902,4.283259959,4.77675979,2.205128072,0.04683714,4.570963664,-4.399104027,-2.481469013,-1.34087662,-2.884564278,-2.120192539,1.325677002,-2.921847218
Isla Hermite,HER42PB,HER42PB_1F,209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,1.338333333,0.484897722,0.290399163,0.075141992,0.323385485,-0.06875221,-6.256043432,-5.265488566,-6.131717898,-0.580174118,0.920491677,0.631570121,-0.34097993,0.25178553,0.172582198,-7.449290868,-6.025697362,-6.315263649,-7.411126045,-3.35757174,-6.626011625,-7.059432308,-6.810104062,-8.948905109,-6.07947381,-5.152272944,-5.46322459,-5.107423641,0.006051654,0.607404273,1.078384393,0.154561297,0.918036208,-0.023753475,1.615404642,1.905574441,3.206532258,-0.39690677,0.95610758,1.039655262,-0.753469604,4.312593767,5.144506709,3.155448074,1.690134565,4.183237982,-2.196773024,-0.975045025,-0.783452289,-0.947454819,-1.965799198,1.346678284,-1.368210465
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,2819.29,18956.58333,48810.16667,1.255833333,0.575358929,0.297269347,-0.095710604,0.206692748,-0.171456219,-6.057114896,-5.201152022,-5.642436361,-0.169259002,0.350901538,0.521494219,0.01035541,0.077120438,0.168527858,-7.371147798,-6.195971183,-6.872602814,-6.745104791,-3.489867252,-6.880041124,-6.574782831,-6.313412241,-7.868593557,-6.45911601,-6.413542743,-5.625519226,-5.673634951,0.003435355,0.587668586,0.82305395,0.342879199,1.040074396,0.163365522,1.771143358,1.986687431,3.475150661,-0.2504473,1.084466871,0.778176124,-0.122356647,4.979942711,5.079950108,2.839354068,0.588503432,4.423919555,-2.834026826,-2.496265126,-1.486694467,-0.922388878,-1.810389053,0.055652575,-1.257630998
Isla Hermite,HER42PB,HER42PB_1F,213,241.1,242.3,241.7,2859.43,20083.83333,51709.08333,1.295833333,0.799205679,0.530205134,-0.029353557,0.179414402,-0.16095719,-5.653406996,-5.175224626,-5.729855477,-0.883393248,0.552404898,0.563056541,-0.161684948,0.101886661,0.169096886,-6.832369355,-5.199014976,-7.088332981,-7.541852154,-3.356041819,-6.373687824,-7.039801943,-6.770827547,-11.88715831,-6.140012876,-4.747909754,-5.910111833,-4.649060529,0.009570589,0.433656424,0.694379844,0.15756878,0.860064429,0.063162265,1.564424499,1.912470301,3.409784281,-0.348577797,0.809321788,0.710018553,-0.801103838,4.769394776,5.168493338,3.810940646,1.382679273,4.755888107,-3.289207038,-2.293923761,-1.431108238,-0.784698032,-2.794648091,-1.952068027,-1.624230784
Isla Hermite,HER42PB,HER42PB_1G,224,246.9,248.1,247.5,2943.974615,21409,53168.76923,1.34,-0.173585393,-0.225207049,-0.761509012,-0.584809317,-0.912668669,-6.117927988,-5.28627081,-5.64122094,-0.413788306,-0.094346402,0.067511863,-0.088467717,-0.459307731,0.156662091,-8.079460794,-6.47297191,-6.520523015,-7.383223658,-4.598701182,-7.147361358,-7.085324229,-6.784492288,-8.732787727,-6.368468076,-6.279649995,-6.010190771,-5.962048557,0.002574632,-0.484969295,-0.17011663,-0.802405336,-0.278309489,0.329987408,0.724427906,2.164334685,3.635306301,-0.750646296,-0.632332935,0.179891946,-1.673087709,4.632942388,5.619252301,2.22448154,0.826976697,3.864973978,-2.940735013,-2.250215144,-0.045604984,-0.84947818,-2.124315342,1.046256784,-2.640743755
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,3049.39,21539.38462,52670.61538,1.356923077,-0.211437718,-0.237747779,-0.758257682,-0.564605968,-0.989418751,-6.092468441,-5.343506727,-5.984908793,-0.883393248,-0.384404038,0.100951477,-0.27218697,-0.551747786,0.154703404,-8.156735301,-7.279054258,-7.383696133,-7.588394274,-3.700506367,-6.875855025,-7.181079175,-7.042662461,-11.88715831,-7.007216643,-6.182273818,-6.274967881,-5.494977407,0.004107349,0.36915741,0.704925794,0.082331909,0.899354702,0.06547876,1.633605317,2.023005822,3.023007393,-0.24666841,0.642479867,0.657663619,-0.826845922,4.565754788,4.78879007,3.09732634,0.838919436,4.535311446,-3.246001702,-1.710870995,-2.126889968,-0.8898848,-1.232294628,0.874082071,-2.27098769
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,3062.228462,20982.07692,51247.23077,1.400769231,-0.473283071,-0.280097241,-0.920363612,-0.568597032,-1.136459237,-5.799030188,-5.325105288,-5.662684823,-0.55584519,-0.234995166,0.140294358,0.200327526,-0.585529332,0.153993743,-8.488617389,-6.950901991,-7.118813157,-7.709397957,-4.722916874,-6.713983186,-7.748874385,-6.838819086,-8.966469525,-6.518155532,-5.733689097,-6.41686163,-5.591506587,0.003729405,-0.354750024,0.120887517,-0.661922019,-0.182673387,-0.628674264,0.530899062,1.743543336,2.652033136,-0.951113962,-0.357749019,0.424033324,-1.599486149,4.668732045,4.96478823,1.801401988,0.147053153,5.073747035,-3.520386,-2.39789283,-3.226102726,-2.461715218,-2.012785317,0.217897586,-4.42397201
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,3116.223077,20852.92308,51741.07692,1.266923077,0.173349242,0.116578444,-0.523636932,-0.370462163,-1.046724153,-6.435828744,-5.324562996,-5.730355549,-0.238292663,-0.203343418,0.287735723,-0.506903897,-0.191926118,0.162468288,-7.603788912,-6.841813065,-7.413661381,-7.389374899,-5.12840636,-6.856265774,-7.159155237,-6.797662209,-7.798144699,-6.519346699,-5.665472441,-5.982783465,-5.528655943,0.003971323,-0.505638127,-0.019555257,-0.85313488,-0.436211429,-0.631196063,0.528297644,1.731297686,2.766808647,-0.558412425,-0.693001172,0.4362362,-1.924884675,4.406701022,5.063404868,2.064455433,0.129620337,3.875249235,-3.472556583,-1.745701411,-1.267381994,-0.890519908,-2.847033945,-0.004669428,-3.006339451
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,3169.092308,22209.38462,53985.53846,1.493076923,-0.224921667,-0.260005814,-1.012500781,-0.558258536,-1.413137271,-6.317010514,-5.146755217,-5.741595978,-0.883393248,-1.220552121,0.118193901,0.096718474,-0.464466921,0.156552124,-8.228677298,-7.442977159,-7.77547154,-7.686870101,-5.179409912,-6.635857988,-6.864107861,-7.098020569,-11.88715831,-7.735693897,-5.884649314,-5.915248552,-5.623801227,0.003610889,0.028689457,0.416334442,-0.314449414,0.311462014,-0.45709933,0.835055631,1.868747298,2.544098303,-0.77471994,0.097210475,0.559455234,-1.302235364,4.391464828,5.621965347,2.830453784,1.528884938,4.588357889,-3.897947926,-1.96631467,-1.377975039,-1.904078365,-2.126199838,1.09770468,-1.946085828
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,3233.341538,21274.07692,52097.07692,1.259230769,-0.337236324,-0.077143143,-0.829631731,-0.678282416,-1.33125954,-6.800416929,-5.376976877,-5.967127991,-0.883393248,-0.805904199,0.173172699,-0.225604451,-0.526221922,0.155241804,-8.12986778,-6.97326171,-7.959192068,-7.818548861,-5.027305699,-7.114454143,-7.250523161,-6.884835776,-11.88715831,-6.936080595,-5.647678009,-5.747429356,-5.528022383,0.00397384,-0.134590257,0.307980127,-0.539722795,-0.071476144,-0.605590073,0.630182747,1.830586059,2.692436366,-0.3300127,-0.188933342,0.562155906,-1.216223825,3.852990723,5.20886739,2.728490511,0.158836001,3.198641402,-2.970685831,-2.369119022,-1.430307672,-0.699599212,-2.383181996,0.626877523,-3.612670807
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,3335.248333,20054.83333,52942.08333,1.309166667,0.388248354,0.283680293,-0.232383827,0.401511767,0.152020817,-5.895202586,-5.198115732,-5.36961323,-0.139608913,0.673488513,0.547854451,-0.174339021,0.291898241,0.173526985,-7.714437454,-6.315169377,-7.071993543,-7.200284955,-2.541487241,-6.322070695,-7.314500262,-6.468366061,-7.646812438,-6.257000887,-5.791420144,-6.14624932,-5.242108025,0.005289096,0.077020861,0.399761451,-0.08041862,0.401591443,-0.350458197,1.09551739,1.781371923,2.741517556,-0.653486937,0.36023757,0.585656908,-0.858213015,3.080962603,4.527058078,2.936139106,0.34901542,4.925465046,-3.033418606,-2.466123825,-1.315531221,-1.334905204,-3.633160625,0.420552676,-2.130717413
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,3328.036923,20429.53846,51893,1.329230769,0.189803885,0.134144743,-0.386162534,0.234014244,-0.281592039,-6.299486961,-5.189697923,-5.669372058,-0.193944157,0.721915814,0.455163414,-0.171073187,0.010107808,0.16699776,-7.948495776,-6.730530672,-7.608323433,-7.510500264,-3.798011904,-6.427783074,-7.111870448,-6.843076897,-7.683250264,-5.984086449,-5.784979405,-5.902100507,-5.624704124,0.00360763,0.232493385,0.558216644,-0.068793276,0.644269478,0.017248078,1.518151018,2.04697182,2.86735173,-0.151756694,0.453979578,0.632056726,-1.136234098,3.720442929,4.284975281,2.809707537,1.127792972,4.842481933,-2.586243883,-1.370354943,-1.948539491,-0.649454514,-2.171342599,-0.449063499,-2.363188211
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,3378.918462,22686.92308,55144.46154,1.318461538,-0.418729261,-0.047467183,-0.812029974,-0.47502088,-1.317657328,-6.488947943,-5.200788868,-5.902420541,-0.883393248,-0.137006855,0.139742454,-0.269774441,-0.492105748,0.155964321,-8.298348059,-6.862267437,-7.641502967,-7.596119993,-4.83384358,-6.96143792,-7.148002574,-6.534118515,-11.88715831,-6.776845454,-5.813525707,-5.972257868,-6.179159063,0.00207217,-0.269412333,0.188570685,-0.640595098,-0.195530477,-0.726453056,0.449445572,1.658108986,2.403588338,-1.100700397,-0.33540304,0.486199268,-1.413323422,3.214720088,5.277961821,2.597033636,1.252764821,3.891392613,-4.498214893,-1.440764046,-1.954721768,-1.054114329,-2.655068775,-0.083368067,-1.8980234
Isla Hermite,HER42PB,HER42PB_1H,269,297,298.2,297.6,3442.758462,21125.61538,53729.30769,1.332307692,0.160756231,0.126273256,-0.393647158,0.084670784,-0.381277799,-5.917898001,-5.25427653,-5.738987865,-0.730262664,0.170175717,0.354393998,-0.247540114,-0.154305683,0.163302304,-7.834440741,-6.703894394,-7.566697679,-7.56502416,-4.524775638,-6.693624274,-6.881767594,-6.604503462,-9.738264211,-6.377827071,-6.064210685,-6.392984821,-5.62916869,0.00359156,0.097730054,0.514399622,-0.17485129,0.499750875,-0.16828713,1.208610618,1.715970034,3.069977918,-0.544268651,0.29064194,0.588762527,-1.151349227,4.217021691,5.566184123,0.789957722,1.289957772,5.32082229,-2.224077434,-2.67408877,-0.964212721,-1.240932227,-3.09395905,-0.258428543,-3.28913371
Isla Hermite,HER42PB,HER42PB_1H,273,302.3,303.5,302.9,3494.211538,21329.61538,53437.30769,1.293846154,-0.208282862,-0.023168852,-0.600370218,-0.283100986,-0.585960031,-5.973946662,-5.250315848,-5.762895225,-0.390563995,0.447834203,0.126369591,-0.342367964,-0.321974713,0.159617884,-7.901112912,-6.952922133,-7.196510552,-7.295486729,-4.217898689,-6.616237678,-7.083465645,-6.440084764,-8.229698059,-6.451930032,-6.080424762,-6.083713796,-5.22587292,0.005375665,-0.263035321,0.103774681,-0.586756361,-0.132773923,-0.303113569,1.169500433,1.602950906,3.003616611,-0.398973879,-0.298177954,0.297056912,-0.918123638,3.472176507,4.734101994,1.859617149,0.725525711,3.351491782,-2.804397971,-2.408892435,-1.740815643,-0.819967347,-3.13552807,-0.238053376,-2.193239015
Isla Hermite,HER42PB,HER42PB_1H,278,309.3,310.6,309.9,3563.640714,20448.35714,52706.35714,1.286428571,0.205865797,0.201885411,-0.255786502,0.078248159,-0.067563915,-5.681797202,-5.21706662,-5.652498941,-0.883393248,-0.228343881,0.408975056,-0.364102697,-0.099777333,0.164518762,-7.902554075,-6.917839347,-7.188610702,-7.567665626,-3.328146741,-6.902481355,-6.784539067,-6.42364075,-11.88715831,-6.748946321,-5.729395811,-5.725583745,-5.354300803,0.004727774,0.077558643,0.336682088,-0.116165071,0.527323897,0.097727392,1.576772914,1.674935088,3.743028224,-0.5097323,0.285509217,0.403211629,-1.127340675,3.601045067,4.484771451,2.703786575,-0.354326298,4.894272924,-2.320361481,-1.353320376,-0.862141963,-1.827832757,-3.183018333,-0.214071739,-2.836371919
Isla Hermite,HER42PB,HER42PB_1H,281,313.5,314.8,314.2,3603.44,20397.5,53282.85714,1.296428571,0.624786748,0.452125192,0.132098194,0.397709409,0.043580228,-5.62937053,-5.22414777,-5.627392286,-0.883393248,0.60508744,0.531110082,-0.130989227,0.187160307,0.171070867,-8.063441155,-6.51166484,-6.0245489,-7.485146869,-4.009218858,-6.376161418,-6.968943435,-6.922729963,-11.88715831,-6.160361019,-6.054415942,-5.801086425,-5.739864802,0.003215203,0.477959725,0.782272713,0.179179142,0.894088547,0.158630872,1.570182826,2.259481001,3.041553577,-0.336581521,0.747833644,0.760514723,-0.523460816,2.625474598,3.454346904,2.010152142,0.616928879,5.664385535,-1.699986294,-0.959394823,-1.09361298,-1.094916584,-1.53740593,0.587195217,-2.827127868
Isla Hermite,HER42PB,HER42PB_1H,286,320.5,321.8,321.1,3669.603846,21195.69231,54341,1.308461538,0.083327177,0.01234042,-0.526568582,-0.022658025,-0.423880652,-5.925410868,-5.231861885,-5.588005359,0.141962213,0.375446196,0.29587235,-0.098699366,-0.297364422,0.160153429,-7.905754019,-6.869885881,-7.635225608,-7.258813441,-3.664532915,-6.359228216,-6.990266874,-6.530743445,-7.664649928,-6.380950718,-6.332741126,-6.070444341,-5.821903851,0.002961961,0.116007473,0.458449055,-0.270737016,0.339262473,-0.134038278,1.310453824,1.647028315,3.136917831,-0.178198113,0.233782976,0.624678019,-1.440370539,3.581612516,5.222090212,2.847873534,0.88517306,4.217601283,-2.690400389,-2.421648499,-1.703974689,-0.649816638,-2.209065306,0.468765113,-2.620337624
Isla Hermite,HER42PB,HER42PB_1I,301,332.1,333.3,332.7,3782.356923,21852.61538,54853.38462,1.357692308,-0.12880538,0.008650828,-0.844965431,-0.48647614,-0.523437733,-6.095026626,-5.209813151,-5.631790571,-0.433391932,-0.378328981,0.11677472,-0.348394508,-0.545659231,0.154831656,-7.876448359,-7.072923736,-8.074755905,-7.831756058,-4.122760949,-6.815648219,-6.899331363,-6.462616994,-8.365157479,-6.814499623,-6.006104592,-6.081001699,-5.532722003,0.003955208,0.202575492,0.558957466,-0.019208701,0.610306921,0.039697513,1.583374302,1.619663147,3.49228332,0.262760723,0.302209815,0.580051527,-1.144211485,3.640611686,4.978619087,3.220610864,0.94806925,5.244914304,-3.336506619,-2.234090953,-2.827685299,-1.123358509,-2.515849219,0.704812867,-2.407173906
Isla Hermite,HER42PB,HER42PB_1I,303,334.9,336.2,335.6,3810.936429,21627.71429,54418.5,1.307142857,-0.134254932,-0.034169317,-0.811604304,-0.514071928,-0.512493475,-6.216242926,-5.198486632,-5.966751989,-0.883393248,0.304591165,0.249136151,-0.562247043,-0.461465556,0.156616088,-8.593315521,-6.831255397,-7.341338736,-7.907224223,-4.105219013,-6.945882528,-6.946253473,-6.730929104,-11.88715831,-6.478784707,-6.042311684,-6.358267133,-6.042948077,0.002374548,-0.373910316,0.10445323,-0.979711574,-0.528676669,0.020378562,1.494854619,1.644973036,3.810794442,0.401746803,-0.575645383,0.423657921,-1.41546039,3.554265739,5.245382499,1.281569484,-0.079854086,6.102637906,-2.936362255,-3.954449411,-1.467720297,-0.785476734,-2.816748163,0.861682908,-3.005229106
Isla Hermite,HER42PB,HER42PB_1I,312,347.6,348.8,348.2,4016.98,22420.38462,54877.84615,1.309230769,-0.503157402,0.027457013,-0.757233212,-0.655786143,-0.959321703,-6.259868626,-5.259015737,-5.800243657,-0.557987011,-0.773641651,0.290088652,-0.300000925,-0.40039269,0.157923345,-8.0653425,-7.122098058,-7.874704808,-7.523174725,-4.721849626,-6.992624342,-7.13348121,-6.720037878,-8.816127591,-7.480989592,-6.037237989,-6.00222922,-5.510855355,0.004042648,-0.415405832,0.111853022,-0.852160176,-0.389997431,-0.994077362,0.499340353,1.528213616,2.720038286,-1.123140801,-0.53080766,0.44042742,-1.708267163,2.488232324,5.049018607,-0.026882689,-1.62925014,4.717467299,-3.209741817,-1.88000838,-2.906783155,-1.974322009,-3.329677031,0.156953855,-4.149650761
Isla Hermite,HER42PB,HER42PB_1I,317,354.3,355.4,354.9,4144.900833,19007.75,50652.41667,1.261666667,0.995997374,0.935253141,0.43914897,0.954710769,0.226674226,-5.444201412,-5.044487616,-5.297006236,-0.638031084,1.147210977,0.790455468,-0.053722683,0.534917837,0.179362517,-7.176157578,-6.382702976,-5.679633966,-7.346794334,-3.732813796,-6.548464833,-7.482251091,-6.5954645,-9.217721308,-6.191007065,-5.38658931,-5.738247571,-5.070942921,0.006276499,0.710831213,1.091498021,0.352641862,1.106063791,0.201657326,1.760506118,2.234533898,3.285806931,-0.216927938,0.975965327,0.93833328,-0.529150367,4.412366638,4.382188994,2.981489742,0.938024327,2.920425907,-3.372296796,-1.863818686,-1.309412923,-0.741256438,-2.137024401,0.660240354,-3.551160502
Isla Hermite,HER42PB,HER42PB_1I,320,358.3,359.6,358.9,4223.085714,18325.28571,48026.92857,1.322857143,1.026973456,0.923829548,0.254262951,0.845337096,0.124343584,-6.07524554,-5.149694288,-5.563085899,-0.499784829,0.905724635,0.737365976,-0.377084451,0.35968797,0.175135429,-6.813666746,-5.377706707,-6.632095603,-6.860500169,-2.989633991,-6.313695966,-6.75118727,-6.608296997,-8.922741598,-6.283438836,-5.055096122,-5.768924465,-5.142137079,0.005845185,0.394697609,0.77864138,0.075267604,0.765742063,-0.055488274,1.388978197,2.112986422,3.179261651,-0.357652891,0.643536367,0.793727431,-0.765294959,3.327698635,5.234369637,2.791555203,1.227681841,5.343535005,-4.083692557,-0.830153401,-0.925133247,-1.591001227,-2.504747153,0.247467645,-1.511878423
