Site,depth,SH20_age,Ca,Fe,Mn,Sr,Ti,Zr,OLS_Ti_Pred_ppm,OLS_Ti_L95_ppm,OLS_Ti_U95_ppm,OLS_Ti_L95_log_pc,OLS_Ti_U95_log_pc,OLS_Ti_L95_pc_ppm,OLS_Ti_U95_pc_ppm,OLS_Ti_L95_lognorm_ppm,OLS_Ti_U95_lognorm_ppm,OLS_Ti_L95_lognorm_pc,OLS_Ti_U95_lognorm_pc,OLS_Ti_L95_boot_ppm,OLS_Ti_U95_boot_ppm,OLS_Ti_boot_nsuccess,WLS_Ti_Pred_ppm,WLS_Ti_L95_ppm,WLS_Ti_U95_ppm,WLS_Ti_L95_log_pc,WLS_Ti_U95_log_pc,WLS_Ti_L95_pc_ppm,WLS_Ti_U95_pc_ppm,WLS_Ti_L95_lognorm_ppm,WLS_Ti_U95_lognorm_ppm,WLS_Ti_L95_lognorm_pc,WLS_Ti_U95_lognorm_pc,WLS_Ti_L95_boot_ppm,WLS_Ti_U95_boot_ppm,WLS_Ti_boot_nsuccess,OLS_weighted_Ti_Pred_ppm,OLS_weighted_Ti_L95_ppm,OLS_weighted_Ti_U95_ppm,OLS_weighted_Ti_L95_log_pc,OLS_weighted_Ti_U95_log_pc,OLS_weighted_Ti_L95_pc_ppm,OLS_weighted_Ti_U95_pc_ppm,OLS_weighted_Ti_L95_lognorm_ppm,OLS_weighted_Ti_U95_lognorm_ppm,OLS_weighted_Ti_L95_lognorm_pc,OLS_weighted_Ti_U95_lognorm_pc,OLS_weighted_Ti_L95_boot_ppm,OLS_weighted_Ti_U95_boot_ppm,OLS_weighted_Ti_boot_nsuccess,WLS_weighted_Ti_Pred_ppm,WLS_weighted_Ti_L95_ppm,WLS_weighted_Ti_U95_ppm,WLS_weighted_Ti_L95_log_pc,WLS_weighted_Ti_U95_log_pc,WLS_weighted_Ti_L95_pc_ppm,WLS_weighted_Ti_U95_pc_ppm,WLS_weighted_Ti_L95_lognorm_ppm,WLS_weighted_Ti_U95_lognorm_ppm,WLS_weighted_Ti_L95_lognorm_pc,WLS_weighted_Ti_U95_lognorm_pc,WLS_weighted_Ti_L95_boot_ppm,WLS_weighted_Ti_U95_boot_ppm,WLS_weighted_Ti_boot_nsuccess,Bayes_Ti_Pred_ppm,Bayes_Ti_L95_ppm,Bayes_Ti_U95_ppm,Bayes_Ti_L95_log_pc,Bayes_Ti_U95_log_pc,Bayes_Ti_L95_pc_ppm,Bayes_Ti_U95_pc_ppm,Bayes_Ti_L95_lognorm_ppm,Bayes_Ti_U95_lognorm_ppm,Bayes_Ti_L95_lognorm_pc,Bayes_Ti_U95_lognorm_pc,Bayes_Ti_L95_boot_ppm,Bayes_Ti_U95_boot_ppm,Bayes_Ti_boot_nsuccess,RF_Ti_Pred_ppm,RF_Ti_L95_ppm,RF_Ti_U95_ppm,RF_Ti_L95_log_pc,RF_Ti_U95_log_pc,RF_Ti_L95_pc_ppm,RF_Ti_U95_pc_ppm,RF_Ti_L95_lognorm_ppm,RF_Ti_U95_lognorm_ppm,RF_Ti_L95_lognorm_pc,RF_Ti_U95_lognorm_pc,RF_Ti_L95_boot_ppm,RF_Ti_U95_boot_ppm,RF_Ti_boot_nsuccess,PLS_LOO_Ti_Pred_ppm,PLS_LOO_Ti_L95_ppm,PLS_LOO_Ti_U95_ppm,PLS_LOO_Ti_L95_log_pc,PLS_LOO_Ti_U95_log_pc,PLS_LOO_Ti_L95_pc_ppm,PLS_LOO_Ti_U95_pc_ppm,PLS_LOO_Ti_L95_lognorm_ppm,PLS_LOO_Ti_U95_lognorm_ppm,PLS_LOO_Ti_L95_lognorm_pc,PLS_LOO_Ti_U95_lognorm_pc,PLS_LOO_Ti_L95_boot_ppm,PLS_LOO_Ti_U95_boot_ppm,PLS_LOO_Ti_boot_nsuccess,PLS_kfold_Ti_Pred_ppm,PLS_kfold_Ti_L95_ppm,PLS_kfold_Ti_U95_ppm,PLS_kfold_Ti_L95_log_pc,PLS_kfold_Ti_U95_log_pc,PLS_kfold_Ti_L95_pc_ppm,PLS_kfold_Ti_U95_pc_ppm,PLS_kfold_Ti_L95_lognorm_ppm,PLS_kfold_Ti_U95_lognorm_ppm,PLS_kfold_Ti_L95_lognorm_pc,PLS_kfold_Ti_U95_lognorm_pc,PLS_kfold_Ti_L95_boot_ppm,PLS_kfold_Ti_U95_boot_ppm,PLS_kfold_Ti_boot_nsuccess
HER42PB,214.1,2446.83,-5.308777928,-2.849982422,-7.686264329,-4.386320681,-7.175438705,-4.123011088,477.8112826,134.3227155,1699.665026,20.56939893,20.56939893,379.5283737,576.0941914,136.4002005,1673.777758,71.45312272,250.301012,412.5284235,557.9667642,2000,501.7765688,42.65795569,5902.292336,39.64103777,39.64103777,302.8671296,700.6860079,142.911284,1761.790377,71.51894032,251.1105315,412.5284235,557.9667642,2000,401.048273,104.8155388,1534.502604,22.38674436,22.38674436,311.2666214,490.8299246,111.5342035,1442.06631,72.18933206,259.5742476,412.5284235,557.9667642,2000,498.0434008,44.33203817,5595.213739,38.94866238,38.94866238,304.0621581,692.0246434,141.9340008,1747.623738,71.50168026,250.8978807,412.5284235,557.9667642,2000,526.9917679,160.7938927,1727.182039,18.94090514,18.94090514,427.1747571,626.8087788,160.7938927,1727.182039,69.48834829,227.7436468,419.1979793,655.9126279,2000,1166.472368,339.250401,4010.777233,17.48862216,17.48862216,962.4724226,1370.472313,339.250401,4010.777233,70.91655059,243.8381692,318.7813849,3142.83665,500,511.0008108,155.2978973,1681.425397,19.09806124,19.09806124,413.409563,608.5920586,155.2978973,1681.425397,69.60907028,229.045544,406.7696769,638.1473631,2000,511.0008108,155.2978973,1681.425397,19.09806124,19.09806124,413.409563,608.5920586,155.2978973,1681.425397,69.60907028,229.045544,406.7696769,638.1473631,2000
HER42PB,214.2,2448.36,-5.136286373,-2.76657332,-6.959090464,-4.889835768,-6.252520263,-3.957967342,916.715546,258.2592325,3253.968441,18.57309819,18.57309819,746.4530675,1086.978025,261.6936619,3211.263835,71.45312272,250.301012,824.492371,1027.937253,2000,940.5256325,80.02466299,11053.94803,35.99103217,35.99103217,602.0207496,1279.030516,267.8716667,3302.284547,71.51894032,251.1105315,824.492371,1027.937253,2000,794.9258273,208.1862732,3035.296521,20.06237901,20.06237901,635.4447949,954.4068596,221.0741822,2858.348562,72.18933206,259.5742476,824.492371,1027.937253,2000,936.5003032,83.43230039,10511.90982,35.3414405,35.3414405,605.5276058,1267.473001,266.8868508,3286.159716,71.50168026,250.8978807,824.492371,1027.937253,2000,802.7287691,244.9258062,2630.892542,17.74908127,17.74908127,660.2517875,945.2057508,244.9258062,2630.892542,69.48834829,227.7436468,687.0586348,926.6077851,2000,557.5263132,162.1478833,1916.988268,19.53030802,19.53030802,448.6397069,666.4129194,162.1478833,1916.988268,70.91655059,243.8381692,384.591984,854.5908861,500,834.7851114,253.6989565,2746.823211,17.70469928,17.70469928,686.9889178,982.581305,253.6989565,2746.823211,69.60907028,229.045544,706.6787748,967.5549042,2000,834.7851114,253.6989565,2746.823211,17.70469928,17.70469928,686.9889178,982.581305,253.6989565,2746.823211,69.60907028,229.045544,706.6787748,967.5549042,2000
HER42PB,214.3,2449.89,-4.821672843,-2.145840786,-6.015921097,-4.498787135,-5.665718668,-3.974840423,1387.251537,390.984037,4922.110991,17.50378802,17.50378802,1144.429968,1630.073105,396.0169937,4859.556172,71.45312272,250.301012,1267.064054,1522.367374,2000,1402.355621,119.3655616,16475.44955,34.00150435,34.00150435,925.5336137,1879.177629,399.4057414,4923.818275,71.51894032,251.1105315,1267.064054,1522.367374,2000,1228.132063,321.6281722,4689.602758,18.83602543,18.83602543,996.8007951,1459.46333,341.5517299,4416.046624,72.18933206,259.5742476,1267.064054,1522.367374,2000,1399.178639,124.7003532,15699.24073,33.3772351,33.3772351,932.171495,1866.185782,398.7424022,4909.68819,71.50168026,250.8978807,1267.064054,1522.367374,2000,1132.727564,345.6138891,3712.442627,16.87993133,16.87993133,941.5239292,1323.931199,345.6138891,3712.442627,69.48834829,227.7436468,918.5719048,1369.108292,2000,760.7819744,221.2616407,2615.858812,18.61526019,18.61526019,619.1604303,902.4035184,221.2616407,2615.858812,70.91655059,243.8381692,536.8813149,1228.740197,500,1209.323174,367.5245559,3979.224016,16.78017529,16.78017529,1006.396626,1412.249722,367.5245559,3979.224016,69.60907028,229.045544,953.4452582,1454.033077,2000,1209.323174,367.5245559,3979.224016,16.78017529,16.78017529,1006.396626,1412.249722,367.5245559,3979.224016,69.60907028,229.045544,953.4452582,1454.033077,2000
HER42PB,214.4,2451.42,-4.721046643,-1.948263841,-6.321210919,-4.568672163,-6.666956792,-3.799799272,684.168755,192.6036509,2430.311592,19.41682632,19.41682632,551.3248961,817.0126139,195.3088149,2396.650072,71.45312272,250.301012,604.8572505,780.2392221,2000,709.3208668,60.33201013,8339.455142,37.54310707,37.54310707,443.0197743,975.6219593,202.0220994,2490.500265,71.51894032,251.1105315,604.8572505,780.2392221,2000,584.6559845,153.0251033,2233.76827,21.0393449,21.0393449,461.6481955,707.6637736,162.5967345,2102.272357,72.18933206,259.5742476,604.8572505,780.2392221,2000,705.2776487,62.81082286,7919.281092,36.87474874,36.87474874,445.2082879,965.3470096,200.9922794,2474.804322,71.50168026,250.8978807,604.8572505,780.2392221,2000,601.7363782,183.5997079,1972.15275,18.54836005,18.54836005,490.1241482,713.3486082,183.5997079,1972.15275,69.48834829,227.7436468,496.15558,727.8521537,2000,1158.197592,336.8438109,3982.325397,17.5062707,17.5062707,955.4403866,1360.954798,336.8438109,3982.325397,70.91655059,243.8381692,733.6352081,1372.661238,500,598.1965392,181.7974898,1968.339056,18.62747901,18.62747901,486.7676044,709.6254739,181.7974898,1968.339056,69.60907028,229.045544,494.0948289,724.8999215,2000,598.1965392,181.7974898,1968.339056,18.62747901,18.62747901,486.7676044,709.6254739,181.7974898,1968.339056,69.60907028,229.045544,494.0948289,724.8999215,2000
HER42PB,214.5,2452.95,-5.14371386,-2.606512814,-6.767679873,-4.270651863,-6.30686467,-4.130366223,882.2099056,248.5193649,3131.725038,18.67928225,18.67928225,717.4194273,1047.000384,251.8433791,3090.390227,71.45312272,250.301012,792.0574092,991.9220467,2000,906.3662932,77.11501342,10652.91726,36.18717925,36.18717925,578.377898,1234.354688,258.1427249,3182.347509,71.51894032,251.1105315,792.0574092,991.9220467,2000,763.5379714,199.9560581,2915.591752,20.18488583,20.18488583,609.4187036,917.6572391,212.3450098,2745.485916,72.18933206,259.5742476,792.0574092,991.9220467,2000,902.3182591,80.38364226,10128.65575,35.53516849,35.53516849,581.6779454,1222.958573,257.1455426,3166.215648,71.50168026,250.8978807,792.0574092,991.9220467,2000,887.3225439,270.7367641,2908.143264,17.48711082,17.48711082,732.1554673,1042.489621,270.7367641,2908.143264,69.48834829,227.7436468,691.3764095,1123.782837,2000,946.0647424,275.1482608,3252.93169,18.02313003,18.02313003,775.5542637,1116.575221,275.1482608,3252.93169,70.91655059,243.8381692,337.3369573,1967.002672,500,902.4172013,274.2529774,2969.363589,17.50202087,17.50202087,744.4759544,1060.358448,274.2529774,2969.363589,69.60907028,229.045544,701.0567429,1138.920203,2000,902.4172013,274.2529774,2969.363589,17.50202087,17.50202087,744.4759544,1060.358448,274.2529774,2969.363589,69.60907028,229.045544,701.0567429,1138.920203,2000
HER42PB,214.6,2454.48,-5.017335254,-2.507633945,-6.542555087,-4.155204728,-6.274291101,-3.775994111,902.7331451,254.3125384,3204.431587,18.61548165,18.61548165,734.6850221,1070.781268,257.7021231,3162.283343,71.45312272,250.301012,811.15233,1013.408791,2000,926.6891997,78.84608773,10891.50898,36.06935361,36.06935361,592.4383953,1260.940004,263.930904,3253.703374,71.51894032,251.1105315,811.15233,1013.408791,2000,782.1995684,204.8494911,2986.759506,20.11126218,20.11126218,624.8893624,939.5097744,217.5349246,2812.588213,72.18933206,259.5742476,811.15233,1013.408791,2000,922.6539037,82.19735077,10356.66257,35.41879434,35.41879434,595.861015,1249.446792,262.9408596,3237.572994,71.50168026,250.8978807,811.15233,1013.408791,2000,1163.504778,355.0045255,3813.31299,16.81582732,16.81582732,967.8518237,1359.157732,355.0045255,3813.31299,69.48834829,227.7436468,989.0241455,1396.23406,2000,1009.997952,293.7422434,3472.758466,17.85275862,17.85275862,829.6854554,1190.310448,293.7422434,3472.758466,70.91655059,243.8381692,786.2022853,1265.309988,500,1084.509481,329.5925141,3568.530121,17.04172146,17.04172146,899.6903959,1269.328566,329.5925141,3568.530121,69.60907028,229.045544,921.1328077,1319.022014,2000,1084.509481,329.5925141,3568.530121,17.04172146,17.04172146,899.6903959,1269.328566,329.5925141,3568.530121,69.60907028,229.045544,921.1328077,1319.022014,2000
HER42PB,214.7,2456,-4.963320042,-2.350900072,-7.99987431,-4.169422958,-6.325897876,-3.91810853,870.4345353,245.1953526,3090.01077,18.7167779,18.7167779,707.5172365,1033.351834,248.4818786,3049.140986,71.45312272,250.301012,781.1088685,979.4972179,2000,894.698256,76.1211551,10515.93303,36.25638474,36.25638474,570.3130141,1219.083498,254.8195442,3141.379802,71.51894032,251.1105315,781.1088685,979.4972179,2000,752.8404993,197.1507466,2874.799245,20.22817626,20.22817626,600.5545961,905.1264024,209.3699714,2707.020561,72.18933206,259.5742476,781.1088685,979.4972179,2000,890.6439476,79.342433,9997.760486,35.60352375,35.60352375,573.5433182,1207.744577,253.81856,3125.250736,71.50168026,250.8978807,781.1088685,979.4972179,2000,962.2608438,293.6016771,3153.748781,17.28071343,17.28071343,795.9753049,1128.546383,293.6016771,3153.748781,69.48834829,227.7436468,817.9761903,1126.887999,2000,685.2007889,199.2800248,2355.981848,18.91355909,18.91355909,555.6049328,814.796645,199.2800248,2355.981848,70.91655059,243.8381692,494.244477,984.3368275,500,935.2299052,284.2250632,3077.332329,17.41064367,17.41064367,772.4003589,1098.059451,284.2250632,3077.332329,69.60907028,229.045544,800.2535981,1099.232919,2000,935.2299052,284.2250632,3077.332329,17.41064367,17.41064367,772.4003589,1098.059451,284.2250632,3077.332329,69.60907028,229.045544,800.2535981,1099.232919,2000
HER42PB,214.8,2457.53,-4.848978182,-2.494568021,-7.355391037,-4.268308985,-6.214219134,-3.744473124,941.8423089,265.3511949,3342.992049,18.49903099,18.49903099,767.6106083,1116.074009,268.8665681,3299.283139,71.45312272,250.301012,847.9682948,1054.006714,2000,965.3712056,82.1410043,11345.63148,35.85406779,35.85406779,619.2463591,1311.496052,274.9479492,3389.51997,71.51894032,251.1105315,847.9682948,1054.006714,2000,817.8195819,214.188343,3122.620304,19.9770029,19.9770029,654.4437404,981.1954235,227.4410883,2940.668608,72.18933206,259.5742476,847.9682948,1054.006714,2000,961.36635,85.65009911,10790.70857,35.20617349,35.20617349,622.906045,1299.826655,273.9732563,3373.414147,71.50168026,250.8978807,847.9682948,1054.006714,2000,1058.231336,322.8838595,3468.285973,17.04481867,17.04481867,877.8577238,1238.604949,322.8838595,3468.285973,69.48834829,227.7436468,918.3692761,1223.471462,2000,1262.057654,367.0498994,4339.435932,17.29572358,17.29572358,1043.775651,1480.339658,367.0498994,4339.435932,70.91655059,243.8381692,873.4142166,1663.352648,500,1011.59218,307.4322686,3328.598993,17.2131472,17.2131472,837.4653294,1185.719032,307.4322686,3328.598993,69.60907028,229.045544,879.9292088,1185.275228,2000,1011.59218,307.4322686,3328.598993,17.2131472,17.2131472,837.4653294,1185.719032,307.4322686,3328.598993,69.60907028,229.045544,879.9292088,1185.275228,2000
HER42PB,214.9,2459.06,-4.782372038,-2.456820384,-6.738434558,-3.829713662,-6.02175688,-3.857365193,1078.920638,304.0327726,3828.764025,18.13620193,18.13620193,883.2454121,1274.595863,307.9981504,3779.469912,71.45312272,250.301012,976.2291471,1198.120804,2000,1100.514288,93.65279212,12932.14726,35.18136749,35.18136749,713.3383123,1487.690265,313.4381312,3864.021567,71.51894032,251.1105315,976.2291471,1198.120804,2000,943.2351351,247.0548632,3601.194118,19.55969396,19.55969396,758.7412294,1127.729041,262.3199913,3391.63064,72.18933206,259.5742476,976.2291471,1198.120804,2000,1096.675499,97.71858075,12307.76317,34.54190785,34.54190785,717.8628584,1475.488139,312.5340901,3848.211082,71.50168026,250.8978807,976.2291471,1198.120804,2000,1275.264814,389.1043584,4179.599408,16.60014874,16.60014874,1063.568958,1486.96067,389.1043584,4179.599408,69.48834829,227.7436468,1075.343292,1526.898446,2000,838.1941204,243.775763,2882.031318,18.34727537,18.34727537,684.408337,991.9799039,243.775763,2882.031318,70.91655059,243.8381692,690.0446051,1345.361492,500,1219.465065,370.6067707,4012.595455,16.76045456,16.76045456,1015.077177,1423.852953,370.6067707,4012.595455,69.60907028,229.045544,1031.935213,1458.335668,2000,1219.465065,370.6067707,4012.595455,16.76045456,16.76045456,1015.077177,1423.852953,370.6067707,4012.595455,69.60907028,229.045544,1031.935213,1458.335668,2000
HER42PB,215,2460.59,-4.843263699,-2.20107157,-6.233227789,-4.044206703,-6.278348224,-3.886063064,900.1511164,253.5837157,3195.284169,18.62340286,18.62340286,732.5123476,1067.789885,256.9650345,3153.23847,71.45312272,250.301012,808.748906,1010.725496,2000,924.1332911,78.62837845,10861.50263,36.08398711,36.08398711,590.6691535,1257.597429,263.2029541,3244.72931,71.51894032,251.1105315,808.748906,1010.725496,2000,779.8505759,204.2335674,2977.800998,20.12040044,20.12040044,622.9415172,936.7596346,216.8816541,2804.141841,72.18933206,259.5742476,808.748906,1010.725496,2000,920.096268,81.96923793,10327.98601,35.4332473,35.4332473,594.076282,1246.116254,262.2119764,3228.598304,71.50168026,250.8978807,808.748906,1010.725496,2000,994.2503853,303.3622147,3258.592471,17.19883268,17.19883268,823.2509251,1165.249846,303.3622147,3258.592471,69.48834829,227.7436468,848.4129033,1165.803381,2000,1125.378295,327.2988273,3869.480127,17.57789608,17.57789608,927.5604681,1323.196123,327.2988273,3869.480127,70.91655059,243.8381692,850.4009447,1374.666311,500,961.1950366,292.116108,3162.769437,17.34122355,17.34122355,794.5120565,1127.878017,292.116108,3162.769437,69.60907028,229.045544,825.3079388,1134.917236,2000,961.1950366,292.116108,3162.769437,17.34122355,17.34122355,794.5120565,1127.878017,292.116108,3162.769437,69.60907028,229.045544,825.3079388,1134.917236,2000
HER42PB,215.1,2462.12,-4.841131605,-2.298571243,-6.152790985,-4.23064433,-6.194755184,-3.843379927,954.8740329,269.0291815,3389.165494,18.46163244,18.46163244,778.5886986,1131.159367,272.5867184,3344.9334,71.45312272,250.301012,859.903535,1067.495859,2000,978.2477224,83.23783183,11496.79882,35.78486513,35.78486513,628.1830943,1328.312351,278.6153176,3434.730777,71.51894032,251.1105315,859.903535,1067.495859,2000,829.7052673,217.3041171,3167.960367,19.93391822,19.93391822,664.3124978,995.0980367,230.7465768,2983.406472,72.18933206,259.5742476,859.903535,1067.495859,2000,974.2547569,86.79962132,10935.21281,35.137831,35.137831,631.9227669,1316.586747,277.6462357,3418.639294,71.50168026,250.8978807,859.903535,1067.495859,2000,1002.118546,305.7629203,3284.379867,17.17921293,17.17921293,829.9624669,1174.274624,305.7629203,3284.379867,69.48834829,227.7436468,882.4211342,1143.628466,2000,979.1078992,284.7583506,3366.546675,17.93328228,17.93328228,803.5217158,1154.694083,284.7583506,3366.546675,70.91655059,243.8381692,750.4797399,1289.417386,500,980.5806906,298.0075885,3226.557067,17.2909542,17.2909542,811.0289325,1150.132449,298.0075885,3226.557067,69.60907028,229.045544,862.6032117,1121.968686,2000,980.5806906,298.0075885,3226.557067,17.2909542,17.2909542,811.0289325,1150.132449,298.0075885,3226.557067,69.60907028,229.045544,862.6032117,1121.968686,2000
HER42PB,215.2,2463.65,-5.091088174,-2.359507476,-6.218688,-3.882838813,-7.442463431,-3.794405972,395.7157361,111.1378718,1408.979147,21.23372551,21.23372551,311.6905429,479.7409293,112.9644856,1386.196228,71.45312272,250.301012,337.0306759,467.5112364,2000,418.3739974,35.55710581,4922.695414,40.83966674,40.83966674,247.5114511,589.2365436,119.1573479,1468.955166,71.51894032,251.1105315,337.0306759,467.5112364,2000,329.025147,85.89916787,1260.286334,23.16992669,23.16992669,252.7902616,405.2600323,91.50409107,1183.089697,72.18933206,259.5742476,337.0306759,467.5112364,2000,414.8796084,36.91803092,4662.358343,40.13425627,40.13425627,248.3707632,581.3884537,118.2337174,1455.803753,71.50168026,250.8978807,337.0306759,467.5112364,2000,616.4821612,188.0988898,2020.481117,18.47845769,18.47845769,502.5657658,730.3985565,188.0988898,2020.481117,69.48834829,227.7436468,428.9922516,898.8140323,2000,1058.608812,307.8799585,3639.90116,17.73226402,17.73226402,870.8935029,1246.324122,307.8799585,3639.90116,70.91655059,243.8381692,732.619042,1450.905408,500,528.4167168,160.590753,1738.73166,18.99597755,18.99597755,428.0387959,628.7946377,160.590753,1738.73166,69.60907028,229.045544,379.2826346,799.1787875,2000,528.4167168,160.590753,1738.73166,18.99597755,18.99597755,428.0387959,628.7946377,160.590753,1738.73166,69.60907028,229.045544,379.2826346,799.1787875,2000
HER42PB,215.3,2465.17,-4.774292712,-1.83458098,-6.185996788,-3.639312779,-6.311159931,-3.730943102,879.5386927,247.7653296,3122.262155,18.68772999,18.68772999,715.1728766,1043.904509,251.0808312,3081.032941,71.45312272,250.301012,789.5732981,989.1047609,2000,903.7199195,76.88960052,10621.84857,36.20277382,36.20277382,576.5482411,1230.891598,257.3890096,3173.055812,71.51894032,251.1105315,789.5732981,989.1047609,2000,761.1106473,199.3195296,2906.335463,20.19463772,20.19463772,607.4071094,914.8141852,211.6699548,2736.757883,72.18933206,259.5742476,789.5732981,989.1047609,2000,899.6703954,80.14748397,10098.96731,35.55057132,35.55057132,579.8324298,1219.508361,256.3909459,3156.92435,71.50168026,250.8978807,789.5732981,989.1047609,2000,1253.826846,382.5632804,4109.337831,16.63959819,16.63959819,1045.195097,1462.458596,382.5632804,4109.337831,69.48834829,227.7436468,985.8030474,1621.517441,2000,1366.724372,397.4905913,4699.320058,17.10486801,17.10486801,1132.947972,1600.500772,397.4905913,4699.320058,70.91655059,243.8381692,961.1478877,1738.492999,500,1124.578818,341.7699581,3700.376488,16.95371112,16.95371112,933.9209736,1315.236662,341.7699581,3700.376488,69.60907028,229.045544,887.2976345,1494.758567,2000,1124.578818,341.7699581,3700.376488,16.95371112,16.95371112,933.9209736,1315.236662,341.7699581,3700.376488,69.60907028,229.045544,887.2976345,1494.758567,2000
HER42PB,215.4,2466.7,-4.487400887,-1.797462435,-5.675024553,-3.717597962,-5.941903498,-3.764481548,1141.493739,321.6851021,4050.569789,17.99010128,17.99010128,936.1378592,1346.849619,325.8608168,3998.664119,71.45312272,250.301012,1034.984902,1263.569107,2000,1161.995076,98.89000729,13653.88268,34.90964316,34.90964316,756.3467417,1567.643411,330.9485112,4079.887088,71.51894032,251.1105315,1034.984902,1263.569107,2000,1000.756574,262.1211415,3820.804815,19.39209025,19.39209025,806.6889557,1194.824191,278.3170876,3598.462919,72.18933206,259.5742476,1034.984902,1263.569107,2000,1158.260338,103.2115683,12998.2233,34.27363693,34.27363693,761.2823953,1555.238282,330.0847347,4064.31098,71.50168026,250.8978807,1034.984902,1263.569107,2000,1252.085479,382.0319605,4103.630611,16.64284048,16.64284048,1043.70289,1460.468068,382.0319605,4103.630611,69.48834829,227.7436468,1074.137124,1466.943775,2000,1536.339788,446.8206051,5282.5226,16.8321427,16.8321427,1277.740883,1794.938694,446.8206051,5282.5226,70.91655059,243.8381692,1107.164764,1796.574947,500,1199.26888,364.4689626,3946.140811,16.79993605,16.79993605,997.7924755,1400.745285,364.4689626,3946.140811,69.60907028,229.045544,1029.684328,1421.774765,2000,1199.26888,364.4689626,3946.140811,16.79993605,16.79993605,997.7924755,1400.745285,364.4689626,3946.140811,69.60907028,229.045544,1029.684328,1421.774765,2000
HER42PB,215.5,2468.23,-4.257571106,-1.748063197,-5.823045895,-3.866440457,-5.637146517,-3.804565054,1415.51928,398.9517627,5022.398744,17.45509679,17.45509679,1168.43902,1662.59954,404.0865517,4958.578362,71.45312272,250.301012,1294.019788,1552.442891,2000,1429.899447,121.7119688,16798.77869,33.91025722,33.91025722,945.0168665,1914.782027,407.2505148,5020.527548,71.51894032,251.1105315,1294.019788,1552.442891,2000,1254.422286,328.5037448,4790.12887,18.78050664,18.78050664,1018.835425,1490.009147,348.8632166,4510.579497,72.18933206,259.5742476,1294.019788,1552.442891,2000,1426.800464,127.1641071,16008.91644,33.28718398,33.28718398,951.8587688,1901.74216,406.6141585,5006.612591,71.50168026,250.8978807,1294.019788,1552.442891,2000,1199.305201,365.9278259,3930.646603,16.74394446,16.74394446,998.4942045,1400.116198,365.9278259,3930.646603,69.48834829,227.7436468,1050.435178,1367.93251,2000,1384.999321,402.8055768,4762.156307,17.07345846,17.07345846,1148.532037,1621.466604,402.8055768,4762.156307,70.91655059,243.8381692,1222.018004,1827.20726,500,1226.155294,372.6399935,4034.609355,16.74756022,16.74756022,1020.804197,1431.50639,372.6399935,4034.609355,69.60907028,229.045544,1070.507604,1405.037205,2000,1226.155294,372.6399935,4034.609355,16.74756022,16.74756022,1020.804197,1431.50639,372.6399935,4034.609355,69.60907028,229.045544,1070.507604,1405.037205,2000
HER42PB,215.6,2469.76,-4.189790621,-2.029099787,-6.483447083,-3.62315278,-5.430297168,-3.847569406,1638.092247,461.6642145,5812.33313,17.11120866,17.11120866,1357.794864,1918.389629,467.6241834,5738.253718,71.45312272,250.301012,1502.256827,1786.036974,2000,1646.115781,140.1311396,19336.86669,33.26407289,33.26407289,1098.550628,2193.680935,468.831218,5779.685868,71.51894032,251.1105315,1502.256827,1786.036974,2000,1462.305435,382.8355719,5585.523768,18.38921974,18.38921974,1193.398875,1731.211995,406.6769089,5258.073766,72.18933206,259.5742476,1502.256827,1786.036974,2000,1643.718796,146.5122947,18440.85157,32.64955735,32.64955735,1107.051885,2180.385707,468.4322382,5767.77442,71.50168026,250.8978807,1502.256827,1786.036974,2000,1416.182399,432.1006409,4641.447838,16.36035486,16.36035486,1184.489933,1647.874864,432.1006409,4641.447838,69.48834829,227.7436468,1225.972707,1633.676372,2000,1620.278242,471.2328028,5571.135043,16.71098653,16.71098653,1349.513763,1891.042721,471.2328028,5571.135043,70.91655059,243.8381692,1435.128433,1931.11121,500,1452.409234,441.4006696,4779.087866,16.35804728,16.35804728,1214.823445,1689.995024,441.4006696,4779.087866,69.60907028,229.045544,1248.350456,1680.633616,2000,1452.409234,441.4006696,4779.087866,16.35804728,16.35804728,1214.823445,1689.995024,441.4006696,4779.087866,69.60907028,229.045544,1248.350456,1680.633616,2000
