"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Zr","Ti_convert","Ti_ppm"
"HER42PB",360.9,4260.23,-5.028988364,-3.924985227,-1.331899457,-3.250834547,-3.809993818,3.54647449034311,34.6907988977479
"HER42PB",361,4262.14,-4.753072076,-3.708844973,-1.354309702,-3.325784061,-3.793935647,3.042783129123,20.9635062655242
"HER42PB",361.1,4264.04,-4.526180328,-3.607076654,-1.043532779,-3.172998611,-3.572566674,2.8421263820567,17.1521989157842
"HER42PB",361.2,4265.94,-4.747189682,-3.615361343,-1.09613104,-3.009742202,-4.006721845,2.97012105398308,19.4942793133598
"HER42PB",361.3,4267.84,-4.52214685,-3.711623717,-1.008253287,-2.991165602,-3.631831605,2.93091946422598,18.7448578016837
"HER42PB",361.4,4269.75,-4.657431891,-3.68232437,-1.05112254,-2.881706226,-3.812507919,3.03829064013188,20.8695391755103
"HER42PB",361.5,4271.65,-4.186799999,-3.708454968,-0.930390053,-3.043661246,-3.667760777,2.49555675912536,12.1284842834417
"HER42PB",361.6,4273.55,-4.689709631,-3.784265897,-1.091658713,-3.17235061,-3.860958518,2.99398693086829,19.9651235907822
"HER42PB",361.7,4275.46,-4.519888321,-3.752510867,-1.042343142,-3.164900865,-3.933243861,2.72694350287229,15.2860936431116
"HER42PB",361.8,4277.36,-4.459165154,-3.863246926,-1.079497129,-3.12030405,-3.888203658,2.7593756747502,15.7899817859715
"HER42PB",361.9,4279.26,-4.865506128,-3.623251137,-1.041435075,-2.946433748,-3.598215059,3.35965133634095,28.7791548843045
"HER42PB",362,4281.16,-5.191512807,-3.813368451,-1.115737867,-3.115323301,-4.054679306,3.62079792570377,37.3673723164399
"HER42PB",362.1,4283.07,-4.216125642,-3.533234962,-0.943612334,-3.044560081,-3.968787362,2.28087548693411,9.78524351338226
"HER42PB",362.2,4284.97,-3.983393803,-3.616462359,-0.801395871,-3.101929331,-3.471743777,2.2937159609113,9.91170082650027
"HER42PB",362.3,4286.87,-4.816336189,-3.676338684,-0.977035334,-2.960184923,-3.991419731,3.10416764343536,22.2906574763741
"HER42PB",362.4,4288.77,-4.717668881,-3.716581612,-0.996784954,-3.139694238,-3.801378149,3.02544141607357,20.6030972425418
"HER42PB",362.5,4290.68,-4.521580326,-3.595377199,-0.784275671,-2.657767539,-3.781651931,2.89756671001938,18.1299761636458
"HER42PB",362.6,4292.58,-4.821876821,-3.602290504,-0.901966223,-2.81751991,-4.034342822,3.09850999286634,22.1649008045176
"HER42PB",362.7,4294.48,-4.65503939,-3.681320375,-0.830454794,-2.887871324,-4.272783515,2.76379014314665,15.8598402420722
"HER42PB",362.8,4296.39,-4.81900741,-3.589059119,-0.961455747,-2.964655091,-3.901760197,3.10446538287657,22.2972952723932
"HER42PB",362.9,4298.29,-4.572978443,-3.449794894,-0.893471129,-2.830942409,-3.737476966,2.85030284813345,17.2930182059012
"HER42PB",363,4300.19,-4.786624097,-3.578136612,-0.925846756,-3.120882837,-3.917586249,2.97952464731922,19.6784602123204
"HER42PB",363.1,4302.09,-4.326160997,-3.782637985,-0.976709432,-3.181810452,-3.789315806,2.57572414768291,13.1408296151799
"HER42PB",363.2,4304,-4.531973284,-4.151943073,-1.257157444,-3.197513099,-3.772576718,3.05000097415609,21.1153649921921
"HER42PB",363.3,4305.9,-5.124475096,-4.063367203,-1.185099544,-3.197141333,-3.860383031,3.73092000008481,41.7174705910874
"HER42PB",363.4,4307.8,-5.048099276,-3.755330973,-1.059445972,-3.223166033,-3.731116715,3.49983847325025,33.1101033593536
"HER42PB",363.5,4309.7,-4.502258232,-3.710893423,-0.894808865,-2.970493358,-3.727153944,2.85042826282272,17.2951871404113
"HER42PB",363.6,4311.61,-4.540848925,-3.536682992,-0.824300263,-2.896472961,-3.957185977,2.70682301045716,14.9816034306819
"HER42PB",363.7,4313.51,-4.360761759,-3.558843735,-0.67359184,-3.166462926,-3.591401459,2.56577178178658,13.0106959139125
"HER42PB",363.8,4315.41,-4.757930289,-3.47195865,-0.903247532,-2.969965891,-3.814732104,2.99856743818695,20.0567837502631
"HER42PB",363.9,4317.32,-4.629723416,-3.644820838,-0.764749235,-2.879636643,-3.614788551,3.04887678259325,21.0916406148925
"HER42PB",364,4319.22,-4.573474646,-3.765461706,-0.890040703,-2.982940888,-3.632765386,3.00827917470201,20.2525188749237
"HER42PB",364.1,4321.12,-4.646865645,-3.713793436,-0.875254793,-3.198138343,-3.794088319,2.89817992534768,18.1410971523628
"HER42PB",364.2,4323.02,-4.791817203,-3.892713687,-0.941860441,-3.077736521,-3.756448808,3.25469949500849,25.911826730649
"HER42PB",364.3,4324.93,-4.62085781,-3.746962637,-0.876204548,-3.202991653,-3.815393237,2.87034432105394,17.6430920421482
"HER42PB",364.4,4326.83,-4.665391633,-3.724699848,-0.928291329,-3.011536603,-3.715411855,3.05127434426591,21.1422697930802
"HER42PB",364.5,4328.73,-4.63578294,-3.778900341,-0.825796808,-3.285717517,-3.623161099,2.96474178411215,19.3896958674738
"HER42PB",364.6,4330.63,-4.662970887,-3.746680155,-0.889069948,-3.355050779,-3.842753985,2.84810242296673,17.2550080480231
"HER42PB",364.7,4332.54,-4.710886287,-3.672637148,-0.781031584,-3.37610546,-3.757630361,2.89078625817054,18.0074625514468
"HER42PB",364.8,4334.44,-4.599666346,-3.695478636,-0.721752329,-3.301751351,-3.860597415,2.73257414490899,15.3724069361429
"HER42PB",364.9,4336.34,-4.767931308,-3.545463921,-0.679828407,-3.120983547,-3.735142316,2.99954783579333,20.0764570152787
"HER42PB",365,4338.25,-4.43326257,-3.630806981,-0.751130512,-3.163466469,-3.778829901,2.60186067714242,13.4888130256115
"HER42PB",365.1,4340.15,-4.873268172,-3.72791087,-0.933418133,-3.134888591,-4.037350235,3.1056215802832,22.3230902565354
"HER42PB",365.2,4342.05,-5.366665221,-4.135204834,-1.168231443,-3.010617058,-3.502458018,4.39088410768363,80.7117453199451
"HER42PB",365.3,4343.95,-4.621508848,-3.839414182,-0.996651253,-3.212224969,-3.462728038,3.11502776545508,22.5340560131287
"HER42PB",365.4,4345.86,-5.148319343,-3.947577559,-0.977710916,-2.870555903,-3.515921238,3.98884286090978,53.9923765128335
"HER42PB",365.5,4347.76,-5.105192097,-4.032555295,-1.136240816,-3.241157837,-3.699849541,3.74570601991237,42.33888876765
"HER42PB",365.6,4349.66,-4.944623051,-3.96753212,-1.05503898,-3.364465372,-3.864421324,3.34007937193224,28.2213666009125
"HER42PB",365.7,4351.56,-5.025024032,-3.952101229,-1.130545336,-3.244193633,-3.704718518,3.58533395052525,36.0653997672188
"HER42PB",365.8,4353.47,-5.075391815,-4.180253458,-1.244477977,-3.45439308,-3.837691893,3.63661235336803,37.9630133702128
"HER42PB",365.9,4355.37,-4.968385855,-3.942634914,-1.171986057,-3.317650385,-4.153260247,3.24467374553018,25.6533391782109
"HER42PB",366,4357.27,-4.979055725,-4.01880187,-1.093792073,-3.197649289,-3.946231177,3.44521129620695,31.3499068633017
"HER42PB",366.1,4359.18,-5.243185445,-3.998861345,-1.296334846,-3.146431398,-3.660574774,4.0108583393844,55.1942256148401
"HER42PB",366.2,4361.08,-5.082508811,-4.287381054,-1.423203497,-3.141871082,-3.814956535,3.86649298604076,47.7745459444692
"HER42PB",366.3,4362.98,-5.013796029,-3.953138961,-1.285346761,-3.206331849,-3.676152177,3.6213246639332,37.3870603247304
"HER42PB",366.4,4364.88,-4.721747222,-4.204164815,-1.243771908,-3.449799012,-3.705534465,3.24276339393993,25.6043790613251
"HER42PB",366.5,4366.79,-5.019661105,-3.898448985,-1.152037916,-3.385391217,-3.526436033,3.58736388624093,36.1386845668574
"HER42PB",366.6,4368.69,-4.955528928,-3.876507649,-1.151220766,-3.351396068,-3.548291393,3.4895125078172,32.7699687081543
"HER42PB",366.7,4370.59,-4.865925809,-3.701531991,-0.83261018,-3.083329253,-3.962654791,3.12819870331067,22.8328138058024
"HER42PB",366.8,4372.49,-4.878950659,-3.775424355,-1.045288689,-3.243259415,-3.82054479,3.22140434655659,25.0632930273843
"HER42PB",366.9,4374.4,-4.614970491,-3.802358188,-0.926185738,-3.059221083,-3.948696328,2.88845256998726,17.9654877459833
"HER42PB",367,4376.3,-4.966701739,-3.871604392,-0.901641455,-2.999221397,-3.811808614,3.47585138330869,32.325338077654
"HER42PB",367.1,4378.2,-4.569730721,-3.639051251,-0.973610355,-3.18615745,-3.7832516,2.78757765807446,16.2416293327854
"HER42PB",367.2,4380.11,-5.167815862,-3.673750101,-0.94932287,-3.165404329,-3.888799563,3.55592437349283,35.020176733608
"HER42PB",367.3,4382.01,-5.062120237,-3.860650563,-1.05751805,-2.992097917,-4.025826713,3.51618894074719,33.6559190392085
"HER42PB",367.4,4383.91,-4.726276046,-3.910871549,-0.977141334,-3.160841566,-3.648812582,3.20621334106449,24.6854337033052
"HER42PB",367.5,4385.81,-4.94334904,-3.748109916,-1.024717484,-3.181936727,-3.289270347,3.59201062127441,36.3070022194031
"HER42PB",367.6,4387.72,-4.395927984,-3.757900103,-0.843829903,-3.271367172,-3.786642572,2.5894763158679,13.3227928408157
"HER42PB",367.7,4389.62,-3.872832143,-3.551668383,-0.777389614,-3.390774589,-3.852517501,1.83007333123648,6.23434381390314
"HER42PB",367.8,4391.52,-4.906770901,-3.715107591,-1.053346645,-3.317752827,-3.7199659,3.24999807298738,25.7902902189303
"HER42PB",367.9,4393.42,-4.736198448,-3.838921417,-1.024816244,-3.361178164,-3.946926092,2.95112948373013,19.1275457837586
"HER42PB",368,4395.33,-4.466813078,-3.801445462,-0.801146168,-3.446532633,-3.63330854,2.69740766540471,14.841208435755
"HER42PB",368.1,4397.23,-4.807123987,-3.641310848,-1.017884652,-3.288928709,-3.656192075,3.11877576600497,22.6186721390465
"HER42PB",368.2,4399.13,-5.119729571,-4.023177016,-1.007945375,-3.240358768,-3.810396251,3.6873929442043,39.9405837759587
"HER42PB",368.3,4401.04,-4.925495443,-3.811845277,-1.015494683,-3.102250357,-3.772815933,3.38164340699614,29.4190789278467
"HER42PB",368.4,4402.94,-4.184457848,-3.804842322,-0.949727512,-3.078694159,-3.844914461,2.43999634860393,11.4729988502555
"HER42PB",368.5,4404.84,-4.693499857,-3.694119057,-0.939955371,-3.092192071,-4.018739303,2.88195788848246,17.8491857061581
"HER42PB",368.6,4406.74,-4.852893773,-3.636498449,-0.926550714,-3.200175352,-3.853606122,3.09820896949366,22.1582296554585
"HER42PB",368.7,4408.65,-4.820354545,-3.85033006,-1.043182484,-3.454632338,-3.831637927,3.0905289802316,21.9887064909171
"HER42PB",368.8,4410.55,-5.14358635,-3.890823381,-1.093233357,-3.509147135,-3.876460477,3.51987527947609,33.7802151149826
"HER42PB",368.9,4412.45,-5.018315225,-3.865341727,-0.875269179,-3.352401938,-3.741112727,3.43295458744709,30.9680053937509
"HER42PB",369,4414.35,-4.745768599,-4.078046516,-1.09299338,-3.244018408,-3.749885856,3.24812690165692,25.7420772886623
"HER42PB",369.1,4416.26,-4.619401768,-3.783277208,-0.905739371,-3.194955641,-3.716534057,2.94613163105055,19.0321876193303
"HER42PB",369.2,4418.16,-4.585534211,-3.728757607,-0.904742934,-3.204810895,-3.909194149,2.77173591277103,15.9863608651183
"HER42PB",369.3,4420.06,-4.690831924,-3.725177469,-0.8376981,-3.238494151,-4.055552126,2.80223785620349,16.4814887340202
"HER42PB",369.4,4421.97,-5.198314072,-3.850843152,-1.001759648,-3.217997926,-4.004993832,3.61895551039882,37.2985894805102
"HER42PB",369.5,4423.87,-4.890990337,-3.893709479,-0.95277313,-3.460656414,-3.847586872,3.18431604472559,24.1507647128493
"HER42PB",369.6,4425.77,-5.22903874,-4.007226017,-1.135583462,-3.493261905,-3.832794048,3.74145467067959,42.1592734396442
"HER42PB",369.7,4427.67,-5.039397981,-3.985485872,-1.16161576,-3.376756033,-3.614250776,3.61997323365352,37.3365684451515
"HER42PB",369.8,4429.58,-4.908485517,-3.903558713,-1.01288938,-3.460706073,-3.905346023,3.19118609993465,24.3172530369357
"HER42PB",369.9,4431.48,-4.966227267,-3.997715836,-1.055235721,-3.397826149,-3.592903256,3.51275710165721,33.5406153057365
"HER42PB",370,4433.38,-5.311702561,-4.04385635,-1.214525136,-3.425277865,-3.553600115,4.06859968636143,58.4750218632915
"HER42PB",370.1,4435.31,-5.233591991,-4.162968613,-1.378038241,-3.493014079,-3.664445429,3.95003894465091,51.9373894789481
"HER42PB",370.2,4437.25,-5.54380765,-4.095381508,-1.301313283,-3.405250921,-3.852356586,4.32793778451495,75.7878344598503
"HER42PB",370.3,4439.18,-5.732098309,-4.251872128,-1.368163645,-3.773284755,-4.041220065,4.48841591505046,88.9803816958833
"HER42PB",370.4,4441.11,-5.010058205,-4.107320439,-1.272961094,-3.766957147,-3.720878535,3.44310818854541,31.284043916699
"HER42PB",370.5,4443.04,-5.45993477,-4.305685401,-1.369703132,-3.538850505,-3.8564849,4.25501244921172,70.4576943257264
"HER42PB",370.6,4444.98,-5.5748344,-4.216230839,-1.229066483,-3.71016816,-3.790102367,4.34043510580761,76.7409224962253
"HER42PB",370.7,4446.91,-5.316638439,-4.266145399,-1.152943127,-3.378428039,-3.599159044,4.1799842817292,65.364825783903
"HER42PB",370.8,4448.84,-5.142378051,-4.304649642,-1.128701392,-3.619951516,-3.814713774,3.72677801981901,41.5450350100721
"HER42PB",370.9,4450.77,-5.082428025,-4.005321941,-1.026581033,-3.41914688,-3.63676139,3.64410453084945,38.2485071536992
"HER42PB",371,4452.71,-4.913957513,-4.01601592,-1.061491518,-3.329371317,-3.868234688,3.33703941742152,28.1357051995658
"HER42PB",371.1,4454.64,-5.263687342,-4.276666119,-1.250611221,-3.366877965,-3.794011372,4.02195402606208,55.8100536480431
"HER42PB",371.2,4456.57,-4.915334123,-3.968872514,-1.069123724,-3.360514134,-3.901279223,3.28533563069971,26.7179501745056
"HER42PB",371.3,4458.5,-5.083730849,-3.997880812,-1.248260273,-3.446424038,-3.723590766,3.61574554055858,37.1790540883362
"HER42PB",371.4,4460.43,-4.984521705,-3.993840156,-1.231181085,-3.482646953,-3.604434689,3.51902849370497,33.7516226170466
"HER42PB",371.5,4462.37,-4.75265498,-3.962009435,-1.262373405,-3.353392856,-3.942171093,3.07452039034061,21.6395009086363
"HER42PB",371.6,4464.3,-5.105570872,-4.130375437,-1.337859469,-3.586623313,-3.769683149,3.64738451089795,38.374167463045
"HER42PB",371.7,4466.23,-4.903658588,-4.028980052,-1.113990666,-3.299924113,-3.837151786,3.36514630714985,28.9377307862623
"HER42PB",371.8,4468.16,-4.822063833,-3.767414667,-1.048508676,-3.027236876,-3.635288756,3.32643536500422,27.838929002939
"HER42PB",371.9,4470.1,-4.362360431,-3.57890447,-0.869277055,-3.179025969,-3.492241343,2.65079021422698,14.1652277884104
"HER42PB",372,4472.03,-4.147042705,-3.376099779,-0.704874799,-2.931728621,-3.493116237,2.38422197240295,10.8506173002785
"HER42PB",372.1,4473.96,-4.155274148,-3.253533198,-0.716905874,-2.788615762,-3.578348723,2.34463205380257,10.4294345506866
"HER42PB",372.2,4475.89,-3.779015285,-3.142658939,-0.464223403,-2.788854705,-3.483551072,1.91931930662078,6.81631706788557
"HER42PB",372.3,4477.82,-4.2246078,-3.438951562,-0.547956654,-2.65791681,-3.581944525,2.54599684088015,12.7559373902913
"HER42PB",372.4,4479.76,-4.231518193,-3.536910092,-0.781623476,-2.858469059,-3.799128382,2.44189165065387,11.4947642680002
"HER42PB",372.5,4481.69,-3.856047324,-3.407474866,-0.667773054,-3.018091357,-3.728450667,1.93973635265204,6.95691655622865
"HER42PB",372.6,4483.62,-4.126800049,-3.367254032,-0.63793664,-3.016170448,-3.45724505,2.33303307868504,10.3091626625696
"HER42PB",372.7,4485.55,-4.429332613,-3.376652623,-0.723592731,-2.98181963,-3.796915279,2.52503888624373,12.4913809970486
"HER42PB",372.8,4487.49,-3.95688629,-3.425380461,-0.744599288,-3.119998811,-3.533808891,2.11930395295152,8.32534064170169
"HER42PB",372.9,4489.42,-4.267066316,-3.567876821,-0.717710196,-2.952202861,-3.748994284,2.4765561147456,11.9002108059418
"HER42PB",373,4491.35,-4.597610822,-3.800956694,-0.870084577,-2.995607888,-3.856261539,2.93268743755075,18.778027523205
"HER42PB",373.1,4493.28,-4.956874463,-3.81553723,-1.026450372,-2.871498186,-3.688921329,3.565668685169,35.3630922752519
"HER42PB",373.2,4495.22,-5.034574103,-3.820892484,-1.277494775,-2.73198901,-3.573409865,3.82703797402108,45.9263016670423
"HER42PB",373.3,4497.15,-5.090716949,-3.837953981,-1.069782777,-3.106664705,-4.050753388,3.48687225429639,32.6835618011606
"HER42PB",373.4,4499.08,-4.969737401,-4.022244568,-1.298916195,-3.237066848,-3.7856328,3.52900019495395,34.0898673493911
"HER42PB",373.5,4501.01,-4.822624859,-4.005652328,-1.225810855,-3.247402027,-3.888315622,3.25487646200024,25.9164126744448
"HER42PB",373.6,4502.94,-4.894987658,-4.037391045,-1.163201428,-3.310991431,-3.526975342,3.52086059507168,33.8135156908519
"HER42PB",373.7,4504.88,-5.134715209,-3.972715368,-1.223674281,-3.135891694,-3.965067147,3.67408278338247,39.4124904823273
"HER42PB",373.8,4506.81,-5.073866464,-3.528590496,-1.214862892,-3.211232655,-3.753241206,3.43169144819236,30.9289131851468
"HER42PB",373.9,4508.74,-4.785666043,-3.870234049,-1.167927689,-3.392954547,-4.040260369,2.98936992828311,19.873157031839
"HER42PB",374,4510.67,-5.127316108,-3.96456602,-1.156782327,-3.428412568,-3.87455314,3.57753973647922,35.7853909635902
"HER42PB",374.1,4512.61,-4.698701926,-3.632425018,-0.886298372,-3.176606024,-3.950292067,2.84996697072449,17.287210847088
"HER42PB",374.2,4514.54,-4.59433921,-3.576127347,-0.70849275,-3.066232388,-3.598071801,2.89399852527897,18.0654003371086
"HER42PB",374.3,4516.47,-4.508540955,-3.545429727,-0.664655225,-2.957818331,-3.680313994,2.76959098907159,15.9521080887591
"HER42PB",374.4,4518.4,-4.072581682,-3.262886796,-0.678259733,-2.794739029,-3.498781259,2.29532223753327,9.92763455338235
"HER42PB",374.5,4520.34,-4.389871243,-3.730246754,-0.878927374,-2.745872655,-3.283959652,3.04810106747957,21.0752858546326
"HER42PB",374.6,4522.27,-4.255440763,-3.616781768,-0.879612991,-2.850384125,-3.386305169,2.74083290466202,15.4998896518135
"HER42PB",374.7,4524.2,-4.494519925,-3.605947963,-0.706169567,-3.044642985,-3.870237155,2.65621511952135,14.2422816235428
"HER42PB",374.8,4526.13,-4.891035889,-3.672949947,-0.854417235,-3.148701303,-4.058347492,3.07342905493962,21.6158978370113
"HER42PB",374.9,4528.06,-4.822394028,-3.726749101,-0.800859136,-3.087792973,-3.980826842,3.06821045051939,21.5033868475274
"HER42PB",375,4530,-4.880854901,-3.675531658,-0.855342348,-3.484476421,-3.574227943,3.17516693116664,23.9308143337208
"HER42PB",375.1,4531.93,-4.590650569,-3.660410757,-0.936999807,-3.474358262,-3.7414434,2.72338559564879,15.2318037765438
"HER42PB",375.2,4533.86,-4.90497578,-3.871201011,-0.997537258,-3.496507561,-3.849118095,3.18193791178583,24.0933992221828
"HER42PB",375.3,4535.79,-5.229420154,-4.224333923,-1.169079776,-3.862660599,-3.604624586,3.82787882371592,45.9649350239314
"HER42PB",375.4,4537.73,-5.18262124,-4.033729062,-1.231165049,-3.669377876,-3.665734885,3.71427271095163,41.0287364799895
"HER42PB",375.5,4539.66,-5.327546497,-4.055568963,-1.292213917,-3.600599935,-3.906373695,3.85487921511733,47.2229127828137
"HER42PB",375.6,4541.59,-5.558037495,-4.155091501,-1.304544104,-4.171743134,-3.873852156,4.05879785387715,57.9046593598312
"HER42PB",375.7,4543.52,-5.425180333,-4.32874907,-1.364850017,-4.184629822,-3.927660336,3.91047796683599,49.922807718275
"HER42PB",375.8,4545.46,-5.591186345,-4.366064717,-1.353766385,-3.968101519,-4.076143002,4.20924369057437,67.3056166834278
"HER42PB",375.9,4547.39,-5.710484603,-4.400977385,-1.557597722,-4.186320447,-3.836677748,4.49212578641272,89.3111005486291
"HER42PB",376,4549.32,-6.260579796,-4.501693071,-1.696387089,-4.203780731,-4.056743624,5.47497150732786,238.643667238021
"HER42PB",376.1,4551.25,-5.611747765,-4.406201396,-1.526102348,-4.277990737,-3.632648729,4.39125190336365,80.7414362109567
"HER42PB",376.2,4553.18,-6.108820141,-4.34743177,-1.404268819,-4.109421307,-4.048796685,5.09502932533011,163.208630701182
"HER42PB",376.3,4555.12,-5.780238338,-4.400785508,-1.595139412,-4.572635765,-3.945477432,4.40440937460682,81.8108090297344
"HER42PB",376.4,4557.05,-5.978125983,-4.416478734,-1.61942484,-4.253377224,-3.828951103,4.96605126448556,143.459284679706
"HER42PB",376.5,4558.98,-6.139666283,-4.473632703,-1.614169675,-4.639817222,-3.74177101,5.19241033733597,179.901654436276
"HER42PB",376.6,4560.91,-6.016434283,-4.532765758,-1.603222852,-4.369087707,-3.906221083,5.0096132808706,149.846776327798
"HER42PB",376.7,4562.85,-6.70644549,-4.941559039,-1.482533343,-4.604531093,-3.78499603,6.62748586378278,755.580149255002
"HER42PB",376.8,4564.78,-7.121001739,-4.613366839,-1.533882238,-4.341968312,-4.079768778,7.44788122866689,1716.22300631954
"HER42PB",376.9,4566.71,-6.028361608,-4.644944946,-1.484822297,-4.446897547,-4.008108937,4.99049839898125,147.009674712123
