"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Ti_convert","Ti_ppm"
"HER42PB",81.4,764.5,-4.291269935,-3.429392625,-0.318102011,-3.030086797,2.7687727080504,15.9390601206424
"HER42PB",81.5,765.51,-4.031374738,-3.306401126,-0.176949225,-2.914684718,2.62924530247026,13.863303352293
"HER42PB",81.6,766.51,-3.935514313,-3.527834364,-0.260421252,-2.994260603,2.68227654406156,14.6183347268454
"HER42PB",81.7,767.51,-4.080486696,-3.488835005,-0.261920362,-2.877586853,2.75924552989109,15.7879269347338
"HER42PB",81.8,768.52,-4.061779399,-3.358983625,-0.046170304,-2.717924221,2.71304571885091,15.0751202422623
"HER42PB",81.9,769.52,-3.703147616,-3.281991178,-0.286498454,-2.75807792,2.57004293633971,13.0663854516552
"HER42PB",82,770.52,-3.911521741,-3.222940778,-0.188273874,-2.855568111,2.56816866377085,13.0419184199346
"HER42PB",82.1,771.52,-3.753829075,-3.246518393,-0.065973537,-2.925081494,2.47837035417623,11.9218202340297
"HER42PB",82.2,772.53,-3.938141201,-3.254472764,-0.202664011,-2.816986177,2.60840996949235,13.5774451275337
"HER42PB",82.3,773.53,-4.164964404,-3.29476478,-0.187221144,-2.838216043,2.70291593969219,14.9231834457292
"HER42PB",82.4,774.53,-4.133936815,-3.588919827,-0.2871869,-2.831496765,2.84634303661867,17.2246765126964
"HER42PB",82.5,775.54,-4.263050453,-3.486324315,-0.23664199,-2.769259701,2.86219921991348,17.4999709322444
"HER42PB",82.6,776.54,-4.053398868,-3.320346143,-0.111693547,-2.745134821,2.69277522238306,14.7726163803609
"HER42PB",82.7,777.54,-4.033489623,-3.174871576,-0.147140431,-2.714995308,2.63357378679744,13.9234405010363
"HER42PB",82.8,778.54,-3.948704064,-3.322496366,-0.072966994,-2.84212995,2.61470375665167,13.6631681556107
"HER42PB",82.9,779.55,-4.099069753,-3.186539433,-0.287059657,-2.669489946,2.70186281737337,14.9074757806727
"HER42PB",83,780.55,-3.839452313,-3.259800498,-0.074673337,-2.73599069,2.58267558783272,13.2324955417427
"HER42PB",83.1,781.55,-3.948444354,-3.171214056,-0.026644734,-2.709017319,2.58311321171185,13.2382876650656
"HER42PB",83.2,782.56,-4.141136724,-3.405492306,-0.158549228,-2.96478747,2.69673419184352,14.8312166392405
"HER42PB",83.3,783.56,-3.573964351,-3.05440798,0.00141777,-2.795986359,2.35984882157443,10.5893504500895
"HER42PB",83.4,784.56,-3.885644057,-2.957261279,0.065599662,-2.505450996,2.51654859848988,12.3857745269863
"HER42PB",83.5,785.57,-3.635567588,-2.981487876,0.107832705,-2.646867096,2.38236997218053,10.8305405514351
"HER42PB",83.6,786.57,-3.925203092,-3.029923638,0.205438391,-2.689558944,2.47862879116547,11.9249016715189
"HER42PB",83.7,787.57,-3.830304721,-3.334455551,0.165247631,-2.618256502,2.6171451733626,13.6965663955915
"HER42PB",83.8,788.57,-3.763480293,-3.335769576,0.0878414,-2.678595056,2.58493567649145,13.2624359761167
"HER42PB",83.9,789.58,-3.409021382,-3.205810069,0.039960445,-2.758754032,2.38108100534906,10.8165893371553
"HER42PB",84,790.58,-3.884421991,-2.712403977,0.175936292,-2.463121038,2.39919272261123,11.014281210515
"HER42PB",84.1,791.58,-3.811192239,-3.009142436,0.253727204,-2.804883901,2.37949290291194,10.7994251181441
"HER42PB",84.2,792.59,-3.88786405,-3.004269905,0.395738588,-2.78460059,2.38965227689601,10.9096997287589
"HER42PB",84.3,793.59,-4.017875628,-3.095386529,0.231914113,-2.703400111,2.5345834981271,12.6111771751177
"HER42PB",84.4,794.59,-4.041752537,-3.360151348,0.026139787,-2.925440672,2.6222564708723,13.7667528403971
"HER42PB",84.5,795.59,-4.197432302,-3.407456723,-0.03277726,-2.958694809,2.70152181892041,14.9023932211156
"HER42PB",84.6,796.6,-4.294846893,-3.426605859,-0.148581662,-3.054506445,2.73349154736335,15.3865160908925
"HER42PB",84.7,797.6,-4.038208643,-3.624724246,-0.206840449,-3.066478634,2.7320754383628,15.3647425274774
"HER42PB",84.8,798.6,-4.257589972,-3.530153718,-0.084008035,-3.239666595,2.69237044573091,14.766637980199
"HER42PB",84.9,799.61,-4.036966223,-3.397821365,-0.068880939,-2.852576444,2.67847701214792,14.5628972823895
"HER42PB",85,800.61,-4.398360758,-3.622975479,-0.251303274,-3.004161217,2.90007047184256,18.1754261800843
"HER42PB",85.1,801.61,-4.131077308,-3.825577393,-0.343064553,-3.368487919,2.77732589649153,16.075974598406
"HER42PB",85.2,802.61,-4.904305115,-3.984283035,-0.452405934,-3.406477739,3.17304561233172,23.880103252742
"HER42PB",85.3,803.62,-4.643971231,-4.008838445,-0.492673663,-3.560011219,3.02543710800117,20.6030084830983
"HER42PB",85.4,804.62,-4.659637405,-3.85487624,-0.391928875,-3.393781817,3.00219124161651,20.1295974435768
"HER42PB",85.5,805.62,-4.273234065,-3.468512294,-0.214805338,-3.231000341,2.69352633873371,14.7837165022858
"HER42PB",85.6,806.63,-4.595306198,-3.494236906,-0.262874941,-3.409580037,2.78114214141576,16.1374416669643
"HER42PB",85.7,807.63,-4.459934544,-3.52857638,-0.371935706,-3.183410849,2.83759569473065,17.074663442667
"HER42PB",85.8,808.63,-4.458566712,-3.640447392,-0.341855119,-3.137677048,2.90036544746027,18.1807882784541
"HER42PB",85.9,809.64,-4.793335877,-3.735412683,-0.466071149,-3.484098255,2.98376923464381,19.7621646748835
"HER42PB",86,810.64,-4.885406575,-3.812625981,-0.367068945,-3.090010738,3.18145236838683,24.0817036708096
"HER42PB",86.1,811.64,-4.261975404,-3.535564129,-0.137405975,-3.049509357,2.77134167258794,15.9800596414633
"HER42PB",86.2,812.64,-4.389099356,-3.534616911,-0.188700512,-3.126917165,2.80245378005926,16.4850478648533
"HER42PB",86.3,813.65,-4.488596383,-3.479262679,-0.234069546,-3.00650668,2.86605803159849,17.5676304833415
"HER42PB",86.4,814.65,-4.341046799,-3.405547794,-0.287156034,-3.104870855,2.7463866476776,15.5862115386211
"HER42PB",86.5,815.65,-4.55348257,-3.648491393,-0.324873426,-2.976784544,2.99636402131141,20.0126389470413
"HER42PB",86.6,816.66,-4.660012519,-3.868783154,-0.424689805,-2.987707328,3.15553109346455,23.4654961543248
"HER42PB",86.7,817.66,-4.705070036,-3.844096749,-0.353161095,-3.49628953,2.97450930090282,19.5800129972172
"HER42PB",86.8,818.66,-4.534559465,-3.544561844,-0.270496804,-3.216318567,2.84801184078727,17.2534451225753
"HER42PB",86.9,819.66,-4.27881712,-3.718094525,-0.441785005,-3.257165873,2.83896093398512,17.0979903632463
"HER42PB",87.1,821.67,-4.566805799,-3.462957896,-0.495627783,-2.940967675,2.9549302074697,19.200382629783
"HER42PB",87.2,822.67,-4.279173501,-3.437304762,-0.477512158,-3.149936809,2.75121674858827,15.6616766184272
"HER42PB",87.3,823.68,-3.737166474,-3.566057781,-0.419274158,-2.997579306,2.65216834873076,14.1847628354488
"HER42PB",87.4,824.68,-4.454304546,-3.681680428,-0.634574218,-2.775285699,3.09055917833506,21.9893705181768
"HER42PB",87.5,825.68,-4.481297876,-3.473715724,-0.544653997,-2.76657298,2.99335406383431,19.9524923196115
"HER42PB",87.6,826.68,-4.653998907,-3.807279583,-0.773311991,-3.332513009,3.05945518134639,21.3159406757756
"HER42PB",87.7,827.69,-5.011959952,-3.917253919,-0.849155474,-3.08630366,3.36413452024767,28.9084667762416
"HER42PB",87.8,828.69,-5.154799974,-4.092948581,-1.032712203,-3.228183028,3.49067221900537,32.8079944526798
"HER42PB",87.9,829.69,-4.872811141,-3.999985411,-0.868114089,-3.340479077,3.25546229710594,25.9315998669641
"HER42PB",88,830.7,-4.663404537,-3.981307193,-0.806499365,-3.428060853,3.1165217713127,22.5677471859463
"HER42PB",88.1,831.7,-4.733025779,-3.925629136,-0.824739907,-3.408100365,3.12993579929939,22.8725110640677
"HER42PB",88.2,832.7,-4.956034161,-3.907683707,-0.732784906,-3.470648897,3.18231085849032,24.1023864517973
"HER42PB",88.3,833.71,-4.827595112,-4.221830435,-0.942293306,-3.3857309,3.33517925210768,28.0834167842988
"HER42PB",88.4,834.71,-5.036825892,-4.343678711,-1.256524072,-3.731794495,3.41380599417666,30.380653086154
"HER42PB",88.5,835.71,-5.130154559,-4.243487497,-0.984192431,-3.761583907,3.355966399298,28.6733006632576
"HER42PB",88.6,836.71,-4.915739032,-4.11040537,-1.087892074,-3.504640693,3.30345466749342,27.2064660504487
"HER42PB",88.7,837.72,-5.068769663,-4.099369105,-1.060173299,-3.500822417,3.36369331438449,28.8957150044894
"HER42PB",88.8,838.72,-5.038062275,-4.150149696,-0.98479161,-3.59266838,3.32952262170247,27.9250077281667
"HER42PB",88.9,839.72,-5.292525981,-4.045817521,-0.955879837,-3.390838976,3.46407386654174,31.9468590131007
"HER42PB",89,840.73,-4.861907351,-3.968089475,-0.87301277,-3.238080701,3.27228228195246,26.3714578157509
"HER42PB",89.1,841.73,-5.446126871,-4.262718046,-1.008590181,-3.154218036,3.72957428128512,41.6613683640146
"HER42PB",89.2,842.73,-4.73586387,-4.254275066,-0.746801358,-3.267247783,3.32109805044442,27.6907397000923
"HER42PB",89.3,843.73,-5.442519965,-4.175239712,-0.982330038,-3.389002109,3.60105916275836,36.637018466293
"HER42PB",89.4,844.74,-5.657691367,-4.865963358,-1.671714842,-3.91359657,3.95609902355286,52.2530897753423
"HER42PB",89.5,845.74,-4.654272557,-4.708157646,-1.608190057,-4.071965358,3.35431486448304,28.6259847916119
"HER42PB",89.6,846.74,-5.627746223,-4.582718181,-1.766010154,-3.611105583,3.92933120550686,50.8729427453274
"HER42PB",89.7,847.75,-5.352760457,-4.44329569,-1.447015622,-3.828480353,3.60337708129276,36.7220385872322
"HER42PB",89.8,848.75,-5.217048858,-4.500231933,-1.438591463,-3.725693427,3.60039865168087,36.6128272998957
"HER42PB",89.9,849.75,-5.578417805,-4.565277247,-1.426710832,-3.762930774,3.78984425219201,44.2495079753954
"HER42PB",90,850.75,-5.276924518,-4.721700481,-1.768589061,-3.779000987,3.76545593730639,43.1833902907358
"HER42PB",90.1,851.79,-5.381893362,-4.876677851,-1.598021643,-3.748957478,3.87104052038663,47.9922970731194
"HER42PB",90.2,852.82,-4.889227275,-4.161593918,-0.99749649,-3.652889186,3.24965982782003,25.7815682530639
"HER42PB",90.3,853.85,-4.775937869,-3.907800054,-0.972823055,-3.227273992,3.22650213009927,25.1913864890741
"HER42PB",90.4,854.88,-5.041883245,-4.101021253,-1.107524486,-3.377278951,3.40285918477955,30.0498955403214
"HER42PB",90.5,855.91,-5.09891323,-4.118083977,-1.253208105,-3.490517527,3.42032878001664,30.579467286231
"HER42PB",90.6,856.94,-4.914700447,-3.865089315,-1.166835838,-3.776110402,3.10654142476414,22.3436334747398
"HER42PB",90.7,857.97,-4.64267239,-3.906627449,-0.996154942,-3.516310189,3.07230585788501,21.5916325541263
"HER42PB",90.8,859.01,-4.905306569,-4.008955813,-1.116348766,-3.598250519,3.22345003366277,25.11461716143
"HER42PB",90.9,860.04,-4.857214507,-3.863207161,-1.015789158,-3.600378213,3.11772586370214,22.5949372049422
"HER42PB",91,861.07,-4.723924474,-4.084147824,-1.11611125,-3.568419305,3.19030192604086,24.295761859001
"HER42PB",91.1,862.1,-5.080373839,-4.19989256,-1.313928651,-3.63552617,3.40912985367759,30.2389205228232
"HER42PB",91.2,863.13,-5.042959748,-4.347411606,-1.172259664,-3.450981057,3.50280498252344,33.2084706195627
"HER42PB",91.3,864.16,-5.436209834,-4.420775052,-1.304090168,-3.516804805,3.7189661514422,41.2217550192517
"HER42PB",91.4,865.19,-5.278053919,-4.17944163,-1.199508105,-3.900728228,3.38050422675566,29.3855843762272
"HER42PB",91.5,866.23,-5.230704357,-4.497665847,-1.343760666,-3.812933863,3.56013343257442,35.1678893740677
"HER42PB",91.6,867.26,-5.349120156,-4.289728581,-1.369438502,-3.537264823,3.61921695829834,37.3083423932685
"HER42PB",91.7,868.29,-5.596646341,-4.478615966,-1.512861539,-3.885046299,3.72962915687476,41.6636546188981
"HER42PB",91.8,869.32,-5.505517704,-4.305368996,-1.428497925,-3.61567605,3.68424120687877,39.8148997128846
"HER42PB",91.9,870.35,-5.243745275,-4.505881256,-1.381860904,-3.693332655,3.6177799604597,37.2547688876108
"HER42PB",92,871.38,-4.924671689,-4.124813554,-1.055819531,-3.611965685,3.2716309247963,26.3542861710282
"HER42PB",92.1,872.41,-4.641081172,-4.011785464,-1.133286926,-3.516464026,3.14235915942243,23.1584369083302
"HER42PB",92.2,873.45,-5.158009821,-4.199443606,-1.272470804,-3.569238545,3.46097776812086,31.8481013539641
"HER42PB",92.3,874.48,-5.052928206,-4.095495531,-1.0245454,-3.377702553,3.39196641288868,29.724345174732
"HER42PB",92.4,875.51,-4.848469886,-4.186542723,-1.213259281,-3.456046803,3.34627274991645,28.3966945672518
"HER42PB",92.5,876.54,-4.64610646,-4.679112756,-1.46724127,-3.761480642,3.42318169117149,30.6668323526914
"HER42PB",92.6,877.57,-5.531968024,-4.497894257,-1.385119963,-3.658964646,3.76505501335016,43.1660805052427
"HER42PB",92.7,878.6,-5.048174235,-4.345365144,-1.260350436,-3.588205422,3.47035707814191,32.1482198220706
"HER42PB",92.8,879.63,-5.096126241,-4.267218013,-1.225669555,-3.781196367,3.38293204547787,29.4570139220476
"HER42PB",92.9,880.66,-5.207399262,-4.359275978,-1.382660923,-3.795425886,3.49701928601899,33.0168912316931
"HER42PB",93,881.7,-5.112503086,-4.520565808,-1.48126974,-3.540106446,3.63307182406028,37.8288418679903
"HER42PB",93.1,882.73,-5.516598723,-4.474681778,-1.508120882,-3.6502627,3.76920025365475,43.3453856566643
"HER42PB",93.2,883.76,-5.707879011,-4.587891862,-1.514024346,-3.71671227,3.89549039016858,49.180164919531
"HER42PB",93.3,884.79,-5.721343424,-4.500841318,-1.628079693,-3.800886759,3.85052269266862,47.0176325817565
"HER42PB",93.4,885.82,-5.380685304,-4.590435293,-1.546055012,-3.661685189,3.7591736839107,42.9129516618848
"HER42PB",93.5,886.85,-5.083402065,-4.503778711,-1.36283489,-3.686191889,3.54229048082617,34.5459554894104
"HER42PB",93.6,887.88,-5.69769254,-4.614073036,-1.728580568,-3.764619538,3.91984496880572,50.3926317425673
"HER42PB",93.7,888.92,-5.84067132,-4.556341885,-1.628846111,-3.813597764,3.93366068863347,51.0936737733854
"HER42PB",93.8,889.95,-5.735222413,-4.48766779,-1.651540557,-3.826353536,3.84631965375265,46.8204303568983
"HER42PB",93.9,890.98,-5.549306639,-4.374648222,-1.596212781,-3.673523792,3.74455886502864,42.2903473522126
"HER42PB",94,892.01,-5.697437602,-4.359292585,-1.706556022,-3.888728575,3.75418635598428,42.6994635098827
"HER42PB",94.1,893.04,-5.488110938,-4.584311694,-1.724667951,-3.780232953,3.79538829651376,44.4955105031821
"HER42PB",94.2,894.07,-5.791626838,-4.645668429,-1.882881927,-3.933909401,3.94820169954564,51.8420553672288
"HER42PB",94.3,895.1,-6.167628295,-4.825634192,-2.04372493,-4.216020124,4.16045389675916,64.1006110574782
"HER42PB",94.4,896.14,-5.57952016,-4.715358494,-1.674345951,-4.171635167,3.75721652049191,42.8290461378941
"HER42PB",94.5,897.17,-5.37762134,-4.527470411,-1.3626808,-4.220740143,3.50445693411096,33.2633747423122
"HER42PB",94.6,898.2,-5.27696991,-4.617724281,-1.551203466,-3.728762864,3.70003329484084,40.4486510690475
"HER42PB",94.7,899.23,-4.275408277,-4.49965619,-1.248275737,-4.0759424,3.04459266388793,21.0014748012388
"HER42PB",94.8,900.26,-5.30778539,-4.539603024,-1.521237264,-3.512784427,3.74867199131422,42.464651112486
"HER42PB",94.9,901.29,-5.389500678,-4.42986764,-1.563196413,-3.592163949,3.71548825764322,41.0786391482451
"HER42PB",95,902.32,-5.376412177,-4.341602845,-1.477722703,-3.536177952,3.67400726070676,39.409514057985
"HER42PB",95.1,903.36,-5.634235262,-4.376558279,-1.450344225,-3.588769591,3.79419545959706,44.4424662584828
"HER42PB",95.2,904.39,-5.276869484,-4.350869938,-1.273201544,-3.731644942,3.53047880013887,34.140310087264
"HER42PB",95.3,905.42,-5.402927601,-4.304315312,-1.311364682,-3.783814423,3.5566938627023,35.0471347523403
"HER42PB",95.4,906.45,-4.802163459,-4.08110749,-1.252112421,-3.635481156,3.22065422530684,25.0444995682636
"HER42PB",95.5,907.48,-5.116745529,-4.147704231,-1.431910701,-3.744877647,3.38198614461193,29.4291636809306
"HER42PB",95.6,908.51,-5.345665389,-4.310422714,-1.39088542,-3.676222241,3.58219668512737,35.9524303366687
"HER42PB",95.7,909.54,-4.949131465,-4.371586294,-1.40836202,-3.532727302,3.48103439784866,32.4933157141453
"HER42PB",95.8,910.58,-5.208111456,-4.182891166,-1.371365994,-3.943448308,3.36174112498806,28.8393601216552
"HER42PB",95.9,911.61,-4.965668921,-4.235440066,-1.304160664,-3.670028928,3.36053909806469,28.8047152605356
"HER42PB",96,912.64,-5.171185996,-4.183358814,-1.268759451,-3.3916735,3.5208453218389,33.8129992530997
"HER42PB",96.1,913.67,-5.072645369,-4.23841959,-1.523376353,-3.530038165,3.49355529740277,32.9027189562196
"HER42PB",96.2,914.7,-5.182332984,-4.361787309,-1.494133109,-3.506659622,3.60486147453318,36.7765890102086
"HER42PB",96.3,915.73,-5.507013302,-4.297586647,-1.365491979,-3.618524206,3.67036318233577,39.2661640481625
"HER42PB",96.4,916.76,-5.39388004,-4.372228792,-1.589689739,-3.592903915,3.69466385192109,40.2320463895918
"HER42PB",96.5,917.79,-5.385939288,-4.432009704,-1.669864508,-3.934999391,3.61222472732126,37.0483837504624
"HER42PB",96.6,918.83,-5.551420318,-4.512771494,-1.730399325,-3.849562401,3.7699390088477,43.3774191163939
"HER42PB",96.7,919.86,-6.076070064,-4.434284318,-1.608431433,-3.600337791,4.07325860967347,58.7480881092505
"HER42PB",96.8,920.89,-5.383435928,-4.160071934,-1.398344451,-3.298763337,3.66288349179505,38.9735609468431
"HER42PB",96.9,921.92,-5.47249014,-4.226144306,-1.486135307,-3.694506719,3.61281067492275,37.0700985232982
"HER42PB",97,922.95,-5.362449555,-4.309299641,-1.325263407,-3.546539626,3.62447230858217,37.5049269088484
"HER42PB",97.1,923.98,-5.170731,-4.103400011,-1.427383947,-3.443510052,3.4904461464493,32.80057830384
"HER42PB",97.2,925.01,-5.588536219,-4.48195576,-1.676673226,-3.608915012,3.84934112252043,46.9621107585832
"HER42PB",97.3,926.05,-5.719745297,-4.568023183,-1.72522107,-3.808184628,3.89389132703993,49.1015855745578
"HER42PB",97.4,927.08,-5.055771689,-4.467985024,-1.736440382,-3.88971812,3.50139284437712,33.1616087669122
"HER42PB",97.5,928.11,-5.316575592,-4.179613498,-1.601198471,-3.514580619,3.59705083661253,36.490459272021
"HER42PB",97.6,929.14,-5.169989802,-4.225830171,-1.527979803,-3.536920285,3.53058758187317,34.1440241314113
"HER42PB",97.7,930.17,-5.262415845,-4.39927772,-1.650385673,-3.541752297,3.67223437123505,39.3397072435939
"HER42PB",97.8,931.2,-5.205472894,-4.216861501,-1.592407412,-3.605167466,3.52928372292114,34.0995341505218
"HER42PB",97.9,932.23,-5.189721649,-4.266478398,-1.742506492,-3.787565384,3.50534799078549,33.2930275035773
"HER42PB",98,933.27,-5.448388846,-4.489413195,-1.705541107,-3.292090697,3.89884395773879,49.3453707853886
"HER42PB",98.1,934.3,-5.190442708,-4.184507533,-1.655478556,-3.750527255,3.46657003189265,32.026703266411
"HER42PB",98.2,935.33,-5.426916402,-4.399325383,-1.793819588,-3.5991693,3.75342329045613,42.6668934493332
"HER42PB",98.3,936.36,-6.001203554,-4.655350162,-1.872496842,-3.941778077,4.05874988090578,57.9018815678955
"HER42PB",98.4,937.39,-5.12232805,-4.131189428,-1.633069181,-3.519127164,3.48740675949189,32.701036004361
"HER42PB",98.5,938.42,-4.907554082,-4.079395561,-1.42857685,-3.4932205,3.34339316565156,28.3150415122496
"HER42PB",98.6,939.45,-4.993740352,-4.084729944,-1.398773092,-3.559396294,3.3563542313303,28.6844232444337
"HER42PB",98.7,940.49,-4.976397269,-4.111143125,-1.328975173,-3.66477389,3.31313326250386,27.4710648236743
"HER42PB",98.8,941.52,-4.975553843,-4.244282605,-1.455767763,-3.518023877,3.44607572894321,31.3770184654632
"HER42PB",98.9,942.55,-4.669097888,-3.781569341,-1.214438429,-3.390935014,3.10342344831618,22.2740750489231
"HER42PB",99,943.58,-4.931678232,-3.712890342,-1.081848242,-3.303511335,3.19428675811157,24.3927695413365
"HER42PB",99.1,944.61,-4.163071534,-3.883321515,-1.100968334,-3.316418835,2.9548583425768,19.1990028459214
"HER42PB",99.2,945.64,-5.050034054,-3.998824004,-1.294924802,-3.489552986,3.34948589894359,28.4880841242797
"HER42PB",99.3,946.67,-5.053282943,-3.918888662,-1.300761887,-3.330321205,3.37009807421637,29.0813790514027
"HER42PB",99.4,947.71,-5.21392075,-4.225619482,-1.359526857,-3.652273501,3.48395297403745,32.5882884568609
"HER42PB",99.5,948.74,-5.530179557,-4.082730772,-1.26876936,-3.190454917,3.71541605524603,41.0756732790976
"HER42PB",99.6,949.77,-5.114756406,-4.342441026,-1.532500891,-3.512160025,3.5689156611456,35.4781020021941
"HER42PB",99.7,950.8,-5.836616058,-4.719450362,-2.074371283,-3.431596073,4.21135846180603,67.4481032754894
