Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_average_age,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.81,251.91,22491.46154,54693.84615,1.41,0.000324845,0.001546419,0.000999201,0.000648418,0.048757619,0.001054488,0.004816008,0.001971662,4.56E-05,0.001141998,0.001181955,0.023089899,0.147539399,0.147539399,0.000263395,0.000338969,0.000436937,0.000286039,0.006969259,0.000888998,0.000929332,0.000809929,6.88E-06,0.001976223,0.001859644,0.001701277,0.003451937,0.003451937,2390.397694,8370.564722,1383.034771,65.55518428,5950.241077,2.117141394,6.393762065,6.48426444,21.31018792,6.207609895,78.5344764,45.24542121,425.057007,304.4626424,54.8904067,2.528396357,237.5442039,0.072121037,0.166829823,0.180858218,0.696001663,0.185004911,1.42230775,1.004989654
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,295.93,22178.83333,54848.75,1.3525,0.000320905,0.00166825,0.000851774,0.000608897,0.050389201,0.000865991,0.004725234,0.001790673,6.16E-05,0.000782194,0.002025648,0.022580691,0.147500188,0.147500188,0.000252057,0.000543193,0.000557792,0.000409506,0.009680302,0.000601068,0.000719573,0.000777538,5.55E-05,0.000698141,0.001902314,0.001669143,0.003483993,0.003483993,2551.414712,8528.540345,1475.406854,59.93308415,6187.963748,2.279411544,7.850724687,6.918225269,19.50535782,5.547019557,79.19188077,39.22303086,457.224602,342.5386702,49.34926785,2.067625201,264.4820043,0.072621448,0.178711739,0.133823297,0.465175211,0.091658311,0.248883511,1.041248388
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,1469.79,403.21,22745.53846,55251.15385,1.305384615,0.000238105,0.002248434,0.001063358,0.000585693,0.056784816,0.001357881,0.004759963,0.002917038,4.56E-05,0.000506751,0.002019457,0.023690586,0.147061793,0.147061793,0.00016308,0.000498019,0.000595624,0.000350205,0.00552673,0.000704427,0.000776976,0.001037623,6.88E-06,0.000805835,0.001695596,0.002386287,0.00302662,0.00302662,1463.774697,7489.032735,937.5899962,37.80142795,5072.990401,1.778968575,8.567301171,6.433648096,14.3729798,2.92778834,72.04904865,42.85323212,215.3232617,268.7118611,26.00205725,1.422170806,222.4086728,0.062470129,0.223272061,0.172534658,0.410391691,0.037964937,0.888278315,0.681820188
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,1540.33,424.79,22410.91667,54173.41667,1.308333333,0.000218834,0.001822689,0.001162748,0.000620872,0.054987989,0.001520889,0.00503809,0.002510355,6.20E-05,0.001102541,0.001493578,0.023859794,0.146726372,0.146726372,0.000212808,0.000371645,0.000522181,0.000473333,0.006438923,0.000739899,0.000765768,0.000914831,5.66E-05,0.001343329,0.001333185,0.002261842,0.003331754,0.003331754,1742.201387,7060.636584,1221.194979,47.42694669,5217.251998,1.649765973,8.139809229,5.73865376,13.07843571,4.597352978,63.78046606,54.84725556,300.6279914,247.1543807,32.01951858,1.668705887,166.8662424,0.055830034,0.273778714,0.209451089,0.308143877,0.107216345,0.743036154,1.329843376
Kerguelen,KER3,CAT2-S3-1A,22,31,32.1,31.6,1613.26,450.69,21431.16667,52867.91667,1.346666667,0.00067887,0.002374292,0.002967783,0.00111519,0.08830014,0.001044427,0.004860407,0.002690788,4.56E-05,0.001813573,0.004185364,0.026501632,0.150084063,0.150084063,0.000287038,0.0005468,0.000666035,0.000456306,0.008980009,0.000882606,0.000933463,0.00108544,6.88E-06,0.001739918,0.002249642,0.00240388,0.004085979,0.004085979,4461.087959,7896.234296,2205.724776,119.7043062,6488.988438,1.71561783,8.098447371,6.068782697,25.41388525,17.22708873,67.625654,113.2387274,814.8204864,137.2228992,44.47793014,3.353962903,172.2282377,0.017316078,0.189641677,0.119616413,0.462599646,0.188428708,0.890889058,1.329392715
Kerguelen,KER3,CAT2-S3-1A,27,38.2,39.3,38.7,1994.21,582.08,22003.58333,55134,1.405,0.002883188,0.005418198,0.007798682,0.002560727,0.14660159,0.001022418,0.005094743,0.0023924,0.000236397,0.002870908,0.005628054,0.028817504,0.150540635,0.150540635,0.001451172,0.001549706,0.002784274,0.000966406,0.03978742,0.000797204,0.000830894,0.000996562,0.000585774,0.002218044,0.003215338,0.003751068,0.004662891,0.004662891,3566.70755,7653.796312,2003.194081,86.51921621,5349.432635,1.391814484,7.449716815,7.047681054,20.72720657,12.64697374,68.96032566,116.3395336,584.9454802,229.6193045,55.76531167,2.579695536,159.3624199,0.034683301,0.176749202,0.14681248,0.422312402,0.1608634,0.946703239,1.801510112
Kerguelen,KER3,CAT2-S3-1A,28,39.5,40.7,40.1,2065.98,608.57,21501.84615,54318.69231,1.364615385,0.003246528,0.00569432,0.009345603,0.002854235,0.166101571,0.00145911,0.005242373,0.0022393,0.000339257,0.003127879,0.007447976,0.030544599,0.159710844,0.159710844,0.001821804,0.002083169,0.00431126,0.001469789,0.074253923,0.001166459,0.000499833,0.001106682,0.000695856,0.00309312,0.004869401,0.005543979,0.008069577,0.008069577,8937.293284,9775.180899,3299.904326,206.5622145,8197.149421,1.707642336,6.49364719,6.508755339,39.26943077,30.0068369,79.88473282,158.7616528,1465.603155,399.0790513,122.978558,7.321432352,280.6579326,0.043729961,0.147552822,0.189387888,0.573854051,0.064964968,0.812607102,4.191820821
Kerguelen,KER3,CAT2-S3-1A,32,45.1,47,46.1,2386.01,754.81,22434,54874.75,1.336,0.000920385,0.003281918,0.005470411,0.001362985,0.095339211,0.002339363,0.005583925,0.002712232,5.81E-05,0.001199746,0.004679879,0.027238932,0.153425936,0.153425936,0.000343226,0.000588416,0.001091177,0.00046483,0.011167841,0.001128463,0.000661471,0.001119342,5.56E-05,0.001387327,0.00252397,0.001761981,0.003743359,0.003743359,4770.599596,10152.65951,3690.444085,115.6050883,6337.843662,2.217760046,10.51108713,9.587253172,27.51857011,14.07224116,95.06307262,117.9588143,804.4079576,356.7867935,148.8328951,3.979073084,204.1185361,0.065872497,0.295660822,0.277084542,0.706941335,0.318548124,0.842246234,1.944375787
Kerguelen,KER3,CAT2-S3-1B,38,46.4,47.6,47,2436.8,776.75,22132.07692,54216.69231,1.357692308,0.001168442,0.003812096,0.006555424,0.001557695,0.106493885,0.002030753,0.005564974,0.002331624,6.47E-05,0.001711739,0.005476535,0.028128708,0.154355481,0.154355481,0.000480414,0.00089272,0.001068375,0.000484978,0.013219876,0.000861509,0.000910859,0.001218027,6.90E-05,0.001934349,0.003328996,0.001183677,0.004671109,0.004671109,3732.955372,8677.270529,2737.714004,87.44930657,4793.106432,1.678496422,9.854731646,10.40875416,22.31535337,12.29867694,80.95231282,111.6058313,600.6912203,199.5974938,83.43219744,2.241839965,123.7777205,0.041155697,0.162334964,0.161441707,0.498619634,0.24860925,1.021867117,1.207940004
Kerguelen,KER3,CAT2-S3-1B,42,51.6,52.7,52.2,2712.46,917.86,21397.16667,52463.33333,1.356666667,0.001258104,0.004605689,0.007136195,0.001847124,0.105438466,0.00196679,0.00532553,0.002612027,6.71E-05,0.002864614,0.008346903,0.027543776,0.156329378,0.156329378,0.000403452,0.000739045,0.00209452,0.000631309,0.020885054,0.000999821,0.000822667,0.001501922,7.43E-05,0.001409881,0.00481122,0.00208766,0.005310872,0.005310872,3515.939224,9459.400389,2833.675864,86.14961589,5197.712813,1.967605598,11.56429275,9.373035718,20.69108587,10.32724622,86.09850052,96.16087645,534.1706522,451.5596368,107.3163869,3.732362338,175.1787325,0.065948581,0.275483342,0.271420193,0.427441505,0.12519598,0.414138987,1.502312638
Kerguelen,KER3,CAT2-S3-1B,45,55.3,56.5,55.9,2912.56,1032.21,16595.23077,45664.38462,1.433076923,0.005846499,0.021117619,0.034399994,0.00674391,0.450664671,0.003485902,0.007682691,0.004440392,0.000825164,0.007062464,0.053046469,0.035435083,0.196528091,0.196528091,0.002832741,0.008540523,0.014662707,0.002723964,0.165893143,0.001743537,0.001309328,0.002145311,0.001305277,0.002715878,0.017819406,0.006397135,0.016702691,0.016702691,13911.44149,17303.92837,7876.665965,212.8364779,12610.90951,5.218331686,13.36916814,13.06431875,41.60383738,15.69566935,150.3131973,102.9146045,1930.925053,370.717596,151.2091388,6.240262071,440.7759491,0.134842002,0.524919335,0.407919365,1.403200361,0.133332164,1.05818661,1.849401518
Kerguelen,KER3,CAT2-S3-1B,47,58.1,59.3,58.7,3063.32,1118.75,24017.23077,56447.46154,1.308461538,0.000218351,0.003502801,0.001800094,0.000708231,0.03330002,0.000859241,0.005121619,0.003212486,4.56E-05,0.000638219,0.001328059,0.023828035,0.152334579,0.152334579,0.000155542,0.000770221,0.000461257,0.000539583,0.002703796,0.000680285,0.000722484,0.001291551,6.88E-06,0.000875941,0.001675754,0.003189138,0.002125656,0.002125656,1680.089191,9172.659013,1708.112446,45.25246798,3682.282642,1.796711679,13.47816025,10.09827176,31.83349681,3.465695798,90.88637985,53.04194313,261.9857183,276.1605867,62.94800743,1.310067389,146.3440893,0.054430343,0.395213256,0.307887904,1.019096502,0.035575797,0.506644858,0.904802555
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,3406.91,1327.24,23295.83333,55432.33333,1.344166667,0.00025957,0.002739346,0.001194523,0.000724176,0.028825909,0.001028094,0.005820556,0.002105326,7.40E-05,0.000383891,0.002026607,0.023434719,0.149286388,0.149286388,0.000260405,0.000435158,0.000324051,0.000305997,0.002474188,0.000694079,0.001276336,0.000952139,9.83E-05,0.000853946,0.001326829,0.002269341,0.003854315,0.003854316,1510.227592,9132.722834,895.5841879,44.65236078,2906.84201,1.674316698,16.45315411,4.106794771,44.45209818,3.393843761,100.2782265,54.90010413,218.9868485,326.9525272,28.59071384,1.695917806,119.2502034,0.058006501,0.457897518,0.13323458,1.344994227,0.073792722,1.023650594,1.291055982
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,3606.61,1452.65,22198.66667,55549.16667,1.315,0.001963261,0.002980826,0.002035937,0.002282328,0.112674009,0.002122195,0.005373568,0.002769749,0.000446279,0.003829241,0.001945822,0.034484456,0.154840936,0.154840937,0.003089951,0.000708884,0.001747391,0.002150091,0.109940957,0.001833041,0.000904974,0.001142509,0.000572948,0.004873767,0.001967821,0.011046789,0.009815744,0.009815744,33527.2042,8158.141307,1828.049201,522.6884223,17287.12417,2.172456549,6.591575629,4.231129546,108.0616059,83.78057199,25.74171216,365.03667,4649.592676,257.6654267,32.68879172,18.37039487,622.7958177,0.053102691,0.170480391,0.131749448,2.93711721,1.363236969,0.234095087,6.533508688
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,3672.85,1492.01,23282.23077,56379.30769,1.284615385,0.000204453,0.002290313,0.000730852,0.000896716,0.051820705,0.00169004,0.005460371,0.002425785,0.000126631,0.001070214,0.002161638,0.025482282,0.14707253,0.14707253,0.000183341,0.000326715,0.000310008,0.000290689,0.011085251,0.001225688,0.000869709,0.001194169,0.000271737,0.001195557,0.001847794,0.002505791,0.002614932,0.002614932,1775.555422,9008.025253,927.5947566,41.27915274,5699.532307,9.289874448,29.04148441,5.702281494,74.84515086,3.510079214,89.95098118,128.8325087,239.8816494,299.4838558,23.56033515,1.450468949,278.8246605,0.273316825,0.727353789,0.107612601,1.794796406,0.03683938,1.03323831,0.812660259
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,4072.19,1724.64,22610.54545,53901.36364,1.286363636,0.000220575,0.003225415,0.001138363,0.00073524,0.025994833,0.00116325,0.004969428,0.002957168,4.56E-05,0.000732798,0.003081882,0.022525402,0.151061059,0.151061059,0.000196612,0.000439124,0.000503322,0.000299731,0.002247662,0.000781748,0.00089154,0.000643408,6.88E-06,0.001214085,0.002763726,0.002481685,0.003106547,0.003106547,1616.540504,9066.503042,1011.744965,33.03452813,8290.436014,6.308413318,8.399597711,3.550825248,18.47659493,2.572375363,90.16944152,25.49660435,242.61321,143.5601088,18.57907434,0.73941359,250.7954566,0.18168757,0.200773499,0.084355233,0.399430846,0.05517544,1.602499353,1.123297574
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,4264.51,1873.46,23337,55047.25,1.4025,0.000261681,0.003133853,0.000668625,0.000319099,0.025896024,0.001580435,0.005184777,0.002647813,4.56E-05,0.000227024,0.001060864,0.024329683,0.144091434,0.144091434,0.000175785,0.000364222,0.000319679,0.000343403,0.002864681,0.000951797,0.000494246,0.000501189,6.88E-06,0.000354929,0.001230983,0.002056846,0.004194013,0.004194013,1287.60712,10908.71895,577.1550241,32.69465354,4160.753842,4.559558768,7.195932222,4.361117146,13.02478337,1.737402116,123.0745887,23.82046817,172.4655392,321.9344168,14.26116795,1.005750752,158.6757121,0.101269459,0.131594243,0.074532348,0.345735346,0.031082893,1.645659293,0.854221154
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,4460.44,2080.71,23430.83333,55713.66667,1.3025,0.000319204,0.004217928,0.00188587,0.000653358,0.034408671,0.001836301,0.005196831,0.002938106,4.56E-05,0.000859698,0.004960921,0.024602075,0.148645353,0.148645353,0.000247226,0.000583345,0.000329615,0.000492882,0.003176767,0.000775028,0.000978391,0.001374352,6.88E-06,0.001261819,0.001543962,0.001567062,0.002805371,0.002805371,1236.883197,9373.127177,952.6036137,32.37937778,2308.505037,1.84420973,5.8254102,3.650559565,8.90748345,2.185976834,105.1299282,27.19994924,186.6234713,356.9183823,34.82955324,1.327980381,94.16882822,0.069793753,0.215640243,0.160516898,0.296383707,0.033527629,1.01440831,0.523947791
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,4699.99,2338.37,23606.90909,56772.27273,1.369090909,0.000519796,0.004848711,0.002898588,0.001093191,0.061491736,0.001414762,0.005433111,0.002310948,6.86E-05,0.001022347,0.006168103,0.022053198,0.149408723,0.149408723,0.000324552,0.000956973,0.001104578,0.000547407,0.013124686,0.001163895,0.000740236,0.000945104,7.62E-05,0.001412391,0.001451778,0.003254595,0.001790679,0.00179068,1349.077299,9886.937315,1037.181165,34.06839062,2944.227671,3.39219619,6.099251399,5.365034951,9.240124767,2.353416213,111.2389984,28.03668733,212.1717035,252.1941624,23.116577,0.82220759,101.6232227,0.105755528,0.148178359,0.147724747,0.267960723,0.042715053,1.490631676,0.43000599
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,5048.07,2803.72,24161.16667,57379.91667,1.331666667,0.000250802,0.003410595,0.001778689,0.000461055,0.039567178,0.001690504,0.00517567,0.002078183,7.36E-05,0.000833638,0.004508565,0.022110061,0.149243395,0.149243395,0.000196724,0.000530674,0.000837593,0.00030588,0.008247319,0.000635594,0.000993529,0.001131852,9.70E-05,0.001193248,0.001764726,0.00235236,0.003707613,0.003707613,1255.647618,10946.62033,583.3137913,32.56708798,5323.150885,4.562528403,8.079913573,5.664348023,15.43833055,1.352744031,133.8523408,21.02405945,177.9897434,300.2437318,22.04463858,1.112713135,228.2582562,0.165536483,0.213276653,0.193384178,0.563376979,0.017037809,1.917764139,0.7457828
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,5181.87,2991.82,23974.90909,56141,1.311818182,0.000158019,0.003758784,0.001807572,0.00061445,0.033400388,0.001238925,0.005226829,0.002258011,4.98E-05,0.000503444,0.003852973,0.02264034,0.149864645,0.149864645,0.000196116,0.000389281,0.000454952,0.000464907,0.005452474,0.000967649,0.000839742,0.000868483,1.38E-05,0.000788961,0.002922999,0.002300708,0.004107482,0.004107482,1448.382036,11092.71634,1077.5868,38.34074029,8013.424384,3.856589078,7.426131353,5.281383866,12.52057742,2.218682082,134.8474469,27.13714506,198.60815,396.7955532,41.39643087,1.269322192,405.7829999,0.181634068,0.269496016,0.191685492,0.49560741,0.061778728,3.838698414,0.769795455
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,5467.83,3505.78,23488.76923,57193.53846,1.295384615,0.000299047,0.003552539,0.001719251,0.00086226,0.081984253,0.00287122,0.005105322,0.002191919,9.33E-05,0.000889054,0.003515311,0.022344784,0.151085723,0.151085723,0.000238355,0.000615635,0.000698954,0.00053161,0.033047625,0.001456372,0.000827115,0.000788264,0.00017178,0.001116704,0.001692286,0.00216921,0.003033895,0.003033895,1497.257302,10339.94536,788.19654,34.08187302,6526.147644,3.291192016,6.698435927,6.171535738,319.6209724,2.192335728,116.7067894,25.82706213,228.6678624,190.3421155,7.26986791,0.01290412,111.0197117,0.057601264,0.107584283,0.087592713,7.046355457,0.038135678,2.32399316,1.006124436
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,5603.63,3776.65,24314.41667,59259.91667,1.325833333,0.001023459,0.005408137,0.005149633,0.000979613,0.069101461,0.001866656,0.005136643,0.002547318,0.000129637,0.000505063,0.005316808,0.023910015,0.151307792,0.151307792,0.00042439,0.000427033,0.001318935,0.000320178,0.010399836,0.000807428,0.000791244,0.000887013,0.000168887,0.000719446,0.00288752,0.001779457,0.002800501,0.002800501,1476.40484,9977.828112,1181.094722,43.07396664,2614.362638,1.312310319,6.116139247,5.342532785,10.57375526,3.100416737,116.4661719,29.63852974,217.6265252,352.2160104,40.50805916,1.527861292,101.4228441,0.049860763,0.197115379,0.198968822,0.364906885,0.06007617,2.000141334,0.556786628
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,5955.03,4425.31,23448.08333,57685,1.2825,0.001062827,0.006091952,0.005236635,0.001418615,0.074090682,0.001935494,0.005150465,0.002639798,4.56E-05,0.000770763,0.006125473,0.023705036,0.151296956,0.151296956,0.000348121,0.001311531,0.001700228,0.000570748,0.018768327,0.000935003,0.000807109,0.001343058,6.88E-06,0.00098511,0.001951992,0.002373186,0.002436576,0.002436576,1832.481065,10347.70994,1033.481684,44.78488634,1688.980811,0.758966661,3.994200434,4.933715765,12.60844943,3.23903741,111.5989159,39.55317102,328.6692429,134.8910982,13.881713,0.345009785,10.68437527,0.005615854,0.013101992,0.045480133,0.145229912,0.033151655,3.350577393,1.501955013
Kerguelen,KER3,CAT2-S3-1C,101,118.9,119.9,119.4,6277.74,4988.83,23797.90909,57739.72727,1.308181818,0.000714623,0.005354101,0.00425697,0.001042245,0.054416082,0.001057391,0.005603466,0.002800217,4.56E-05,0.001182558,0.00539518,0.022195776,0.150367749,0.150367749,0.000380241,0.000321378,0.001001382,0.000288711,0.008814188,0.000611288,0.000976241,0.001491549,6.88E-06,0.001224563,0.001690284,0.001785886,0.003536475,0.003536475,1088.069624,9801.974577,594.3690449,33.56124216,894.52222,0.504960312,5.249820697,3.65700923,7.807563922,1.576869911,113.2452164,28.80809979,172.9016042,304.0166672,15.21761973,0.847739154,26.45265424,0.008409407,0.130256834,0.097662144,0.140879521,0.009027742,0.965146855,0.598909864
Kerguelen,KER3,CAT2-S3-1D,110,122.4,123.5,123,6466.25,5335.32,21934.16667,53001.08333,1.319166667,0.000276789,0.003688965,0.001334751,0.000630172,0.022434076,0.001537042,0.004742892,0.002077241,4.56E-05,0.000797771,0.005330868,0.022676181,0.146149678,0.146149678,0.000210131,0.000413602,0.000406858,0.000405325,0.008032363,0.000769842,0.000589738,0.001052642,6.88E-06,0.000784783,0.001570948,0.001894865,0.004077178,0.004077178,1139.245415,8923.834015,701.3821602,32.52542874,982.6222745,0.554631219,5.484723099,3.437053635,7.549441951,1.773412408,94.94394762,36.29405638,174.8480049,136.4572322,9.131695992,0.446515521,20.46241817,0.007900262,0.143814374,0.065124554,0.145282859,0.018119634,0.306703081,0.561794659
Kerguelen,KER3,CAT2-S3-1D,115,128.9,130,129.5,6808.05,5965.96,22855.5,55153.16667,1.274166667,0.000436381,0.00415566,0.001809768,0.000955807,0.031775929,0.000885277,0.005055444,0.001980027,0.000110108,0.001145538,0.006681912,0.0219057,0.146265787,0.146265787,0.000192805,0.000512371,0.000439031,0.000392674,0.00378823,0.000807548,0.000607887,0.001074596,0.000223376,0.001109658,0.001618385,0.001906134,0.003464872,0.003464872,1052.078106,11078.42102,551.7054476,33.53908928,1026.542813,0.666713024,5.862772125,3.952744681,16.14366288,1.262753928,153.9080871,22.10224896,154.6654133,374.2156329,18.06804668,0.965846864,30.7649655,0.014379948,0.138777923,0.079786209,0.414587382,0.025481318,0.139873274,0.391929474
Kerguelen,KER3,CAT2-S3-1D,117,131.4,132.4,131.9,6937.85,6139.27,22854.45455,54721.81818,1.395454545,0.000471205,0.00520085,0.002379861,0.000853957,0.031073693,0.001584863,0.005276168,0.002146106,4.56E-05,0.001609701,0.00662465,0.021504253,0.145364724,0.145364724,0.000291729,0.001150235,0.001584978,0.000437121,0.013888034,0.001058541,0.000889015,0.001147543,6.88E-06,0.001353373,0.001488255,0.002324622,0.00357283,0.00357283,1369.881307,13215.71252,666.0439538,45.7392364,940.0408553,0.937152005,8.142351223,7.175522048,10.41672528,1.508044061,203.7536927,26.33105145,174.586181,413.0460408,21.66536514,1.679597989,38.82249566,0.025205066,0.244749266,0.151485797,0.189235987,0.003317215,0.785253398,0.576309424
