Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS,Ti_convert_PLS_scaled,Ti_ppm_PLS_scaled,Ti_lower_RMSE_PLS_scaled,Ti_upper_RMSE_PLS_scaled,Ti_ppm_PLS
HER42PB,219.8,2533.95,-5.657350639,-4.501751419,-3.84421631,7.153001565,1277.936013,824.1903953,1981.484451,4.531945229,92.93917335,49.99249675,172.7797271,1668.301881
HER42PB,219.9,2535.48,-5.221985713,-4.362923011,-3.477685933,7.449049715,1718.229562,1108.152746,2664.174987,4.306129011,74.15288764,39.88724948,137.8548488,NA
HER42PB,220,2537.01,-4.371347898,-4.197684404,-3.733911325,8.027483429,3064.021137,1976.10582,4750.871859,3.662006331,38.93938984,20.94571374,72.39075737,2796.268678
HER42PB,220.1,2538.48,-5.310027674,-4.626125551,-3.783704668,7.389181182,1618.380411,1043.756164,2509.355388,4.411104161,82.36035238,44.30209028,153.1130382,2038.610431
HER42PB,220.2,2539.95,-5.668445655,-4.596740819,-3.906628542,7.145456955,1268.330762,817.9955975,1966.591174,4.574400274,96.96986634,52.16062886,180.273037,1999.71735
HER42PB,220.3,2541.43,-5.891826334,-4.782284974,-4.004090906,6.993558093,1089.591455,702.7197002,1689.449631,4.798736544,121.3569914,65.2785987,225.6102255,1749.189578
HER42PB,220.4,2542.9,-5.748419405,-4.905097693,-3.852689275,7.091074805,1201.19816,774.6991842,1862.499729,4.82789897,124.9481648,67.21031078,232.2864411,1943.404009
HER42PB,220.5,2544.37,-5.809897423,-4.845715403,-3.810203821,7.049269752,1152.017178,742.980465,1786.242896,4.847451793,127.4152953,68.53739392,236.8729906,3058.083855
HER42PB,220.6,2545.85,-5.503788434,-4.863751079,-3.991317245,7.257423865,1418.597328,914.9083212,2199.584735,4.600252603,99.50944886,53.52668438,184.9942795,3555.187603
HER42PB,220.7,2547.32,-4.97781497,-4.741426192,-3.884445157,7.61508582,2028.568844,1308.30256,3145.36689,4.253329321,70.33920472,37.83584829,130.7649741,3408.943035
HER42PB,220.8,2548.79,-6.924748954,-4.921019234,-4.239171609,6.291170711,539.7848916,348.1281682,836.9553395,5.575488664,263.878472,141.9416934,490.5665579,3307.75372
HER42PB,220.9,2550.27,-5.821468586,-4.738555207,-4.27769132,7.041401362,1142.988225,737.1573437,1772.243189,4.632968041,102.818782,55.30679304,191.1465365,1840.664057
HER42PB,221,2551.74,-6.44276363,-4.785371325,-4.179539611,6.618920732,749.1361417,483.146892,1161.56177,5.133658653,169.6366256,91.24848167,315.3650804,1462.588707
HER42PB,221.1,2553.21,-6.392438712,-4.875691462,-4.402993624,6.653141676,775.2159811,499.9667898,1201.999472,5.07391603,159.7988808,85.95670418,297.0760984,2459.198761
HER42PB,221.2,2554.69,-5.797423205,-4.853981484,-4.244604187,7.057752221,1161.830689,749.3095785,1801.459089,4.696887443,109.6054877,58.95739965,203.7634462,2548.368581
HER42PB,221.3,2556.16,-6.352432681,-5.015735261,-4.1217248,6.680345777,796.5945084,513.7546295,1235.147626,5.222805736,185.4537892,99.75662165,344.7701751,1268.430149
HER42PB,221.4,2557.64,-6.523138631,-4.787406993,-4.222478467,6.564265731,709.2908946,457.44915,1099.780321,5.181348297,177.9225418,95.70552194,330.769116,3666.198192
HER42PB,221.5,2559.11,-5.701521857,-4.684072975,-4.266053381,7.122965137,1240.12212,799.802752,1922.852688,4.525861959,92.37551541,49.68930202,171.7318517,1227.281494
HER42PB,221.6,2560.58,-5.930336869,-4.567759035,-3.905758583,6.967370929,1061.428508,684.556326,1645.781998,4.730548619,113.3577355,60.97575454,210.7391091,2555.106791
HER42PB,221.7,2562.06,-5.913089241,-4.726615597,-4.027257216,6.979099316,1073.950641,692.6323342,1665.198003,4.772134791,118.1712437,63.56496734,219.6877216,1955.439294
HER42PB,221.8,2563.53,-6.230786381,-4.925121754,-4.286890331,6.763065261,865.290476,558.0593177,1341.663124,5.024103335,152.0338715,81.77986261,282.6404612,NA
HER42PB,221.9,2565,-6.178952913,-4.8590005,-4.313407274,6.798312019,896.333021,578.0798565,1389.795675,4.938607132,139.5757036,75.07854499,259.4799491,1533.350266
HER42PB,222,2566.48,-6.47995935,-4.802516709,-4.065369199,6.593627642,730.4257929,471.0798639,1132.55072,5.210668086,183.2164217,98.55312927,340.6107692,1744.794804
HER42PB,222.1,2567.95,-6.941411086,-4.67075904,-4.205190008,6.279840462,533.7035108,344.2060503,827.5259461,5.452075895,233.2418493,125.4620842,433.6111631,1765.683563
HER42PB,222.2,2569.42,-6.678396803,-5.005779989,-4.219179639,6.458690174,638.2245457,411.6157111,989.5894637,5.433057699,228.8479248,123.0985678,425.4425831,1750.572357
HER42PB,222.3,2570.9,-6.142789811,-5.065230931,-4.540880165,6.822902929,918.6479123,592.4715936,1424.395694,4.958407592,142.366909,76.57994988,264.6689743,1389.59902
HER42PB,222.4,2572.37,-5.779869103,-4.861810024,-4.363071288,7.06968901,1175.782321,758.3075256,1823.091581,4.649815766,104.5657193,56.24648029,194.394202,2591.117076
HER42PB,222.5,2573.84,-6.553440186,-4.928734801,-4.284093734,6.543660674,694.8254573,448.1198296,1077.351155,5.267762524,193.9814477,104.3436965,360.6236249,1689.028585
HER42PB,222.6,2575.32,-6.618460796,-4.785879332,-4.576158801,6.499446659,664.7736845,428.7382782,1030.754831,5.134256269,169.7380335,91.30302953,315.553604,1867.729301
HER42PB,222.7,2576.79,-6.724363382,-4.984305287,-4.203296751,6.4274329,618.5839413,398.9487252,959.1360202,5.462161771,235.6062009,126.733882,438.0066404,NA
HER42PB,222.8,2578.27,-6.022473029,-5.054659144,-4.279791122,6.90471834,996.9676681,642.9830353,1545.833213,4.956388561,142.0797559,76.4254886,264.1351386,1595.373495
HER42PB,222.9,2579.74,-6.486798058,-5.118852836,-4.180583197,6.588977321,727.0369638,468.8942769,1127.296222,5.364893121,213.7683861,114.9872003,397.4087789,1767.511432
HER42PB,223,2581.21,-7.007600614,-5.105945474,-4.084113247,6.234831582,510.2146821,329.0571956,791.1056963,5.807397812,332.7521145,178.9892077,618.6069603,1456.838442
HER42PB,223.1,2582.69,-6.546978528,-4.687081253,-4.071733789,6.548054601,697.8851872,450.0931678,1082.095373,5.19108496,179.6633747,96.64192562,334.0054331,1166.900037
HER42PB,223.2,2584.16,-6.712293217,-4.983054105,-4.164981001,6.435640612,623.6819934,402.2366562,967.040728,5.464789472,236.2261178,127.0673388,439.1591046,1370.373923
HER42PB,223.3,2585.63,-6.392391596,-4.892024779,-4.292330767,6.653173715,775.2408186,499.9828084,1202.037983,5.121098289,167.5192532,90.1095353,311.4287528,2010.25799
HER42PB,223.4,2587.11,-6.440478962,-4.971492885,-4.087463015,6.620474306,750.3008848,483.8980799,1163.367744,5.273805507,195.1572233,104.9761527,362.8094651,1458.426858
HER42PB,223.5,2588.58,-6.347170272,-5.107890653,-4.169227624,6.683924215,799.4501789,515.5963619,1239.575443,5.257608481,192.0217181,103.2895471,356.9803652,1994.55322
HER42PB,223.6,2590.05,-6.511057184,-5.177031251,-4.150902239,6.572481115,715.1419932,461.2227499,1108.852654,5.428023966,227.6988599,122.4804795,423.3063997,1776.191897
HER42PB,223.7,2591.53,-6.46586697,-4.878090554,-4.056672142,6.60321046,737.4589756,475.6158356,1143.455915,5.247869784,190.1607532,102.2885237,353.5207153,1123.315569
HER42PB,223.8,2593,-5.790615264,-4.659789356,-3.865324402,7.06238162,1167.221737,752.786474,1809.818097,4.705481741,110.5515293,59.46628071,205.5221967,1867.110824
HER42PB,223.9,2594.47,-5.607652007,-4.936645952,-4.074007934,7.186796635,1321.86201,852.519971,2049.593245,4.680887048,107.8657122,58.02156476,200.5290949,1708.37631
HER42PB,224,2595.95,-6.268717424,-4.941263563,-4.345512069,6.737272152,843.2573175,543.8492811,1307.499942,5.041301255,154.6711507,83.19846973,287.543328,1479.298538
HER42PB,224.1,2597.42,-7.012688431,-4.907077171,-4.601113054,6.231371867,508.4525345,327.9207184,788.3734248,5.518235797,249.1950186,134.0433824,463.2691011,1042.909503
HER42PB,224.2,2598.89,-6.219854585,-5.139675999,-4.23743702,6.770498882,871.7466844,562.2231765,1351.673701,5.160552003,174.2606215,93.73575467,323.9613774,1818.058203
HER42PB,224.3,2600.37,-6.421033364,-4.655476268,-4.045326007,6.633697312,760.2880027,490.3391588,1178.85312,5.085586332,161.6747065,86.96572119,300.5633754,2587.409014
HER42PB,224.4,2601.84,-6.115637381,-4.501084368,-4.139066579,6.841366581,935.7670627,603.5123962,1450.939535,4.73998607,114.4326077,61.55393427,212.7373637,2306.913243
HER42PB,224.5,2603.32,-6.320768294,-4.848439596,-4.149930472,6.70187756,813.9325988,524.936635,1262.030941,5.090439864,162.4613072,87.38883808,302.0257153,2755.824581
HER42PB,224.6,2604.79,-7.008148935,-5.01571877,-3.972322204,6.234458724,510.0244798,328.9345268,790.810781,5.792104601,327.7019811,176.272713,609.218447,2117.045225
HER42PB,224.7,2606.26,-6.409721058,-4.989525146,-4.458896895,6.641389681,766.1589698,494.1255727,1187.956259,5.135556433,169.9588643,91.42181564,315.9641422,2681.713098
HER42PB,224.8,2607.74,-6.755332273,-5.059716664,-3.98274355,6.406374054,605.6934829,390.6351696,939.1489139,5.606525495,272.1968438,146.4161918,506.0309306,2098.637345
HER42PB,224.9,2609.21,-6.639136714,-5.291628378,-4.33221322,6.485387034,655.4926134,422.7525563,1016.364206,5.533805228,253.1052039,136.1466928,470.5383797,NA
HER42PB,225,2610.68,-5.945192948,-4.850210427,-4.400873435,6.957268795,1050.759795,677.6756596,1629.239785,4.740773799,114.5227851,61.60244119,212.9050091,1938.984324
HER42PB,225.1,2612.16,-5.975167699,-4.931043596,-4.106868153,6.936885965,1029.559134,664.0025333,1596.36742,4.908945484,135.4964558,72.88429499,251.8963727,1594.276415
HER42PB,225.2,2613.63,-5.814423143,-4.890319872,-4.357177046,7.046192263,1148.477307,740.6974651,1780.754202,4.691588073,109.0261839,58.64578895,202.6864843,2540.259592
HER42PB,225.3,2615.1,-5.792500316,-4.664617645,-4.065499414,7.061099785,1165.72651,751.8221438,1807.499695,4.641752096,103.7259263,55.79475097,192.8329743,2491.2
HER42PB,225.4,2616.58,-6.431270314,-5.083442234,-4.173051224,6.626736186,755.0139202,486.9376989,1170.675471,5.304432254,201.2267242,108.2409709,374.0930464,2609.083396
HER42PB,225.5,2618.05,-6.1660779,-4.893112225,-3.932996013,6.807067028,904.2148771,583.1631705,1402.016769,5.078640375,160.555612,86.3637541,298.482909,1613.58461
HER42PB,225.6,2619.52,-5.279324581,-4.942045567,-4.089003866,7.410059285,1652.524314,1065.776888,2562.296703,4.477153101,87.9838347,47.32699261,163.5674431,2353.974706
HER42PB,225.7,2621,-6.8281708,-4.912797374,-4.037651687,6.356843856,576.4242046,371.7582792,893.7658749,5.559456313,259.6816125,139.6841795,482.7643341,2024.757064
HER42PB,225.8,2622.47,-6.263881444,-4.83378446,-4.074983309,6.740560618,846.0349054,545.640655,1311.806689,5.065573287,158.4712655,85.24257256,294.6079787,1982.249797
HER42PB,225.9,2623.95,-6.463173897,-4.799668763,-3.998532944,6.60504175,738.8107139,476.487624,1145.551833,5.218910862,184.7328749,99.36883788,343.4299505,2498.716134
HER42PB,226,2625.42,-6.795418922,-4.92955148,-3.883904727,6.379115133,589.405931,380.130697,913.8944954,5.594937072,269.060718,144.7292523,500.2006769,3173.99823
HER42PB,226.1,2626.89,-6.468532287,-4.997930819,-3.886633371,6.601398045,736.123604,474.7546028,1141.385375,5.378769451,216.7553831,116.5939226,402.961793,3202.189316
HER42PB,226.2,2628.37,-6.245907247,-5.142404973,-4.05524007,6.752783072,856.4389802,552.3506455,1327.938571,5.242727641,189.1854292,101.7638915,351.707527,3638.191013
HER42PB,226.3,2629.84,-4.983776425,-4.987917218,-3.941836523,7.611032031,2020.362098,1303.009712,3132.642044,4.383767034,80.1393532,43.10740251,148.9840621,4054.425184
HER42PB,226.4,2631.31,-6.382176553,-4.999988973,-4.243075175,6.660119944,780.6445651,503.4678937,1210.416681,5.194375985,180.2556255,96.96050061,335.1064643,3470.303635
HER42PB,226.5,2632.79,-6.888407143,-4.91959523,-4.136296952,6.315883143,553.2904794,356.8384444,857.8962254,5.579431227,264.9208832,142.5024122,492.5044654,2722.445147
HER42PB,226.6,2634.26,-6.284586343,-4.972982874,-4.405815497,6.726481287,834.2067612,538.012227,1293.466738,5.05127696,156.2218262,84.03258664,290.4261305,2326.476035
HER42PB,226.7,2635.73,-6.587435224,-4.856517414,-4.262192107,6.520544048,678.9476648,437.8796267,1052.732083,5.25852491,192.197773,103.384248,357.3076623,2338.332139
HER42PB,226.8,2637.21,-6.631400119,-4.975244582,-3.939420387,6.490647919,658.9501713,424.9824692,1021.725271,5.472763806,238.1173946,128.084667,442.6751062,1915.445411
HER42PB,226.9,2638.68,-6.590037979,-4.879503949,-3.843039879,6.518774174,677.7470761,437.1053206,1050.870528,5.416271709,225.0385473,121.0494826,418.3607124,1829.7216
HER42PB,227,2640.15,-6.243556451,-5.032466179,-4.209784946,6.754381613,857.8091281,553.2343069,1330.063033,5.123282969,167.8856292,90.30661098,312.1098687,2236.913799
HER42PB,227.1,2641.63,-6.218088521,-4.841981005,-4.23615552,6.771699806,872.7942144,562.8987691,1353.297933,4.982718155,145.8703415,78.46446565,271.1820741,1901.172856
HER42PB,227.2,2643.1,-6.134338457,-4.925557951,-4.346603138,6.828649849,923.9425083,595.8862834,1432.60515,4.935225348,139.104486,74.82507443,258.6039261,1171.025393
HER42PB,227.3,2644.57,-6.84631038,-4.931490818,-4.488155436,6.344508942,569.3577332,367.2008383,882.8090639,5.432686919,228.7630882,123.0529338,425.2848666,1579.501811
HER42PB,227.4,2646.05,-6.919481133,-5.05758984,-4.76593162,6.29475283,541.7219322,349.3774406,839.9587887,5.473782912,238.3601849,128.2152653,443.1264687,1799.976146
HER42PB,227.5,2647.52,-6.474954413,-5.097318115,-4.929595357,6.597030999,732.9159277,472.6858482,1136.411761,5.089241972,162.2668126,87.28421836,301.6641377,1239.172951
HER42PB,227.6,2649,-7.11295821,-4.905038344,-4.617356271,6.163188417,474.93997,306.3071685,736.4110224,5.597183657,269.6658654,145.0547645,501.3256837,1996.712968
HER42PB,227.7,2650.47,-6.518047193,-4.835020923,-4.642057989,6.567727909,711.7508417,459.0356651,1103.594555,5.06355633,158.151958,85.07081524,294.014366,2112.32473
HER42PB,227.8,2651.94,-6.129513066,-4.876750097,-4.397857521,6.831931115,926.9791887,597.8447561,1437.313629,4.885423133,132.3464536,71.18989133,246.0403219,1938.491856
HER42PB,227.9,2653.42,-5.794243552,-4.785147861,-4.414853706,7.059914385,1164.345476,750.9314615,1805.358353,4.596160526,99.10308055,53.30809661,184.2388154,1378.123761
HER42PB,228,2654.89,-6.793794199,-4.796939248,-4.076035183,6.380219945,590.0574734,380.5509019,914.9047346,5.449659324,232.6788843,125.1592622,432.5645761,1725.137069
HER42PB,228.1,2656.36,-5.794469487,-4.738032124,-3.938448084,7.059760749,1164.166604,750.8161004,1805.081007,4.729761752,113.2685732,60.92779365,210.5733508,1852.352315
HER42PB,228.2,2657.84,-5.59987495,-4.752577089,-4.835268805,7.192085034,1328.87106,857.0403789,2060.461022,4.308499002,74.3288377,39.981894,138.1819509,1386.147024
HER42PB,228.3,2659.31,-5.975960361,-4.712268322,-4.030050212,6.936346955,1029.004341,663.6447256,1595.507194,4.805449028,122.1743385,65.71825419,227.1297246,1583.881227
HER42PB,228.4,2660.78,-6.002033498,-4.742798015,-4.187801173,6.918617221,1010.921147,651.9821742,1567.46857,4.788042063,120.0660566,64.5841977,223.210297,693.6229952
HER42PB,228.5,2662.26,-6.084002823,-4.760539041,-3.990241228,6.86287808,956.1148868,616.6354955,1482.489548,4.922466146,137.3408986,73.87643099,255.325307,463.96227
HER42PB,228.6,2663.73,-5.834154119,-4.27279234,-4.069982606,7.032775199,1133.171026,730.8258522,1757.021279,4.434873487,84.34145394,45.3677358,156.7960298,926.2138979
HER42PB,228.7,2665.2,-5.831112016,-4.654790743,-4.12361289,7.034843829,1135.517564,732.3392253,1760.659668,4.641793533,103.7302244,55.79706297,192.8409649,1476.05043
HER42PB,228.8,2666.68,-5.688668837,-4.461287942,-3.671429367,7.131705191,1251.008357,806.823708,1939.73218,4.586619878,98.162069,52.80192128,182.4894162,1118.501455
HER42PB,228.9,2668.15,-4.523656863,-4.539917384,-3.866081149,7.923913333,2762.560741,1781.682342,4283.446978,3.897156572,49.26217632,26.49839783,91.58146206,1624.340337
HER42PB,229,2669.63,-5.910417751,-4.776590556,-3.844508216,6.980915929,1075.903367,693.8917228,1668.225773,4.861979638,129.2798763,69.5403624,240.3393632,1097.811857
HER42PB,229.1,2671.1,-5.92195718,-4.430030601,-3.835745132,6.973069118,1067.493993,688.4681916,1655.186744,4.666708117,106.3470834,57.20468593,197.7058691,1095.458554
HER42PB,229.2,2672.57,-6.369729735,-4.733974515,-4.018354478,6.66858378,787.2798533,507.7472479,1220.704927,5.103129924,164.5360877,88.50487401,305.8828618,1018.514115
HER42PB,229.3,2674.05,-5.607523929,-4.660461538,-3.934524535,7.186883728,1321.97714,852.5942228,2049.771758,4.563871975,95.95429413,51.61434694,178.3850249,1862.07618
HER42PB,229.4,2675.52,-5.736687498,-4.555289016,-3.887108458,7.099052501,1210.819281,780.9042174,1877.417613,4.600587944,99.54282402,53.54463707,185.056326,1184.458644
HER42PB,229.5,2676.99,-5.93167459,-4.907446022,-4.004369629,6.966461279,1060.463418,683.9339022,1644.285593,4.89999889,134.2896306,72.23513704,249.6528094,1347.03512
HER42PB,229.6,2678.47,-6.057771083,-4.736818778,-3.93413973,6.880715664,973.3226822,627.7334687,1509.170836,4.909058966,135.5118331,72.89256652,251.9249601,577.1138645
HER42PB,229.7,2679.94,-5.870665605,-4.725992542,-3.776186185,7.007947389,1105.383252,712.9044417,1713.935365,4.8282915,124.9972204,67.23669803,232.3776384,907.5247384
HER42PB,229.8,2681.41,-5.968117183,-4.761948988,-4.102249742,6.941680316,1034.507054,667.193638,1604.039342,4.805148874,122.1376728,65.69853154,227.0615609,876.1676146
HER42PB,229.9,2682.89,-5.949669094,-4.530939457,-4.027588507,6.954225016,1047.566376,675.6161005,1624.288278,4.680511832,107.8252469,57.99979826,200.4538673,1007.147913
HER42PB,230,2684.36,-5.601632419,-4.665387072,-3.981400261,7.190889955,1327.283903,856.0167597,2058.00008,4.547171106,94.3650816,50.75950071,175.4305795,1153.128114
HER42PB,230.1,2685.87,-6.290787584,-4.836542561,-3.978871164,6.722264443,830.696448,535.7482902,1288.023875,5.119382288,167.2320365,89.95503985,310.8947991,1103.929013
HER42PB,230.2,2687.38,-6.282549913,-4.703883659,-3.836258099,6.727866059,835.3627479,538.7577676,1295.259136,5.082833213,161.230209,86.72662355,299.737027,959.2383086
HER42PB,230.3,2688.88,-5.701623283,-4.878627955,-3.999169646,7.122896168,1240.036592,799.7475917,1922.720074,4.732055282,113.5286561,61.06769372,211.0568613,1443.893464
HER42PB,230.4,2690.39,-5.555147954,-4.563507785,-4.003891997,7.222499391,1369.908723,883.507156,2124.091353,4.449606129,85.5932247,46.04107023,159.1231498,1119.378185
HER42PB,230.5,2691.9,-6.078604517,-4.789473904,-4.154085558,6.866548928,959.6310891,618.9032305,1487.941542,4.880361155,131.6782115,70.83044019,244.7980181,983.3838655
HER42PB,230.6,2693.41,-5.667916561,-4.699357401,-3.969842576,7.145816739,1268.78717,818.2899521,1967.29885,4.613646705,100.8512547,54.24844917,187.4887803,1038.362529
HER42PB,230.7,2694.91,-5.967385757,-4.84345566,-3.759232109,6.942177685,1035.021714,667.5255624,1604.837341,4.969366023,143.9356066,77.42376101,267.5852811,1480.881066
HER42PB,230.8,2696.42,-6.02475709,-4.692856801,-3.979724328,6.903165179,995.4204182,641.985154,1543.434148,4.844555261,127.0467668,68.33916043,236.1878733,1023.198725
HER42PB,230.9,2697.93,-5.741428001,-4.846798766,-3.913141462,7.095828959,1206.922439,778.3909928,1871.375422,4.768178918,117.7046968,63.31400914,218.8203816,783.9357316
HER42PB,231,2699.44,-6.078773875,-4.683030625,-3.853808268,6.866433765,959.5205811,618.8319596,1487.770196,4.9189639,136.8607383,73.6181501,254.432659,967.0418439
HER42PB,231.1,2700.94,-5.892018221,-4.783043145,-3.798355367,6.99342761,1089.449291,702.6280131,1689.229201,4.869045183,130.1965437,70.03344288,242.0435052,309.7695301
